time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
15.93327,0.01667,12.40517,-1,-24.52835,28.86658,79.83945,-16.74116,2.90438,3.64475,2.90438,3.64475,-1.48305,-1.48305,-0.1724,-0.1724,1.83773,-1.88317,2.20789,1.98095,529.873,-520.258,539.9437,491.2813,529.873,-520.258,539.9437,491.2813,-410.837,-1366.2,539.9437,491.2813,0,0,0,0,0,0,0,0,36.99899,42.84046,79.83945
15.94994,0.01667,12.59572,-1,-24.48625,29.26722,80.12881,-16.71025,2.95026,3.70112,2.95026,3.70112,-1.50353,-1.50353,-0.1743,-0.1743,1.8512,-1.88858,2.21741,1.98632,528.5263,-537.5328,539.3784,487.5861,528.5263,-537.5328,539.3784,487.5861,-414.7789,-1384.958,539.3784,487.5861,0,0,0,0,0,0,0,0,37.46534,42.66346,80.12881
15.9666,0.01667,12.78702,-1,-24.4435,29.65697,80.44423,-16.69348,2.99625,3.75731,2.99625,3.75731,-1.52465,-1.52465,-0.17736,-0.17736,1.87257,-1.88489,2.24124,2.00462,529.5888,-549.9789,540.4944,486.447,529.5888,-549.9789,540.4944,486.447,-416.4858,-1399.292,540.4944,486.447,0,0,0,0,0,0,0,0,37.78172,42.66251,80.44423
15.98327,0.01667,12.97902,-1,-24.40011,30.03697,80.82677,-16.68697,3.04239,3.81339,3.04239,3.81339,-1.54624,-1.54624,-0.18136,-0.18136,1.89941,-1.87442,2.27632,2.03303,533.3955,-557.6033,544.0516,488.343,533.3955,-557.6033,544.0516,488.343,-415.6533,-1409.207,544.0516,488.343,0,0,0,0,0,0,0,0,37.93772,42.88905,80.82677
15.99994,0.01667,13.17164,-1,-24.3561,30.40878,81.3046,-16.68688,3.08871,3.86942,3.08871,3.86942,-1.5681,-1.5681,-0.18604,-0.18604,1.92937,-1.8595,2.31929,2.06851,539.9364,-560.8246,550.4515,493.3884,539.9364,-560.8246,550.4515,493.3884,-412.2921,-1415.085,550.4515,493.3884,0,0,0,0,0,0,0,0,37.94007,43.36453,81.3046
16.0166,0.01667,13.36482,-1,-24.31148,30.77425,81.89271,-16.68977,3.13523,3.92545,3.13523,3.92545,-1.59007,-1.59007,-0.19116,-0.19116,1.96036,-1.8422,2.36689,2.10813,548.9094,-560.3397,559.7559,501.4,548.9094,-560.3397,559.7559,501.4,-406.6791,-1417.561,559.7559,501.4,0,0,0,0,0,0,0,0,37.80882,44.08389,81.89271
16.03327,0.01667,13.55852,-1,-24.26626,31.13526,82.59363,-16.69281,3.18196,3.98156,3.18196,3.98156,-1.612,-1.612,-0.19649,-0.19649,1.99074,-1.82423,2.41622,2.14927,559.8225,-556.9885,571.7516,511.9732,559.8225,-556.9885,571.7516,511.9732,-399.2634,-1417.399,571.7516,511.9732,0,0,0,0,0,0,0,0,37.57215,45.02148,82.59363
16.04994,0.01667,13.7527,-1,-24.22047,31.49351,83.39935,-16.69389,3.2289,4.03778,3.2289,4.03778,-1.63379,-1.63379,-0.20185,-0.20185,2.01932,-1.80687,2.46494,2.18985,572.0857,-551.637,586.0249,524.567,572.0857,-551.637,586.0249,524.567,-390.584,-1415.389,586.0249,524.567,0,0,0,0,0,0,0,0,37.26172,46.13762,83.39935
16.0666,0.01667,13.94734,-1,-24.1741,31.85043,84.2938,-16.69167,3.27605,4.09417,3.27605,4.09417,-1.65537,-1.65537,-0.20708,-0.20708,2.04545,-1.7909,2.51137,2.22836,585.0983,-545.0768,602.041,538.5877,585.0983,-545.0768,602.041,538.5877,-381.1895,-1412.254,602.041,538.5877,0,0,0,0,0,0,0,0,36.90835,47.38545,84.2938
16.08327,0.01667,14.14242,-1,-24.12716,32.20704,85.25627,-16.6855,3.32341,4.15074,3.32341,4.15074,-1.67671,-1.67671,-0.21212,-0.21212,2.06883,-1.7767,2.5545,2.26391,598.3118,-537.9661,619.2211,553.4606,598.3118,-537.9661,619.2211,553.4606,-371.5805,-1408.594,619.2211,553.4606,0,0,0,0,0,0,0,0,36.53924,48.71704,85.25627
16.09994,0.01667,14.33794,-1,-24.07967,32.56397,86.26437,-16.67529,3.37097,4.20752,3.37097,4.20752,-1.69781,-1.69781,-0.2169,-0.2169,2.08957,-1.76428,2.5939,2.29613,611.2787,-530.7961,637.009,568.686,611.2787,-530.7961,637.009,568.686,-362.1658,-1404.856,637.009,568.686,0,0,0,0,0,0,0,0,36.17585,50.08852,86.26437
16.1166,0.01667,14.53392,-1,-24.03161,32.92147,87.29681,-16.66138,3.41873,4.2645,3.41873,4.2645,-1.71869,-1.71869,-0.22145,-0.22145,2.10799,-1.75341,2.62965,2.32509,623.6752,-523.8861,654.9225,583.874,623.6752,-523.8861,654.9225,583.874,-353.241,-1401.333,654.9225,583.874,0,0,0,0,0,0,0,0,35.83314,51.46367,87.29681
16.13327,0.01667,14.42176,-1,-24.02125,32.34164,31.54846,-16.55857,3.43346,4.27621,3.43346,4.27621,-1.71308,-1.71308,-0.22119,-0.22119,1.97989,-1.84541,2.62094,2.31852,623.6198,-527.4822,670.1284,596.4644,623.6198,-527.4822,670.1284,596.4644,765.2962,-286.114,670.1284,596.4644,0,0,0,0,0,0,0,0,-21.06995,52.61841,31.54846
16.14994,0.01667,14.31171,0,-20.74248,31.69905,23.15632,-16.35119,3.41533,4.24315,3.41533,4.24315,-1.68036,-1.68036,-0.2149,-0.2149,4.2939,0.72339,2.55325,2.26331,898.3789,-367.7893,674.1005,599.1803,898.3789,-367.7893,674.1005,599.1803,1009.37,-174.727,674.1005,599.1803,0,0,0,0,0,0,0,0,-29.73993,52.89625,23.15632
16.1666,0.01667,14.20489,0,-17.65524,30.67881,-4.42018,-15.99902,3.40354,4.21068,3.40354,4.21068,-1.63458,-1.63458,-0.20574,-0.20574,6.23191,2.96737,2.44879,2.17705,1571.143,112.5622,664.6367,590.5173,1571.143,112.5622,664.6367,590.5173,1641.218,251.3388,664.6367,590.5173,0,0,0,0,0,0,0,0,-56.56339,52.1432,-4.42018
16.18327,0.01667,14.09873,0,-14.46069,29.11882,-41.18384,-15.36434,3.4035,4.17775,3.4035,4.17775,-1.56244,-1.56244,-0.1918,-0.1918,7.84713,4.98348,2.28308,2.03931,2274.364,928.8524,639.1149,568.5329,2274.364,928.8524,639.1149,568.5329,2320.387,1017.503,639.1149,568.5329,0,0,0,0,0,0,0,0,-91.35348,50.16964,-41.18384
16.19994,0.01667,13.98863,0,-11.25939,26.94967,-81.40094,-14.37215,3.41608,4.14218,3.41608,4.14218,-1.45682,-1.45682,-0.17144,-0.17144,8.98168,6.59972,2.0372,1.83238,2880.34,1924.535,595.5829,531.2285,2880.34,1924.535,595.5829,531.2285,2916.917,1979.508,595.5829,531.2285,0,0,0,0,0,0,0,0,-128.2124,46.81144,-81.40094
16.2166,0.01667,13.87169,0,-8.05154,24.21782,-118.8859,-13.02354,3.43895,4.10147,3.43895,4.10147,-1.31775,-1.31775,-0.14491,-0.14491,9.6593,7.80547,1.71636,1.55808,3340.565,2861.504,534.9506,478.6288,3340.565,2861.504,534.9506,478.6288,3373.483,2899.144,534.9506,478.6288,0,0,0,0,0,0,0,0,-160.9933,42.10741,-118.8859
16.23327,0.01667,13.74689,0,-4.83672,21.02057,-151.0511,-11.37502,3.46803,4.05364,3.46803,4.05364,-1.15057,-1.15057,-0.11388,-0.11388,9.97365,8.64798,1.34322,1.23305,3676.56,3628.324,461.9364,413.9261,3676.56,3628.324,461.9364,413.9261,3703.021,3654.957,461.9364,413.9261,0,0,0,0,0,0,0,0,-187.4373,36.3862,-151.0511
16.24994,0.01667,13.61418,0,-1.61429,17.46488,-177.305,-9.49617,3.49933,3.99736,3.49933,3.99736,-0.96204,-0.96204,-0.08039,-0.08039,10.03151,9.1904,0.94397,0.87766,3913.143,4218.844,383.8469,342.8749,3913.143,4218.844,383.8469,342.8749,3924.77,4230.35,383.8469,342.8749,0,0,0,0,0,0,0,0,-207.4955,30.19041,-177.305
16.2666,0.01667,13.48053,0,0,13.66717,-197.8918,-7.44764,3.5294,3.93206,3.5294,3.93206,-0.75857,-0.75857,-0.04575,-0.04575,8.79896,8.3026,0.53491,0.50429,4065.705,4653.507,308.4046,272.4458,4065.705,4653.507,308.4046,272.4458,4065.705,4653.507,308.4046,272.4458,0,0,0,0,0,0,0,0,-222.0222,24.13043,-197.8918
16.28327,0.01667,13.36903,0,0,9.83778,-203.2936,-5.2755,3.56093,3.86402,3.56093,3.86402,-0.54669,-0.54669,-0.01014,-0.01014,6.33613,6.06312,0.11795,0.11283,3995.502,4725.425,242.0475,209.827,3995.502,4725.425,242.0475,209.827,3995.502,4725.425,242.0475,209.827,0,0,0,0,0,0,0,0,-222.0659,18.77235,-203.2936
16.29993,0.01667,13.28131,0,0,6.37899,-182.4236,-3.15019,3.59128,3.79886,3.59128,3.79886,-0.343,-0.343,0.02446,0.02446,3.96755,3.84905,-0.28333,-0.27484,3509.529,4221.419,187.9237,159.5199,3509.529,4221.419,187.9237,159.5199,3509.529,4221.419,187.9237,159.5199,0,0,0,0,0,0,0,0,-196.8575,14.43394,-182.4236
16.3166,0.01667,13.21194,0,0,3.62122,-143.8232,-1.31447,3.61485,3.74148,3.61485,3.74148,-0.16959,-0.16959,0.05459,0.05459,1.95725,1.92128,-0.63023,-0.61864,2744.506,3318.559,141.2882,113.0018,2744.506,3318.559,141.2882,113.0018,2744.506,3318.559,141.2882,113.0018,0,0,0,0,0,0,0,0,-154.3873,10.56404,-143.8232
16.33327,0.01667,13.15234,0,0,1.61311,-105.0449,0.09457,3.6288,3.69418,3.6288,3.69418,-0.03794,-0.03794,0.0778,0.0778,0.43711,0.43294,-0.89632,-0.88777,1992.659,2401.045,99.32863,65.1852,1992.659,2401.045,99.32863,65.1852,1992.659,2401.045,99.32863,65.1852,0,0,0,0,0,0,0,0,-111.8794,6.83444,-105.0449
16.34993,0.01667,13.09632,0,0,0.19489,-75.84398,1.10105,3.63406,3.65578,3.63406,3.65578,0.05544,0.05544,0.0939,0.0939,-0.63824,-0.63621,-1.0809,-1.07746,1412.942,1693.801,61.67147,16.91638,1412.942,1693.801,61.67147,16.91638,1412.942,1693.801,61.67147,16.91638,0,0,0,0,0,0,0,0,-79.10876,3.2648,-75.84398
16.3666,0.01667,13.04069,0,0,-0.76794,-52.24774,1.79011,3.63276,3.62402,3.63276,3.62402,0.11928,0.11928,0.10381,0.10381,-1.37324,-1.375,-1.19524,-1.19678,943.9324,1107.734,28.46095,-28.58095,943.9324,1107.734,28.46095,-28.58095,943.9324,1107.734,28.46095,-28.58095,0,0,0,0,0,0,0,0,-52.24276,-0.00499,-52.24774
16.38327,0.01667,12.98391,0,0,-1.35143,-32.04018,2.21079,3.62614,3.59765,3.62614,3.59765,0.1586,0.1586,0.10817,0.10817,-1.82749,-1.83514,-1.24662,-1.25184,549.2073,598.4426,-0.09733,-67.70956,549.2073,598.4426,-0.09733,-67.70956,549.2073,598.4426,-0.09733,-67.70956,0,0,0,0,0,0,0,0,-29.22326,-2.81692,-32.04018
16.39993,0.01667,12.92555,0,0,-1.62547,-15.40345,2.40159,3.61509,3.57577,3.61509,3.57577,0.17725,0.17725,0.10763,0.10763,-2.04551,-2.05735,-1.2424,-1.24959,228.0561,178.8967,-23.71378,-97.62904,228.0561,178.8967,-23.71378,-97.62904,228.0561,178.8967,-23.71378,-97.62904,0,0,0,0,0,0,0,0,-10.36247,-5.04098,-15.40345
16.4166,0.01667,12.8659,0,0,-1.66532,-2.79878,2.40674,3.60059,3.55746,3.60059,3.55746,0.17944,0.17944,0.10309,0.10309,-2.07522,-2.0884,-1.19252,-1.2001,-15.10478,-134.1688,-42.15134,-116.7147,-15.10478,-134.1688,-42.15134,-116.7147,-15.10478,-134.1688,-42.15134,-116.7147,0,0,0,0,0,0,0,0,3.80104,-6.59981,-2.79878
16.43327,0.01667,12.80556,0,0,-1.54722,5.66969,2.27599,3.58362,3.54174,3.58362,3.54174,0.16977,0.16977,0.09563,0.09563,-1.96836,-1.9805,-1.10901,-1.11586,-180.4878,-337.037,-55.25154,-125.4837,-180.4878,-337.037,-55.25154,-125.4837,-180.4878,-337.037,-55.25154,-125.4837,0,0,0,0,0,0,0,0,13.17803,-7.50833,5.66969
16.44993,0.01667,12.74516,0,0,-1.33964,10.45501,2.05895,3.56515,3.52768,3.56515,3.52768,0.15271,0.15271,0.08636,0.08636,-1.77546,-1.78526,-1.00432,-1.00987,-276.6736,-441.6404,-63.01665,-125.6018,-276.6736,-441.6404,-63.01665,-125.6018,-276.6736,-441.6404,-63.01665,-125.6018,0,0,0,0,0,0,0,0,18.29084,-7.83583,10.45501
16.4666,0.01667,12.68513,0,0,-1.09679,12.33941,1.79906,3.54598,3.51447,3.54598,3.51447,0.13208,0.13208,0.0763,0.0763,-1.54009,-1.54724,-0.88982,-0.89395,-317.4852,-469.5971,-65.99984,-119.4095,-317.4852,-469.5971,-65.99984,-119.4095,-317.4852,-469.5971,-65.99984,-119.4095,0,0,0,0,0,0,0,0,20.04192,-7.70251,12.33941
16.48327,0.01667,12.62568,0,0,-0.85666,12.22187,1.53008,3.5267,3.50153,3.5267,3.50153,0.1108,0.1108,0.06623,0.06623,-1.29573,-1.30054,-0.77463,-0.7775,-318.1973,-446.3441,-65.25095,-109.1716,-318.1973,-446.3441,-65.25095,-109.1716,-318.1973,-446.3441,-65.25095,-109.1716,0,0,0,0,0,0,0,0,19.46795,-7.24609,12.22187
16.49993,0.01667,12.56687,0,0,-0.64162,10.94304,1.27484,3.5077,3.48846,3.5077,3.48846,0.09079,0.09079,0.05672,0.05672,-1.06478,-1.06779,-0.66523,-0.66712,-293.6414,-394.9581,-61.78929,-96.86823,-293.6414,-394.9581,-61.78929,-96.86823,-293.6414,-394.9581,-61.78929,-96.86823,0,0,0,0,0,0,0,0,17.5342,-6.59115,10.94304
16.5166,0.01667,12.50865,0,0,-0.46171,9.15266,1.04636,3.48918,3.47505,3.48918,3.47505,0.0731,0.0731,0.04809,0.04809,-0.8597,-0.86149,-0.56557,-0.56674,-256.1124,-332.6984,-56.58647,-84.0034,-256.1124,-332.6984,-56.58647,-84.0034,-256.1124,-332.6984,-56.58647,-84.0034,0,0,0,0,0,0,0,0,14.99322,-5.84056,9.15266
16.53327,0.01667,12.45094,0,0,-0.31864,7.28144,0.85008,3.47119,3.46123,3.47119,3.46123,0.05813,0.05813,0.0405,0.0405,-0.68546,-0.68647,-0.47752,-0.47822,-214.4786,-270.6069,-50.4716,-71.58348,-214.4786,-270.6069,-50.4716,-71.58348,-214.4786,-270.6069,-50.4716,-71.58348,0,0,0,0,0,0,0,0,12.35201,-5.07057,7.28144
16.54993,0.01667,12.39367,0,0,-0.20937,5.57133,0.68636,3.45374,3.44702,3.45374,3.44702,0.04585,0.04585,0.03396,0.03396,-0.54208,-0.54261,-0.40149,-0.40189,-174.3046,-214.6192,-44.08432,-60.1939,-174.3046,-214.6192,-44.08432,-60.1939,-174.3046,-214.6192,-44.08432,-60.1939,0,0,0,0,0,0,0,0,9.90339,-4.33206,5.57133
16.5666,0.01667,12.33675,0,0,-0.12868,4.12847,0.55265,3.43675,3.43247,3.43675,3.43247,0.03601,0.03601,0.02843,0.02843,-0.42678,-0.42705,-0.33693,-0.33714,-138.5288,-167.1415,-37.87083,-50.10941,-138.5288,-167.1415,-37.87083,-50.10941,-138.5288,-167.1415,-37.87083,-50.10941,0,0,0,0,0,0,0,0,7.78346,-3.65499,4.12847
16.58327,0.01667,12.28016,0,0,-0.07087,2.97485,0.44509,3.42016,3.41765,3.42016,3.41765,0.02825,0.02825,0.0238,0.0238,-0.33562,-0.33574,-0.28278,-0.28289,-108.2829,-128.4716,-32.1089,-41.39909,-108.2829,-128.4716,-32.1089,-41.39909,-108.2829,-128.4716,-32.1089,-41.39909,0,0,0,0,0,0,0,0,6.02862,-3.05376,2.97485
16.59993,0.01667,11.9455,0,0,-0.03063,2.09287,0.36356,3.36523,3.36397,3.36523,3.36397,0.0222,0.0222,0.01996,0.01996,-0.26588,-0.26593,-0.23911,-0.23916,-83.75676,-98.00517,-26.97886,-34.05235,-83.75676,-98.00517,-26.97886,-34.05235,-83.75676,-98.00517,-26.97886,-34.05235,0,0,0,0,0,0,0,0,4.62831,-2.53544,2.09287
16.6166,0.01667,11.609,0,0,-0.00327,1.44851,0.30184,3.27157,3.27117,3.27157,3.27117,0.01751,0.01751,0.01679,0.01679,-0.21257,-0.21258,-0.20391,-0.20392,-64.66182,-74.80777,-22.59408,-28.02498,-64.66182,-74.80777,-22.59408,-28.02498,-64.66182,-74.80777,-22.59408,-28.02498,0,0,0,0,0,0,0,0,3.55139,-2.10288,1.44851
16.63327,0.01667,11.26909,0,0,0.01487,0.98562,0.25206,3.17735,3.17752,3.17735,3.17752,0.01386,0.01386,0.01417,0.01417,-0.17066,-0.17066,-0.17447,-0.17446,-49.94368,-57.24986,-18.88504,-23.09323,-49.94368,-57.24986,-18.88504,-23.09323,-49.94368,-57.24986,-18.88504,-23.09323,0,0,0,0,0,0,0,0,2.72953,-1.74392,0.98562
16.64993,0.01667,10.92404,0,0,0.02649,0.65719,0.21181,3.08204,3.08259,3.08204,3.08259,0.01102,0.01102,0.012,0.012,-0.13763,-0.13762,-0.14983,-0.14981,-38.66308,-43.99055,-15.77451,-19.06789,-38.66308,-43.99055,-15.77451,-19.06789,-38.66308,-43.99055,-15.77451,-19.06789,0,0,0,0,0,0,0,0,2.10466,-1.44747,0.65719
16.6666,0.01667,10.57221,0,0,0.03356,0.42601,0.17916,2.98514,2.98592,2.98514,2.98592,0.00881,0.00881,0.0102,0.0102,-0.11151,-0.1115,-0.12917,-0.12916,-30.02146,-33.9554,-13.17691,-15.7824,-30.02146,-33.9554,-13.17691,-15.7824,-30.02146,-33.9554,-13.17691,-15.7824,0,0,0,0,0,0,0,0,1.62908,-1.20307,0.42601
16.68327,0.01667,10.2121,0,0,0.03744,0.26147,0.15261,2.88619,2.88712,2.88619,2.88712,0.00707,0.00707,0.0087,0.0087,-0.09078,-0.09076,-0.11183,-0.11181,-23.2634,-26.18417,-10.96975,-13.04463,-23.2634,-26.18417,-10.96975,-13.04463,-23.2634,-26.18417,-10.96975,-13.04463,0,0,0,0,0,0,0,0,1.25911,-0.99764,0.26147
16.69993,0.01667,9.84227,0,0,0.03887,0.14574,0.13105,2.78478,2.78578,2.78478,2.78578,0.0057,0.0057,0.00746,0.00746,-0.07433,-0.07432,-0.09729,-0.09727,-17.97618,-20.15125,-9.1012,-10.76049,-17.97618,-20.15125,-9.1012,-10.76049,-17.97618,-20.15125,-9.1012,-10.76049,-1.33171,-1.33071,-1.17209,-1.17122,1.3259,1.32491,-1.90391,-1.90248,0.97086,-0.82512,0.14574
16.7166,0.01667,9.4614,0,0,0.03558,0.06602,0.10936,2.68053,2.68151,2.68053,2.68151,0.00446,0.00446,0.0062,0.0062,-0.05898,-0.05897,-0.08198,-0.08197,-13.84545,-15.4704,-7.52362,-8.85608,-13.84545,-15.4704,-7.52362,-8.85608,-13.84545,-15.4704,-7.52362,-8.85608,-10.77536,-10.68988,-10.06484,-9.985,10.72835,10.64325,-16.34894,-16.21925,0.74649,-0.68047,0.06602
