time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
38.61651,0.01667,16.12398,4.28877,1,0,0,0,1,2000.732,2220.554,1,1,0,-1054.981,-0,1,0,23.58156,-33.59436,-59.10114,16.82855,4.73978,3.86967,4.73978,3.86967,1.88736,1.88736,0.34704,0.34704,1.63422,-2.01984,-3.40477,-3.85426,488.6214,-858.1611,-729.5294,-1034.638,0,0,0,0,0,0,0,0,1,1,1,1,488.6214,-858.1611,-729.5294,-1034.638,723.1533,-412.2953,-622.0081,-1091.633,723.1533,-412.2953,-622.0081,-1091.633,451.7392,-588.8898,-622.0081,-1091.633,-211.0247,-211.0247,0,0,-527.4904,-527.4904,0,0,0,0,0,0,0,0,0,0,12.08912,-71.19026,-59.10114
38.63318,0.01667,15.99329,4.25798,1,0,0,0,1,1986.093,2199.831,1,1,0,-1048.371,-0,1,0,23.61659,-33.36779,-55.03196,16.66767,4.70572,3.84073,4.70572,3.84073,1.86131,1.86131,0.33004,0.33004,1.77357,-1.86209,-3.2537,-3.68142,578.4126,-718.5413,-729.1194,-939.3441,0,0,0,0,0,0,0,0,1,1,1,1,578.4126,-718.5413,-729.1194,-939.3441,664.2949,-514.2136,-651.6987,-1061.219,664.2949,-514.2136,-651.6987,-1061.219,398.6619,-681.1427,-651.6987,-1061.219,-209.9962,-209.9962,0,0,-524.1853,-524.1853,0,0,0,0,0,0,0,0,0,0,16.12826,-71.16022,-55.03196
38.64985,0.01667,15.86495,4.22796,1,0,0,0,1,1972.008,2179.381,1,1,0,-1042.103,-0,1,0,23.65075,-33.11628,-53.37911,16.4796,4.67227,3.81357,4.67227,3.81357,1.83284,1.83284,0.31271,0.31271,1.93713,-1.67087,-3.0977,-3.50253,694.3281,-563.9268,-730.172,-850.0883,0,0,0,0,0,0,0,0,1,1,1,1,694.3281,-563.9268,-730.172,-850.0883,665.4824,-539.2717,-673.5876,-1016.868,665.4824,-539.2717,-673.5876,-1016.868,400.5617,-703.0023,-673.5876,-1016.868,-209.0253,-209.0253,0,0,-521.0513,-521.0513,0,0,0,0,0,0,0,0,0,0,16.84796,-70.22707,-53.37911
38.66651,0.01667,15.73848,4.19805,1,0,0,0,1,1958.111,2159.308,1,1,0,-1035.991,-0,1,0,23.68419,-32.86881,-53.19788,16.29352,4.63911,3.78693,4.63911,3.78693,1.80474,1.80474,0.29615,0.29615,2.0987,-1.48062,-2.94754,-3.33034,817.9589,-431.5751,-723.0691,-767.8242,0,0,0,0,0,0,0,0,1,1,1,1,817.9589,-431.5751,-723.0691,-767.8242,709.1169,-515.8451,-687.7899,-963.5072,709.1169,-515.8451,-687.7899,-963.5072,441.3141,-680.4735,-687.7899,-963.5072,-208.0763,-208.0763,0,0,-517.9955,-517.9955,0,0,0,0,0,0,0,0,0,0,15.4024,-68.60028,-53.19788
38.68318,0.01667,15.61344,4.16783,1,0,0,0,1,1944.155,2139.667,1,1,0,-1029.901,-0,1,0,23.71703,-32.63974,-53.72926,16.12905,4.60599,3.75999,4.60599,3.75999,1.77879,1.77879,0.28114,0.28114,2.24134,-1.31325,-2.81137,-3.1743,935.9203,-330.2841,-710.8431,-697.4193,0,0,0,0,0,0,0,0,1,1,1,1,935.9203,-330.2841,-710.8431,-697.4193,779.0239,-467.4887,-694.942,-905.8807,779.0239,-467.4887,-694.942,-905.8807,506.1066,-635.1294,-694.942,-905.8807,-207.1234,-207.1234,0,0,-514.9505,-514.9505,0,0,0,0,0,0,0,0,0,0,12.77415,-66.50341,-53.72926
38.69985,0.01667,15.4895,4.13709,1,0,0,0,1,1929.997,2120.474,1,1,0,-1023.749,-0,1,0,23.74938,-32.43327,-54.45316,15.99736,4.57272,3.73234,4.57272,3.73234,1.75586,1.75586,0.26817,0.26817,2.35597,-1.18018,-2.69443,-3.0404,1037.588,-259.265,-696.262,-640.5389,0,0,0,0,0,0,0,0,1,1,1,1,1037.588,-259.265,-696.262,-640.5389,860.9247,-410.8404,-696.2339,-848.0605,860.9247,-410.8404,-696.2339,-848.0605,581.8674,-582.1994,-696.2339,-848.0605,-206.1506,-206.1507,0,0,-511.8745,-511.8745,0,0,0,0,0,0,0,0,0,0,9.70189,-64.15504,-54.45316
38.71651,0.01667,15.36645,4.10578,1,0,0,0,1,1915.578,2101.719,1,1,0,-1017.491,-0,1,0,23.7813,-32.24764,-55.06816,15.90275,4.53917,3.70385,4.53917,3.70385,1.7362,1.7362,0.25746,0.25746,2.43956,-1.08496,-2.59921,-2.93137,1116.696,-213.1021,-681.7547,-597.1754,0,0,0,0,0,0,0,0,1,1,1,1,1116.696,-213.1021,-681.7547,-597.1754,943.1949,-356.0522,-693.2031,-793.1987,943.1949,-356.0522,-693.2031,-793.1987,657.9595,-530.9702,-693.2031,-793.1987,-205.15,-205.1499,0,0,-508.7456,-508.7456,0,0,0,0,0,0,0,0,0,0,6.68184,-61.75,-55.06816
38.73318,0.01667,15.24414,4.07394,1,0,0,0,1,1900.896,2083.373,1,1,0,-1011.116,-0,1,0,23.81285,-32.07832,-55.43527,15.84449,4.5053,3.67454,4.5053,3.67454,1.71963,1.71963,0.24897,0.24897,2.49334,-1.02583,-2.52574,-2.84714,1171.176,-185.6561,-668.9204,-566.2127,0,0,0,0,0,0,0,0,1,1,1,1,1171.176,-185.6561,-668.9204,-566.2127,1017.366,-308.3822,-687.4326,-743.4716,1017.366,-308.3822,-687.4326,-743.4716,726.6378,-486.2487,-687.4326,-743.4716,-204.1193,-204.1193,0,0,-505.5581,-505.5581,0,0,0,0,0,0,0,0,0,0,4.00917,-59.44444,-55.43527
38.74985,0.01667,15.1225,4.04167,1,0,0,0,1,1885.989,2065.399,1,1,0,-1004.633,-0,1,0,23.84406,-31.91996,-55.51834,15.81856,4.47112,3.64458,4.47112,3.64458,1.70571,1.70571,0.24251,0.24251,2.52109,-0.99783,-2.4722,-2.78558,1202.281,-171.7547,-658.439,-545.9265,0,0,0,0,0,0,0,0,1,1,1,1,1202.281,-171.7547,-658.439,-545.9265,1078.194,-269.9096,-680.2913,-700.1581,1078.194,-269.9096,-680.2913,-700.1581,783.1082,-449.9334,-680.2913,-700.1581,-203.0608,-203.0608,0,0,-502.3165,-502.3165,0,0,0,0,0,0,0,0,0,0,1.83005,-57.34838,-55.51834
38.76651,0.01667,15.00151,4.00911,1,0,0,0,1,1870.916,2047.757,1,1,0,-998.0633,-0,1,0,23.87493,-31.7676,-55.33668,15.81904,4.43668,3.61414,4.43668,3.61414,1.69387,1.69387,0.23775,0.23775,2.52798,-0.99445,-2.43554,-2.74314,1213.465,-167.4957,-650.208,-534.3206,0,0,0,0,0,0,0,0,1,1,1,1,1213.465,-167.4957,-650.208,-534.3206,1123.324,-240.8778,-672.7759,-663.7861,1123.324,-240.8778,-672.7759,-663.7861,825.2234,-422.245,-672.7759,-663.7861,-201.9788,-201.9788,0,0,-499.0316,-499.0316,0,0,0,0,0,0,0,0,0,0,0.18848,-55.52516,-55.33668
