time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
72.44971,0.01667,16.02383,1,23.60882,-33.48342,-59.98817,15.83883,4.73261,3.86565,4.73261,3.86565,1.80291,1.80291,0.26816,0.26816,2.39138,-1.15564,-2.63472,-2.98173,1116.999,-216.612,-749.5558,-618.324,0,0,0,0,0,0,0,0,1,1,1,1,1116.999,-216.612,-749.5558,-618.324,1121.977,-215.6533,-773.0571,-664.701,1121.977,-215.6533,-773.0571,-664.701,817.0021,-408.6703,-773.0571,-664.701,-211.067,-211.0669,0,0,-527.0217,-527.0217,0,0,0,0,0,0,0,0,0,0,-0.25899,-59.72918,-59.98817
72.46638,0.01667,15.8968,1,23.6425,-33.3195,-59.05896,15.87453,4.69572,3.83291,4.69572,3.83291,1.79311,1.79311,0.2657,0.2657,2.37563,-1.17961,-2.6241,-2.96861,1101.119,-226.0286,-738.6843,-621.5137,0,0,0,0,0,0,0,0,1,1,1,1,1101.119,-226.0286,-738.6843,-621.5137,1115.858,-218.1185,-764.191,-654.4106,1115.858,-218.1185,-764.191,-654.4106,812.2745,-409.7352,-764.191,-654.4106,-209.9244,-209.9244,0,0,-523.4648,-523.4648,0,0,0,0,0,0,0,0,0,0,-0.1256,-58.93336,-59.05896
72.48304,0.01667,15.7706,1,23.67579,-33.14891,-58.12389,15.90756,4.65904,3.80055,4.65904,3.80055,1.78302,1.78302,0.26326,0.26326,2.3623,-1.19979,-2.61341,-2.95533,1086.273,-234.8501,-726.7311,-624.5804,0,0,0,0,0,0,0,0,1,1,1,1,1086.273,-234.8501,-726.7311,-624.5804,1106.608,-222.5077,-754.5981,-647.3184,1106.608,-222.5077,-754.5981,-647.3184,804.6815,-412.5654,-754.5981,-647.3184,-208.7856,-208.7856,0,0,-519.9352,-519.9352,0,0,0,0,0,0,0,0,0,0,0.11631,-58.2402,-58.12389
72.49971,0.01667,15.64902,0,20.44895,-32.83628,-45.32068,15.91937,4.62286,3.76958,4.62286,3.76958,1.77089,1.77089,0.26035,0.26035,-0.44121,-3.85765,-2.59761,-2.93587,-44.58227,-1874.266,-711.9331,-625.12,0,0,0,0,0,0,0,0,1,1,1,1,-44.58227,-1874.266,-711.9331,-625.12,782.448,-543.8931,-743.933,-642.275,782.448,-543.8931,-743.933,-642.275,552.7123,-690.048,-743.933,-642.275,-180.4289,-180.4289,0,0,-516.4369,-516.4369,0,0,0,0,0,0,0,0,0,0,12.26694,-57.58761,-45.32068
72.51638,0.01667,15.53358,0,17.40871,-32.01142,-9.91711,15.75276,4.58786,3.74836,4.58786,3.74836,1.7405,1.7405,0.25435,0.25435,-2.8888,-6.08317,-2.5504,-2.87733,-1526.024,-3487.076,-683.301,-611.1586,0,0,0,0,0,0,0,0,1,1,1,1,-1526.024,-3487.076,-683.301,-611.1586,77.38828,-1349.864,-729.5119,-636.2017,77.38828,-1349.864,-729.5119,-636.2017,-79.70958,-1441.586,-729.5119,-636.2017,-153.5531,-153.5531,0,0,-513.2363,-513.2363,0,0,0,0,0,0,0,0,0,0,46.81911,-56.73622,-9.91711
72.53304,0.01667,15.41916,0,14.26122,-30.49134,35.92971,15.24898,4.55256,3.74286,4.55256,3.74286,1.67542,1.67542,0.24204,0.24204,-5.05183,-7.9011,-2.43922,-2.7405,-3585.668,-4345.012,-629.2151,-568.6346,0,0,0,0,0,0,0,0,1,1,1,1,-3585.668,-4345.012,-629.2151,-568.6346,-1032.359,-2184.53,-706.1728,-623.4979,-1032.359,-2184.53,-706.1728,-623.4979,-1126.368,-2243.032,-706.1728,-623.4979,-125.8239,-125.8237,0,0,-510.7664,-510.7664,0,0,0,0,0,0,0,0,0,0,91.16859,-55.23888,35.92971
72.54971,0.01667,15.2882,-1,8.09185,-28.1468,89.10841,14.312,4.51341,3.75348,4.51341,3.75348,1.56575,1.56575,0.22047,0.22047,-9.19638,-11.40708,-2.23428,-2.49263,-5756.385,-4529.309,-539.9547,-485.8857,0,0,0,0,0,0,0,0,1,1,1,1,-5756.385,-4529.309,-539.9547,-485.8857,-2567.685,-2873.618,-667.5035,-596.9929,-2567.685,-2873.618,-667.5035,-596.9929,-2613.776,-2916.664,-667.5035,-596.9929,-71.65601,-71.65601,0,0,-509.0634,-509.0634,0,0,0,0,0,0,0,0,0,0,141.6397,-52.53132,89.10841
72.56638,0.01667,15.12626,-1,1.90695,-25.11434,130.2502,12.95073,4.46282,3.77306,4.46282,3.77306,1.41099,1.41099,0.18993,0.18993,-12.67419,-14.1945,-1.93889,-2.14159,-5713.168,-4466.597,-423.2863,-371.5994,0,0,0,0,0,0,0,0,1,1,1,1,-5713.168,-4466.597,-423.2863,-371.5994,-3639.254,-3347.591,-609.7006,-551.4473,-3639.254,-3347.591,-609.7006,-551.4473,-3654.132,-3362.63,-609.7006,-551.4473,-16.89282,-16.89282,0,0,-507.6519,-507.6519,0,0,0,0,0,0,0,0,0,0,178.4881,-48.23789,130.2502
72.58304,0.01667,14.93652,-1,-2.23431,-21.6416,160.294,11.31824,4.39685,3.79191,4.39685,3.79191,1.22645,1.22645,0.15555,0.15555,-14.10815,-15.09112,-1.60312,-1.74943,-5706.6,-4408.293,-304.4278,-253.7371,0,0,0,0,0,0,0,0,1,1,1,1,-5706.6,-4408.293,-304.4278,-253.7371,-4329.981,-3663.787,-536.3163,-488.8456,-4329.981,-3663.787,-536.3163,-488.8456,-4306.973,-3641.285,-536.3163,-488.8456,19.71631,19.71655,0,0,-505.7297,-505.7297,0,0,0,0,0,0,0,0,0,0,202.8825,-42.58858,160.294
72.59971,0.01667,14.74292,-1,-4.37686,-17.90673,183.5869,9.4934,4.32149,3.81005,4.32149,3.81005,1.02396,1.02396,0.11857,0.11857,-13.80167,-14.40642,-1.23527,-1.3301,-5772.919,-4360.112,-191.4258,-148.0204,0,0,0,0,0,0,0,0,1,1,1,1,-5772.919,-4360.112,-191.4258,-148.0204,-4801.917,-3874.083,-453.2299,-415.1638,-4801.917,-3874.083,-453.2299,-415.1638,-4749.527,-3824.398,-453.2299,-415.1638,38.38623,38.38623,0,0,-502.9872,-502.9872,0,0,0,0,0,0,0,0,0,0,219.6628,-36.07592,183.5869
72.61638,0.01667,14.54747,-1,-6.64901,-14.00933,201.5744,7.52976,4.23939,3.82678,4.23939,3.82678,0.81068,0.81068,0.08023,0.08023,-13.41434,-13.70459,-0.84585,-0.89795,-5859.037,-4305.204,-95.40899,-67.11927,0,0,0,0,0,0,0,0,1,1,1,1,-5859.037,-4305.204,-95.40899,-67.11927,-5139.639,-4006.478,-366.9732,-338.0137,-5139.639,-4006.478,-366.9732,-338.0137,-5047.191,-3921.652,-366.9732,-338.0137,57.87939,57.87939,0,0,-499.8798,-499.8798,0,0,0,0,0,0,0,0,0,0,230.8619,-29.28746,201.5744
72.63304,0.01667,14.35007,-1,-9.09258,-10.01372,215.3919,5.46882,4.15061,3.84012,4.15061,3.84012,0.59139,0.59139,0.04173,0.04173,-13.012,-13.07101,-0.44565,-0.46619,-5966.975,-4244.758,-28.11131,-17.74942,0,0,0,0,0,0,0,0,1,1,1,1,-5966.975,-4244.758,-28.11131,-17.74942,-5396.634,-4081.88,-285.1631,-265.3459,-5396.634,-4081.88,-285.1631,-265.3459,-5250.39,-3952.157,-285.1631,-265.3459,78.43164,78.43164,0,0,-496.3082,-496.3082,0,0,0,0,0,0,0,0,0,0,238.2618,-22.86995,215.3919
72.64971,0.01667,14.14926,-1,-11.72871,-5.9744,225.5922,3.33608,4.05496,3.84841,4.05496,3.84841,0.3693,0.3693,0.00365,0.00365,-12.63122,-12.55787,-0.03953,-0.04073,-6087.566,-4185.8,-0.23363,-0.13149,0,0,0,0,0,0,0,0,1,1,1,1,-6087.566,-4185.8,-0.23363,-0.13149,-5605.186,-4116.955,-215.8401,-203.7201,-5605.186,-4116.955,-215.8401,-203.7201,-5388.112,-3930.954,-215.8401,-203.7201,100.0435,100.0435,0,0,-492.1513,-492.1513,0,0,0,0,0,0,0,0,0,0,243.0221,-17.4299,225.5922
72.66638,0.01667,13.94293,-1,-14.55777,-1.93851,232.7892,1.14541,3.95221,3.85008,3.95221,3.85008,0.1467,0.1467,-0.03409,-0.03409,-12.28625,-12.1914,0.37463,0.38024,-6212.787,-4135.515,20.73388,10.37577,0,0,0,0,0,0,0,0,1,1,1,1,-6212.787,-4135.515,20.73388,10.37577,-5783.566,-4125.749,-160.6114,-154.3872,-5783.566,-4125.749,-160.6114,-154.3872,-5475.424,-3870.831,-160.6114,-154.3872,122.459,122.4592,0,0,-487.1941,-487.1941,0,0,0,0,0,0,0,0,0,0,245.8753,-13.08608,232.7892
72.68304,0.01667,13.72897,-1,-17.55918,2.06128,238.092,-1.09461,3.84204,3.84378,3.84204,3.84378,-0.0746,-0.0746,-0.07151,-0.07151,-11.97302,-11.97569,0.79852,0.79832,-6336.325,-4100.282,91.61201,41.02256,0,0,0,0,0,0,0,0,1,1,1,1,-6336.325,-4100.282,91.61201,41.02256,-5941.573,-4120.221,-105.7794,-110.4879,-5941.573,-4107.396,-105.7794,-110.4879,-5519.532,-3771.269,-105.7794,-110.4879,145.1987,144.7466,0,0,-481.2826,-481.2826,0,0,0,0,0,0,0,0,0,0,247.0765,-8.98445,238.092
72.69971,0.01667,13.50902,-1,-20.44306,6.0185,243.1393,-3.37646,3.72479,3.82934,3.72479,3.82934,-0.29318,-0.29318,-0.10809,-0.10809,-11.50232,-11.72459,1.22781,1.20918,-6456.691,-4086.913,208.6209,84.48331,0,0,0,0,0,0,0,0,1,1,1,1,-6456.691,-4086.913,208.6209,84.48331,-6085.55,-4111.294,-40.53946,-67.4281,-6085.55,-4091.212,-40.53946,-67.4281,-5536.625,-3668.7,-40.53946,-67.4281,165.6553,164.8459,0,0,-474.2809,-474.2809,0,0,0,0,0,0,0,0,0,0,247.6246,-4.48533,243.1393
72.71638,0.01667,13.26942,-1,-24.21002,9.90745,246.8842,-5.68528,3.59839,3.80422,3.59839,3.80422,-0.50695,-0.50695,-0.14257,-0.14257,-11.56741,-12.14159,1.64961,1.60063,-6557.969,-4089.188,359.5758,133.5428,0,0,0,0,0,0,0,0,1,1,1,1,-6557.969,-4089.188,359.5758,133.5428,-6213.175,-4103.637,40.3608,-23.3833,-6213.175,-4099.167,40.3608,-23.3833,-5475.541,-3547.672,40.3608,-23.3833,191.1763,190.9678,0,0,-466.1892,-466.1892,0,0,0,0,0,0,0,0,0,0,246.1789,0.7053,246.8842
72.73304,0.01667,13.03856,-1,-24.33841,13.81074,256.6382,-8.03613,3.46434,3.77055,3.46434,3.77055,-0.71672,-0.71672,-0.17465,-0.17465,-9.06809,-10.06219,2.0606,1.97013,-6662.802,-4141.514,531.2376,183.8412,0,0,0,0,0,0,0,0,1,1,1,1,-6662.802,-4141.514,531.2376,183.8412,-6332.348,-4111.15,137.1861,21.70421,-6332.348,-4111.15,137.1861,21.70421,-5581.419,-3557.626,137.1861,21.70421,188.1553,188.1553,0,0,-456.5487,-456.5487,0,0,0,0,0,0,0,0,0,0,250.0374,6.60082,256.6382
72.74971,0.01667,12.82573,-1,-24.38949,17.68116,259.5791,-10.46158,3.32823,3.73544,3.32823,3.73544,-0.92608,-0.92608,-0.20521,-0.20521,-6.36716,-7.87965,2.46968,2.32646,-5486.301,-4021.585,716.4758,235.2548,0,0,0,0,0,0,0,0,1,1,1,1,-5486.301,-4021.585,716.4758,235.2548,-6215.737,-4103.324,248.5525,67.83452,-6215.737,-4103.324,248.5525,67.83452,-5476.766,-3552.866,248.5525,67.83452,184.2749,184.2751,0,0,-446.2543,-446.2543,0,0,0,0,0,0,0,0,0,0,246.4353,13.14375,259.5791
72.76638,0.01667,12.63708,-1,-24.43521,21.20598,240.2823,-12.85089,3.19501,3.69902,3.19501,3.69902,-1.12542,-1.12542,-0.2332,-0.2332,-3.64293,-5.74574,2.86138,2.65747,-2616.109,-3105.597,898.3226,286.2866,0,0,0,0,0,0,0,0,1,1,1,1,-2616.109,-3105.597,898.3226,286.2866,-5469.85,-3886.531,370.5066,114.7311,-5469.85,-3886.531,370.5066,114.7311,-4799.683,-3358.183,370.5066,114.7311,180.231,180.231,0,0,-435.6941,-435.6941,0,0,0,0,0,0,0,0,0,0,220.1239,20.15836,240.2823
72.78304,0.01667,12.47418,-1,-24.47458,24.06178,203.4598,-14.96786,3.07502,3.66209,3.07502,3.66209,-1.29552,-1.29552,-0.25624,-0.25624,-1.18515,-3.8702,3.1992,2.93541,-355.9238,-1835.668,1042.863,335.9313,0,0,0,0,0,0,0,0,1,1,1,1,-355.9238,-1835.668,1042.863,335.9313,-4299.052,-3379.524,494.5474,161.9274,-4299.052,-3379.524,494.5474,161.9274,-3736.486,-2899.582,494.5474,161.9274,176.2751,176.2751,0,0,-425.4879,-425.4879,0,0,0,0,0,0,0,0,0,0,176.1877,27.27212,203.4598
72.79971,0.01667,12.33048,-1,-24.50843,26.20641,167.0886,-16.64662,2.97452,3.62589,2.97452,3.62589,-1.42496,-1.42496,-0.27185,-0.27185,0.79459,-2.39104,3.44378,3.1305,165.5038,-835.6391,1135.379,382.6334,0,0,0,0,0,0,0,0,1,1,1,1,165.5038,-835.6391,1135.379,382.6334,-3232.102,-2710.907,612.0195,208.748,-3232.102,-2710.907,612.0195,208.748,-2768.173,-2293.938,612.0195,208.748,172.717,172.7173,0,0,-416.3594,-416.3594,0,0,0,0,0,0,0,0,0,0,132.9912,34.09737,167.0886
72.81638,0.01667,12.19898,-1,-24.53862,27.70231,132.0936,-17.8703,2.89302,3.59134,2.89302,3.59134,-1.51512,-1.51512,-0.2789,-0.2789,2.26778,-1.31159,3.57486,3.22778,1177.128,-282.7014,1163.615,427.2719,0,0,0,0,0,0,0,0,1,1,1,1,1177.128,-282.7014,1163.615,427.2719,-2225.344,-2051.742,715.2087,254.7885,-2225.344,-2051.742,715.2087,254.7885,-1854.679,-1696.756,715.2087,254.7885,169.6754,169.6754,0,0,-408.5547,-408.5547,0,0,0,0,0,0,0,0,0,0,91.7967,40.29686,132.0936
72.83304,0.01667,12.07573,-1,-24.56639,28.57611,97.7437,-18.64242,2.82997,3.55876,2.82997,3.55876,-1.56793,-1.56793,-0.27778,-0.27778,3.22748,-0.62326,3.59315,3.23025,2131.752,-68.82118,1132.4,469.0535,0,0,0,0,0,0,0,0,1,1,1,1,2131.752,-68.82118,1132.4,469.0535,-1216.913,-1503.866,795.6595,299.6973,-1216.913,-1503.866,795.6595,299.6973,-939.6049,-1200.583,795.6595,299.6973,167.1536,167.1537,0,0,-402.0557,-402.0557,0,0,0,0,0,0,0,0,0,0,52.23899,45.50471,97.7437
72.84971,0.01667,11.95868,-1,-24.59244,28.89992,67.33813,-18.99272,2.78423,3.52817,2.78423,3.52817,-1.58678,-1.58678,-0.26982,-0.26982,3.69972,-0.29743,3.51346,3.15193,2601.2,-16.39121,1054.492,504.2185,0,0,0,0,0,0,0,0,1,1,1,1,2601.2,-16.39121,1054.492,504.2185,-309.9602,-1090.557,848.245,342.5426,-309.9602,-1090.557,848.245,342.5426,-116.7001,-826.4894,848.245,342.5426,165.144,165.144,0,0,-396.8273,-396.8273,0,0,0,0,0,0,0,0,0,0,17.86892,49.46922,67.33813
72.86638,0.01667,11.84723,-1,-24.61705,28.78901,43.30213,-18.98723,2.75317,3.49943,2.75317,3.49943,-1.57773,-1.57773,-0.25663,-0.25663,3.75975,-0.27435,3.35712,3.01087,2591.484,-14.3519,950.3337,513.1502,5.67286,0,2.12302,0,0.0011,0,0.0011,0,0.99892,1,0.9995,1,2588.63,-14.3519,949.2871,513.1502,400.4297,-791.8931,872.205,378.8034,400.4297,-791.8931,872.205,378.8034,527.6277,-556.3275,872.205,378.8034,163.5922,163.5922,0,0,-392.73,-392.73,0,0,0,0,0,0,0,0,0,0,-8.66885,51.97098,43.30213
72.88304,0.01667,11.74133,-1,-24.6403,28.37886,26.76835,-18.7137,2.73326,3.47235,2.73326,3.47235,-1.54828,-1.54828,-0.23988,-0.23988,3.51216,-0.47626,3.14742,2.82587,2234.346,-43.78722,828.1135,515.4299,16.40685,0,6.1694,0,0.00332,0,0.00332,0,0.99675,1,0.99851,1,2226.991,-43.78722,825.3878,515.4299,867.3683,-583.3383,869.038,408.1847,867.3683,-583.3383,869.038,408.1847,950.7982,-367.8116,869.038,408.1847,162.4098,162.4098,0,0,-389.5465,-389.5465,0,0,0,0,0,0,0,0,0,0,-26.29167,53.06001,26.76835
72.89971,0.01667,11.64078,-1,-24.66222,27.79959,17.35294,-18.2664,2.72074,3.44666,2.72074,3.44666,-1.50618,-1.50618,-0.2211,-0.2211,3.06954,-0.82114,2.90663,2.61477,1710.844,-130.167,701.6824,503.303,25.07935,0,9.52358,0,0.0053,0,0.0053,0,0.99481,1,0.99762,1,1701.913,-130.167,698.0155,503.303,1100.535,-452.764,842.5194,429.2584,1100.535,-452.764,842.5194,429.2584,1161.642,-249.9707,842.5194,429.2584,161.4938,161.4937,0,0,-387.0265,-387.0265,0,0,0,0,0,0,0,0,0,0,-35.48087,52.83381,17.35294
72.91638,0.01667,11.54494,-1,-24.68293,27.15906,13.77458,-17.73438,2.71214,3.42201,2.71214,3.42201,-1.4584,-1.4584,-0.20174,-0.20174,2.5353,-1.23344,2.65584,2.39481,1173.415,-291.2886,582.4642,477.5763,31.20767,0,12.02108,0,0.00692,0,0.00692,0,0.99322,1,0.99689,1,1165.512,-291.2886,578.5176,477.5763,1145.843,-397.57,798.058,440.9285,1145.843,-397.57,798.058,440.9285,1201.893,-200.5022,798.058,440.9285,160.7429,160.7429,0,0,-384.9241,-384.9241,0,0,0,0,0,0,0,0,0,0,-37.69698,51.47155,13.77458
72.93304,0.01667,11.45269,-1,-24.70262,26.53411,14.2893,-17.19323,2.70462,3.39795,2.70462,3.39795,-1.41056,-1.41056,-0.18318,-0.18318,1.99312,-1.65107,2.4143,2.18232,725.746,-515.4218,478.5472,442.4975,36.48298,0,14.30876,0,0.0085,0,0.0085,0,0.99167,1,0.99617,1,719.8843,-515.4218,474.5992,442.4975,1065.954,-414.6906,741.6549,443.079,1065.954,-414.6906,741.6549,443.079,1128.476,-216.6735,741.6549,443.079,160.0684,160.0683,0,0,-383.0223,-383.0223,0,0,0,0,0,0,0,0,0,0,-34.92843,49.21773,14.2893
