time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
27.74989,0.01667,11.68201,1,24.68391,-27.7638,-69.9525,17.07556,3.43363,2.72017,3.43363,2.72017,1.4251,1.4251,0.16209,0.16209,1.64815,-2.0901,-1.92124,-2.13194,405.7131,-738.4252,-453.986,-552.4236,405.7131,-738.4252,-453.986,-552.4236,1249.972,210.3784,-453.986,-552.4236,0,0,0,0,0,0,0,0,-28.14295,-41.80955,-69.9525
27.76656,0.01667,11.87169,1,24.64389,-28.04966,-70.59377,16.9283,3.48999,2.76914,3.48999,2.76914,1.43746,1.43746,0.16136,0.16136,1.74824,-1.98351,-1.89679,-2.10743,427.9265,-712.0414,-448.9486,-540.9179,427.9265,-712.0414,-448.9486,-540.9179,1273.413,237.2773,-448.9486,-540.9179,0,0,0,0,0,0,0,0,-29.47146,-41.1223,-70.59377
27.78322,0.01667,12.06234,1,24.60314,-28.34102,-71.73026,16.81285,3.54619,2.81791,3.54619,2.81791,1.45143,1.45143,0.16218,0.16218,1.82722,-1.89984,-1.89071,-2.10325,457.7582,-677.4457,-445.7097,-530.6375,457.7582,-677.4457,-445.7097,-530.6375,1303.75,271.6075,-445.7097,-530.6375,0,0,0,0,0,0,0,0,-31.1696,-40.56066,-71.73026
27.79989,0.01667,12.2537,1,24.56172,-28.64346,-73.18085,16.7298,3.60223,2.86629,3.60223,2.86629,1.46725,1.46725,0.16444,0.16444,1.88324,-1.84232,-1.90133,-2.11766,490.0906,-640.7794,-445.148,-522.8178,490.0906,-640.7794,-445.148,-522.8178,1336.324,307.7814,-445.148,-522.8178,0,0,0,0,0,0,0,0,-32.96838,-40.21247,-73.18085
27.81656,0.01667,12.15875,1,24.55124,-28.06716,-20.91117,16.57667,3.61574,2.88349,3.61574,2.88349,1.45991,1.45991,0.16364,0.16364,2.01292,-1.66791,-1.88838,-2.10216,529.2921,-597.6399,-445.8549,-516.4224,529.2921,-597.6399,-445.8549,-516.4224,312.1761,-712.87,-445.8549,-516.4224,0,0,0,0,0,0,0,0,19.06497,-39.97614,-20.91117
27.83322,0.01667,12.06634,0,21.19354,-27.46511,-15.39383,16.33452,3.58753,2.86984,3.58753,2.86984,1.42906,1.42906,0.15855,0.15855,-0.41082,-3.79205,-1.83726,-2.04085,411.4555,-767.677,-442.0706,-505.6307,411.4555,-767.677,-442.0706,-505.6307,237.2994,-862.082,-442.0706,-505.6307,0,0,0,0,0,0,0,0,23.97678,-39.37062,-15.39383
27.84989,0.01667,11.9771,0,18.03369,-26.58592,5.67215,15.97792,3.55987,2.86062,3.55987,2.86062,1.38959,1.38959,0.15173,0.15173,-2.55048,-5.60094,-1.76544,-1.95576,58.18117,-1286.818,-432.7722,-489.138,58.18117,-1286.818,-432.7722,-489.138,-69.21786,-1348.144,-432.7722,-489.138,0,0,0,0,0,0,0,0,43.97132,-38.29917,5.67215
27.86656,0.01667,11.88892,0,14.76625,-25.27092,36.01274,15.36763,3.53194,2.86055,3.53194,2.86055,1.33011,1.33011,0.14158,0.14158,-4.50161,-7.1464,-1.65415,-1.825,-593.7203,-1890.422,-416.0476,-465.0611,-593.7203,-1890.422,-416.0476,-465.0611,-676.1394,-1930.016,-416.0476,-465.0611,0,0,0,0,0,0,0,0,72.61688,-36.60414,36.01274
27.88322,0.01667,11.79753,0,11.49379,-23.42292,71.62518,14.40368,3.50189,2.87122,3.50189,2.87122,1.24265,1.24265,0.1262,0.1262,-6.08055,-8.25464,-1.48112,-1.62441,-1456.51,-2466.316,-389.6402,-431.5908,-1456.51,-2466.316,-389.6402,-431.5908,-1506.781,-2496.337,-389.6402,-431.5908,0,0,0,0,0,0,0,0,105.7418,-34.11662,71.62518
27.89989,0.01667,11.69965,0,8.21656,-21.04765,106.6715,13.05581,3.46738,2.89141,3.46738,2.89141,1.12476,1.12476,0.10513,0.10513,-7.24863,-8.91334,-1.24019,-1.34935,-2331.975,-2941.645,-352.5283,-388.3877,-2331.975,-2941.645,-352.5283,-388.3877,-2364.9,-2968.312,-352.5283,-388.3877,0,0,0,0,0,0,0,0,137.4516,-30.78007,106.6715
27.91656,0.01667,11.59383,0,4.93425,-18.21328,137.9478,11.35973,3.42632,2.9179,3.42632,2.9179,0.97932,0.97932,0.07928,0.07928,-8.03019,-9.18806,-0.94095,-1.01372,-3100.82,-3309.535,-306.3586,-337.7096,-3100.82,-3309.535,-306.3586,-337.7096,-3123.48,-3331.421,-306.3586,-337.7096,0,0,0,0,0,0,0,0,164.7045,-26.7567,137.9478
27.93322,0.01667,11.47987,0,1.64629,-15.01037,164.2857,9.3771,3.3772,2.94707,3.3772,2.94707,0.81155,0.81155,0.05011,0.05011,-8.47644,-9.1726,-0.59904,-0.63801,-3730.344,-3584.919,-255.4263,-284.0224,-3730.344,-3584.919,-255.4263,-284.0224,-3740.182,-3594.817,-255.4263,-284.0224,0,0,0,0,0,0,0,0,186.6962,-22.41047,164.2857
27.94989,0.01667,11.36463,0,0,-11.55049,184.1387,7.16907,3.3192,2.9756,3.3192,2.9756,0.62703,0.62703,0.01877,0.01877,-7.51756,-7.90099,-0.2263,-0.23799,-4185.591,-3761.345,-205.766,-232.7798,-4185.591,-3761.345,-205.766,-232.7798,-4185.591,-3761.345,-205.766,-232.7798,0,0,0,0,0,0,0,0,202.3574,-18.21863,184.1387
27.96655,0.01667,11.27072,0,0,-8.09309,185.4725,4.81621,3.25843,3.00536,3.25843,3.00536,0.43414,0.43414,-0.01388,-0.01388,-5.26705,-5.46484,0.16881,0.17519,-4202.759,-3655.694,-163.5005,-188.7044,-4202.759,-3655.694,-163.5005,-188.7044,-4202.759,-3655.694,-163.5005,-188.7044,0,0,0,0,0,0,0,0,200.1042,-14.63175,185.4725
27.98322,0.01667,11.19895,0,0,-5.01977,163.5695,2.54706,3.2008,3.03322,3.2008,3.03322,0.25139,0.25139,-0.04526,-0.04526,-3.08156,-3.15799,0.55536,0.56916,-3696.22,-3173.916,-124.4391,-149.2188,-3696.22,-3173.916,-124.4391,-149.2188,-3696.22,-3173.916,-124.4391,-149.2188,0,0,0,0,0,0,0,0,174.9382,-11.36865,163.5695
27.99989,0.01667,11.14301,0,0,-2.57248,129.7328,0.61381,3.15043,3.05451,3.15043,3.05451,0.09776,0.09776,-0.07203,-0.07203,-1.20827,-1.22535,0.89033,0.90292,-2909.758,-2498.972,-81.69125,-110.7041,-2909.758,-2498.972,-81.69125,-110.7041,-2909.758,-2498.972,-81.69125,-110.7041,0,0,0,0,0,0,0,0,137.7255,-7.99273,129.7328
28.01655,0.01667,11.09492,0,0,-0.73537,99.10314,-0.87817,3.10857,3.06759,3.10857,3.06759,-0.01976,-0.01976,-0.09232,-0.09232,0.24579,0.24727,1.148,1.1549,-2183.197,-1883.764,-34.33326,-72.93295,-2183.197,-1883.764,-34.33326,-72.93295,-2183.197,-1883.764,-34.33326,-72.93295,0,0,0,0,0,0,0,0,103.5593,-4.45619,99.10314
28.03322,0.01667,11.04929,0,0,0.6106,73.89964,-1.9765,3.0738,3.07367,3.0738,3.07367,-0.10598,-0.10598,-0.10623,-0.10623,1.3246,1.32463,1.32764,1.32767,-1568.922,-1369.455,14.81419,-37.00632,-1568.922,-1369.455,14.81419,-37.00632,-1568.922,-1369.455,14.81419,-37.00632,0,0,0,0,0,0,0,0,74.82156,-0.92193,73.89964
28.04989,0.01667,11.00292,0,0,1.51881,50.34924,-2.72728,3.04497,3.07383,3.04497,3.07383,-0.16515,-0.16515,-0.11407,-0.11407,2.07227,2.06355,1.43162,1.42559,-984.4962,-899.255,61.49109,-4.14807,-984.4962,-899.255,61.49109,-4.14807,-984.4962,-899.255,61.49109,-4.14807,0,0,0,0,0,0,0,0,47.96703,2.38222,50.34924
28.06655,0.01667,10.95417,0,0,2.03168,28.73869,-3.15213,3.02156,3.0686,3.02156,3.0686,-0.19934,-0.19934,-0.11606,-0.11606,2.50939,2.49222,1.46161,1.45159,-445.6971,-477.7552,101.2869,24.4689,-445.6971,-477.7552,101.2869,24.4689,-445.6971,-477.7552,101.2869,24.4689,0,0,0,0,0,0,0,0,23.51439,5.22431,28.73869
28.08322,0.01667,10.90278,0,0,2.2114,10.48845,-3.28552,3.00291,3.05866,3.00291,3.05866,-0.21149,-0.21149,-0.11279,-0.11279,2.66937,2.64775,1.42434,1.41279,5.26868,-125.8715,130.7262,47.82195,5.26868,-125.8715,130.7262,47.82195,5.26868,-125.8715,130.7262,47.82195,0,0,0,0,0,0,0,0,3.07098,7.41747,10.48845
28.09989,0.01667,10.84946,0,0,2.1381,-3.32547,-3.18147,2.98811,3.04496,2.98811,3.04496,-0.20592,-0.20592,-0.10527,-0.10527,2.60471,2.58321,1.33232,1.32131,338.5702,140.2199,148.2189,65.20276,338.5702,140.2199,148.2189,65.20276,338.5702,140.2199,148.2189,65.20276,0,0,0,0,0,0,0,0,-12.1917,8.86624,-3.32547
28.11655,0.01667,10.79529,0,0,1.89853,-12.3406,-2.90652,2.97609,3.02863,2.97609,3.02863,-0.18778,-0.18778,-0.09478,-0.09478,2.37968,2.36152,1.2016,1.19243,545.2499,315.6676,154.3119,76.32542,545.2499,315.6676,154.3119,76.32542,545.2499,315.6676,154.3119,76.32542,0,0,0,0,0,0,0,0,-21.92203,9.58143,-12.3406
28.13322,0.01667,10.74125,0,0,1.57272,-16.98349,-2.52928,2.96576,3.01075,2.96576,3.01075,-0.16227,-0.16227,-0.08261,-0.08261,2.05984,2.04638,1.04902,1.04216,637.2479,408.7101,150.9441,81.35175,637.2479,408.7101,150.9441,81.35175,637.2479,408.7101,150.9441,81.35175,0,0,0,0,0,0,0,0,-26.63382,9.65033,-16.98349
28.14989,0.01667,10.68794,0,0,1.22431,-18.18838,-2.11039,2.95617,2.99228,2.95617,2.99228,-0.1339,-0.1339,-0.06996,-0.06996,1.70226,1.69332,0.88965,0.88498,640.5323,435.9671,140.8743,81.1384,640.5323,435.9671,140.8743,81.1384,640.5323,435.9671,140.8743,81.1384,0,0,0,0,0,0,0,0,-27.41151,9.22313,-18.18838
28.16655,0.01667,10.63558,0,0,0.89682,-17.09087,-1.6963,2.94663,2.97391,2.94663,2.97391,-0.10602,-0.10602,-0.05773,-0.05773,1.34986,1.34451,0.73512,0.7322,586.8776,416.8185,126.7774,77.02966,586.8776,416.8185,126.7774,77.02966,586.8776,416.8185,126.7774,77.02966,0,0,0,0,0,0,0,0,-25.55768,8.46681,-17.09087
28.18322,0.01667,10.58414,0,0,0.61422,-14.75384,-1.31712,2.9367,2.95605,2.9367,2.95605,-0.08076,-0.08076,-0.04651,-0.04651,1.02984,1.02694,0.59309,0.59142,504.8896,370.2756,110.9365,70.34397,504.8896,370.2756,110.9365,70.34397,504.8896,370.2756,110.9365,70.34397,0,0,0,0,0,0,0,0,-22.28483,7.53098,-14.75384
28.19989,0.01667,10.53347,0,0,0.38518,-11.98958,-0.98829,2.92618,2.93891,2.92618,2.93891,-0.05915,-0.05915,-0.03661,-0.03661,0.75551,0.75411,0.46765,0.46678,415.4601,312.0274,95.01943,62.28263,415.4601,312.0274,95.01943,62.28263,415.4601,312.0274,95.01943,62.28263,0,0,0,0,0,0,0,0,-18.52443,6.53484,-11.98958
28.21655,0.01667,10.20502,0,0,0.20833,-9.31779,-0.72372,2.87635,2.88385,2.87635,2.88385,-0.04143,-0.04143,-0.02814,-0.02814,0.53301,0.53243,0.36207,0.36168,331.3395,253.0607,80.09097,53.82058,331.3395,253.0607,80.09097,53.82058,331.3395,253.0607,80.09097,53.82058,0,0,0,0,0,0,0,0,-14.88091,5.56312,-9.31779
28.23322,0.01667,9.87482,0,0,0.07694,-7.00501,-0.51241,2.78693,2.79048,2.78693,2.79048,-0.02733,-0.02733,-0.02104,-0.02104,0.35618,0.356,0.27426,0.27411,258.6652,199.7257,66.70609,45.6408,258.6652,199.7257,66.70609,45.6408,258.6652,199.7257,66.70609,45.6408,0,0,0,0,0,0,0,0,-11.67227,4.66726,-7.00501
28.24989,0.01667,9.54115,0,0,-0.01754,-5.13157,-0.33822,2.69624,2.6969,2.69624,2.6969,-0.01636,-0.01636,-0.01519,-0.01519,0.21606,0.21604,0.20059,0.20057,198.9885,154.5854,55.05908,38.1374,198.9885,154.5854,55.05908,38.1374,198.9885,154.5854,55.05908,38.1374,0,0,0,0,0,0,0,0,-9.00326,3.87169,-5.13157
28.26655,0.01667,9.20214,0,0,-0.08378,-3.71716,-0.19594,2.60387,2.60249,2.60387,2.60249,-0.00797,-0.00797,-0.01042,-0.01042,0.10664,0.10666,0.13945,0.13948,152.853,119.4817,45.49239,31.95591,152.853,119.4817,45.49239,31.95591,152.853,119.4817,45.49239,31.95591,0,0,0,0,0,0,0,0,-6.93461,3.21746,-3.71716
28.28322,0.01667,8.85617,0,0,-0.12944,-2.6383,-0.07795,2.50947,2.50665,2.50947,2.50665,-0.00152,-0.00152,-0.00651,-0.00651,0.02055,0.02055,0.08822,0.08826,119.7432,94.85469,39.16413,28.86444,119.7432,94.85469,39.16413,28.86444,119.7432,94.85469,39.16413,28.86444,0,0,0,0,0,0,0,0,-5.46443,2.82613,-2.6383
28.29989,0.01667,8.50169,0,0,-0.14869,-0.94615,0.02225,2.41263,2.40893,2.41263,2.40893,0.00342,0.00342,-0.00312,-0.00312,-0.04702,-0.04705,0.04286,0.04288,82.52361,63.51747,37.14858,29.5909,82.52361,63.51747,37.14858,29.5909,82.52361,63.51747,37.14858,29.5909,0,0,0,0,0,0,0,0,-3.71873,2.77258,-0.94615
28.31655,0.01667,8.13709,0,0,-0.13403,1.13735,0.09822,2.31279,2.30902,2.31279,2.30902,0.00649,0.00649,-0.00017,-0.00017,-0.09049,-0.09053,0.00238,0.00239,32.11015,17.2458,31.86896,25.76084,32.11015,17.2458,31.86896,25.76084,32.11015,17.2458,31.86896,25.76084,0,0,0,0,0,0,0,0,-1.25678,2.39413,1.13735
28.33322,0.01667,7.76106,0,0,-0.08329,3.27875,0.1327,2.20951,2.20661,2.20951,2.20661,0.00707,0.00707,0.00193,0.00193,-0.09985,-0.09989,-0.02725,-0.02726,-26.82515,-38.59601,21.90879,16.91565,-26.82515,-38.59601,21.90879,16.91565,-26.82515,-38.59601,21.90879,16.91565,0,0,0,0,0,0,0,0,1.66586,1.61289,3.27875
28.34989,0.01667,7.37159,0,0,-0.01322,4.2204,0.11105,2.10239,2.10112,2.10239,2.10112,0.00493,0.00493,0.00268,0.00268,-0.07063,-0.07064,-0.03842,-0.03842,-73.11683,-82.26291,5.22868,1.12327,-73.11683,-82.26291,5.22868,1.12327,-73.11683,-82.26291,5.22868,1.12327,0,0,0,0,0,0,0,0,3.95652,0.26388,4.2204
28.36655,0.01667,6.96743,0,0,0.04747,3.28427,0.03947,1.99127,1.99179,1.99127,1.99179,0.00102,0.00102,0.00196,0.00196,-0.01488,-0.01488,-0.02845,-0.02845,-78.5574,-85.49131,-9.08145,-12.4141,-78.5574,-85.49131,-9.08145,-12.4141,-78.5574,-85.49131,-9.08145,-12.4141,0,0,0,0,0,0,0,0,4.17726,-0.893,3.28427
28.38322,0.01667,6.54724,0,0,0.07459,1.0136,-0.04227,1.87617,1.8779,1.87617,1.8779,-0.00264,-0.00264,0.00043,0.00043,0.03899,0.03899,-0.00633,-0.00633,-38.17577,-43.47789,-11.47598,-14.17415,-38.17577,-43.47789,-11.47598,-14.17415,-38.17577,-43.47789,-11.47598,-14.17415,0,0,0,0,0,0,0,0,2.07919,-1.06559,1.0136
