time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
8.3833,0.01667,11.74009,1,24.67171,-27.85048,-70.07359,17.02824,3.45091,2.73519,3.45091,2.73519,1.42879,1.42879,0.16178,0.16178,1.68029,-2.05585,-1.91269,-2.12327,460.8435,-663.4073,-430.9066,-497.0252,0,-11.24852,0,-6.661,0,0.00305,0,0.00305,1,0.99701,1,0.99863,460.8435,-661.418,-430.9066,-495.5294,411.1003,-732.364,-452.4878,-549.0675,411.1003,-732.364,-452.4878,-549.0675,1255.867,216.7845,-452.4878,-549.0675,882.2942,882.2942,0,0,2113.692,2113.692,0,0,0,0,0,0,0,0,0,0,-28.46571,-41.60788,-70.07359
8.39997,0.01667,11.93009,1,24.63146,-28.13714,-70.89223,16.89,3.50723,2.78414,3.50723,2.78414,1.44158,1.44158,0.16151,0.16151,1.77458,-1.95535,-1.89374,-2.10483,513.8056,-595.032,-431.7209,-487.7614,0,0,0,0,0,0,0,0,1,1,1,1,513.8056,-595.032,-431.7209,-487.7614,436.2668,-702.675,-447.8994,-537.838,436.2668,-702.675,-447.8994,-537.838,1281.985,246.6783,-447.8994,-537.838,885.4151,885.4151,0,0,2124.418,2124.418,0,0,0,0,0,0,0,0,0,0,-29.94147,-40.95076,-70.89223
8.41663,0.01667,12.12098,1,24.5905,-28.43144,-72.14778,16.7842,3.56338,2.83281,3.56338,2.83281,1.45608,1.45608,0.16276,0.16276,1.84685,-1.87923,-1.89278,-2.10634,556.7134,-543.3973,-438.2882,-486.7223,0,0,0,0,0,0,0,0,1,1,1,1,556.7134,-543.3973,-438.2882,-486.7223,467.4404,-666.6967,-445.3936,-528.1764,467.4404,-666.6967,-445.3936,-528.1764,1313.531,282.2547,-445.3936,-528.1764,888.4854,888.4854,0,0,2135.115,2135.115,0,0,0,0,0,0,0,0,0,0,-31.70249,-40.44529,-72.14778
8.4333,0.01667,12.31253,1,24.54888,-28.738,-73.66782,16.71038,3.61938,2.88106,3.61938,2.88106,1.47245,1.47245,0.16541,0.16541,1.89608,-1.82961,-1.90781,-2.12568,587.5255,-509.4864,-450.0635,-493.6515,0,0,0,0,0,0,0,0,1,1,1,1,587.5255,-509.4864,-450.0635,-493.6515,499.7307,-630.2448,-445.7572,-521.2924,499.7307,-630.2448,-445.7572,-521.2924,1346.055,318.2213,-445.7572,-521.2924,891.4965,891.4965,0,0,2145.757,2145.757,0,0,0,0,0,0,0,0,0,0,-33.49341,-40.1744,-73.66782
8.44997,0.01667,12.50455,1,24.50665,-29.05895,-75.32027,16.66509,3.67524,2.92882,3.67524,2.92882,1.4906,1.4906,0.16923,0.16923,1.92371,-1.80542,-1.93589,-2.15967,606.0055,-491.1007,-466.1088,-507.2925,0,0,0,0,0,0,0,0,1,1,1,1,606.0055,-491.1007,-466.1088,-507.2925,529.272,-597.3339,-449.4377,-517.9846,529.272,-597.3339,-449.4377,-517.9846,1376.037,350.924,-449.4377,-517.9846,894.4459,894.4459,0,0,2156.337,2156.337,0,0,0,0,0,0,0,0,0,0,-35.13039,-40.18989,-75.32027
8.46663,0.01667,12.69691,1,24.46384,-29.3946,-77.0095,16.64309,3.73101,2.97611,3.73101,2.97611,1.51033,1.51033,0.17395,0.17395,1.93277,-1.80351,-1.9736,-2.20456,613.3083,-485.6434,-485.2263,-526.1876,0,0,0,0,0,0,0,0,1,1,1,1,613.3083,-485.6434,-485.2263,-526.1876,553.4288,-570.3895,-456.5346,-518.6352,553.4288,-570.3895,-456.5346,-518.6352,1401.079,378.1541,-456.5346,-518.6352,897.3356,897.3356,0,0,2166.855,2166.855,0,0,0,0,0,0,0,0,0,0,-36.49776,-40.51175,-77.0095
8.4833,0.01667,12.88955,1,24.42048,-29.74403,-78.67129,16.63838,3.78676,3.023,3.78676,3.023,1.53133,1.53133,0.17927,0.17927,1.92708,-1.81953,-2.0174,-2.25644,611.4692,-490.4893,-506.1062,-548.7857,0,0,0,0,0,0,0,0,1,1,1,1,611.4692,-490.4893,-506.1062,-548.7857,570.7983,-550.5463,-466.8256,-523.2861,570.7983,-550.5463,-466.8256,-523.2861,1419.903,398.8786,-466.8256,-523.2861,900.1707,900.1707,0,0,2177.323,2177.323,0,0,0,0,0,0,0,0,0,0,-37.53881,-41.13248,-78.67129
8.49997,0.01667,13.08242,1,24.37659,-30.10564,-80.26603,16.64501,3.84254,3.06959,3.84254,3.06959,1.55324,1.55324,0.18491,0.18491,1.91073,-1.84873,-2.064,-2.31164,602.8965,-503.1562,-527.4698,-573.5425,0,0,0,0,0,0,0,0,1,1,1,1,602.8965,-503.1562,-527.4698,-573.5425,581.0533,-538.0428,-479.8257,-531.7686,581.0533,-538.0428,-479.8257,-531.7686,1432.211,412.8795,-479.8257,-531.7686,902.9571,902.9571,0,0,2187.755,2187.755,0,0,0,0,0,0,0,0,0,0,-38.24109,-42.02494,-80.26603
8.51663,0.01667,13.27551,1,24.33217,-30.47726,-81.7594,16.65759,3.8984,3.11598,3.8984,3.11598,1.57574,1.57574,0.19063,0.19063,1.88756,-1.88653,-2.11057,-2.36699,589.9758,-521.3535,-548.2072,-599.0301,0,0,0,0,0,0,0,0,1,1,1,1,589.9758,-521.3535,-548.2072,-599.0301,584.6887,-532.7587,-494.8696,-543.6471,584.6887,-532.7587,-494.8696,-543.6471,1438.454,420.2675,-494.8696,-543.6471,905.7023,905.7023,0,0,2198.167,2198.167,0,0,0,0,0,0,0,0,0,0,-38.61601,-43.14339,-81.7594
8.5333,0.01667,13.46883,1,24.28723,-30.85638,-83.13058,16.67166,3.95441,3.16228,3.95441,3.16228,1.59852,1.59852,0.19624,0.19624,1.86096,-1.92876,-2.15496,-2.42005,574.8349,-542.9763,-567.4821,-624.0401,0,0,0,0,0,0,0,0,1,1,1,1,574.8349,-542.9763,-567.4821,-624.0401,582.7468,-534.0448,-511.2065,-558.3,582.7468,-534.0448,-511.2065,-558.3,1439.583,421.6337,-511.2065,-558.3,908.4128,908.4128,0,0,2208.578,2208.578,0,0,0,0,0,0,0,0,0,0,-38.69977,-44.43081,-83.13058
8.54997,0.01667,13.66243,1,24.24177,-31.24037,-84.37042,16.68379,4.01059,3.2086,4.01059,3.2086,1.62134,1.62134,0.20159,0.20159,1.83366,-1.97197,-2.19573,-2.46919,559.1707,-566.1807,-584.7892,-647.6641,0,0,0,0,0,0,0,0,1,1,1,1,559.1707,-566.1807,-584.7892,-647.6641,576.5467,-540.8969,-528.0969,-575.006,576.5467,-540.8969,-528.0969,-575.006,1436.802,417.8931,-528.0969,-575.006,911.0942,911.0942,0,0,2219,2219,0,0,0,0,0,0,0,0,0,0,-38.54391,-45.8265,-84.37042
8.56663,0.01667,13.85635,1,24.19577,-31.62667,-85.48013,16.69171,4.06697,3.25502,4.06697,3.25502,1.644,1.644,0.20662,0.20662,1.80766,-2.01355,-2.23216,-2.51354,544.2028,-589.4247,-599.952,-669.3254,0,0,0,0,0,0,0,0,1,1,1,1,544.2028,-589.4247,-599.952,-669.3254,567.4633,-552.106,-544.8928,-593.0263,567.4633,-552.106,-544.8928,-593.0263,1431.364,410.1485,-544.8928,-593.0263,913.7522,913.7522,0,0,2229.449,2229.449,0,0,0,0,0,0,0,0,0,0,-38.20724,-47.27288,-85.48013
8.5833,0.01667,14.05066,1,24.14923,-32.01292,-86.4696,16.69416,4.12356,3.30163,4.12356,3.30163,1.66636,1.66636,0.21131,0.21131,1.78423,-2.0517,-2.26416,-2.55295,530.6855,-611.5248,-613.0841,-688.779,0,0,0,0,0,0,0,0,1,1,1,1,530.6855,-611.5248,-613.0841,-688.779,556.758,-566.3984,-561.0955,-611.6773,556.758,-566.3984,-561.0955,-611.6773,1424.421,399.5603,-561.0955,-611.6773,916.3892,916.3892,0,0,2239.933,2239.933,0,0,0,0,0,0,0,0,0,0,-37.74878,-48.72082,-86.4696
8.59997,0.01667,13.94134,1,24.13898,-31.46823,-31.13474,16.60264,4.13555,3.3158,4.13555,3.3158,1.66233,1.66233,0.21115,0.21115,1.86441,-1.94119,-2.25858,-2.54575,575.2455,-555.4854,-608.042,-684.8948,0,0,0,0,0,0,0,0,1,1,1,1,575.2455,-555.4854,-608.042,-684.8948,555.3359,-571.6342,-574.1074,-627.9974,555.3359,-571.6342,-574.1074,-627.9974,316.2372,-712.1863,-574.1074,-627.9974,-190.538,-190.538,0,0,-465.9185,-465.9185,0,0,0,0,0,0,0,0,0,0,18.80463,-49.93937,-31.13474
8.61663,0.01667,13.83279,1,24.16522,-30.97223,-32.94488,16.41639,4.10337,3.29709,4.10337,3.29709,1.63259,1.63259,0.20526,0.20526,2.04484,-1.69074,-2.20587,-2.48166,685.7767,-435.8677,-578.4138,-646.1246,0,0,0,0,0,0,0,0,1,1,1,1,685.7767,-435.8677,-578.4138,-646.1246,588.5184,-542.8483,-577.0104,-633.7728,588.5184,-542.8483,-577.0104,-633.7728,347.4455,-684.7783,-577.0104,-633.7728,-189.5004,-189.5004,0,0,-462.9081,-462.9081,0,0,0,0,0,0,0,0,0,0,17.35503,-50.2999,-32.94488
8.6333,0.01667,13.72497,1,24.19113,-30.52789,-34.90432,16.2396,4.0718,3.27766,4.0718,3.27766,1.6046,1.6046,0.19876,0.19876,2.21158,-1.4624,-2.14584,-2.41002,803.5151,-338.8216,-541.1485,-597.4572,0,0,0,0,0,0,0,0,1,1,1,1,803.5151,-338.8216,-541.1485,-597.4572,647.7264,-494.9205,-570.2933,-628.7948,647.7264,-494.9205,-570.2933,-628.7948,402.3923,-639.9114,-570.2933,-628.7948,-188.4531,-188.4531,0,0,-459.8865,-459.8865,0,0,0,0,0,0,0,0,0,0,14.90973,-49.81404,-34.90432
8.64997,0.01667,13.61776,1,24.21673,-30.13159,-36.70898,16.08694,4.04053,3.25723,4.04053,3.25723,1.57924,1.57924,0.19259,0.19259,2.35436,-1.26761,-2.0887,-2.34229,919.2358,-263.799,-505.9273,-547.2992,0,0,0,0,0,0,0,0,1,1,1,1,919.2358,-263.799,-505.9273,-547.2992,724.4697,-438.886,-556.4595,-614.6311,724.4697,-438.886,-556.4595,-614.6311,473.3356,-587.6453,-556.4595,-614.6311,-187.381,-187.3811,0,0,-456.816,-456.816,0,0,0,0,0,0,0,0,0,0,11.94195,-48.65094,-36.70898
8.66663,0.01667,13.51104,1,24.24206,-29.77729,-38.23613,15.96771,4.00931,3.23568,4.00931,3.23568,1.55696,1.55696,0.18744,0.18744,2.4674,-1.11221,-2.04209,-2.28691,1024.319,-209.4572,-476.2447,-502.5893,0,0,0,0,0,0,0,0,1,1,1,1,1024.319,-209.4572,-476.2447,-502.5893,810.4555,-382.3739,-538.5222,-594.0889,810.4555,-382.3739,-538.5222,-594.0889,552.715,-534.9293,-538.5222,-594.0889,-186.2736,-186.2736,0,0,-453.6703,-453.6703,0,0,0,0,0,0,0,0,0,0,8.81624,-47.05238,-38.23613
8.6833,0.01667,13.4076,0,20.93072,-29.355,-29.97847,15.87056,3.9782,3.21377,3.9782,3.21377,1.5366,1.5366,0.18335,0.18335,-0.15369,-3.51187,-2.00661,-2.24428,-4.9682,-1679.803,-452.313,-465.1546,0,0,0,0,0,0,0,0,1,1,1,1,-4.9682,-1679.803,-452.313,-465.1546,629.501,-582.2001,-519.0053,-569.994,629.501,-582.2001,-519.0053,-569.994,427.0491,-704.6956,-519.0053,-569.994,-160.9131,-160.9131,0,0,-450.4355,-450.4355,0,0,0,0,0,0,0,0,0,0,15.26213,-45.24059,-29.97847
8.69997,0.01667,13.30947,0,17.81306,-28.55617,-2.76637,15.64615,3.94779,3.19832,3.94779,3.19832,1.50491,1.50491,0.17814,0.17814,-2.47375,-5.55948,-1.95826,-2.18551,-1077.771,-3290.361,-424.9525,-425.8346,0,0,0,0,0,0,0,0,1,1,1,1,-1077.771,-3290.361,-424.9525,-425.8346,174.3209,-1223.292,-498.0686,-543.1954,174.3209,-1223.292,-498.0686,-543.1954,29.11113,-1301.5,-498.0686,-543.1954,-136.8527,-136.8528,0,0,-447.3592,-447.3592,0,0,0,0,0,0,0,0,0,0,40.49114,-43.25751,-2.76637
8.71663,0.01667,13.21314,0,14.58783,-27.19245,35.57833,15.13732,3.91696,3.19487,3.91696,3.19487,1.44772,1.44772,0.16942,0.16942,-4.56915,-7.28439,-1.87079,-2.07962,-2955.948,-4336.684,-385.7296,-375.8221,0,0,0,0,0,0,0,0,1,1,1,1,-2955.948,-4336.684,-385.7296,-375.8221,-648.949,-1970.123,-473.6931,-512.431,-648.949,-1970.123,-473.6931,-512.431,-740.0821,-2018.665,-473.6931,-512.431,-112.0535,-112.0535,0,0,-444.8971,-444.8971,0,0,0,0,0,0,0,0,0,0,76.54516,-40.96683,35.57833
8.7333,0.01667,13.11319,0,11.35664,-25.16765,78.75739,14.23182,3.88361,3.20523,3.88361,3.20523,1.35534,1.35534,0.15442,0.15442,-6.2365,-8.49178,-1.71355,-1.89275,-4419.871,-4714.23,-326.4486,-307.2488,0,0,0,0,0,0,0,0,1,1,1,1,-4419.871,-4714.23,-326.4486,-307.2488,-1700.988,-2659.223,-442.3944,-474.9752,-1700.988,-2659.223,-442.3944,-474.9752,-1754.948,-2694.422,-442.3944,-474.9752,-87.26489,-87.26489,0,0,-443.1595,-443.1595,0,0,0,0,0,0,0,0,0,0,116.8679,-38.11053,78.75739
8.74997,0.01667,13.00577,0,8.11983,-22.52519,119.0855,12.90874,3.84514,3.22734,3.84514,3.22734,1.22609,1.22609,0.13241,0.13241,-7.44464,-9.18445,-1.47772,-1.6179,-5212.562,-4771.213,-249.0648,-223.807,0,0,0,0,0,0,0,0,1,1,1,1,-5212.562,-4771.213,-249.0648,-223.807,-2710.888,-3202.896,-401.428,-428.6806,-2710.888,-3202.896,-401.428,-428.6806,-2746.141,-3233.217,-401.428,-428.6806,-62.42969,-62.42969,0,0,-441.9989,-441.9989,0,0,0,0,0,0,0,0,0,0,153.571,-34.48543,119.0855
8.76663,0.01667,12.88963,0,4.87702,-19.37738,153.1923,11.22451,3.7994,3.25677,3.7994,3.25677,1.06519,1.06519,0.10459,0.10459,-8.23964,-9.45946,-1.17523,-1.27266,-5566.136,-4740.947,-164.1054,-138.6411,0,0,0,0,0,0,0,0,1,1,1,1,-5566.136,-4740.947,-164.1054,-138.6411,-3540.861,-3604.854,-350.8805,-374.072,-3540.861,-3604.854,-350.8805,-374.072,-3565.538,-3629.299,-350.8805,-374.072,-37.49634,-37.49634,0,0,-441.0444,-441.0444,0,0,0,0,0,0,0,0,0,0,183.3092,-30.1169,153.1923
8.7833,0.01667,12.76501,0,1.6275,-15.84864,180.5108,9.25956,3.74499,3.289,3.74499,3.289,0.88013,0.88013,0.07292,0.07292,-8.69347,-9.43819,-0.82593,-0.88313,-5730.012,-4682.905,-85.35662,-66.7109,0,0,0,0,0,0,0,0,1,1,1,1,-5730.012,-4682.905,-85.35662,-66.7109,-4175.033,-3891.128,-293.9425,-314.6582,-4175.033,-3891.128,-293.9425,-314.6582,-4185.842,-3902.052,-293.9425,-314.6582,-12.49365,-12.4939,0,0,-439.8992,-439.8992,0,0,0,0,0,0,0,0,0,0,205.794,-25.28327,180.5108
8.79996,0.01667,12.63955,0,0,-12.07461,200.353,7.08746,3.68131,3.32017,3.68131,3.32017,0.67821,0.67821,0.0389,0.0389,-7.70751,-8.12207,-0.44477,-0.46901,-5546.097,-4475.295,-26.2185,-18.69055,0,0,0,0,0,0,0,0,1,1,1,1,-5546.097,-4475.295,-26.2185,-18.69055,-4604.576,-4066.234,-236.1119,-255.8258,-4604.576,-4066.234,-236.1119,-255.8258,-4604.576,-4066.234,-236.1119,-255.8258,0,0,0,0,-438.2417,-438.2417,0,0,0,0,0,0,0,0,0,0,220.7897,-20.4367,200.353
8.81663,0.01667,12.53735,0,0,-8.3365,200.1099,4.79022,3.61512,3.35231,3.61512,3.35231,0.46874,0.46874,0.00349,0.00349,-5.39562,-5.6068,-0.0403,-0.04188,-4030.947,-3190.925,-0.22698,-0.14759,0,0,0,0,0,0,0,0,1,1,1,1,-4030.947,-3190.925,-0.22698,-0.14759,-4561.287,-3929.941,-184.357,-203.3612,-4561.287,-3929.941,-184.357,-203.3612,-4561.287,-3929.941,-184.357,-203.3612,0,0,0,0,-436.0787,-436.0787,0,0,0,0,0,0,0,0,0,0,216.2169,-16.10708,200.1099
8.8333,0.01667,12.45881,0,0,-5.06286,173.4349,2.59586,3.55287,3.38192,3.55287,3.38192,0.2722,0.2722,-0.03042,-0.03042,-3.16825,-3.24871,0.35441,0.36343,-1865.129,-1407.979,17.50339,10.29082,0,0,0,0,0,0,0,0,1,1,1,1,-1865.129,-1407.979,17.50339,10.29082,-3941.909,-3360.27,-141.4894,-159.513,-3941.909,-3360.27,-141.4894,-159.513,-3941.909,-3360.27,-141.4894,-159.513,0,0,0,0,-434.0218,-434.0218,0,0,0,0,0,0,0,0,0,0,185.9395,-12.50462,173.4349
8.84996,0.01667,12.39685,0,0,-2.51992,133.7779,0.75535,3.4992,3.40373,3.4992,3.40373,0.10973,0.10973,-0.05927,-0.05927,-1.28834,-1.30654,0.69601,0.70585,-376.0247,-268.9418,66.81827,36.03393,0,0,0,0,0,0,0,0,1,1,1,1,-376.0247,-268.9418,66.81827,36.03393,-3029.311,-2581.605,-99.1884,-119.7655,-3029.311,-2581.605,-99.1884,-119.7655,-3029.311,-2581.605,-99.1884,-119.7655,0,0,0,0,-432.0294,-432.0294,0,0,0,0,0,0,0,0,0,0,142.8739,-9.09606,133.7779
8.86663,0.01667,12.34285,0,0,-0.67516,98.54523,-0.63451,3.45535,3.41605,3.45535,3.41605,-0.01161,-0.01161,-0.08118,-0.08118,0.13724,0.13804,0.95943,0.96499,4.7325,3.23275,125.6429,63.82573,0,0,0,0,0,0,0,0,1,1,1,1,4.7325,3.23275,125.6429,63.82573,-2205.361,-1887.252,-54.05093,-82.36797,-2205.361,-1887.252,-54.05093,-82.36797,-2205.361,-1887.252,-54.05093,-82.36797,0,0,0,0,-430.0677,-430.0677,0,0,0,0,0,0,0,0,0,0,104.2125,-5.66729,98.54523
