time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
11.13329,0.01667,12.31259,-1,-24.54887,28.73796,73.66942,-16.71033,2.88107,3.6194,2.88107,3.6194,-1.47245,-1.47245,-0.16542,-0.16542,1.82953,-1.89613,2.12571,1.90784,509.4496,-587.5631,493.6599,450.073,0,0,0,0,0,0,0,0,1,1,1,1,509.4496,-587.5631,493.6599,450.073,630.2548,-499.7508,521.3128,445.7742,630.2548,-499.7508,521.3128,445.7742,-318.213,-1346.074,521.3128,445.7742,-891.4973,-891.4973,0,0,2145.76,2145.76,0,0,0,0,0,0,0,0,0,0,33.49345,40.17596,73.66942
11.14996,0.01667,12.50461,-1,-24.50664,29.05894,75.32211,-16.66504,2.92883,3.67526,2.92883,3.67526,-1.49061,-1.49061,-0.16923,-0.16923,1.80535,-1.92376,2.1597,1.93592,491.0647,-606.0403,507.2977,466.1162,0,0,0,0,0,0,0,0,1,1,1,1,491.0647,-606.0403,507.2977,466.1162,597.3327,-529.2969,518.0023,449.4528,597.3327,-529.2969,518.0023,449.4528,-350.9258,-1376.061,518.0023,449.4528,-894.4468,-894.4468,0,0,2156.34,2156.34,0,0,0,0,0,0,0,0,0,0,35.13085,40.19125,75.32211
11.16662,0.01667,12.69697,-1,-24.46383,29.39462,77.01141,-16.64304,2.97612,3.73103,2.97612,3.73103,-1.51034,-1.51034,-0.17395,-0.17395,1.80345,-1.93281,2.20458,1.97361,485.6116,-613.3392,526.1904,485.2321,0,0,0,0,0,0,0,0,1,1,1,1,485.6116,-613.3392,526.1904,485.2321,570.3805,-553.4562,518.6501,456.5475,570.3805,-553.4562,518.6501,456.5475,-378.1632,-1401.105,518.6501,456.5475,-897.3366,-897.3366,0,0,2166.859,2166.859,0,0,0,0,0,0,0,0,0,0,36.49851,40.51291,77.01141
11.18329,0.01667,12.88961,-1,-24.42047,29.74408,78.67318,-16.63833,3.02302,3.78678,3.02302,3.78678,-1.53133,-1.53133,-0.17927,-0.17927,1.81947,-1.92712,2.25645,2.01741,490.4594,-611.4966,548.787,506.1103,0,0,0,0,0,0,0,0,1,1,1,1,490.4594,-611.4966,548.787,506.1103,550.532,-570.826,523.2985,466.8365,550.532,-570.826,523.2985,466.8365,-398.8925,-1419.929,523.2985,466.8365,-900.1716,-900.1716,0,0,2177.327,2177.327,0,0,0,0,0,0,0,0,0,0,37.53973,41.13345,78.67318
11.19996,0.01667,13.08248,-1,-24.37658,30.10572,80.26782,-16.64497,3.0696,3.84255,3.0696,3.84255,-1.55324,-1.55324,-0.18491,-0.18491,1.84869,-1.91076,2.31164,2.064,503.1324,-602.9175,573.543,527.4733,0,0,0,0,0,0,0,0,1,1,1,1,503.1324,-602.9175,573.543,527.4733,538.0258,-581.0794,531.7787,479.835,538.0258,-581.0794,531.7787,479.835,-412.896,-1432.236,531.7787,479.835,-902.9581,-902.9581,0,0,2187.758,2187.758,0,0,0,0,0,0,0,0,0,0,38.24208,42.02575,80.26782
11.21662,0.01667,13.27557,-1,-24.33216,30.47736,81.76102,-16.65757,3.11599,3.89842,3.11599,3.89842,-1.57574,-1.57574,-0.19063,-0.19063,1.88651,-1.88758,2.36699,2.11058,521.3367,-589.9885,599.033,548.2125,0,0,0,0,0,0,0,0,1,1,1,1,521.3367,-589.9885,599.033,548.2125,532.7411,-584.7113,543.6556,494.8777,532.7411,-584.7113,543.6556,494.8777,-420.2843,-1438.476,543.6556,494.8777,-905.7032,-905.7032,0,0,2198.171,2198.171,0,0,0,0,0,0,0,0,0,0,38.61695,43.14407,81.76102
11.23329,0.01667,13.46889,-1,-24.28722,30.8565,83.13201,-16.67164,3.16229,3.95443,3.16229,3.95443,-1.59853,-1.59853,-0.19624,-0.19624,1.92876,-1.86097,2.42006,2.15497,542.9695,-574.8371,624.0458,567.4894,0,0,0,0,0,0,0,0,1,1,1,1,542.9695,-574.8371,624.0458,567.4894,534.0297,-582.7634,558.308,511.2144,534.0297,-582.7634,558.308,511.2144,-421.6483,-1439.6,558.308,511.2144,-908.4136,-908.4136,0,0,2208.581,2208.581,0,0,0,0,0,0,0,0,0,0,38.70055,44.43146,83.13201
11.24996,0.01667,13.66249,-1,-24.24175,31.24051,84.37167,-16.68378,3.20861,4.01061,3.20861,4.01061,-1.62135,-1.62135,-0.20159,-0.20159,1.97198,-1.83366,2.46919,2.19573,566.1774,-559.1676,647.6693,584.7956,0,0,0,0,0,0,0,0,1,1,1,1,566.1774,-559.1676,647.6693,584.7956,540.8844,-576.5579,575.0135,528.1046,540.8844,-576.5579,575.0135,528.1046,-417.9054,-1436.813,575.0135,528.1046,-911.0952,-911.0952,0,0,2219.003,2219.003,0,0,0,0,0,0,0,0,0,0,38.54453,45.82714,84.37167
11.26662,0.01667,13.85641,-1,-24.19575,31.62682,85.48116,-16.6917,3.25504,4.06699,3.25504,4.06699,-1.644,-1.644,-0.20662,-0.20662,2.01356,-1.80766,2.51353,2.23216,589.4227,-544.1977,669.3301,599.9572,0,0,0,0,0,0,0,0,1,1,1,1,589.4227,-544.1977,669.3301,599.9572,552.096,-567.4698,593.0334,544.9,552.096,-567.4698,593.0334,544.9,-410.1583,-1431.371,593.0334,544.9,-913.7529,-913.753,0,0,2229.452,2229.452,0,0,0,0,0,0,0,0,0,0,38.20769,47.27348,85.48116
11.28329,0.01667,14.05072,-1,-24.14921,32.01308,86.47047,-16.69415,3.30164,4.12358,3.30164,4.12358,-1.66637,-1.66637,-0.21131,-0.21131,2.05172,-1.78422,2.55294,2.26416,611.5235,-530.6818,688.7831,613.0885,0,0,0,0,0,0,0,0,1,1,1,1,611.5235,-530.6818,688.7831,613.0885,566.3906,-556.761,611.6839,561.1021,566.3906,-556.761,611.6839,561.1021,-399.5681,-1424.425,611.6839,561.1021,-916.39,-916.39,0,0,2239.936,2239.936,0,0,0,0,0,0,0,0,0,0,37.74911,48.72137,86.47047
11.29995,0.01667,14.24546,-1,-24.10212,32.39726,87.35664,-16.69075,3.34848,4.18038,3.34848,4.18038,-1.68836,-1.68836,-0.21568,-0.21568,2.08544,-1.76398,2.58781,2.2921,631.6705,-518.9798,706.0674,624.5146,0,0,0,0,0,0,0,0,1,1,1,1,631.6705,-518.9798,706.0674,624.5146,582.5447,-545.4778,630.3916,576.3912,582.5447,-545.4778,630.3916,576.3912,-387.2507,-1416.931,630.3916,576.3912,-919.0086,-919.0086,0,0,2250.463,2250.463,0,0,0,0,0,0,0,0,0,0,37.22294,50.13371,87.35664
11.31662,0.01667,14.44069,-1,-24.05446,32.77777,88.1618,-16.6818,3.3956,4.23738,3.3956,4.23738,-1.70997,-1.70997,-0.21979,-0.21979,2.1144,-1.74702,2.61892,2.31674,649.4168,-509.1437,721.4471,634.7003,0,0,0,0,0,0,0,0,1,1,1,1,649.4168,-509.1437,721.4471,634.7003,599.4748,-534.4014,648.7263,590.629,599.4748,-534.4014,648.7263,590.629,-374.1944,-1409.603,648.7263,590.629,-921.6099,-921.6099,0,0,2261.038,2261.038,0,0,0,0,0,0,0,0,0,0,36.67493,51.48688,88.1618
11.33329,0.01667,14.63646,-1,-24.00623,33.15346,88.9107,-16.668,3.44301,4.29456,3.44301,4.29456,-1.7312,-1.7312,-0.22373,-0.22373,2.13875,-1.73305,2.64724,2.33894,664.6298,-501.0089,735.315,644.1494,0,0,0,0,0,0,0,0,1,1,1,1,664.6298,-501.0089,735.315,644.1494,616.2982,-524.0437,666.4114,603.8377,616.2982,-524.0437,666.4114,603.8377,-361.2041,-1402.908,666.4114,603.8377,-924.1932,-924.1932,0,0,2271.66,2271.66,0,0,0,0,0,0,0,0,0,0,36.14039,52.77031,88.9107
11.34995,0.01667,14.52323,-1,-23.99598,32.58397,32.72337,-16.56515,3.45741,4.30631,3.45741,4.30631,-1.72574,-1.72574,-0.22297,-0.22297,2.01436,-1.82339,2.63268,2.32709,598.6313,-550.1115,726.9523,637.1664,0,0,0,0,0,0,0,0,1,1,1,1,598.6313,-550.1115,726.9523,637.1664,620.6448,-524.7918,680.8524,613.8651,620.6448,-524.7918,680.8524,613.8651,763.7123,-282.7288,680.8524,613.8651,196.7073,196.7073,0,0,-483.6996,-483.6996,0,0,0,0,0,0,0,0,0,0,-21.06343,53.7868,32.72337
11.36662,0.01667,14.41079,-1,-24.02395,32.06378,34.50933,-16.37242,3.43824,4.27302,3.43824,4.27302,-1.69434,-1.69434,-0.21655,-0.21655,1.75071,-2.01435,2.56422,2.27096,468.1346,-665.6076,684.4268,605.2032,0,0,0,0,0,0,0,0,1,1,1,1,468.1346,-665.6076,684.4268,605.2032,586.8537,-562.1901,683.9203,613.6426,586.8537,-562.1901,683.9203,613.6426,731.7627,-317.7456,683.9203,613.6426,195.745,195.745,0,0,-480.806,-480.806,0,0,0,0,0,0,0,0,0,0,-19.39569,53.90501,34.50933
11.38329,0.01667,14.29917,-1,-24.05154,31.59731,36.50985,-16.19152,3.41829,4.24033,3.41829,4.24033,-1.66491,-1.66491,-0.20968,-0.20968,1.51142,-2.18971,2.49024,2.2093,362.2819,-787.3708,631.6431,568.5876,0,0,0,0,0,0,0,0,1,1,1,1,362.2819,-787.3708,631.6431,568.5876,532.0772,-626.4385,675.5557,604.3242,532.0772,-626.4385,675.5557,604.3242,680.6453,-377.287,675.5557,604.3242,194.7635,194.7635,0,0,-477.8788,-477.8788,0,0,0,0,0,0,0,0,0,0,-16.66055,53.17039,36.50985
11.39995,0.01667,14.1882,-1,-24.07882,31.18145,38.38795,-16.03711,3.39725,4.20791,3.39725,4.20791,-1.63839,-1.63839,-0.2033,-0.2033,1.30836,-2.33899,2.4221,2.15218,280.763,-907.4966,578.6782,533.9644,0,0,0,0,0,0,0,0,1,1,1,1,280.763,-907.4966,578.6782,533.9644,468.8404,-708.6415,657.7632,588.458,468.8404,-708.6415,657.7632,588.458,621.7933,-453.23,657.7632,588.458,193.7491,193.7491,0,0,-474.8834,-474.8834,0,0,0,0,0,0,0,0,0,0,-13.38416,51.77211,38.38795
11.41662,0.01667,14.07774,-1,-24.1058,30.80997,39.97721,-15.91813,3.37502,4.17553,3.37502,4.17553,-1.61524,-1.61524,-0.19811,-0.19811,1.14729,-2.45651,2.36799,2.10701,222.6492,-1015.772,531.6,504.7675,0,0,0,0,0,0,0,0,1,1,1,1,222.6492,-1015.772,531.6,504.7675,405.9476,-799.6964,633.5817,568.9652,405.9476,-799.6964,633.5817,568.9652,563.2372,-537.2661,633.5817,568.9652,192.6911,192.6911,0,0,-471.7932,-471.7932,0,0,0,0,0,0,0,0,0,0,-9.98052,49.95773,39.97721
11.43329,0.01667,13.9706,0,-20.81459,30.36387,31.08264,-15.82241,3.35238,4.14323,3.35238,4.14323,-1.59414,-1.59414,-0.19411,-0.19411,3.58137,0.19048,2.32795,2.07413,1735.51,7.61181,492.6395,481.5977,0,0,0,0,0,0,0,0,1,1,1,1,1735.51,7.61181,492.6395,481.5977,618.506,-613.7322,606.1282,548.4084,618.506,-613.7322,606.1282,548.4084,744.6521,-407.1644,606.1282,548.4084,166.5128,166.5128,0,0,-468.5945,-468.5945,0,0,0,0,0,0,0,0,0,0,-16.88059,47.96323,31.08264
11.44995,0.01667,13.86879,0,-17.7155,29.51737,2.3231,-15.59796,3.33653,4.11153,3.33653,4.11153,-1.56099,-1.56099,-0.18903,-0.18903,5.65488,2.53133,2.27245,2.02922,3359.986,1122.961,452.2653,454.9878,0,0,0,0,0,0,0,0,1,1,1,1,3359.986,1122.961,452.2653,454.9878,1292.465,-135.2082,576.3399,526.8379,1292.465,-135.2082,576.3399,526.8379,1372.833,12.86139,576.3399,526.8379,141.6578,141.6579,0,0,-465.5347,-465.5347,0,0,0,0,0,0,0,0,0,0,-43.50652,45.82962,2.3231
11.46662,0.01667,13.7687,0,-14.50893,28.08122,-37.58514,-15.08661,3.33325,4.07931,3.33325,4.07931,-1.501,-1.501,-0.18027,-0.18027,7.39594,4.64148,2.1682,1.9442,4382.865,3026.604,400.7189,415.5954,0,0,0,0,0,0,0,0,1,1,1,1,4382.865,3026.604,400.7189,415.5954,2062.823,725.3779,542.7649,501.8794,2062.823,725.3779,542.7649,501.8794,2113.052,818.2597,542.7649,501.8794,116.015,116.0151,0,0,-463.0771,-463.0771,0,0,0,0,0,0,0,0,0,0,-80.98308,43.39794,-37.58514
11.48329,0.01667,13.66478,0,-11.29601,25.96613,-81.85267,-14.18019,3.34421,4.04443,3.34421,4.04443,-1.4045,-1.4045,-0.16493,-0.16493,8.6116,6.31881,1.98072,1.78793,4728.085,4488.798,329.735,354.779,0,0,0,0,0,0,0,0,1,1,1,1,4728.085,4488.798,329.735,354.779,2758.377,1811.842,502.3603,469.5901,2758.377,1811.842,502.3603,469.5901,2795.308,1867.109,502.3603,469.5901,90.36548,90.36548,0,0,-461.3361,-461.3361,0,0,0,0,0,0,0,0,0,0,-122.2307,40.378,-81.85267
11.49995,0.01667,13.55323,0,-8.07708,23.22701,-122.6416,-12.86388,3.3671,4.00429,3.3671,4.00429,-1.27034,-1.27034,-0.14235,-0.14235,9.31228,7.538,1.70401,1.55231,4765.531,5269.188,243.1236,274.5772,0,0,0,0,0,0,0,0,1,1,1,1,4765.531,5269.188,243.1236,274.5772,3295.068,2840.53,452.757,426.9064,3295.068,2840.53,452.757,426.9064,3327.036,2877.007,452.757,426.9064,64.65479,64.65479,0,0,-460.1596,-460.1596,0,0,0,0,0,0,0,0,0,0,-159.1857,36.5441,-122.6416
11.51662,0.01667,13.43289,0,-4.85172,19.9846,-156.7643,-11.19839,3.39725,3.95677,3.39725,3.95677,-1.10436,-1.10436,-0.11387,-0.11387,9.60159,8.35043,1.35713,1.25037,4728.811,5611.951,154.2734,185.726,0,0,0,0,0,0,0,0,1,1,1,1,4728.811,5611.951,154.2734,185.726,3683.996,3673.933,394.4616,373.8304,3683.996,3673.933,394.4616,373.8304,3709.632,3699.605,394.4616,373.8304,38.83594,38.83594,0,0,-459.1763,-459.1763,0,0,0,0,0,0,0,0,0,0,-188.6817,31.91736,-156.7643
11.53329,0.01667,13.30403,0,-1.61919,16.36747,-183.858,-9.26559,3.43004,3.90054,3.43004,3.90054,-0.91447,-0.91447,-0.08156,-0.08156,9.60369,8.83089,0.96747,0.90302,4666.295,5770.234,78.263,102.0716,0,0,0,0,0,0,0,0,1,1,1,1,4666.295,5770.234,78.263,102.0716,3954.981,4302.042,331.1172,313.6276,3954.981,4302.042,331.1172,313.6276,3966.344,4313.265,331.1172,313.6276,12.94141,12.94141,0,0,-457.9947,-457.9947,0,0,0,0,0,0,0,0,0,0,-210.6428,26.78481,-183.858
11.54995,0.01667,13.17433,0,0,12.51204,-203.7135,-7.13867,3.46159,3.83507,3.46159,3.83507,-0.70818,-0.70818,-0.04701,-0.04701,8.30388,7.86703,0.55513,0.52554,4497.581,5639.595,25.58566,36.51568,0,0,0,0,0,0,0,0,1,1,1,1,4497.581,5639.595,25.58566,36.51568,4119.84,4728.928,268.2599,251.8644,4119.84,4728.928,268.2599,251.8644,4119.84,4728.928,268.2599,251.8644,0,0,0,0,-456.3007,-456.3007,0,0,0,0,0,0,0,0,0,0,-225.3212,21.60767,-203.7135
11.56662,0.01667,13.06798,0,0,8.68895,-204.1571,-4.89132,3.4941,3.76713,3.4941,3.76713,-0.49438,-0.49438,-0.01104,-0.01104,5.79021,5.56432,0.1297,0.12461,3294.514,4209.187,1.37961,2.1724,0,0,0,0,0,0,0,0,1,1,1,1,3294.514,4209.187,1.37961,2.1724,3987.562,4694.417,211.716,195.501,3987.562,4694.417,211.716,195.501,3987.562,4694.417,211.716,195.501,0,0,0,0,-454.1046,-454.1046,0,0,0,0,0,0,0,0,0,0,-221.0742,16.91713,-204.1571
11.58329,0.01667,12.98562,0,0,5.33202,-177.4478,-2.73887,3.5242,3.70314,3.5242,3.70314,-0.29325,-0.29325,0.02352,0.02352,3.42704,3.33841,-0.27518,-0.26805,1526.243,2045.033,-5.83064,-10.16001,0,0,0,0,0,0,0,0,1,1,1,1,1526.243,2045.033,-5.83064,-10.16001,3414.483,4067.817,165.1162,149.6936,3414.483,4067.817,165.1162,149.6936,3414.483,4067.817,165.1162,149.6936,0,0,0,0,-452.0132,-452.0132,0,0,0,0,0,0,0,0,0,0,-190.526,13.07823,-177.4478
11.59995,0.01667,12.92034,0,0,2.72724,-136.4635,-0.92953,3.54639,3.64791,3.54639,3.64791,-0.12666,-0.12666,0.05306,0.05306,1.47679,1.45495,-0.61876,-0.60961,336.114,475.6814,-27.33932,-52.02705,0,0,0,0,0,0,0,0,1,1,1,1,336.114,475.6814,-27.33932,-52.02705,2615.55,3120.973,124.3724,106.9252,2615.55,3120.973,124.3724,106.9252,2615.55,3120.973,124.3724,106.9252,0,0,0,0,-449.9848,-449.9848,0,0,0,0,0,0,0,0,0,0,-146.0723,9.60886,-136.4635
11.61662,0.01667,12.86342,0,0,0.8553,-99.21274,0.43353,3.55872,3.6029,3.55872,3.6029,-0.00263,-0.00263,0.07559,0.07559,0.03062,0.03042,-0.87989,-0.8742,0.15899,0.23577,-52.37279,-105.8636,0,0,0,0,0,0,0,0,1,1,1,1,0.15899,0.23577,-52.37279,-105.8636,1891.818,2248.34,86.96562,62.52792,1891.818,2248.34,86.96562,62.52792,1891.818,2248.34,86.96562,62.52792,0,0,0,0,-447.9847,-447.9847,0,0,0,0,0,0,0,0,0,0,-105.4232,6.21045,-99.21274
11.63329,0.01667,12.8092,0,0,-0.45591,-70.98824,1.40538,3.56276,3.56632,3.56276,3.56632,0.08505,0.08505,0.09136,0.09136,-0.98943,-0.98891,-1.0628,-1.06224,-152.4682,-233.0875,-74.55252,-154.3041,0,0,0,0,0,0,0,0,1,1,1,1,-152.4682,-233.0875,-74.55252,-154.3041,1331.34,1570.494,52.6565,17.21729,1331.34,1570.494,52.6565,17.21729,1331.34,1570.494,52.6565,17.21729,0,0,0,0,-445.9928,-445.9928,0,0,0,0,0,0,0,0,0,0,-73.89102,2.90279,-70.98824
11.64995,0.01667,12.75478,0,0,-1.31237,-46.97586,2.06026,3.56039,3.5362,3.56039,3.5362,0.14392,0.14392,0.1011,0.1011,-1.67449,-1.68045,-1.17642,-1.18061,-410.3999,-634.36,-91.98657,-187.5316,0,0,0,0,0,0,0,0,1,1,1,1,-410.3999,-634.36,-91.98657,-187.5316,858.5808,979.4126,21.79127,-25.97944,858.5808,979.4126,21.79127,-25.97944,858.5808,979.4126,21.79127,-25.97944,0,0,0,0,-444.001,-444.001,0,0,0,0,0,0,0,0,0,0,-46.80187,-0.17399,-46.97586
