time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
66.04974,0.01667,17.01221,-1,-23.38724,37.27368,99.10056,-16.41523,4.02674,4.9853,4.02674,4.9853,-1.97235,-1.97235,-0.27544,-0.27544,2.30265,-1.60023,2.99174,2.61344,754.2896,-430.8022,893.8812,794.4224,0,0,0,0,0,0,0,0,1,1,1,1,754.2896,-430.8022,893.8812,794.4224,737.6866,-444.309,844.0093,754.1605,737.6866,-444.309,844.0093,754.1605,-274.1544,-1359.041,844.0093,754.1605,-951.2349,-951.2349,0,0,2396.399,2396.399,0,0,0,0,0,0,0,0,0,0,32.70736,66.3932,99.10056
66.0664,0.01667,17.21486,-1,-23.3317,37.60145,100.1223,-16.39566,4.07692,5.04397,4.07692,5.04397,-1.9924,-1.9924,-0.28046,-0.28046,2.31705,-1.58396,3.02416,2.6398,760.7891,-422.9695,908.7001,810.5161,0,0,0,0,0,0,0,0,1,1,1,1,760.7891,-422.9695,908.7001,810.5161,744.4692,-437.0134,859.074,769.6918,744.4692,-437.0134,859.074,769.6918,-268.8015,-1353.671,859.074,769.6918,-952.3935,-952.3934,0,0,2404.709,2404.709,0,0,0,0,0,0,0,0,0,0,32.45808,67.66427,100.1223
66.08307,0.01667,17.41992,0,-20.07557,37.68592,80.03609,-16.35221,4.12861,5.10274,4.12861,5.10274,-2.00961,-2.00961,-0.28514,-0.28514,5.02547,1.27006,3.05174,2.66249,2613.328,279.7013,921.1063,824.8726,0,0,0,0,0,0,0,0,1,1,1,1,2613.328,279.7013,921.1063,824.8726,1151.982,-227.232,873.9172,785.2699,1151.982,-227.232,873.9172,785.2699,253.6551,-1041.759,873.9172,785.2699,-828.3333,-828.3333,0,0,2413.143,2413.143,0,0,0,0,0,0,0,0,0,0,11.10803,68.92806,80.03609
66.09974,0.01667,17.2908,0,-17.06093,36.33667,-6.15461,-16.05688,4.15391,5.11171,4.15391,5.11171,-1.97776,-1.97776,-0.28219,-0.28219,7.1357,3.64424,3.00923,2.63177,3805.998,1823.565,896.3447,811.1759,0,0,0,0,0,0,0,0,1,1,1,1,3805.998,1823.565,896.3447,811.1759,1966.122,462.7281,882.3884,795.2104,1966.122,462.7281,882.3884,795.2104,2044.038,606.8035,882.3884,795.2104,164.4386,164.4386,0,0,-560.4808,-560.4808,0,0,0,0,0,0,0,0,0,0,-75.84755,69.69294,-6.15461
66.1164,0.01667,17.1603,0,-13.9804,34.39787,-45.5604,-15.41854,4.15502,5.07057,4.15502,5.07057,-1.8881,-1.8881,-0.26733,-0.26733,8.77102,5.67967,2.85056,2.5073,4221.606,3446.402,803.0982,746.7752,0,0,0,0,0,0,0,0,1,1,1,1,4221.606,3446.402,803.0982,746.7752,2667.566,1456.402,868.816,785.9489,2667.566,1456.402,868.816,785.9489,2723.382,1548.095,868.816,785.9489,134.8335,134.8335,0,0,-558.1088,-558.1088,0,0,0,0,0,0,0,0,0,0,-114.3048,68.74435,-45.5604
66.13307,0.01667,17.02441,0,-10.89073,31.8695,-84.66808,-14.45075,4.16906,5.02672,4.16906,5.02672,-1.76186,-1.76186,-0.24355,-0.24355,9.93651,7.32774,2.59215,2.29822,4268.083,4501.92,657.8542,641.3892,0,0,0,0,0,0,0,0,1,1,1,1,4268.083,4501.92,657.8542,641.3892,3178.066,2517.557,824.8698,750.9762,3178.066,2517.557,824.8698,750.9762,3225.944,2577.332,824.8698,750.9762,105.1174,105.1174,0,0,-556.3637,-556.3637,0,0,0,0,0,0,0,0,0,0,-150.1339,65.46581,-84.66808
66.14974,0.01667,16.86667,1,-4.83121,28.8096,-119.5481,-13.19408,4.19119,4.97645,4.19119,4.97645,-1.6029,-1.6029,-0.21276,-0.21276,12.98243,11.05996,2.25759,2.02175,4252.59,5057.708,489.4367,511.5886,0,0,0,0,0,0,0,0,1,1,1,1,4252.59,5057.708,489.4367,511.5886,3525.263,3445.182,750.1816,689.8042,3525.263,3445.182,750.1816,689.8042,3559.48,3479.684,750.1816,689.8042,46.74194,46.74194,0,0,-554.9951,-554.9951,0,0,0,0,0,0,0,0,0,0,-179.3699,59.82172,-119.5481
66.1664,0.01667,16.67815,1,1.24927,25.33341,-146.2053,-11.7366,4.21256,4.91283,4.21256,4.91283,-1.41902,-1.41902,-0.17935,-0.17935,15.59074,14.32598,1.89756,1.71946,4206.992,5189.766,334.3459,383.1993,0,0,0,0,0,0,0,0,1,1,1,1,4206.992,5189.766,334.3459,383.1993,3748.828,4073.735,653.4912,609.2283,3748.828,4073.735,653.4912,609.2283,3735.875,4060.705,653.4912,609.2283,-12.06226,-12.06226,0,0,-553.2622,-553.2622,0,0,0,0,0,0,0,0,0,0,-198.6628,52.4575,-146.2053
66.18307,0.01667,16.47969,1,3.31193,21.61661,-169.1996,-10.15206,4.22973,4.83672,4.22973,4.83672,-1.22008,-1.22008,-0.14554,-0.14554,15.08157,14.21327,1.53626,1.4102,4199.501,5407.804,208.6257,267.4329,0,0,0,0,0,0,0,0,1,1,1,1,4199.501,5407.804,208.6257,267.4329,3895.557,4538.795,547.3525,518.8547,3895.557,4538.795,547.3525,518.8547,3857.241,4499.405,547.3525,518.8547,-31.80957,-31.80957,0,0,-550.606,-550.606,0,0,0,0,0,0,0,0,0,0,-213.4933,44.29374,-169.1996
66.19974,0.01667,16.27929,1,5.47476,17.7424,-188.6682,-8.45591,4.24609,4.75485,4.24609,4.75485,-1.01132,-1.01132,-0.11067,-0.11067,14.54969,14.02705,1.16559,1.08469,4178.813,5641.083,112.9374,164.3701,0,0,0,0,0,0,0,0,1,1,1,1,4178.813,5641.083,112.9374,164.3701,3989.295,4913.926,441.6885,425.2387,3989.295,4913.926,441.6885,425.2387,3918.867,4839.279,441.6885,425.2387,-52.23071,-52.23096,0,0,-547.4504,-547.4504,0,0,0,0,0,0,0,0,0,0,-224.6832,36.015,-188.6682
66.2164,0.01667,16.07625,1,7.78912,13.7549,-205.1592,-6.67274,4.25994,4.66706,4.25994,4.66706,-0.79607,-0.79607,-0.07536,-0.07536,14.07045,13.82768,0.79211,0.7477,4148.703,5875.772,48.60059,81.06216,0,0,0,0,0,0,0,0,1,1,1,1,4148.703,5875.772,48.60059,81.06216,4043.555,5234.274,344.4477,334.5483,4043.555,5234.274,344.4477,334.5483,3932.532,5112.266,344.4477,334.5483,-73.71533,-73.71533,0,0,-543.9139,-543.9139,0,0,0,0,0,0,0,0,0,0,-233.3669,28.20771,-205.1592
66.23307,0.01667,15.86884,1,10.28624,9.68643,-218.8166,-4.81745,4.26985,4.57281,4.26985,4.57281,-0.57643,-0.57643,-0.04012,-0.04012,13.69068,13.64894,0.42113,0.40338,4114.88,6100.479,12.73356,24.41823,0,0,0,0,0,0,0,0,1,1,1,1,4114.88,6100.479,12.73356,24.41823,4069.333,5517.313,261.1105,252.9063,4069.333,5517.313,261.1105,252.9063,3907.523,5332.231,261.1105,252.9063,-96.40747,-96.40771,0,0,-539.8987,-539.8987,0,0,0,0,0,0,0,0,0,0,-240.1705,21.35394,-218.8166
66.24974,0.01667,15.65482,1,12.97708,5.57403,-229.6049,-2.89858,4.27437,4.47154,4.27437,4.47154,-0.35406,-0.35406,-0.005,-0.005,13.43688,13.50528,0.0525,0.05105,4083.796,6307.174,0.18343,0.40324,0,0,0,0,0,0,0,0,1,1,1,1,4083.796,6307.174,0.18343,0.40324,4076.239,5770.863,194.5448,186.1124,4076.239,5770.863,194.5448,186.1124,3851.924,5503.267,194.5448,186.1124,-120.2083,-120.2085,0,0,-535.303,-535.303,0,0,0,0,0,0,0,0,0,0,-245.4186,15.81375,-229.6049
66.2664,0.01667,15.43186,1,15.85215,1.45573,-237.7001,-0.92039,4.27201,4.36276,4.27201,4.36276,-0.13041,-0.13041,0.03024,0.03024,13.31709,13.39469,-0.31737,-0.31328,4061.526,6491.284,-5.91781,-14.80163,0,0,0,0,0,0,0,0,1,1,1,1,4061.526,6491.284,-5.91781,-14.80163,4072.859,5998.047,143.6471,134.8084,4072.859,5998.047,143.6471,134.8084,3773.188,5625.161,143.6471,134.8084,-144.7793,-144.7793,0,0,-530.0245,-530.0245,0,0,0,0,0,0,0,0,0,0,-249.268,11.56795,-237.7001
66.28307,0.01667,15.20041,1,18.32518,-2.64225,-244.746,1.11379,4.26142,4.24605,4.26142,4.24605,0.09304,0.09304,0.06583,0.06583,12.92927,12.90849,-0.69182,-0.69335,4059.232,6661.377,-24.7999,-69.57429,0,0,0,0,0,0,0,0,1,1,1,1,4059.232,6661.377,-24.7999,-69.57429,4067.834,6201.975,101.752,86.1852,4067.834,6201.975,101.752,86.1852,3696.803,5722.716,101.752,86.1852,-164.7405,-164.7402,0,0,-523.9671,-523.9671,0,0,0,0,0,0,0,0,0,0,-252.5535,7.80753,-244.746
66.29973,0.01667,14.95211,1,22.4952,-6.68673,-248.4632,3.20495,4.24261,4.12185,4.24261,4.12185,0.31542,0.31542,0.10164,0.10164,13.76418,13.52874,-1.07105,-1.08982,4055.793,6778.289,-52.92787,-163.6338,0,0,0,0,0,0,0,0,1,1,1,1,4055.793,6778.289,-52.92787,-163.6338,4064.143,6378.372,64.00597,29.62364,4064.143,6378.372,64.00597,29.62364,3557.056,5695.198,64.00597,29.62364,-197.8528,-197.853,0,0,-517.119,-517.119,0,0,0,0,0,0,0,0,0,0,-252.3528,3.88968,-248.4632
66.3164,0.01667,14.69542,1,23.93549,-10.69265,-255.8864,5.32873,4.21164,3.98725,4.21164,3.98725,0.53332,0.53332,0.13609,0.13609,12.71434,12.17142,-1.44029,-1.48773,4108.361,6931.561,-86.36255,-287.2115,0,0,0,0,0,0,0,0,1,1,1,1,4108.361,6931.561,-86.36255,-287.2115,4073.218,6538.327,27.84803,-40.11333,4073.218,6538.327,27.84803,-40.11333,3516.333,5769.449,27.84803,-40.11333,-206.6001,-206.6001,0,0,-509.2336,-509.2336,0,0,0,0,0,0,0,0,0,0,-255.3769,-0.50954,-255.8864
66.33307,0.01667,14.45319,1,23.99781,-14.72972,-266.1595,7.53647,4.17705,3.84883,4.17705,3.84883,0.75172,0.75172,0.17067,0.17067,10.64247,9.70819,-1.81504,-1.90347,4178.99,7065.97,-125.2986,-439.7677,0,0,0,0,0,0,0,0,1,1,1,1,4178.99,7065.97,-125.2986,-439.7677,4102.618,6689.231,-8.41371,-125.7063,4102.618,6689.231,-8.41371,-125.7063,3544.423,5907.452,-8.41371,-125.7063,-203.5693,-203.5693,0,0,-500.5374,-500.5374,0,0,0,0,0,0,0,0,0,0,-260.5878,-5.57178,-266.1595
66.34973,0.01667,14.227,1,24.05574,-18.76366,-272.3141,9.83506,4.14063,3.70776,4.14063,3.70776,0.9715,0.9715,0.20521,0.20521,8.49988,7.07366,-2.19349,-2.33593,4187.411,6378.978,-169.7117,-615.3733,0,0,0,0,0,0,0,0,1,1,1,1,4187.411,6378.978,-169.7117,-615.3733,4133.073,6681.738,-46.13541,-228.0529,4133.073,6681.738,-46.13541,-228.0529,3573.732,5901.044,-46.13541,-228.0529,-200.3809,-200.3809,0,0,-491.5809,-491.5809,0,0,0,0,0,0,0,0,0,0,-260.9234,-11.39068,-272.3141
66.3664,0.01667,14.02339,1,24.10847,-22.50479,-256.367,12.14791,4.10224,3.56758,4.10224,3.56758,1.18517,1.18517,0.23867,0.23867,6.35954,4.35643,-2.56485,-2.77263,3498.894,3630.23,-219.2006,-802.1176,0,0,0,0,0,0,0,0,1,1,1,1,3498.894,3630.23,-219.2006,-802.1176,3997.283,6020.145,-86.19688,-345.2949,3997.283,6020.145,-86.19688,-345.2949,3451.744,5298.16,-86.19688,-345.2949,-196.8708,-196.8706,0,0,-481.9766,-481.9766,0,0,0,0,0,0,0,0,0,0,-238.4414,-17.92558,-256.367
66.38307,0.01667,13.8468,1,24.15444,-25.55448,-217.3546,14.25204,4.06253,3.43916,4.06253,3.43916,1.37209,1.37209,0.26856,0.26856,4.43001,1.83971,-2.90215,-3.17853,2266.296,850.5782,-272.5318,-976.2225,0,0,0,0,0,0,0,0,1,1,1,1,2266.296,850.5782,-272.5318,-976.2225,3544.487,4755.76,-128.9919,-471.9177,3544.487,4755.76,-128.9919,-471.9177,3040.963,4146.184,-128.9919,-471.9177,-193.1887,-193.189,0,0,-472.116,-472.116,0,0,0,0,0,0,0,0,0,0,-192.3909,-24.96375,-217.3546
66.39973,0.01667,13.69223,1,24.19386,-27.7955,-175.472,15.94491,4.02286,3.3314,4.02286,3.3314,1.51574,1.51574,0.29167,0.29167,2.89179,-0.20834,-3.16952,-3.5064,1172.123,-12.44413,-329.2085,-1108.562,0,0,0,0,0,0,0,0,1,1,1,1,1172.123,-12.44413,-329.2085,-1108.562,2876.082,3502.627,-174.6148,-598.4342,2876.082,3502.627,-174.6148,-598.4342,2433.766,3005.278,-174.6148,-598.4342,-189.6926,-189.6926,0,0,-462.862,-462.862,0,0,0,0,0,0,0,0,0,0,-143.3571,-32.11499,-175.472
66.4164,0.01667,13.55151,1,24.22878,-29.34069,-139.0191,17.19079,3.98449,3.24442,3.98449,3.24442,1.61608,1.61608,0.30597,0.30597,1.76522,-1.7341,-3.34313,-3.72506,496.2691,-753.4101,-390.0771,-1181.948,0,0,0,0,0,0,0,0,1,1,1,1,496.2691,-753.4101,-390.0771,-1181.948,2180.5,2448.935,-223.3022,-714.0232,2180.5,2448.935,-223.3022,-714.0232,1801.82,2046.609,-223.3022,-714.0232,-186.6091,-186.6091,0,0,-454.7215,-454.7215,0,0,0,0,0,0,0,0,0,0,-100.0796,-38.93957,-139.0191
66.43307,0.01667,13.41974,1,24.26083,-30.25794,-104.8158,18.01073,3.94804,3.17638,3.94804,3.17638,1.67729,1.67729,0.31124,0.31124,1.02322,-2.75634,-3.41854,-3.82691,181.1302,-1694.945,-454.2577,-1194.805,0,0,0,0,0,0,0,0,1,1,1,1,181.1302,-1694.945,-454.2577,-1194.805,1584.162,1441.044,-275.171,-809.6924,1584.162,1441.044,-275.171,-809.6924,1260.278,1129.8,-275.171,-809.6924,-183.9773,-183.9773,0,0,-447.7517,-447.7517,0,0,0,0,0,0,0,0,0,0,-59.74698,-45.06878,-104.8158
66.44973,0.01667,13.29429,1,24.29093,-30.63173,-75.04258,18.4353,3.91369,3.1257,3.91369,3.1257,1.70336,1.70336,0.3084,0.3084,0.63452,-3.30548,-3.40436,-3.8203,73.27457,-2242.86,-516.9543,-1155.03,0,0,0,0,0,0,0,0,1,1,1,1,73.27457,-2242.86,-516.9543,-1155.03,1129.22,537.3535,-329.3983,-879.6936,1129.22,537.3535,-329.3983,-879.6936,847.4392,307.9715,-329.3983,-879.6936,-181.8092,-181.8092,0,0,-441.9603,-441.9603,0,0,0,0,0,0,0,0,0,0,-24.81295,-50.22963,-75.04258
66.4664,0.01667,13.17405,1,24.31952,-30.58191,-51.80645,18.5241,3.88141,3.08966,3.88141,3.08966,1.70051,1.70051,0.29889,0.29889,0.54242,-3.45307,-3.31517,-3.72241,55.37952,-2331.57,-555.7314,-1080.945,0,0,0,0,0,0,0,0,1,1,1,1,55.37952,-2331.57,-555.7314,-1080.945,804.7349,-179.4093,-380.8209,-922.3391,804.7349,-179.4093,-380.8209,-922.3391,553.2505,-343.5638,-380.8209,-922.3391,-180.0747,-180.0747,0,0,-437.2604,-437.2604,0,0,0,0,0,0,0,0,0,0,2.33108,-54.13753,-51.80645
66.48307,0.01667,13.05864,1,24.34677,-30.24367,-35.97683,18.35595,3.85104,3.06474,3.85104,3.06474,1.6763,1.6763,0.28433,0.28433,0.67359,-3.2979,-3.16798,-3.55445,86.94864,-2074.751,-585.0259,-979.2008,0,0,0,0,0,0,0,0,1,1,1,1,86.94864,-2074.751,-585.0259,-979.2008,586.1051,-666.9554,-427.4091,-938.152,586.1051,-666.9554,-427.4091,-938.152,355.2799,-786.3423,-427.4091,-938.152,-178.7012,-178.7012,0,0,-433.4691,-433.4691,0,0,0,0,0,0,0,0,0,0,20.75305,-56.72988,-35.97683
66.49973,0.01667,12.94781,1,24.37276,-29.74392,-27.03875,18.01518,3.82233,3.04723,3.82233,3.04723,1.63847,1.63847,0.26633,0.26633,0.95102,-2.94574,-2.98017,-3.33839,174.2503,-1638.521,-597.4085,-861.2187,0,0,0,0,0,0,0,0,1,1,1,1,174.2503,-1638.521,-597.4085,-861.2187,456.1303,-932.509,-466.6875,-928.9119,456.1303,-932.509,-466.6875,-928.9119,237.8847,-1026.999,-466.6875,-928.9119,-177.5953,-177.5953,0,0,-430.3553,-430.3553,0,0,0,0,0,0,0,0,0,0,30.93901,-57.97777,-27.03875
66.5164,0.01667,12.84102,1,24.3976,-29.18597,-23.65805,17.58163,3.79493,3.03377,3.79493,3.03377,1.59394,1.59394,0.24649,0.24649,1.30365,-2.4938,-2.76959,-3.0963,326.3997,-1167.099,-590.5623,-739.8439,0,0,0,0,0,0,0,0,1,1,1,1,326.3997,-1167.099,-590.5623,-739.8439,406.2368,-1016.55,-496.0589,-898.4041,406.2368,-1016.55,-496.0589,-898.4041,193.2991,-1102.434,-496.0589,-898.4041,-176.6611,-176.6611,0,0,-427.6822,-427.6822,0,0,0,0,0,0,0,0,0,0,34.2725,-57.93056,-23.65805
66.53307,0.01667,12.73745,1,24.42146,-28.6422,-24.11393,17.12386,3.76837,3.02162,3.76837,3.02162,1.54834,1.54834,0.2264,0.2264,1.67257,-2.02128,-2.55406,-2.84942,533.0328,-759.8949,-566.8201,-626.0267,0,0,0,0,0,0,0,0,1,1,1,1,533.0328,-759.8949,-566.8201,-626.0267,428.9835,-975.644,-513.8525,-851.7789,428.9835,-975.644,-513.8525,-851.7789,214.7903,-1064.164,-513.8525,-851.7789,-175.8116,-175.8116,0,0,-425.2354,-425.2354,0,0,0,0,0,0,0,0,0,0,32.61887,-56.7328,-24.11393
66.54973,0.01667,12.63611,1,24.44456,-28.15417,-26.72414,16.69446,3.74217,3.00884,3.74217,3.00884,1.50568,1.50568,0.20748,0.20748,2.01454,-1.58482,-2.34991,-2.61658,765.9925,-460.4109,-532.1954,-527.4971,0,0,0,0,0,0,0,0,1,1,1,1,765.9925,-460.4109,-532.1954,-527.4971,512.0283,-865.612,-520.012,-794.7821,512.0283,-865.612,-520.012,-794.7821,291.1543,-962.9972,-520.012,-794.7821,-174.9768,-174.9768,0,0,-422.8408,-422.8408,0,0,0,0,0,0,0,0,0,0,27.89671,-54.62085,-26.72414
