time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
17.7666,0.01667,0,0,-1,0,0,0,1,900,900.0854,0,0,0,0,0,1,0,-26,0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.78326,0.01667,0.21269,-0.0532,-1,0,0,1,-1,976.6666,904.5307,0.0046,0,-3762.868,0,0,1,0,-25.99987,0.69355,41.87047,0.37154,-0.02207,-0.03111,-0.02207,-0.03111,0.01905,0.01905,0.00305,0.00305,-0.12555,-0.05875,-0.05133,-0.05133,-0.00005,-0.00002,-0.00013,-0.00026,-40.11758,-18.7688,-7.96091,-7.95451,1,1,1,1,0.00001,0.00003,0.00041,0.00081,-40.11758,-18.7688,-7.96091,-7.95451,-5.20226,-2.43385,-0.78753,-0.7869,-5.20226,-2.43385,-0.78753,-0.7869,820.0868,822.575,-0.78753,-0.7869,824.7626,824.7626,0,0,-1881.434,-1881.434,0,0,0,0,0,0,0,0,0,0,41.80506,0.06541,41.87047
17.79993,0.01667,0.42449,-0.10663,-1,0,0,1,-1,1053.333,914.5923,0.0179,0,-3775.696,0,0,1,0,-25.99886,1.35939,41.45683,1.09287,-0.06655,-0.09315,-0.06655,-0.09315,0.05605,0.05605,0.00896,0.00896,-0.35728,-0.16079,-0.15092,-0.1509,-0.00341,-0.00135,-0.00989,-0.019,-114.9265,-51.61173,-23.25896,-23.1117,1,1,1,1,0.00013,0.00026,0.00366,0.00708,-114.9265,-51.61173,-23.25896,-23.1117,-27.70245,-12.60647,-4.34411,-4.32503,-27.70245,-12.60647,-4.34411,-4.32503,802.6454,816.2137,-4.34411,-4.32503,827.5444,827.5444,0,0,-1887.848,-1887.848,0,0,0,0,0,0,0,0,0,0,41.09669,0.36014,41.45683
17.8166,0.01667,0.63807,-0.16109,-1,0,0,1,-1,1130,930.78,0.03914,0,-3841.261,0,0,1,0,-25.99685,2.00271,41.38501,1.78296,-0.11197,-0.15546,-0.11197,-0.15546,0.09152,0.09152,0.01452,0.01452,-0.55881,-0.23761,-0.24456,-0.24444,-0.02299,-0.00797,-0.0705,-0.13047,-181.9994,-76.92174,-37.26514,-36.61442,1,1,1,1,0.00037,0.00069,0.01013,0.0191,-181.9994,-76.92174,-37.26514,-36.61442,-61.44586,-26.88877,-9.9267,-9.81634,-61.44586,-26.88877,-9.9267,-9.81634,786.6254,817.686,-9.9267,-9.81634,841.8541,841.8541,0,0,-1920.631,-1920.631,0,0,0,0,0,0,0,0,0,0,40.56482,0.82019,41.38501
17.83326,0.01667,0.854,-0.21673,-1,0,0,1,-1,1206.667,953.1764,0.06759,0,-3906.827,0,0,1,0,-25.9938,2.62359,41.19684,2.44315,-0.15885,-0.21867,-0.15885,-0.21867,0.12558,0.12558,0.01967,0.01967,-0.72813,-0.28653,-0.33118,-0.33086,-0.07692,-0.02232,-0.24848,-0.44034,-241.0417,-93.74536,-49.74432,-48.10268,1,1,1,1,0.00072,0.00133,0.01991,0.03655,-241.0417,-93.74536,-49.74432,-48.10268,-101.7928,-42.28102,-16.87676,-16.52813,-101.7928,-42.28102,-16.87676,-16.52813,764.6343,818.126,-16.87676,-16.52813,856.1299,856.1299,0,0,-1953.413,-1953.413,0,0,0,0,0,0,0,0,0,0,39.80909,1.38775,41.19684
17.84993,0.01667,1.07229,-0.27354,-1,0,0,1,-1,1283.333,981.5923,0.10248,0,-3972.392,0,0,1,0,-25.98968,3.22211,40.99546,3.0712,-0.2072,-0.28277,-0.2072,-0.28277,0.15815,0.15815,0.02437,0.02437,-0.86376,-0.30632,-0.40985,-0.4092,-0.18077,-0.04154,-0.61698,-1.04346,-291.133,-101.3497,-60.61641,-57.53169,1,1,1,1,0.0012,0.00215,0.03302,0.05902,-291.133,-101.3497,-60.61641,-57.53169,-145.0192,-56.31053,-24.63556,-23.84105,-145.0192,-56.31053,-24.63556,-23.84105,740.0155,819.7534,-24.63556,-23.84105,870.3694,870.3694,0,0,-1986.196,-1986.196,0,0,0,0,0,0,0,0,0,0,38.98158,2.01388,40.99546
17.8666,0.01667,1.29298,-0.33147,-1,0,0,1,-1,1360,1015.674,0.14307,0,-4037.957,0,0,1,0,-25.98448,3.79977,40.86435,3.66781,-0.25699,-0.34774,-0.25699,-0.34774,0.18926,0.18926,0.0286,0.0286,-0.96667,-0.29791,-0.48057,-0.47944,-0.34212,-0.05783,-1.24242,-2.00362,-331.724,-99.64222,-70.00156,-65.17602,1,1,1,1,0.0018,0.00313,0.04945,0.08605,-331.724,-99.64222,-70.00156,-65.17602,-188.1467,-67.04556,-32.76443,-31.29164,-188.1467,-67.04556,-32.76443,-31.29164,715.4429,824.3022,-32.76443,-31.29164,884.5703,884.5703,0,0,-2018.978,-2018.978,0,0,0,0,0,0,0,0,0,0,38.20325,2.6611,40.86435
17.88326,0.01667,1.5161,-0.39047,-1,0,0,1,-1,1436.667,1054.98,0.18861,0,-4103.522,0,0,1,0,-25.97816,4.35923,40.86894,4.23589,-0.30813,-0.41356,-0.30813,-0.41356,0.21906,0.21906,0.03242,0.03242,-1.03966,-0.26385,-0.54401,-0.54225,-0.55848,-0.06237,-2.17875,-3.35564,-362.8307,-89.13988,-78.12148,-71.45749,1,1,1,1,0.00251,0.00426,0.0691,0.11709,-362.8307,-89.13988,-78.12148,-71.45749,-228.8892,-73.1149,-40.94523,-38.57808,-228.8892,-73.1149,-40.94523,-38.57808,692.9675,833.0026,-40.94523,-38.57808,898.73,898.73,0,0,-2051.761,-2051.761,0,0,0,0,0,0,0,0,0,0,37.56528,3.30366,40.86894
17.89993,0.01667,1.74168,-0.45044,-1,0,0,1,-1,1513.334,1099.028,0.23836,0,-4169.087,0,0,1,0,-25.9707,4.90388,41.0559,4.77983,-0.3605,-0.48018,-0.3605,-0.48018,0.24775,0.24775,0.03588,0.03588,-1.08682,-0.20781,-0.6013,-0.59873,-0.81888,-0.05062,-3.46828,-5.11788,-385.0853,-70.85046,-85.23538,-76.81748,1,1,1,1,0.00334,0.00551,0.0918,0.15156,-385.0853,-70.85046,-85.23538,-76.81748,-265.6343,-73.69884,-48.96726,-45.53857,-265.6343,-73.69884,-48.96726,-45.53857,674.0355,846.5889,-48.96726,-45.53857,912.8456,912.8455,0,0,-2084.543,-2084.543,0,0,0,0,0,0,0,0,0,0,37.12981,3.92608,41.0559
17.9166,0.01667,1.96971,-0.5113,-1,0,0,1,-1,1590,1147.329,0.29155,0,-4234.652,0,0,1,0,-25.96207,5.43754,41.45261,5.30494,-0.41397,-0.54756,-0.41397,-0.54756,0.27558,0.27558,0.03908,0.03908,-1.11302,-0.1341,-0.65378,-0.65023,-1.10782,-0.02654,-5.14624,-7.30562,-399.646,-46.10576,-91.60748,-81.64799,1,1,1,1,0.00427,0.00687,0.11729,0.1888,-399.646,-46.10576,-91.60748,-81.64799,-297.4138,-68.48373,-56.70917,-52.11813,-297.4138,-68.48373,-56.70917,-52.11813,659.5147,865.342,-56.70917,-52.11813,926.9147,926.9147,0,0,-2117.326,-2117.326,0,0,0,0,0,0,0,0,0,0,36.93157,4.52104,41.45261
17.93326,0.01667,2.20016,-0.57296,-1,0,0,1,-1,1666.667,1199.412,0.34743,0,-4300.218,0,0,1,0,-25.95224,5.96415,42.06799,5.81681,-0.4684,-0.61567,-0.4684,-0.61567,0.30282,0.30282,0.04211,0.04211,-1.1234,-0.04729,-0.70288,-0.69816,-1.40988,-0.00403,-7.24686,-9.93915,-408.0194,-16.38541,-97.48858,-86.26433,1,1,1,1,0.00528,0.0083,0.14527,0.22812,-408.0194,-16.38541,-97.48857,-86.26433,-323.8427,-57.58476,-64.12031,-58.33493,-323.8427,-57.58476,-64.12031,-58.33493,649.7485,889.1567,-64.12031,-58.33493,940.9346,940.9346,0,0,-2150.109,-2150.109,0,0,0,0,0,0,0,0,0,0,36.9808,5.08719,42.06799
17.94993,0.01667,2.43301,-0.63535,-1,0,0,1,-1,1743.334,1254.832,0.40527,0,-4365.783,0,0,1,0,-25.94119,6.48748,42.89509,6.32089,-0.52366,-0.68448,-0.52366,-0.68448,0.32973,0.32973,0.04503,0.04503,-1.12299,0.0482,-0.74995,-0.74386,-1.71347,0.00495,-9.80908,-13.04694,-411.8712,16.82482,-103.1094,-90.90668,1,1,1,1,0.00638,0.00977,0.17537,0.26876,-411.8712,16.82482,-103.1094,-90.90668,-345.0272,-41.43668,-71.20392,-64.2522,-345.0272,-41.43668,-71.20392,-64.2522,644.6389,917.6407,-71.20392,-64.2522,954.9023,954.9024,0,0,-2182.891,-2182.891,0,0,0,0,0,0,0,0,0,0,37.2678,5.62729,42.89509
17.96659,0.01667,2.66824,-0.6984,-1,0,0,1,-1,1820.001,1313.179,0.46431,0,-4431.348,0,0,1,0,-25.9289,7.01089,43.91375,6.82216,-0.57963,-0.75396,-0.57963,-0.75396,0.35655,0.35655,0.04793,0.04793,-1.11637,0.14834,-0.79622,-0.78855,-2.01272,0.05385,-12.88046,-16.6642,-412.8447,52.14852,-108.6738,-95.74979,1,1,1,1,0.00753,0.01127,0.20715,0.30991,-412.8447,52.14852,-108.6738,-95.74979,-361.45,-20.75321,-78.00224,-69.95689,-361.45,-20.75321,-78.00224,-69.95689,643.7501,950.1514,-78.00224,-69.95689,968.8156,968.8156,0,0,-2215.674,-2215.674,0,0,0,0,0,0,0,0,0,0,37.76704,6.14671,43.91375
17.98326,0.01667,2.90582,-0.76206,-1,0,0,1,-1,1896.667,1374.082,0.5238,0,-4496.913,0,0,1,0,-25.91534,7.53719,45.09614,7.32486,-0.63621,-0.8241,-0.63621,-0.8241,0.38348,0.38348,0.05088,0.05088,-1.10745,0.24969,-0.84273,-0.83323,-2.30773,0.17183,-16.5186,-20.82736,-412.4264,88.39271,-114.3552,-100.9159,1,1,1,1,0.00873,0.01275,0.24019,0.35074,-412.4264,88.39271,-114.3552,-100.9159,-373.8473,3.66772,-84.58353,-75.54476,-373.8473,3.66772,-84.58353,-75.54476,646.4177,985.9701,-84.58353,-75.54476,982.6713,982.6712,0,0,-2248.457,-2248.457,0,0,0,0,0,0,0,0,0,0,38.44388,6.65225,45.09614
17.99993,0.01667,3.14577,-0.8263,-1,0,0,1,-1,1973.334,1437.207,0.58299,0,-4562.478,0,0,1,0,-25.90048,8.06861,46.40966,7.83242,-0.69334,-0.89488,-0.69334,-0.89488,0.4107,0.4107,0.05392,0.05392,-1.09934,0.34949,-0.89032,-0.87872,-2.60332,0.3727,-20.79015,-25.56615,-411.8628,124.5875,-120.2953,-106.4868,1,1,1,1,0.00996,0.01419,0.27402,0.39036,-411.8628,124.5875,-120.2953,-106.4868,-383.0937,30.95902,-91.0313,-81.11069,-383.0937,30.95902,-91.0313,-81.11069,651.8531,1024.316,-91.0313,-81.11069,996.4666,996.4666,0,0,-2281.239,-2281.239,0,0,0,0,0,0,0,0,0,0,39.25832,7.15134,46.40966
18.01659,0.01667,3.38806,-0.8911,-1,0,0,1,-1,2050.001,1502.257,0.64113,0,-4625.549,0,0,1,0,-25.88431,8.60651,47.79311,8.34735,-0.75097,-0.96631,-0.75097,-0.96631,0.43833,0.43833,0.05711,0.05711,-1.09435,0.44571,-0.93959,-0.92559,-2.90723,0.66077,-25.76656,-30.89317,-412.1122,160.0021,-126.603,-112.5127,1,1,1,1,0.01121,0.01556,0.30815,0.42785,-412.1122,160.0021,-126.603,-112.5127,-390.1006,60.27312,-97.43531,-86.74243,-390.1006,60.27312,-97.43531,-86.74243,658.6896,1063.881,-97.43531,-86.74243,1009.654,1009.654,0,0,-2312.775,-2312.775,0,0,0,0,0,0,0,0,0,0,40.14176,7.65135,47.79311
18.03326,0.01667,3.63208,-0.95629,-1,0,0,1,-1,2126.667,1568.971,0.69747,0,-4674.723,0,0,1,0,-25.86681,9.14966,49.08906,8.8701,-0.809,-1.03831,-0.809,-1.03831,0.46639,0.46639,0.06044,0.06044,-1.09353,0.53722,-0.9908,-0.97405,-3.22514,1.03132,-31.5034,-36.77542,-413.6711,194.22,-133.3327,-118.9984,1,1,1,1,0.01244,0.01681,0.34205,0.46219,-413.6711,194.22,-133.3327,-118.9984,-395.7108,90.84687,-103.8817,-92.51467,-395.7108,90.84687,-103.8817,-92.51467,663.6808,1101.491,-103.8817,-92.51467,1019.746,1019.746,0,0,-2337.361,-2337.361,0,0,0,0,0,0,0,0,0,0,40.93011,8.15895,49.08906
18.04993,0.01667,3.87776,-1.02186,-1,0,0,1,-1,2203.334,1637.121,0.75126,0,-4723.896,0,0,1,0,-25.84802,9.69817,50.42704,9.3998,-0.86732,-1.11073,-0.86732,-1.11073,0.49484,0.49484,0.06394,0.06394,-1.09706,0.62357,-1.04391,-1.02409,-3.55974,1.4721,-38.03289,-43.12607,-416.6961,227.0617,-140.5015,-125.9247,1,1,1,1,0.01364,0.0179,0.37518,0.49232,-416.6961,227.0617,-140.5015,-125.9247,-400.6073,122.0512,-110.4439,-98.48425,-400.6073,122.0512,-110.4439,-98.48425,669.247,1139.615,-110.4439,-98.48425,1029.775,1029.775,0,0,-2361.948,-2361.948,0,0,0,0,0,0,0,0,0,0,41.74748,8.67956,50.42704
