time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
6.54997,0.01667,10.90946,-1,-24.84186,25.45271,71.13593,-17.55515,2.5386,3.19102,2.5386,3.19102,-1.3452,-1.3452,-0.19025,-0.19025,2.08166,-1.47248,2.56718,2.33637,582.6045,-356.4861,632.9996,598.0698,453.6108,-359.4495,411.1503,444.4117,-456.9259,-1194.754,411.1503,444.4117,0,0,0,0,0,0,0,0,35.59309,35.54285,71.13593
6.56664,0.01667,11.09428,-1,-24.80475,25.86105,73.36003,-17.43738,2.58429,3.24696,2.58429,3.24696,-1.36159,-1.36159,-0.18848,-0.18848,2.0356,-1.53785,2.52705,2.29581,587.5938,-387.698,639.061,584.9193,485.9751,-364.8224,453.9152,473.3996,-430.5338,-1202.839,453.9152,473.3996,0,0,0,0,0,0,0,0,34.83633,38.52369,73.36003
6.58331,0.01667,11.27939,-1,-24.76712,26.28682,75.20426,-17.30787,2.63,3.30347,2.63,3.30347,-1.37754,-1.37754,-0.18532,-0.18532,1.98587,-1.60817,2.46869,2.23872,583.3153,-422.6796,631.5605,564.4628,509.9352,-377.8651,487.7856,493.0381,-411.7532,-1217.892,487.7856,493.0381,0,0,0,0,0,0,0,0,34.45763,40.74663,75.20426
6.59997,0.01667,11.46503,-1,-24.72893,26.72286,76.65936,-17.17741,2.67571,3.36033,2.67571,3.36033,-1.39349,-1.39349,-0.18153,-0.18153,1.93783,-1.6776,2.40253,2.17471,572.6981,-458.6945,614.8876,540.8663,525.8254,-397.2021,512.509,504.1166,-400.2749,-1238.658,512.509,504.1166,0,0,0,0,0,0,0,0,34.42542,42.23396,76.65936
6.61664,0.01667,11.65137,-1,-24.69012,27.16255,77.75547,-17.05492,2.72142,3.41737,2.72142,3.41737,-1.40981,-1.40981,-0.17779,-0.17779,1.89595,-1.74122,2.33777,2.11219,558.4869,-493.0611,593.4204,517.7443,534.5825,-421.0264,528.7133,508.0997,-395.2447,-1263.492,528.7133,508.0997,0,0,0,0,0,0,0,0,34.68286,43.07261,77.75547
6.63331,0.01667,11.83852,-1,-24.65067,27.60035,78.55041,-16.94706,2.76713,3.47443,2.76713,3.47443,-1.42679,-1.42679,-0.17467,-0.17467,1.86357,-1.79531,2.28181,2.05787,542.8279,-523.4194,570.8279,497.8866,537.4749,-447.2687,537.6362,506.8559,-395.5063,-1290.508,537.6362,506.8559,0,0,0,0,0,0,0,0,35.15879,43.39162,78.55041
6.64997,0.01667,12.02653,-1,-24.61057,28.03203,79.11617,-16.85803,2.81285,3.53139,2.81285,3.53139,-1.44461,-1.44461,-0.1726,-0.1726,1.84278,-1.83745,2.2399,2.01648,528.7701,-547.9718,551.0126,483.1792,536.0728,-473.8019,540.9601,502.3964,-399.6307,-1317.768,540.9601,502.3964,0,0,0,0,0,0,0,0,35.77172,43.34444,79.11617
6.66664,0.01667,12.21542,-1,-24.56979,28.45466,79.52293,-16.78961,2.85859,3.58817,2.85859,3.58817,-1.46337,-1.46337,-0.17181,-0.17181,1.83437,-1.86661,2.21502,1.99064,521.4775,-565.6713,538.8867,474.6217,532.8469,-498.6603,541.0203,496.6492,-405.3704,-1343.48,541.0203,496.6492,0,0,0,0,0,0,0,0,36.41475,43.10819,79.52293
6.68331,0.01667,12.40516,-1,-24.52835,28.86658,79.83943,-16.74115,2.90438,3.64475,2.90438,3.64475,-1.48305,-1.48305,-0.1724,-0.1724,1.83772,-1.88318,2.20789,1.98094,520.7795,-576.3602,534.7858,472.4046,529.872,-520.2587,539.9431,491.2805,-410.838,-1366.201,539.9431,491.2805,0,0,0,0,0,0,0,0,36.99903,42.8404,79.83943
6.69997,0.01667,12.59572,-1,-24.48625,29.26721,80.12878,-16.71025,2.95026,3.70112,2.95026,3.70112,-1.50353,-1.50353,-0.1743,-0.1743,1.85119,-1.88858,2.21741,1.98632,525.7834,-580.6173,538.1506,476.1107,528.5251,-537.5334,539.3776,487.5853,-414.78,-1384.958,539.3776,487.5853,0,0,0,0,0,0,0,0,37.46539,42.6634,80.12878
6.71664,0.01667,12.78702,-1,-24.4435,29.65697,80.44422,-16.69347,2.99625,3.75731,2.99625,3.75731,-1.52465,-1.52465,-0.17736,-0.17736,1.87257,-1.88489,2.24124,2.00462,535.3659,-579.5007,547.9938,484.9331,529.5873,-549.9797,540.4937,486.4463,-416.4871,-1399.292,540.4937,486.4463,0,0,0,0,0,0,0,0,37.78177,42.66245,80.44422
6.73331,0.01667,12.97902,-1,-24.40011,30.03696,80.82677,-16.68696,3.04239,3.81339,3.04239,3.81339,-1.54624,-1.54624,-0.18136,-0.18136,1.89941,-1.87442,2.27632,2.03303,548.2958,-574.3184,563.0574,497.8246,533.3941,-557.6042,544.051,488.3424,-415.6545,-1409.208,544.051,488.3424,0,0,0,0,0,0,0,0,37.93777,42.889,80.82677
6.74997,0.01667,13.17164,-1,-24.3561,30.40877,81.30463,-16.68688,3.08871,3.86942,3.08871,3.86942,-1.5681,-1.5681,-0.18604,-0.18604,1.92936,-1.8595,2.31929,2.06851,563.3463,-566.4257,581.9542,513.6329,539.9349,-560.8252,550.451,493.3881,-412.2937,-1415.086,550.451,493.3881,0,0,0,0,0,0,0,0,37.94013,43.36449,81.30463
6.76664,0.01667,13.36482,-1,-24.31148,30.77425,81.89275,-16.68977,3.13523,3.92545,3.13523,3.92545,-1.59007,-1.59007,-0.19116,-0.19116,1.96036,-1.8422,2.36689,2.10813,579.4002,-557.0524,603.2971,531.2272,548.9082,-560.34,559.7557,501.3999,-406.6802,-1417.561,559.7557,501.3999,0,0,0,0,0,0,0,0,37.80887,44.08388,81.89275
6.78331,0.01667,13.55852,-1,-24.26626,31.13526,82.59364,-16.69281,3.18196,3.98156,3.18196,3.98156,-1.612,-1.612,-0.19649,-0.19649,1.99074,-1.82423,2.41622,2.14927,595.5054,-547.211,625.7858,549.577,559.8216,-556.9888,571.7515,511.9731,-399.2642,-1417.399,571.7515,511.9731,0,0,0,0,0,0,0,0,37.57218,45.02147,82.59364
6.79997,0.01667,13.7527,-1,-24.22047,31.49351,83.39935,-16.69389,3.2289,4.03778,3.2289,4.03778,-1.63379,-1.63379,-0.20185,-0.20185,2.01932,-1.80687,2.46494,2.18985,610.9241,-537.6555,648.312,567.8393,572.085,-551.637,586.0248,524.5669,-390.5847,-1415.39,586.0248,524.5669,0,0,0,0,0,0,0,0,37.26174,46.13762,83.39935
6.81664,0.01667,13.94734,-1,-24.1741,31.85043,84.29382,-16.69167,3.27605,4.09417,3.27605,4.09417,-1.65537,-1.65537,-0.20708,-0.20708,2.04544,-1.7909,2.51137,2.22836,625.1755,-528.8508,670.0215,585.4037,585.0976,-545.0767,602.0409,538.5876,-381.1901,-1412.254,602.0409,538.5876,0,0,0,0,0,0,0,0,36.90837,47.38544,84.29382
6.83331,0.01667,14.14242,-1,-24.12716,32.20704,85.25629,-16.6855,3.32341,4.15074,3.32341,4.15074,-1.67671,-1.67671,-0.21212,-0.21212,2.06883,-1.77669,2.5545,2.26391,638.0004,-521.0239,690.3433,601.9003,598.3116,-537.9657,619.221,553.4606,-371.5807,-1408.594,619.221,553.4606,0,0,0,0,0,0,0,0,36.53925,48.71703,85.25629
6.84997,0.01667,14.03428,0,-20.8011,31.51899,19.68206,-16.57326,3.33888,4.16265,3.33888,4.16265,-1.67042,-1.67042,-0.21213,-0.21213,4.50933,0.88769,2.54882,2.26014,2319.967,140.5619,686.3905,599.8049,913.8121,-361.3165,634.4554,566.2712,1020.731,-171.2832,634.4554,566.2712,0,0,0,0,0,0,0,0,-30.20005,49.88211,19.68206
6.86664,0.01667,13.92879,0,-17.70454,30.45923,-7.39605,-16.21298,3.32824,4.13017,3.32824,4.13017,-1.62383,-1.62383,-0.2042,-0.2042,6.41303,3.11257,2.45755,2.18599,3604.785,1415.21,634.7167,562.9592,1590.092,137.0144,637.4973,567.9864,1656.5,272.2441,637.4973,567.9864,0,0,0,0,0,0,0,0,-57.47579,50.07974,-7.39605
6.88331,0.01667,13.82341,0,-14.50066,28.88249,-42.6302,-15.55696,3.32921,4.09747,3.32921,4.09747,-1.55061,-1.55061,-0.19057,-0.19057,7.98637,5.1006,2.29338,2.04986,4294.995,3044.868,546.1838,497.1647,2275.095,943.4444,623.4103,554.6242,2318.756,1029.525,623.4103,554.6242,0,0,0,0,0,0,0,0,-91.56961,48.93941,-42.6302
6.89997,0.01667,13.71382,0,-11.29024,26.72965,-80.81408,-14.5413,3.34225,4.06234,3.34225,4.06234,-1.44475,-1.44475,-0.17,-0.17,9.08585,6.69112,2.04211,1.83804,4491.129,4239.103,426.3057,405.421,2857.071,1903.594,588.7529,523.4645,2892.279,1957.253,588.7529,523.4645,0,0,0,0,0,0,0,0,-127.0192,46.20515,-80.81408
6.91664,0.01667,13.59743,0,-8.07341,24.04406,-116.5407,-13.17414,3.36497,4.02233,3.36497,4.02233,-1.3068,-1.3068,-0.14311,-0.14311,9.74172,7.87991,1.71354,1.55642,4521.104,4908.529,294.3738,298.3227,3300.684,2800.371,533.9557,474.6817,3332.731,2837.377,533.9557,474.6817,0,0,0,0,0,0,0,0,-158.4428,41.9021,-116.5407
6.93331,0.01667,13.4734,0,-4.84973,20.91304,-147.5381,-11.51285,3.39349,3.97542,3.39349,3.97542,-1.14195,-1.14195,-0.11178,-0.11178,10.0456,8.71398,1.33297,1.22411,4519.38,5250.178,173.8255,191.4439,3629.213,3536.493,464.1567,412.0949,3655.118,3562.729,464.1567,412.0949,0,0,0,0,0,0,0,0,-183.9405,36.40236,-147.5381
6.94997,0.01667,13.34167,0,-1.61858,17.43336,-173.1969,-9.62493,3.42404,3.92026,3.42404,3.92026,-0.95656,-0.95656,-0.07812,-0.07812,10.09928,9.25348,0.92752,0.86249,4491.436,5456.373,81.58614,99.348,3865.153,4109.465,387.5128,342.1783,3876.571,4120.786,387.5128,342.1783,0,0,0,0,0,0,0,0,-203.5107,30.31376,-173.1969
6.96664,0.01667,13.20906,0,0,13.71141,-193.75,-7.56841,3.45338,3.85624,3.45338,3.85624,-0.75661,-0.75661,-0.04346,-0.04346,8.87365,8.37216,0.51378,0.48431,4416.361,5541.756,24.11927,32.8949,4021.521,4541.972,312.5998,272.5024,4021.521,4541.972,312.5998,272.5024,0,0,0,0,0,0,0,0,-218.0571,24.30706,-193.75
6.98331,0.01667,13.09819,0,0,9.93978,-200.2879,-5.3843,3.4843,3.78938,3.4843,3.78938,-0.54801,-0.54801,-0.00795,-0.00795,6.42256,6.14369,0.09352,0.08943,3579.448,4567.598,0.76686,1.1738,3971.885,4639.568,246.4691,210.6539,3971.885,4639.568,246.4691,210.6539,0,0,0,0,0,0,0,0,-219.2783,18.99038,-200.2879
6.99997,0.01667,13.01093,0,0,6.50544,-181.378,-3.2351,3.51439,3.72503,3.51439,3.72503,-0.3463,-0.3463,0.02659,0.02659,4.05092,3.92801,-0.31154,-0.30205,1942.771,2595.567,-7.73703,-13.33296,3517.421,4181.288,192.1946,160.6551,3517.421,4181.288,192.1946,160.6551,0,0,0,0,0,0,0,0,-196.0366,14.65853,-181.378
7.01664,0.01667,12.94223,0,0,3.74077,-144.4258,-1.36339,3.53814,3.66803,3.53814,3.66803,-0.17314,-0.17314,0.05681,0.05681,2.02077,1.98263,-0.66329,-0.65076,589.7126,833.1594,-31.74568,-60.70267,2775.533,3317.843,144.8112,113.5528,2775.533,3317.843,144.8112,113.5528,0,0,0,0,0,0,0,0,-155.1591,10.73329,-144.4258
7.03331,0.01667,12.88363,0,0,1.7088,-106.4365,0.08531,3.55261,3.6208,3.55261,3.6208,-0.04053,-0.04053,0.08018,0.08018,0.47225,0.46755,-0.93415,-0.92484,36.21112,53.75396,-58.36254,-120.2925,2031.402,2419.875,101.7562,64.55006,2031.402,2419.875,101.7562,64.55006,0,0,0,0,0,0,0,0,-113.3454,6.90891,-106.4365
7.04997,0.01667,12.82881,0,0,0.26091,-77.52388,1.12726,3.55851,3.58233,3.55851,3.58233,0.05423,0.05423,0.0964,0.0964,-0.63127,-0.62907,-1.12212,-1.1182,-63.35904,-97.34968,-80.72027,-172.4284,1451.33,1719.873,62.89294,14.76693,1451.33,1719.873,62.89294,14.76693,0,0,0,0,0,0,0,0,-80.75013,3.22625,-77.52388
7.06664,0.01667,12.77443,0,0,-0.73267,-53.968,1.84543,3.5579,3.55047,3.5579,3.55047,0.11952,0.11952,0.10636,0.10636,-1.39119,-1.39271,-1.23809,-1.23944,-288.7822,-450.4584,-97.70605,-207.2944,978.2849,1134.964,28.53199,-32.31463,978.2849,1134.964,28.53199,-32.31463,0,0,0,0,0,0,0,0,-53.81086,-0.15714,-53.968
7.08331,0.01667,12.71887,0,0,-1.34345,-33.53936,2.2875,3.55194,3.524,3.55194,3.524,0.16013,0.16013,0.11065,0.11065,-1.86526,-1.87293,-1.2892,-1.29451,-501.382,-778.8826,-108.8994,-220.746,576.037,620.5426,-1.02713,-72.87589,576.037,620.5426,-1.02713,-72.87589,0,0,0,0,0,0,0,0,-30.46918,-3.07017,-33.53936
7.09997,0.01667,12.66162,0,0,-1.63794,-16.49517,2.49068,3.5415,3.50209,3.5415,3.50209,0.1797,0.1797,0.10993,0.10993,-2.09633,-2.1085,-1.28279,-1.29024,-630.0833,-958.3441,-113.7887,-212.9199,245.3592,191.5185,-25.45922,-103.8206,245.3592,191.5185,-25.45922,-103.8206,0,0,0,0,0,0,0,0,-11.12447,-5.37071,-16.49517
7.11664,0.01667,12.60297,0,0,-1.69004,-3.43032,2.49902,3.52749,3.48385,3.52749,3.48385,0.18236,0.18236,0.1051,0.1051,-2.13164,-2.14535,-1.22898,-1.23688,-662.0389,-977.5967,-112.2069,-189.5063,-7.25779,-132.2066,-44.48139,-123.5743,-7.25779,-132.2066,-44.48139,-123.5743,0,0,0,0,0,0,0,0,3.55126,-6.98158,-3.43032
7.1333,0.01667,12.54356,0,0,-1.57662,5.45796,2.36345,3.51092,3.46831,3.51092,3.46831,0.17269,0.17269,0.09727,0.09727,-2.02363,-2.03634,-1.14014,-1.1473,-617.5779,-875.4453,-104.4477,-157.8047,-180.658,-344.4863,-57.93623,-132.566,-180.658,-344.4863,-57.93623,-132.566,0,0,0,0,0,0,0,0,13.37205,-7.91409,5.45796
7.14997,0.01667,12.48405,0,0,-1.36785,10.55731,2.13564,3.49275,3.45452,3.49275,3.45452,0.15526,0.15526,0.08757,0.08757,-1.82438,-1.83466,-1.02923,-1.03503,-526.4954,-710.3629,-91.15734,-124.5049,-282.5868,-455.6382,-65.8642,-132.4959,-282.5868,-455.6382,-65.8642,-132.4959,0,0,0,0,0,0,0,0,18.79784,-8.24053,10.55731
7.16664,0.01667,12.4249,0,0,-1.12006,12.63938,1.86145,3.47382,3.44164,3.47382,3.44164,0.13403,0.13403,0.07705,0.07705,-1.57941,-1.5869,-0.90818,-0.91248,-416.8956,-529.6508,-75.90118,-94.09486,-326.5807,-487.2359,-68.78922,-125.786,-326.5807,-487.2359,-68.78922,-125.786,0,0,0,0,0,0,0,0,20.72268,-8.08329,12.63938
7.1833,0.01667,12.36637,0,0,-0.87326,12.60663,1.57687,3.45475,3.42906,3.45475,3.42906,0.11204,0.11204,0.06655,0.06655,-1.32406,-1.32908,-0.7866,-0.78958,-309.4341,-369.0129,-60.72585,-68.62971,-328.5046,-464.6321,-67.82046,-114.8675,-328.5046,-464.6321,-67.82046,-114.8675,0,0,0,0,0,0,0,0,20.19609,-7.58946,12.60663
7.19997,0.01667,12.3085,0,0,-0.65135,11.33201,1.30645,3.43595,3.41636,3.43595,3.41636,0.09131,0.09131,0.05664,0.05664,-1.08221,-1.08533,-0.67132,-0.67326,-217.3208,-243.7872,-46.8588,-48.71966,-303.6591,-411.9409,-64.03681,-101.8076,-303.6591,-411.9409,-64.03681,-101.8076,0,0,0,0,0,0,0,0,18.22173,-6.88972,11.33201
7.21664,0.01667,12.25125,0,0,-0.46531,9.49871,1.06434,3.41762,3.40332,3.41762,3.40332,0.07298,0.07298,0.04767,0.04767,-0.86731,-0.86914,-0.56651,-0.56771,-145.8148,-154.5461,-35.06017,-33.94968,-264.94,-347.3531,-58.46702,-88.1862,-264.94,-347.3531,-58.46702,-88.1862,0,0,0,0,0,0,0,0,15.59117,-6.09246,9.49871
7.2333,0.01667,12.19453,0,0,-0.31727,7.56471,0.85649,3.39985,3.38986,3.39985,3.38986,0.05747,0.05747,0.03979,0.03979,-0.6848,-0.68581,-0.47414,-0.47484,-94.30141,-95.0082,-25.57612,-23.39005,-221.7293,-282.6193,-51.98392,-75.05965,-221.7293,-282.6193,-51.98392,-75.05965,0,0,0,0,0,0,0,0,12.84251,-5.27781,7.56471
7.24997,0.01667,12.13826,0,0,-0.20422,5.78974,0.68337,3.38261,3.37598,3.38261,3.37598,0.04477,0.04477,0.03303,0.03303,-0.5348,-0.53532,-0.39459,-0.39497,-59.25203,-57.15277,-18.28808,-16.02397,-179.9467,-224.1097,-45.25616,-63.04009,-179.9467,-224.1097,-45.25616,-63.04009,0,0,0,0,0,0,0,0,10.28872,-4.49898,5.78974
7.26664,0.01667,12.08235,0,0,-0.12085,4.28933,0.5423,3.36587,3.36176,3.36587,3.36176,0.03461,0.03461,0.02733,0.02733,-0.41442,-0.41467,-0.32725,-0.32745,-36.42266,-33.89521,-12.88247,-10.96329,-142.7306,-174.4418,-38.74602,-52.41208,-142.7306,-174.4418,-38.74602,-52.41208,0,0,0,0,0,0,0,0,8.07634,-3.78701,4.28933
7.2833,0.01667,12.02676,0,0,-0.06125,3.08901,0.42912,3.34953,3.34724,3.34953,3.34724,0.02661,0.02661,0.02257,0.02257,-0.3195,-0.31961,-0.27096,-0.27105,-22.03461,-19.93823,-8.98073,-7.51481,-111.2947,-133.9767,-32.73704,-43.24353,-111.2947,-133.9767,-32.73704,-43.24353,0,0,0,0,0,0,0,0,6.24549,-3.15648,3.08901
7.29997,0.01667,11.97146,0,0,-0.01994,2.16625,0.3393,3.33352,3.33252,3.33352,3.33252,0.02041,0.02041,0.01864,0.01864,-0.24558,-0.24562,-0.22433,-0.22437,-13.18552,-11.68798,-6.22159,-5.17231,-85.6898,-101.9179,-27.37442,-35.47359,-85.6898,-101.9179,-27.37442,-35.47359,0,0,0,0,0,0,0,0,4.77716,-2.61091,2.16625
7.31664,0.01667,11.91641,0,0,0.00775,1.47828,0.26854,3.31778,3.31766,3.31778,3.31766,0.01563,0.01563,0.01542,0.01542,-0.18852,-0.18852,-0.18596,-0.18596,-7.83681,-6.85206,-4.2988,-3.58039,-65.36279,-77.00625,-22.70569,-28.97402,-65.36279,-77.00625,-22.70569,-28.97402,0,0,0,0,0,0,0,0,3.62522,-2.14695,1.47828
7.3333,0.01667,11.8616,0,0,0.02555,0.97805,0.21305,3.30224,3.3027,3.30224,3.3027,0.01197,0.01197,0.01278,0.01278,-0.14473,-0.14472,-0.15451,-0.1545,-4.64271,-4.02899,-2.972,-2.49582,-49.52032,-57.9094,-18.71573,-23.58928,-49.52032,-57.9094,-18.71573,-23.58928,0,0,0,0,0,0,0,0,2.73554,-1.75749,0.97805
7.34997,0.01667,11.52867,0,0,0.03636,0.62406,0.17167,3.24822,3.24904,3.24822,3.24904,0.00918,0.00918,0.01063,0.01063,-0.11189,-0.11188,-0.12954,-0.12952,-2.78364,-2.41134,-2.08205,-1.76903,-37.40258,-43.48644,-15.37325,-19.18503,-37.40258,-43.48644,-15.37325,-19.18503,0,0,0,0,0,0,0,0,2.05972,-1.43566,0.62406
7.36664,0.01667,11.19385,0,0,0.0424,0.38205,0.14064,3.15534,3.15637,3.15534,3.15637,0.00705,0.00705,0.00888,0.00888,-0.08713,-0.08712,-0.10964,-0.10963,-1.69867,-1.47793,-1.47025,-1.26136,-28.35593,-32.82155,-12.64587,-15.6559,-28.35593,-32.82155,-12.64587,-15.6559,0,0,0,0,0,0,0,0,1.5578,-1.17575,0.38205
7.3833,0.01667,10.85559,0,0,0.04528,0.21878,0.11577,3.0618,3.06294,3.0618,3.06294,0.00542,0.00542,0.00744,0.00744,-0.06788,-0.06787,-0.09316,-0.09315,-1.04127,-0.91516,-1.03378,-0.89394,-21.60185,-24.91916,-10.42471,-12.82348,-21.60185,-24.91916,-10.42471,-12.82348,0,0,0,0,0,0,0,0,1.18459,-0.96581,0.21878
7.39997,0.01667,10.51213,0,0,0.04606,0.10974,0.09572,2.9671,2.96828,2.9671,2.96828,0.00416,0.00416,0.00626,0.00626,-0.05283,-0.05282,-0.07946,-0.07945,-0.63975,-0.56945,-0.71871,-0.63378,-16.52684,-19.01704,-8.60848,-10.53612,-16.52684,-19.01704,-8.60848,-10.53612,0,0,0,0,0,0,0,0,0.90507,-0.79533,0.10974
