time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
7.29997,0.01667,9.41051,2.51973,-1,1,0,0,1,1160.029,1087.474,1,1,3985.214,0,-0,1,0,-25.12435,22.48705,61.23605,-15.35873,2.20757,2.7842,2.20757,2.7842,-1.07346,-1.07346,-0.05267,-0.05267,0.48903,-2.73886,0.74442,0.68671,27.5757,-1115.833,59.18935,60.70259,1366.258,0,816.892,0,0.3691,0,0.3691,0,0.63828,1,0.83391,1,521.6799,-1115.833,338.8555,60.70259,742.5126,-1095.735,517.783,78.65797,742.5126,-1095.735,517.783,78.65797,-173.7672,-1838.096,517.783,78.65797,-846.0295,-846.0295,0,0,1992.607,1992.607,0,0,0,0,0,0,0,0,0,0,36.45794,24.77811,61.23605
7.31664,0.01667,9.5959,2.56713,-1,1,0,0,1,1182.147,1108.919,1,1,4004.669,0,-0,1,0,-25.09129,22.8151,61.96331,-15.52269,2.25093,2.83602,2.25093,2.83602,-1.10006,-1.10006,-0.06429,-0.06429,0.58616,-2.66902,0.90333,0.83194,42.01711,-1065.651,88.12971,87.97874,1200.364,0,719.0311,0,0.32434,0,0.32434,0,0.68215,1,0.85405,1,417.7135,-1065.651,292.7552,87.97874,669.2551,-1091.491,477.2944,79.10003,669.2551,-1091.491,477.2944,79.10003,-243.014,-1837.604,477.2944,79.10003,-849.1136,-849.1136,0,0,2002.334,2002.334,0,0,0,0,0,0,0,0,0,0,38.84887,23.11445,61.96331
7.3333,0.01667,9.78166,2.6142,-1,1,0,0,1,1204.096,1130.548,1,1,4023.969,0,-0,1,0,-25.05763,23.14684,62.90563,-15.71607,2.2939,2.8875,2.2939,2.8875,-1.12833,-1.12833,-0.0775,-0.0775,0.70681,-2.57757,1.08245,0.99529,64.26869,-1001.394,127.5177,124.066,1041.468,0,624.9053,0,0.28136,0,0.28136,0,0.72427,1,0.87339,1,339.2097,-1001.394,267.4607,124.066,593.2692,-1073.439,438.7212,85.8484,593.2692,-1073.439,438.7212,85.8484,-314.7032,-1824.545,438.7212,85.8484,-852.1352,-852.1353,0,0,2011.985,2011.985,0,0,0,0,0,0,0,0,0,0,41.11329,21.79234,62.90563
7.34997,0.01667,9.96774,2.66102,-1,1,0,0,1,1225.908,1152.268,1,1,4043.134,0,-0,1,0,-25.02338,23.4851,64.0234,-15.92951,2.33651,2.93876,2.33651,2.93876,-1.15797,-1.15797,-0.09183,-0.09183,0.84656,-2.46909,1.27512,1.17057,96.30033,-926.6099,177.7825,168.8166,890.7347,0,535.1353,0,0.24044,0,0.24044,0,0.76437,1,0.8918,1,287.3107,-926.6099,263.7029,168.8166,521.6147,-1042.139,405.7381,99.3667,521.6147,-1042.139,405.7381,99.3667,-382.4453,-1799.418,405.7381,99.3667,-855.0988,-855.0987,0,0,2021.567,2021.567,0,0,0,0,0,0,0,0,0,0,43.03969,20.98371,64.0234
7.36664,0.01667,10.15406,2.70773,-1,1,0,0,1,1247.635,1174.024,1,1,4062.199,0,-0,1,0,-24.98856,23.83225,65.30085,-16.15154,2.37883,2.98993,2.37883,2.98993,-1.18852,-1.18852,-0.10672,-0.10672,0.99901,-2.34977,1.47328,1.3503,139.1609,-847.2191,237.8155,220.7039,748.4257,0,450.0516,0,0.20181,0,0.20181,0,0.80223,1,0.90919,1,262.1144,-847.2191,280.6461,220.7039,459.7253,-999.3757,381.2365,119.8065,459.7253,-999.3757,381.2365,119.8065,-441.3206,-1763.838,381.2365,119.8065,-858.0121,-858.0121,0,0,2031.099,2031.099,0,0,0,0,0,0,0,0,0,0,44.48588,20.81497,65.30085
7.3833,0.01667,10.34055,2.75446,-1,1,0,0,1,1269.34,1195.788,1,1,4081.217,0,-0,1,0,-24.95318,24.19037,66.72582,-16.37004,2.42098,3.04118,2.42098,3.04118,-1.21947,-1.21947,-0.12156,-0.12156,1.15677,-2.22666,1.6682,1.52645,192.5112,-768.2735,305.0627,276.9297,615.1694,0,370.2893,0,0.16567,0,0.16567,0,0.83764,1,0.92545,1,262.5349,-768.2735,315.8691,276.9297,411.5317,-947.2943,367.1906,147.0597,411.5317,-947.2943,367.1906,147.0597,-487.7703,-1719.754,367.1906,147.0597,-860.8867,-860.8867,0,0,2040.609,2040.609,0,0,0,0,0,0,0,0,0,0,45.36218,21.36364,66.72582
7.39997,0.01667,10.52709,2.80136,-1,1,0,0,1,1291.091,1217.559,1,1,4100.245,0,-0,1,0,-24.91726,24.5612,68.27568,-16.57322,2.46308,3.09268,2.46308,3.09268,-1.25026,-1.25026,-0.13569,-0.13569,1.31216,-2.10694,1.85112,1.69102,254.3043,-694.3492,375.4733,334.0091,491.6189,0,296.2114,0,0.13225,0,0.13225,0,0.87039,1,0.94049,1,285.6895,-694.3492,364.9908,334.0091,379.4119,-888.6735,364.4624,180.4801,379.4119,-888.6735,364.4624,180.4801,-519.6399,-1669.688,364.4624,180.4801,-863.735,-863.735,0,0,2050.122,2050.122,0,0,0,0,0,0,0,0,0,0,45.63699,22.6387,68.27568
7.41664,0.01667,10.71361,2.84857,-1,1,0,0,1,1312.955,1239.35,1,1,4119.343,0,-0,1,0,-24.88083,24.94571,69.90648,-16.75087,2.50524,3.1446,2.50524,3.1446,-1.28037,-1.28037,-0.14853,-0.14853,1.458,-1.99727,2.01419,1.8369,320.9698,-629.2056,444.2635,388.0614,378.6708,0,228.3742,0,0.10177,0,0.10177,0,0.90026,1,0.9542,1,326.8422,-629.2056,422.2919,388.0614,364.1268,-827,372.728,218.621,364.1268,-827,372.728,218.621,-536.2399,-1616.812,372.728,218.621,-866.5702,-866.5703,0,0,2059.672,2059.672,0,0,0,0,0,0,0,0,0,0,45.3399,24.56657,69.90648
7.4333,0.01667,10.90005,2.89621,-1,1,0,0,1,1334.99,1261.191,1,1,4138.566,0,-0,1,0,-24.8439,25.34397,71.55811,-16.89534,2.5476,3.19707,2.5476,3.19707,-1.30934,-1.30934,-0.15961,-0.15961,1.5883,-1.90303,2.15141,1.95866,387.926,-575.295,506.7037,435.6627,277.4074,0,167.4618,0,0.07452,0,0.07452,0,0.92697,1,0.96647,1,379.6905,-575.295,481.4244,435.6627,364.8038,-765.73,390.5493,259.5467,364.8038,-765.73,390.5493,259.5467,-538.3608,-1564.27,390.5493,259.5467,-869.4042,-869.4042,0,0,2069.283,2069.283,0,0,0,0,0,0,0,0,0,0,44.551,27.00712,71.55811
7.44997,0.01667,11.08639,2.94435,-1,1,0,0,1,1357.244,1283.114,1,1,4157.963,0,-0,1,0,-24.80649,25.75487,73.16374,-17.00209,2.59025,3.25017,2.59025,3.25017,-1.33687,-1.33687,-0.16862,-0.16862,1.69871,-1.82797,2.25912,2.05311,450.3531,-533.7884,558.8909,474.3372,189.1759,0,114.3129,0,0.05082,0,0.05082,0,0.9502,1,0.97713,1,437.0804,-533.7884,536.298,474.3372,379.0822,-707.952,415.592,301.0727,379.0822,-707.952,415.592,301.0727,-528.1428,-1514.876,415.592,301.0727,-872.2471,-872.2471,0,0,2078.982,2078.982,0,0,0,0,0,0,0,0,0,0,43.39114,29.7726,73.16374
