time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
7.74997,0.01667,17.83726,4.95349,1,0,0,0,1,2309.27,2208.052,1,1,0,-1189.532,-0,1,0,8.82551,-2.94323,-92.30668,0.97032,4.99695,4.94018,4.99695,4.94018,0.12235,0.12235,0.02184,0.02184,6.09858,6.06358,-0.207,-0.20862,3436.191,3452.768,-6.03136,-6.19838,0,0,0,0,0,0,0,0,1,1,1,1,3436.191,3452.768,-6.03136,-6.19838,1926.023,1922.49,-1.52398,-1.54687,1926.023,1922.49,-1.52398,-1.54687,1811.967,1808.475,-1.52398,-1.54687,-91.25256,-91.25256,0,0,-594.7662,-594.7662,0,0,0,0,0,0,0,0,0,0,-92.17911,-0.12757,-92.30668
7.76664,0.01667,17.7178,4.91795,1,0,0,0,1,2294.461,2222.104,1,1,0,-1183.703,-0,1,0,11.44236,-4.85112,-128.2496,1.7279,4.98619,4.88722,4.98619,4.88722,0.21551,0.21551,0.0403,0.0403,7.34518,7.25875,-0.38255,-0.38779,4086.16,4135.283,-19.78882,-21.03806,0,0,0,0,0,0,0,0,1,1,1,1,4086.16,4135.283,-19.78882,-21.03806,2678.464,2680.143,-5.73838,-5.9483,2678.464,2680.143,-5.73838,-5.9483,2507.816,2509.462,-5.73838,-5.9483,-117.4126,-117.4126,0,0,-591.8514,-591.8514,0,0,0,0,0,0,0,0,0,0,-127.7641,-0.4855,-128.2496
7.7833,0.01667,17.57575,4.87379,1,0,0,0,1,2276.025,2230.666,1,1,0,-1176.467,-0,1,0,14.23639,-7.21982,-158.0683,2.75363,4.97435,4.81972,4.97435,4.81972,0.33956,0.33956,0.06582,0.06582,8.44134,8.25898,-0.6259,-0.63937,4447.498,4580.106,-49.65092,-55.2386,0,0,0,0,0,0,0,0,1,1,1,1,4447.498,4580.106,-49.65092,-55.2386,3307.424,3333.79,-16.25576,-17.37573,3307.424,3333.79,-16.25576,-17.37573,3061.191,3086.747,-16.25576,-17.37573,-144.6602,-144.6602,0,0,-588.2335,-588.2335,0,0,0,0,0,0,0,0,0,0,-156.6711,-1.39716,-158.0683
7.79997,0.01667,17.41004,4.81991,1,0,0,0,1,2253.287,2236.936,1,1,0,-1167.477,-0,1,0,17.17929,-9.91589,-180.6709,4.00198,4.95835,4.73788,4.95835,4.73788,0.4875,0.4875,0.09721,0.09721,9.43218,9.09594,-0.92634,-0.955,4593.373,4874.149,-99.45825,-117.676,0,0,0,0,0,0,0,0,1,1,1,1,4593.373,4874.149,-99.45825,-117.676,3772.573,3861.506,-36.85804,-41.04126,3772.573,3861.506,-36.85804,-41.04126,3431.846,3516.811,-36.85804,-41.04126,-172.4146,-172.4146,0,0,-583.7386,-583.7386,0,0,0,0,0,0,0,0,0,0,-177.4347,-3.23619,-180.6709
7.81664,0.01667,17.22303,4.75639,1,0,0,0,1,2226.139,2240.465,1,1,0,-1156.508,-0,1,0,20.14999,-12.83133,-197.6134,5.42109,4.93636,4.64305,4.93636,4.64305,0.65186,0.65186,0.13262,0.13262,10.2928,9.73658,-1.26746,-1.32011,4673.345,5111.622,-166.5648,-213.0614,0,0,0,0,0,0,0,0,1,1,1,1,4673.345,5111.622,-166.5648,-213.0614,4097.112,4280.059,-69.83807,-82.01614,4097.112,4280.059,-69.83807,-82.01614,3647.148,3818.897,-69.83807,-82.01614,-199.1963,-199.1963,0,0,-578.2538,-578.2538,0,0,0,0,0,0,0,0,0,0,-191.3049,-6.30852,-197.6134
7.8333,0.01667,17.00771,4.68106,1,0,0,0,1,2193.651,2240.867,1,1,0,-1143.575,-0,1,0,23.33026,-15.87336,-210.9578,6.95775,4.90493,4.53467,4.90493,4.53467,0.82507,0.82507,0.16961,0.16961,11.22931,10.38074,-1.62784,-1.71406,4741.553,5361.414,-241.4902,-338.7866,0,0,0,0,0,0,0,0,1,1,1,1,4741.553,5361.414,-241.4902,-338.7866,4326.686,4632.635,-114.4732,-143.4176,4326.686,4632.635,-114.4732,-143.4176,3746.479,4027.413,-114.4732,-143.4176,-226.4453,-226.4453,0,0,-571.7876,-571.7876,0,0,0,0,0,0,0,0,0,0,-200.2441,-10.71363,-210.9578
7.84997,0.01667,16.78995,4.60041,1,0,0,0,1,2157.136,2238.532,1,1,0,-1128.238,-0,1,0,23.39066,-19.0916,-228.642,8.59978,4.86676,4.41572,4.86676,4.41572,1.00533,1.00533,0.20687,0.20687,9.64929,8.47417,-1.99573,-2.12588,4819.616,5547.702,-314.7793,-489.656,0,0,0,0,0,0,0,0,1,1,1,1,4819.616,5547.702,-314.7793,-489.656,4499.988,4933.37,-167.2541,-225.6997,4499.988,4933.37,-167.2541,-225.6997,3906.222,4303.988,-167.2541,-225.6997,-223.9541,-223.9541,0,0,-564.1188,-564.1188,0,0,0,0,0,0,0,0,0,0,-212.3174,-16.32459,-228.642
7.86664,0.01667,16.57813,4.51684,1,0,0,0,1,2118.821,2233.385,1,1,0,-1111.819,-0,1,0,23.44931,-22.3952,-237.8586,10.345,4.82676,4.29084,4.82676,4.29084,1.1927,1.1927,0.24398,0.24398,7.96949,6.39188,-2.36638,-2.55176,4696.257,4800.583,-380.5754,-660.5859,0,0,0,0,0,0,0,0,1,1,1,1,4696.257,4800.583,-380.5754,-660.5859,4591.783,4969.366,-223.9744,-327.9024,4591.783,4969.366,-223.9744,-327.9024,3991.341,4337.741,-223.9744,-327.9024,-221.2173,-221.2173,0,0,-555.9095,-555.9095,0,0,0,0,0,0,0,0,0,0,-214.9318,-22.92677,-237.8586
7.8833,0.01667,16.37955,4.43447,1,0,0,0,1,2079.95,2225.377,1,1,0,-1094.805,-0,1,0,23.50496,-25.49372,-227.3933,12.10157,4.78504,4.16529,4.78504,4.16529,1.37645,1.37645,0.27932,0.27932,6.28191,4.24404,-2.72431,-2.97378,3943.061,2981.021,-433.761,-838.8165,0,0,0,0,0,0,0,0,1,1,1,1,3943.061,2981.021,-433.761,-838.8165,4431.286,4475.719,-280.1734,-446.5663,4431.286,4475.719,-280.1734,-446.5663,3845.283,3886.03,-280.1734,-446.5663,-218.3196,-218.3196,0,0,-547.4024,-547.4024,0,0,0,0,0,0,0,0,0,0,-197.2022,-30.19114,-227.3933
7.89997,0.01667,16.199,4.35849,1,0,0,0,1,2042.886,2214.618,1,1,0,-1078.035,-0,1,0,23.55581,-28.06236,-198.1728,13.70137,4.74231,4.04853,4.74231,4.04853,1.53833,1.53833,0.31014,0.31014,4.75213,2.25108,-3.04238,-3.35726,2824.514,1070.119,-471.8246,-1002.137,0,0,0,0,0,0,0,0,1,1,1,1,2824.514,1070.119,-471.8246,-1002.137,3950.322,3532.128,-331.8283,-574.5265,3950.322,3532.128,-331.8283,-574.5265,3405.732,3022.386,-331.8283,-574.5265,-215.4141,-215.4143,0,0,-539.0177,-539.0177,0,0,0,0,0,0,0,0,0,0,-160.5198,-37.65295,-198.1728
