time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
33.94986,0.01667,3.2151,0.84415,-1,1,0,0,1,1973.334,1716.647,0.58299,0,4673.899,0,-0,1,0,-25.89611,8.57796,50.80898,-8.0359,0.70431,0.91825,0.70431,0.91825,-0.42628,-0.42628,-0.04755,-0.04755,1.25186,-0.28566,0.78466,0.7736,2.70103,-0.20063,24.4196,31.3054,371.2507,-79.25614,155.2603,142.4162,1,1,1,1,0.0102,0.01465,0.28053,0.40295,371.2507,-79.25614,155.2603,142.4162,344.1395,-9.73923,117.9403,108.7072,344.1395,-9.73923,117.9403,108.7072,-711.0575,-1029.402,117.9403,108.7072,-1020.641,-1020.641,0,0,2336.95,2336.95,0,0,0,0,0,0,0,0,0,0,41.39331,9.41568,50.80898
33.96653,0.01667,3.46224,0.91037,-1,1,0,0,1,2050.001,1792.523,0.64113,0,4738.51,0,-0,1,0,-25.87927,9.17345,52.22049,-8.55308,0.76256,0.99181,0.76256,0.99181,-0.45502,-0.45502,-0.04918,-0.04918,1.2585,-0.3804,0.80868,0.79561,3.05353,-0.38526,29.11518,36.2839,373.3313,-105.8798,160.8733,147.9407,1,1,1,1,0.01145,0.01602,0.31497,0.44046,373.3313,-105.8798,160.8733,147.9407,351.0917,-31.55771,125.7643,115.8379,351.0917,-31.55771,125.7643,115.8379,-718.241,-1062.517,125.7643,115.8379,-1034.124,-1034.124,0,0,2369.255,2369.255,0,0,0,0,0,0,0,0,0,0,42.18354,10.03695,52.22049
33.9832,0.01667,3.71125,0.97705,-1,1,0,0,1,2126.667,1868.631,0.69747,0,4788.884,0,-0,1,0,-25.86106,9.7722,53.4912,-9.07491,0.82131,1.06599,0.82131,1.06599,-0.48405,-0.48405,-0.0509,-0.0509,1.26652,-0.47269,0.83373,0.81843,3.417,-0.63553,34.24431,41.40784,376.1623,-132.223,166.5625,153.6478,1,1,1,1,0.0127,0.01725,0.34914,0.47428,376.1623,-132.223,166.5625,153.6478,357.0028,-54.48996,133.1819,122.6918,357.0028,-54.48996,133.1819,122.6918,-723.1816,-1093.465,133.1819,122.6918,-1044.432,-1044.432,0,0,2394.442,2394.442,0,0,0,0,0,0,0,0,0,0,42.86137,10.62983,53.4912
33.99986,0.01667,3.9621,1.04418,-1,1,0,0,1,2203.334,1944.904,0.75126,0,4839.26,0,-0,1,0,-25.84148,10.37376,54.76967,-9.60088,0.88046,1.14064,0.88046,1.14064,-0.51334,-0.51334,-0.05274,-0.05274,1.27601,-0.56203,0.86036,0.84259,3.78887,-0.94699,39.82779,46.60011,379.759,-158.2243,172.4724,159.6432,1,1,1,1,0.01391,0.0183,0.38246,0.50325,379.759,-158.2243,172.4724,159.6432,362.3072,-78.18745,140.3042,129.3699,362.3072,-78.18745,140.3042,129.3699,-728.5972,-1125.044,140.3042,129.3699,-1054.675,-1054.675,0,0,2419.63,2419.63,0,0,0,0,0,0,0,0,0,0,43.56652,11.20314,54.76967
34.01653,0.01667,4.21489,1.11178,-1,1,0,0,1,2280,2021.292,0.80175,0,4889.634,0,-0,1,0,-25.82051,10.97808,56.04982,-10.132,0.94004,1.2158,0.94004,1.2158,-0.54292,-0.54292,-0.05475,-0.05475,1.28744,-0.64785,0.88919,0.86868,4.16907,-1.30839,45.91017,51.78291,384.2444,-183.7823,178.7629,166.0522,1,1,1,1,0.01507,0.01914,0.41441,0.52625,384.2444,-183.7823,178.7629,166.0522,367.3613,-102.3627,147.2516,135.9776,367.3613,-102.3627,147.2516,135.9776,-734.1632,-1156.991,147.2516,135.9776,-1064.848,-1064.848,0,0,2444.817,2444.817,0,0,0,0,0,0,0,0,0,0,44.28356,11.76627,56.04982
34.0332,0.01667,4.46774,1.17937,-1,1,0,0,1,2153.334,2072.681,0.84819,0,4873.208,0,-0,1,0,-25.79814,11.57889,56.58794,-10.66891,1.00005,1.29145,1.00005,1.29145,-0.57282,-0.57282,-0.05695,-0.05695,1.30124,-0.72963,0.92065,0.89711,4.55732,-1.70138,52.52544,56.83126,389.7313,-208.7711,185.5583,172.9721,1,1,1,1,0.01616,0.01971,0.44443,0.5421,389.7313,-208.7711,185.5583,172.9721,372.4624,-126.7692,154.1466,142.6204,372.4624,-126.7692,154.1466,142.6204,-725.0741,-1174.549,154.1466,142.6204,-1060.414,-1060.414,0,0,2436.604,2436.604,0,0,0,0,0,0,0,0,0,0,44.25927,12.32867,56.58794
34.04986,0.01667,4.71502,1.24553,-1,1,0,0,1,2026.667,2099.07,0.88983,0,4789.98,0,-0,1,0,-25.77487,12.15804,56.39174,-11.19292,1.05931,1.36595,1.05931,1.36595,-0.60204,-0.60204,-0.0592,-0.0592,1.31129,-0.81028,0.95241,0.92566,4.90182,-2.11796,59.30649,61.23207,394.3619,-234.0131,192.3879,179.9543,1,1,1,1,0.01714,0.01998,0.47142,0.54951,394.3619,-234.0131,192.3879,179.9543,377.5324,-151.348,161.0356,149.3315,377.5324,-151.348,161.0356,149.3315,-701.457,-1177.719,161.0356,149.3315,-1041.428,-1041.428,0,0,2394.99,2394.99,0,0,0,0,0,0,0,0,0,0,43.49808,12.89366,56.39174
34.06653,0.01667,4.95654,1.3102,-1,1,0,0,1,1900.001,2033.735,0.92593,0,4698.722,0,-0,1,0,-25.75098,12.71559,56.11382,-11.69856,1.11741,1.43874,1.11741,1.43874,-0.6303,-0.6303,-0.06145,-0.06145,1.31622,-0.89035,0.98375,0.95365,5.18091,-3.00024,66.02516,65.09542,397.7119,-258.7801,199.0741,186.1627,1,0.9964,1,0.9964,0.01799,0.02353,0.49484,0.55162,397.7119,-257.8586,199.0741,185.7266,382.2538,-175.9204,167.8929,155.9628,382.2538,-175.9204,167.8929,155.9628,-676.4122,-1179.155,167.8929,155.9628,-1020.705,-1020.705,0,0,2349.361,2349.361,0,0,0,0,0,0,0,0,0,0,42.6598,13.45402,56.11382
34.0832,0.01667,5.19116,1.37309,-1,1,0,0,1,1773.334,2008.735,0.95572,1,4587.751,0,-0,1,0,-25.72662,13.24799,55.57913,-12.18393,1.17417,1.50958,1.17417,1.50958,-0.65747,-0.65747,-0.0637,-0.0637,1.31578,-0.96986,1.0145,0.98096,5.38319,-6.11078,72.50755,69.65133,399.692,-279.9656,205.5427,189.5071,1,0.97907,1,0.97907,0.0187,0.04051,0.51434,0.55942,399.692,-274.2338,205.5427,186.9985,386.3936,-198.9522,174.6881,161.7923,386.3936,-198.9522,174.6881,161.7923,-647.6276,-1174.951,174.6881,161.7923,-995.72,-995.72,0,0,2293.875,2293.875,0,0,0,0,0,0,0,0,0,0,41.60064,13.9785,55.57913
34.09986,0.01667,5.4188,1.43417,-1,1,0,0,1,1646.667,1958.735,0.97847,1,4476.781,0,-0,1,0,-25.70196,13.75428,54.96354,-12.64737,1.22944,1.57827,1.22944,1.57827,-0.68346,-0.68346,-0.06593,-0.06593,1.30944,-1.04909,1.04474,1.00768,5.49763,-12.16213,78.61417,74.95972,400.1045,-297.2023,211.7707,190.0967,1,0.94993,1,0.94993,0.01926,0.06907,0.52968,0.57253,400.1045,-282.9308,211.7707,184.332,389.7181,-218.9328,181.3867,166.188,389.7181,-218.9328,181.3867,166.188,-619.6071,-1168.039,181.3867,166.188,-970.7673,-970.7673,0,0,2238.39,2238.39,0,0,0,0,0,0,0,0,0,0,40.52415,14.43939,54.96354
