time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
21.04992,0.01667,14.91325,3.88529,1,1,0,0,1,1798.094,1745.962,1,1,4547.216,0,-0,1,0,34.92318,47.44246,124.4911,20.33089,4.47988,3.25758,4.47988,3.25758,2.25574,2.25574,0.09193,0.09193,7.24645,0.18701,-0.9365,-1.11849,4905.808,6.24768,-113.605,-124.2757,0,0,0,0,0,0,0,0,1,1,1,1,4905.808,6.24768,-113.605,-124.2757,4816.831,-5.48019,-114.5008,-126.2188,4816.831,-5.48019,-114.5008,-126.2188,5251.008,1297.096,-114.5008,-126.2188,1301.59,1301.59,0,0,2273.608,2273.608,0,0,0,0,0,0,0,0,0,0,114.4908,10.00028,124.4911
21.06658,0.01667,15.03406,3.91839,1,1,0,0,1,1813.482,1761.383,1,1,4560.699,0,-0,1,0,34.91441,47.68213,125.2147,20.26728,4.51614,3.28754,4.51614,3.28754,2.26732,2.26732,0.09236,0.09236,7.31445,0.27151,-0.93603,-1.11875,4944.417,13.08173,-113.5425,-124.0828,0,0,0,0,0,0,0,0,1,1,1,1,4944.417,13.08173,-113.5425,-124.0828,4857.432,-1.07215,-114.2459,-125.7919,4857.432,-1.07215,-114.2459,-125.7919,5288.296,1304.284,-114.2459,-125.7919,1305.163,1305.163,0,0,2280.35,2280.35,0,0,0,0,0,0,0,0,0,0,115.2428,9.97196,125.2147
21.08325,0.01667,15.15457,3.95147,1,1,0,0,1,1828.863,1776.795,1,1,4574.177,0,-0,1,0,34.90566,47.9138,125.9768,20.20205,4.55228,3.31759,4.55228,3.31759,2.27854,2.27854,0.09281,0.09281,7.38386,0.35932,-0.93584,-1.11928,4982.25,22.75127,-113.5442,-123.958,0,0,0,0,0,0,0,0,1,1,1,1,4982.25,22.75127,-113.5442,-123.958,4897.409,4.58421,-114.0548,-125.4205,4897.409,4.58421,-114.0548,-125.4205,5325.076,1312.493,-114.0548,-125.4205,1308.734,1308.734,0,0,2287.089,2287.089,0,0,0,0,0,0,0,0,0,0,116.0282,9.94859,125.9768
21.09992,0.01667,15.27476,3.98452,1,1,0,0,1,1844.231,1792.196,1,1,4587.647,0,-0,1,0,34.89693,48.13834,126.7912,20.13553,4.58829,3.34771,4.58829,3.34771,2.28944,2.28944,0.09329,0.09329,7.4544,0.44994,-0.93587,-1.12005,5019.135,35.41397,-113.6018,-123.8907,0,0,0,0,0,0,0,0,1,1,1,1,5019.135,35.41397,-113.6018,-123.8907,4936.651,11.96371,-113.9271,-125.1065,4936.651,11.96371,-113.9271,-125.1065,5361.256,1322.113,-113.9271,-125.1065,1312.301,1312.301,0,0,2293.823,2293.823,0,0,0,0,0,0,0,0,0,0,116.861,9.93024,126.7912
21.11658,0.01667,15.39479,4.01756,1,1,0,0,1,1859.58,1807.585,1,1,4607.825,0,-0,1,0,34.88823,48.35763,127.7664,20.06807,4.62417,3.37788,4.62417,3.37788,2.30006,2.30006,0.09378,0.09378,7.52574,0.54277,-0.93606,-1.12095,5054.917,51.14466,-113.698,-123.8607,0,0,0,0,0,0,0,0,1,1,1,1,5054.917,51.14466,-113.698,-123.8607,4975.027,21.44957,-113.8578,-124.8477,4975.027,21.44957,-113.8578,-124.8477,5398.648,1335.38,-113.8578,-124.8477,1317.786,1317.786,0,0,2303.912,2303.912,0,0,0,0,0,0,0,0,0,0,117.8498,9.91661,127.7664
21.13325,0.01667,15.51464,4.05058,1,1,0,0,1,1874.944,1822.967,1,1,4621.285,0,-0,1,0,34.87953,48.57273,128.7137,20.00035,4.66004,3.40812,4.66004,3.40812,2.31051,2.31051,0.09429,0.09429,7.59735,0.63677,-0.93642,-1.12203,5089.374,69.85224,-113.8356,-123.8699,0,0,0,0,0,0,0,0,1,1,1,1,5089.374,69.85224,-113.8356,-123.8699,5012.378,33.31559,-113.8429,-124.6416,5012.378,33.31559,-113.8429,-124.6416,5433.283,1348.678,-113.8429,-124.6416,1321.348,1321.347,0,0,2310.642,2310.642,0,0,0,0,0,0,0,0,0,0,118.8062,9.90743,128.7137
21.14992,0.01667,15.63409,4.08353,1,1,0,0,1,1890.275,1838.338,1,1,4634.715,0,-0,1,0,34.87085,48.78399,129.7342,19.93234,4.69578,3.43836,4.69578,3.43836,2.32075,2.32075,0.09479,0.09479,7.66912,0.73178,-0.93672,-1.12301,5122.511,91.52323,-113.9632,-123.8594,0,0,0,0,0,0,0,0,1,1,1,1,5122.511,91.52323,-113.9632,-123.8594,5048.583,47.75733,-113.8687,-124.4768,5048.583,47.75733,-113.8687,-124.4768,5466.974,1364.082,-113.8687,-124.4768,1324.9,1324.9,0,0,2317.358,2317.358,0,0,0,0,0,0,0,0,0,0,119.8326,9.90165,129.7342
21.16658,0.01667,15.45107,4.04485,0,0,0,0,1,1888.817,1844.286,1,1,0,-1006.586,-0,1,0,33.38655,47.66481,50.02456,19.71715,4.68663,3.44123,4.68663,3.44123,2.29428,2.29428,0.0896,0.0896,6.53533,-0.26073,-0.88655,-1.06107,4531.173,-12.06076,-102.4261,-110.8498,0,0,0,0,0,0,0,0,1,1,1,1,4531.173,-12.06076,-102.4261,-110.8498,4914.388,33.40016,-112.1687,-122.8777,4914.388,33.40016,-112.1687,-122.8777,3826.446,-249.0662,-112.1687,-122.8777,-276.9546,-276.9545,0,0,-503.2931,-503.2931,0,0,0,0,0,0,0,0,0,0,40.25996,9.7646,50.02456
21.18325,0.01667,15.27984,4.00935,0,0,0,0,1,1871.458,1849.088,1,1,0,-998.7115,-0,1,0,31.91325,46.59826,48.49837,19.35282,4.63528,3.41788,4.63528,3.41788,2.23324,2.23324,0.0781,0.0781,5.5115,-1.05614,-0.7784,-0.92814,3785.114,-187.8641,-78.63843,-85.04498,0,0,0,0,0,0,0,0,1,1,1,1,3785.114,-187.8641,-78.63843,-85.04498,4580.388,-12.69636,-104.4584,-116.1567,4580.388,-12.69636,-104.4584,-116.1567,3624.083,-274.754,-104.4584,-116.1567,-263.9768,-263.9767,0,0,-499.3557,-499.3557,0,0,0,0,0,0,0,0,0,0,39.33331,9.16507,48.49837
21.19992,0.01667,15.12265,3.97877,0,0,0,0,1,1856.011,1852.38,0.99999,1,0,-991.4839,-0,1,0,30.45018,45.50481,41.90428,18.94456,4.58825,3.39847,4.58825,3.39847,2.1711,2.1711,0.06488,0.06488,4.5418,-1.77924,-0.65088,-0.77319,2954.314,-510.2652,-54.12098,-59.03236,0,0,0,0,0,0,0,0,1,1,1,1,2954.314,-510.2652,-54.12098,-59.03236,4081.467,-125.5486,-92.24555,-105.4242,4081.467,-125.5486,-92.24555,-105.4242,3267.274,-359.4682,-92.24555,-105.4242,-251.2366,-251.2365,0,0,-495.742,-495.742,0,0,0,0,0,0,0,0,0,0,33.69243,8.21185,41.90428
