time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
29.76655,0.01667,11.73951,-1,-24.67184,27.85102,70.07527,-17.02842,2.73503,3.45076,2.73503,3.45076,-1.42876,-1.42876,-0.16173,-0.16173,2.05638,-1.67998,2.12263,1.91212,731.9742,-411.0763,548.9429,452.3822,731.9742,-411.0763,548.9429,452.3822,-217.1304,-1255.836,548.9429,452.3822,0,0,0,0,0,0,0,0,28.47695,41.59832,70.07527
29.78321,0.01667,11.92951,-1,-24.63159,28.13763,70.88831,-16.89031,2.78397,3.50707,2.78397,3.50707,-1.44155,-1.44155,-0.16146,-0.16146,1.95597,-1.77419,2.1043,1.89326,702.429,-436.1738,537.7145,447.7913,702.429,-436.1738,537.7145,447.7913,-246.8936,-1281.891,537.7145,447.7913,0,0,0,0,0,0,0,0,29.94717,40.94114,70.88831
29.79988,0.01667,12.1204,-1,-24.59063,28.4318,72.13943,-16.7846,2.83264,3.56323,2.83264,3.56323,-1.45606,-1.45606,-0.16273,-0.16273,1.87988,-1.84641,2.10591,1.8924,666.574,-467.2864,528.059,445.2874,666.574,-467.2864,528.059,445.2874,-282.3575,-1313.382,528.059,445.2874,0,0,0,0,0,0,0,0,31.70344,40.436,72.13943
29.81655,0.01667,12.31195,-1,-24.54901,28.73818,73.65629,-16.71081,2.88089,3.61922,2.88089,3.61922,-1.47243,-1.47243,-0.16538,-0.16538,1.83023,-1.89564,2.12534,1.9075,630.2188,-499.5302,521.1834,445.6558,630.2188,-499.5302,521.1834,445.6558,-318.236,-1345.863,521.1834,445.6558,0,0,0,0,0,0,0,0,33.49062,40.16566,73.65629
29.83321,0.01667,12.50397,-1,-24.50678,29.05891,75.30684,-16.6655,2.92865,3.67508,2.92865,3.67508,-1.49058,-1.49058,-0.16921,-0.16921,1.80598,-1.92332,2.15941,1.93565,597.378,-529.0439,517.8853,449.343,597.378,-529.0439,517.8853,449.343,-350.8751,-1375.82,517.8853,449.343,0,0,0,0,0,0,0,0,35.12501,40.18183,75.30684
29.84988,0.01667,12.69633,-1,-24.46397,29.39433,76.99521,-16.64345,2.97595,3.73085,2.97595,3.73085,-1.51031,-1.51031,-0.17392,-0.17392,1.80397,-1.93244,2.20435,1.97341,570.4789,-553.1929,518.545,456.4465,570.4789,-553.1929,518.545,456.4465,-378.0642,-1400.855,518.545,456.4465,0,0,0,0,0,0,0,0,36.49086,40.50434,76.99521
29.86655,0.01667,12.88897,-1,-24.42061,29.74355,78.65692,-16.63867,3.02285,3.78659,3.02285,3.78659,-1.53129,-1.53129,-0.17925,-0.17925,1.81986,-1.92684,2.25626,2.01724,550.6599,-570.5732,523.2031,466.7429,550.6599,-570.5732,523.2031,466.7429,-398.7666,-1419.688,523.2031,466.7429,0,0,0,0,0,0,0,0,37.53132,41.1256,78.65692
29.88321,0.01667,13.08184,-1,-24.37672,30.10495,80.25224,-16.64523,3.06944,3.84237,3.06944,3.84237,-1.5532,-1.5532,-0.18489,-0.18489,1.84896,-1.91056,2.31149,2.06387,538.1645,-580.8525,531.6912,479.7477,538.1645,-580.8525,531.6912,479.7477,-412.7606,-1432.019,531.6912,479.7477,0,0,0,0,0,0,0,0,38.23375,42.01848,80.25224
29.89988,0.01667,13.27493,-1,-24.33231,30.47639,81.74659,-16.65775,3.11583,3.89824,3.11583,3.89824,-1.57569,-1.57569,-0.19062,-0.19062,1.88665,-1.88746,2.36687,2.11047,532.8754,-584.5209,543.5737,494.7956,532.8754,-584.5209,543.5737,494.7956,-420.1532,-1438.292,543.5737,494.7956,0,0,0,0,0,0,0,0,38.60933,43.13726,81.74659
29.91655,0.01667,13.46826,-1,-24.28737,30.85535,83.11905,-16.67176,3.16214,3.95424,3.16214,3.95424,-1.59847,-1.59847,-0.19623,-0.19623,1.92879,-1.86092,2.41995,2.15488,534.1481,-582.6161,558.2297,511.1362,534.1481,-582.6161,558.2297,511.1362,-421.5317,-1439.456,558.2297,511.1362,0,0,0,0,0,0,0,0,38.69409,44.42496,83.11905
29.93321,0.01667,13.66186,-1,-24.2419,31.23922,84.36033,-16.68385,3.20846,4.01042,3.20846,4.01042,-1.62128,-1.62128,-0.20158,-0.20158,1.97193,-1.83368,2.4691,2.19567,540.9805,-576.4544,574.9377,528.0299,540.9805,-576.4544,574.9377,528.0299,-417.8095,-1436.709,574.9377,528.0299,0,0,0,0,0,0,0,0,38.53945,45.82088,84.36033
29.94988,0.01667,13.85578,-1,-24.1959,31.62541,85.47146,-16.69174,3.25488,4.0668,3.25488,4.0668,-1.64393,-1.64393,-0.20661,-0.20661,2.01345,-1.80771,2.51347,2.23212,552.1674,-567.4068,592.9592,544.8289,552.1674,-567.4068,592.9592,544.8289,-410.085,-1431.304,592.9592,544.8289,0,0,0,0,0,0,0,0,38.20401,47.26744,85.47146
29.96655,0.01667,14.05009,-1,-24.14936,32.01159,86.46233,-16.69416,3.30149,4.12339,3.30149,4.12339,-1.66629,-1.66629,-0.2113,-0.2113,2.05155,-1.78431,2.55289,2.26412,566.4365,-556.7343,611.611,561.0347,566.4365,-556.7343,611.611,561.0347,-399.5182,-1424.391,611.611,561.0347,0,0,0,0,0,0,0,0,37.74678,48.71554,86.46233
29.98321,0.01667,14.24482,-1,-24.10227,32.39573,87.34997,-16.69075,3.34834,4.18019,3.34834,4.18019,-1.68829,-1.68829,-0.21567,-0.21567,2.08525,-1.76409,2.58777,2.29208,582.5654,-545.4827,630.3196,576.3274,582.5654,-545.4827,630.3196,576.3274,-387.2242,-1416.927,630.3196,576.3274,0,0,0,0,0,0,0,0,37.2219,50.12807,87.34997
29.99988,0.01667,14.44006,-1,-24.05462,32.77621,88.15636,-16.68178,3.39545,4.23719,3.39545,4.23719,-1.70989,-1.70989,-0.21979,-0.21979,2.11419,-1.74714,2.61889,2.31672,599.4739,-534.4307,648.6552,590.5687,599.4739,-534.4307,648.6552,590.5687,-374.1874,-1409.621,648.6552,590.5687,0,0,0,0,0,0,0,0,36.67494,51.48142,88.15636
30.01655,0.01667,14.32809,-1,-24.04438,32.2158,32.22615,-16.58187,3.40977,4.24903,3.40977,4.24903,-1.70487,-1.70487,-0.21915,-0.21915,1.99404,-1.83455,2.6058,2.30607,604.8045,-534.131,663.8942,601.4827,604.8045,-534.131,663.8942,601.4827,747.0319,-293.0784,663.8942,601.4827,0,0,0,0,0,0,0,0,-20.34175,52.56789,32.22615
30.03321,0.01667,14.21692,-1,-24.07177,31.70407,33.99938,-16.39036,3.39075,4.21613,3.39075,4.21613,-1.67398,-1.67398,-0.21283,-0.21283,1.73415,-2.02261,2.53781,2.25022,573.1002,-569.9302,667.9153,602.131,573.1002,-569.9302,667.9153,602.131,716.9749,-326.6521,667.9153,602.131,0,0,0,0,0,0,0,0,-18.7625,52.76188,33.99938
30.04988,0.01667,14.10831,0,-20.78557,31.13118,25.75908,-16.19491,3.37169,4.18394,3.37169,4.18394,-1.64362,-1.64362,-0.20572,-0.20572,4.06298,0.55134,2.46002,2.18521,815.6537,-415.5844,660.4532,593.2267,815.6537,-415.5844,660.4532,593.2267,930.052,-221.051,660.4532,593.2267,0,0,0,0,0,0,0,0,-26.32289,52.08197,25.75908
30.06655,0.01667,14.00356,0,-17.69137,30.18009,-1.7896,-15.86726,3.35884,4.15221,3.35884,4.15221,-1.60119,-1.60119,-0.19671,-0.19671,6.02879,2.8126,2.35687,2.09917,1472.577,48.12199,641.4395,575.4705,1472.577,48.12199,641.4395,575.4705,1545.5,188.4112,641.4395,575.4705,0,0,0,0,0,0,0,0,-52.34402,50.55442,-1.7896
30.08321,0.01667,13.89995,0,-14.48976,28.67748,-39.32897,-15.26319,3.35775,4.11992,3.35775,4.11992,-1.53298,-1.53298,-0.18373,-0.18373,7.67651,4.85148,2.20191,1.96996,2186.376,864.2524,609.7695,547.8088,2186.376,864.2524,609.7695,547.8088,2233.643,953.5729,609.7695,547.8088,0,0,0,0,0,0,0,0,-87.41856,48.08959,-39.32897
30.09988,0.01667,13.79261,0,-11.28158,26.54375,-80.83763,-14.29481,3.36969,4.08491,3.36969,4.08491,-1.43087,-1.43087,-0.16472,-0.16472,8.83449,6.48456,1.97085,1.77525,2816.738,1880.045,564.0838,508.3237,2816.738,1880.045,564.0838,508.3237,2853.323,1934.729,564.0838,508.3237,0,0,0,0,0,0,0,0,-125.3889,44.55132,-80.83763
30.11655,0.01667,13.67832,0,-8.06708,23.82484,-119.5392,-12.95496,3.39243,4.04469,3.39243,4.04469,-1.29422,-1.29422,-0.13953,-0.13953,9.51859,7.6936,1.66399,1.51262,3301.474,2843.967,504.7781,456.3594,3301.474,2843.967,504.7781,456.3594,3333.928,2880.948,504.7781,456.3594,0,0,0,0,0,0,0,0,-159.468,39.9288,-119.5392
30.13321,0.01667,13.55591,0,-4.84587,20.62435,-152.5513,-11.29907,3.42177,3.99723,3.42177,3.99723,-1.1283,-1.1283,-0.10958,-0.10958,9.82308,8.52486,1.30134,1.19625,3656.666,3633.978,435.3797,394.0997,3656.666,3633.978,435.3797,394.0997,3682.713,3660.106,435.3797,394.0997,0,0,0,0,0,0,0,0,-187.0106,34.45929,-152.5513
30.14988,0.01667,13.42537,0,-1.61728,17.05624,-179.2855,-9.39916,3.45354,3.94119,3.45354,3.94119,-0.9401,-0.9401,-0.07682,-0.07682,9.85908,9.04386,0.9081,0.84552,3907.819,4240.044,361.8996,326.3426,3907.819,4240.044,361.8996,326.3426,3919.297,4251.39,361.8996,326.3426,0,0,0,0,0,0,0,0,-207.8774,28.59184,-179.2855
30.16655,0.01667,13.07104,0,0,12.94533,-223.8848,-7.38404,3.4518,3.8411,3.4518,3.8411,-0.73445,-0.73445,-0.04529,-0.04529,8.61965,8.14798,0.53552,0.50581,4069.842,4674.071,291.736,260.2064,4069.842,4674.071,291.736,260.2064,4069.842,4674.071,291.736,260.2064,0,0,0,0,0,0,0,0,-246.8142,22.92949,-223.8848
30.18321,0.01667,12.73416,0,0,8.84532,-218.8583,-5.23341,3.42903,3.70937,3.42903,3.70937,-0.51551,-0.51551,-0.01924,-0.01924,6.09353,5.84951,0.22834,0.21913,3988.019,4711.345,231.5603,203.544,3988.019,4711.345,231.5603,203.544,3988.019,4711.345,231.5603,203.544,0,0,0,0,0,0,0,0,-236.9339,18.07566,-218.8583
30.19988,0.01667,12.39047,0,0,5.2993,-187.4499,-3.07454,3.39454,3.57477,3.39454,3.57477,-0.30842,-0.30842,0.01064,0.01064,3.67299,3.57721,-0.12692,-0.1236,3487.081,4174.124,182.6994,158.2123,3487.081,4174.124,182.6994,158.2123,3487.081,4174.124,182.6994,158.2123,0,0,0,0,0,0,0,0,-201.6125,14.16258,-187.4499
30.21655,0.01667,12.03621,0,0,2.59288,-142.2738,-1.15346,3.34218,3.44141,3.34218,3.44141,-0.13505,-0.13505,0.04062,0.04062,1.62252,1.59903,-0.48813,-0.48106,2734.255,3280.215,142.4164,119.3849,2734.255,3280.215,142.4164,119.3849,2734.255,3280.215,142.4164,119.3849,0,0,0,0,0,0,0,0,-153.1498,10.87608,-142.2738
30.23321,0.01667,11.68209,0,0,0.62235,-105.6254,0.39601,3.27414,3.3136,3.27414,3.3136,-0.00378,-0.00378,0.06607,0.06607,0.04583,0.04557,-0.80193,-0.79729,2028.425,2424.784,107.0894,79.92451,2028.425,2424.784,107.0894,79.92451,2028.425,2424.784,107.0894,79.92451,0,0,0,0,0,0,0,0,-113.3946,7.76917,-105.6254
30.24988,0.01667,11.3236,0,0,-0.78449,-77.08963,1.59764,3.19575,3.19202,3.19575,3.19202,0.09159,0.09159,0.08499,0.08499,-1.12451,-1.12512,-1.04345,-1.04403,1469.696,1745.107,75.87367,38.96368,1469.696,1745.107,75.87367,38.96368,1469.696,1745.107,75.87367,38.96368,0,0,0,0,0,0,0,0,-81.86035,4.77072,-77.08963
30.26655,0.01667,10.95537,0,0,-1.70991,-51.14924,2.49846,3.1082,3.0745,3.1082,3.0745,0.15756,0.15756,0.0979,0.0979,-1.9589,-1.96858,-1.2175,-1.22352,970.329,1115.673,48.63201,-1.26435,970.329,1115.673,48.63201,-1.26435,970.329,1115.673,48.63201,-1.26435,0,0,0,0,0,0,0,0,-53.11705,1.96781,-51.14924
30.28321,0.01667,10.57452,0,0,-2.19964,-27.05718,3.1018,3.01184,2.96002,3.01184,2.96002,0.19667,0.19667,0.10493,0.10493,-2.47925,-2.49804,-1.3234,-1.33343,517.645,524.6106,25.2147,-37.67492,517.645,524.6106,25.2147,-37.67492,517.645,524.6106,25.2147,-37.67492,0,0,0,0,0,0,0,0,-26.53955,-0.51764,-27.05718
30.29988,0.01667,10.17816,0,0,-2.3107,-5.88592,3.41164,2.90695,2.84759,2.90695,2.84759,0.21146,0.21146,0.10638,0.10638,-2.70646,-2.72982,-1.36227,-1.37405,124.7024,3.81065,5.04033,-67.95097,124.7024,3.81065,5.04033,-67.95097,124.7024,3.81065,5.04033,-67.95097,0,0,0,0,0,0,0,0,-3.2724,-2.61351,-5.88592
30.31655,0.01667,9.76609,0,0,-2.1253,10.5853,3.44924,2.79409,2.736,2.79409,2.736,0.20574,0.20574,0.1029,0.1029,-2.67665,-2.69909,-1.33948,-1.35072,-185.8101,-395.7246,-11.98818,-89.65643,-185.8101,-395.7246,-11.98818,-89.65643,-185.8101,-395.7246,-11.98818,-89.65643,0,0,0,0,0,0,0,0,14.80795,-4.22265,10.5853
30.33321,0.01667,9.33871,0,0,-1.7497,20.84727,3.26263,2.67437,2.62389,2.67437,2.62389,0.18497,0.18497,0.09562,0.09562,-2.44847,-2.46614,-1.26627,-1.27541,-391.6165,-633.7852,-25.36011,-101.3299,-391.6165,-633.7852,-25.36011,-101.3299,-391.6165,-633.7852,-25.36011,-101.3299,0,0,0,0,0,0,0,0,26.11038,-5.26312,20.84727
30.34988,0.01667,8.89583,0,0,-1.29566,24.82581,2.92532,2.54894,2.50951,2.54894,2.50951,0.15577,0.15577,0.08597,0.08597,-2.09934,-2.11102,-1.15907,-1.16552,-484.7544,-718.0687,-34.78386,-104.8862,-484.7544,-718.0687,-34.78386,-104.8862,-484.7544,-718.0687,-34.78386,-104.8862,0,0,0,0,0,0,0,0,30.62816,-5.80235,24.82581
30.36655,0.01667,8.43758,0,0,-0.84437,24.6814,2.51221,2.41882,2.39126,2.41882,2.39126,0.12405,0.12405,0.07528,0.07528,-1.70294,-1.70945,-1.03361,-1.03757,-501.0919,-711.585,-42.93201,-106.2542,-501.0919,-711.585,-42.93201,-106.2542,-501.0919,-711.585,-42.93201,-106.2542,0,0,0,0,0,0,0,0,30.87908,-6.19768,24.6814
30.38321,0.01667,7.96321,0,0,-0.42313,23.72401,2.06222,2.2845,2.26821,2.2845,2.26821,0.09292,0.09292,0.06409,0.06409,-1.29956,-1.30244,-0.89638,-0.89837,-509.4756,-699.8918,-56.76831,-113.4349,-509.4756,-699.8918,-56.76831,-113.4349,-509.4756,-699.8918,-56.76831,-113.4349,0,0,0,0,0,0,0,0,30.79481,-7.0708,23.72401
30.39988,0.01667,7.47157,0,0,-0.00329,25.21607,1.54902,2.14572,2.14012,2.14572,2.14012,0.06172,0.06172,0.0518,0.0518,-0.87945,-0.8801,-0.73822,-0.73876,-588.861,-762.0253,-86.61588,-134.4141,-588.861,-762.0253,-86.61588,-134.4141,-588.861,-762.0253,-86.61588,-134.4141,0,0,0,0,0,0,0,0,34.39838,-9.18231,25.21607
30.41655,0.01667,6.96172,0,0,0.46715,29.17537,0.86204,2.00142,2.0073,2.00142,2.0073,0.0262,0.0262,0.03661,0.03661,-0.38055,-0.38026,-0.53164,-0.53124,-764.3231,-902.8719,-144.3727,-175.2305,-764.3231,-902.8719,-144.3727,-175.2305,-764.3231,-902.8719,-144.3727,-175.2305,0,0,0,0,0,0,0,0,42.45273,-13.27736,29.17537
30.43321,0.01667,6.43417,0,0,0.71508,8.88106,-0.04365,1.85208,1.8689,1.85208,1.8689,-0.01284,-0.01284,0.01694,0.01694,0.18999,0.18959,-0.25062,-0.2501,-510.3051,-616.8734,-238.7621,-238.353,-510.3051,-616.8734,-238.7621,-238.353,-510.3051,-616.8734,-238.7621,-238.353,0,0,0,0,0,0,0,0,28.70199,-19.82092,8.88106
30.44988,0.01667,5.88725,0,0,0.45012,-21.91435,-0.63018,1.7029,1.7195,1.7029,1.7195,-0.03317,-0.03317,-0.00378,-0.00378,0.49971,0.49873,0.05694,0.05683,149.5727,59.9024,-199.8322,-199.2787,149.5727,59.9024,-199.8322,-199.2787,149.5727,59.9024,-199.8322,-199.2787,0,0,0,0,0,0,0,0,-5.33398,-16.58037,-21.91435
30.46654,0.01667,5.3197,0,0,-0.10138,-33.59364,-0.53091,1.55408,1.55876,1.55408,1.55876,-0.02168,-0.02168,-0.01339,-0.01339,0.33234,0.33217,0.20524,0.20513,627.6602,557.0062,-41.20511,-41.30667,627.6602,557.0062,-41.20511,-41.30667,627.6602,557.0062,-41.20511,-41.30667,0,0,0,0,0,0,0,0,-30.16583,-3.42781,-33.59364
30.48321,0.01667,4.73253,0,0,-0.46627,-16.55199,0.01635,1.40039,1.39177,1.40039,1.39177,0.00637,0.00637,-0.00888,-0.00888,-0.09919,-0.09927,0.13842,0.13855,479.6573,426.179,78.41464,78.38161,479.6573,426.179,78.41464,78.38161,479.6573,426.179,78.41464,78.38161,0,0,0,0,0,0,0,0,-23.06582,6.51383,-16.55199
30.49988,0.01667,4.12841,0,0,-0.38341,10.65701,0.39049,1.23672,1.22433,1.23672,1.22433,0.02197,0.02197,0.00003,0.00003,-0.34785,-0.34825,-0.00053,-0.00053,-50.49626,-91.00423,84.91173,84.8849,-50.49626,-91.00423,84.91173,84.8849,-50.49626,-91.00423,84.91173,84.8849,0,0,0,0,0,0,0,0,3.6031,7.05391,10.65701
30.51654,0.01667,3.50809,0,0,-0.01419,23.38035,0.28551,1.06316,1.05768,1.06316,1.05768,0.01366,0.01366,0.00395,0.00395,-0.21963,-0.21973,-0.06349,-0.06352,-390.9121,-421.5955,32.39889,32.37711,-390.9121,-421.5955,32.39889,32.37711,-390.9121,-421.5955,32.39889,32.37711,0,0,0,0,0,0,0,0,20.68934,2.69101,23.38035
30.53321,0.01667,2.87354,0,0,0.28053,14.45837,-0.06509,0.884,0.8882,0.884,0.8882,-0.0051,-0.0051,0.00234,0.00234,0.08312,0.0831,-0.0381,-0.03809,-279.9568,-303.1983,-4.69517,-4.71285,-279.9568,-303.1983,-4.69517,-4.71285,-279.9568,-303.1983,-4.69517,-4.71285,0,0,0,0,0,0,0,0,14.84921,-0.39084,14.45837
30.54988,0.01667,2.22767,0,0,0.28522,-3.66983,-0.25597,0.70405,0.71233,0.70405,0.71233,-0.01451,-0.01451,0.00016,0.00016,0.23942,0.2393,-0.00261,-0.00261,66.23721,48.63252,-8.95738,-8.97174,66.23721,48.63252,-8.95738,-8.97174,66.23721,48.63252,-8.95738,-8.97174,0,0,0,0,0,0,0,0,-2.92499,-0.74483,-3.66983
30.56654,0.01667,1.57094,0,0,0.07153,-14.08888,-0.14399,0.5248,0.52976,0.5248,0.52976,-0.00836,-0.00836,0.00041,0.00041,0.13925,0.13921,-0.0069,-0.00689,271.4402,258.1053,-7.27288,-7.28453,271.4402,258.1053,-7.27288,-7.28453,271.4402,258.1053,-7.27288,-7.28453,0,0,0,0,0,0,0,0,-13.48412,-0.60476,-14.08888
30.58321,0.01667,0.90424,0,0,-0.13629,-10.85974,0.08315,0.3441,0.3429,0.3441,0.3429,0.00371,0.00371,0.00158,0.00158,-0.06222,-0.06222,-0.02656,-0.02656,185.0303,174.9296,-20.3822,-20.39166,185.0303,174.9296,-20.3822,-20.39166,185.0303,174.9296,-20.3822,-20.39166,0,0,0,0,0,0,0,0,-9.16586,-1.69388,-10.85974
30.59988,0.01667,0,0,0,0,0.13608,0.17142,0.15909,0.15438,0.15909,0.15438,0.00915,0.00915,0.00081,0.00081,-0.15406,-0.15407,-0.01371,-0.01371,-38.31177,-45.96272,-24.18594,-24.19361,0,0,0,0,-38.31177,-45.96272,-24.18594,-24.19361,0,0,0,0,0,0,0,0,2.14593,-2.00985,0.13608
