time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
3.18332,0.01667,10.94242,1,24.83527,-25.52595,-71.62257,17.53732,3.20094,2.5467,3.20094,2.5467,1.3483,1.3483,0.19012,0.19012,1.48217,-2.07567,-2.3314,-2.56252,361.0408,-585.2775,-596.5534,-635.5057,360.5541,-460.0718,-450.8812,-420.1086,1196.327,451.593,-450.8812,-420.1086,0,0,0,0,0,0,0,0,-35.4388,-36.18377,-71.62257
3.19999,0.01667,11.12724,1,24.79808,-25.93863,-73.75874,17.41637,3.25701,2.59238,3.25701,2.59238,1.36457,1.36457,0.18801,0.18801,1.54889,-2.02865,-2.28668,-2.51783,393.107,-588.4586,-581.621,-638.6234,367.0132,-491.176,-478.0542,-461.23,1205.398,426.3417,-478.0542,-461.23,0,0,0,0,0,0,0,0,-34.73779,-39.02094,-73.75874
3.21665,0.01667,11.31242,1,24.76036,-26.36709,-75.51278,17.28565,3.3136,2.63809,3.3136,2.63809,1.38049,1.38049,0.18465,0.18465,1.61957,-1.97879,-2.22731,-2.45694,428.5132,-582.7911,-560.1942,-628.9734,381.0307,-513.8195,-495.956,-493.3244,1221.336,408.7521,-495.956,-493.3244,0,0,0,0,0,0,0,0,-34.41484,-41.09795,-75.51278
3.23332,0.01667,11.49816,1,24.72206,-26.80427,-76.88412,17.15569,3.37051,2.6838,3.37051,2.6838,1.39647,1.39647,0.1808,0.1808,1.68848,-1.93138,-2.16272,-2.39011,464.5002,-571.23,-536.3661,-611.0109,401.1321,-528.4585,-505.5249,-516.3251,1242.796,398.4052,-505.5249,-516.3251,0,0,0,0,0,0,0,0,-34.43312,-42.451,-76.88412
3.24999,0.01667,11.68463,1,24.68314,-27.24381,-77.90903,17.03509,3.42757,2.72951,3.42757,2.72951,1.41287,1.41287,0.17712,0.17712,1.75084,-1.89073,-2.10107,-2.32625,498.4108,-556.4717,-513.6126,-589.0285,425.4369,-536.1143,-508.3245,-531.0009,1268.065,394.3693,-508.3245,-531.0009,0,0,0,0,0,0,0,0,-34.73204,-43.17698,-77.90903
3.26665,0.01667,11.87193,1,24.64358,-27.68044,-78.64908,16.93008,3.48462,2.77523,3.48462,2.77523,1.42996,1.42996,0.17416,0.17416,1.80315,-1.86003,-2.0487,-2.2724,527.954,-540.5425,-494.5613,-566.5144,451.8355,-538.0932,-506.2722,-538.6735,1295.219,395.4542,-506.2722,-538.6735,0,0,0,0,0,0,0,0,-35.23861,-43.41046,-78.64908
3.28332,0.01667,12.06011,1,24.60336,-28.11025,-79.17638,16.84447,3.54155,2.82096,3.54155,2.82096,1.44793,1.44793,0.1723,0.1723,1.8432,-1.84116,-2.00996,-2.23338,551.4359,-527.3389,-480.9276,-547.8841,478.1978,-536.1315,-501.3819,-541.1507,1322.32,400.0798,-501.3819,-541.1507,0,0,0,0,0,0,0,0,-35.86617,-43.31021,-79.17638
3.29999,0.01667,12.24916,1,24.56246,-28.5306,-79.56014,16.77956,3.59829,2.86672,3.59829,2.86672,1.46684,1.46684,0.17176,0.17176,1.87021,-1.83469,-1.98708,-2.21173,567.9631,-521.1212,-473.5489,-537.2354,502.598,-532.7451,-495.5463,-540.7983,1347.611,405.958,-495.5463,-540.7983,0,0,0,0,0,0,0,0,-36.507,-43.05315,-79.56014
3.31665,0.01667,12.43906,1,24.5209,-28.94007,-79.8678,16.73433,3.65483,2.91253,3.65483,2.91253,1.48666,1.48666,0.1726,0.1726,1.88479,-1.83977,-1.98027,-2.20779,577.5216,-521.3881,-472.4801,-534.5647,523.5248,-529.89,-490.3689,-539.6586,1369.716,411.3086,-490.3689,-539.6586,0,0,0,0,0,0,0,0,-37.07709,-42.79071,-79.8678
3.33332,0.01667,12.62976,1,24.47868,-29.33831,-80.16033,16.70617,3.71116,2.95843,3.71116,2.95843,1.50726,1.50726,0.17473,0.17473,1.88851,-1.85466,-1.98825,-2.22019,580.7849,-527.2019,-477.2214,-539.2225,540.004,-528.8392,-487.07,-539.2925,1387.745,414.9738,-487.07,-539.2925,0,0,0,0,0,0,0,0,-37.52187,-42.63846,-80.16033
3.34999,0.01667,12.8212,1,24.43581,-29.72588,-80.48824,16.6915,3.76733,3.00445,3.76733,3.00445,1.52847,1.52847,0.17798,0.17798,1.88349,-1.87706,-2.00869,-2.24639,578.8795,-537.4016,-486.9026,-550.1494,551.6193,-530.2885,-486.4553,-540.7856,1401.317,416.3213,-486.4553,-540.7856,0,0,0,0,0,0,0,0,-37.81329,-42.67495,-80.48824
3.36665,0.01667,13.01331,1,24.39231,-30.10401,-80.88988,16.68641,3.82339,3.05063,3.82339,3.05063,1.55012,1.55012,0.18213,0.18213,1.8721,-1.90454,-2.0387,-2.28325,573.1361,-550.7488,-500.446,-566.0535,558.4554,-534.5131,-488.9307,-544.8314,1410.51,415.1014,-488.9307,-544.8314,0,0,0,0,0,0,0,0,-37.94402,-42.94586,-80.88988
3.38332,0.01667,13.20604,1,24.34819,-30.47435,-81.39062,16.68712,3.87941,3.09699,3.87941,3.09699,1.57201,1.57201,0.18692,0.18692,1.85663,-1.93478,-2.07522,-2.32738,564.8999,-566.0306,-516.6952,-585.5373,560.9879,-541.4476,-494.5491,-551.7637,1415.757,411.3752,-494.5491,-551.7637,0,0,0,0,0,0,0,0,-37.92336,-43.46726,-81.39062
3.39999,0.01667,13.39932,1,24.30346,-30.83877,-82.00278,16.69026,3.93545,3.14355,3.93545,3.14355,1.59398,1.59398,0.1921,0.1921,1.83909,-1.96575,-2.11536,-2.37557,555.373,-582.148,-534.5236,-607.2152,559.9483,-550.7509,-503.0776,-561.5872,1417.722,405.4546,-503.0776,-561.5872,0,0,0,0,0,0,0,0,-37.77312,-44.22966,-82.00278
3.41665,0.01667,13.59312,1,24.25814,-31.1991,-82.72662,16.69312,3.99157,3.19031,3.99157,3.19031,1.61589,1.61589,0.19745,0.19745,1.82114,-1.99588,-2.1566,-2.42501,545.5262,-598.1829,-552.9341,-629.8191,556.1895,-561.908,-514.0784,-574.0446,1417.184,397.8106,-514.0784,-574.0446,0,0,0,0,0,0,0,0,-37.52242,-45.20419,-82.72662
3.43332,0.01667,13.78738,1,24.21224,-31.55701,-83.55222,16.69373,4.04782,3.23729,4.04782,3.23729,1.63765,1.63765,0.2028,0.2028,1.80395,-2.0241,-2.19694,-2.47347,536.0602,-613.4429,-571.1213,-652.2796,550.5708,-574.321,-526.9929,-588.6922,1414.927,388.9886,-526.9929,-588.6922,0,0,0,0,0,0,0,0,-37.20301,-46.34921,-83.55222
3.44999,0.01667,13.98209,1,24.16577,-31.91383,-84.46249,16.69087,4.10424,3.28448,4.10424,3.28448,1.65919,1.65919,0.208,0.208,1.78826,-2.04976,-2.235,-2.51939,527.404,-627.4747,-588.5173,-673.7914,543.8663,-587.3925,-541.2244,-604.98,1411.656,379.5348,-541.2244,-604.98,0,0,0,0,0,0,0,0,-36.84541,-47.61708,-84.46249
3.46665,0.01667,13.87385,1,24.15538,-31.343,-29.30521,16.5954,4.11613,3.29929,4.11613,3.29929,1.6545,1.6545,0.20848,0.20848,1.87463,-1.92849,-2.23623,-2.51963,575.6408,-562.3371,-588.564,-672.7153,546.4406,-589.5186,-553.9693,-619.9601,308.8079,-727.6855,-553.9693,-619.9601,0,0,0,0,0,0,0,0,19.46366,-48.76887,-29.30521
3.48332,0.01667,13.76782,0,20.85671,-30.71516,-21.44369,16.39179,4.08405,3.28188,4.08405,3.28188,1.62302,1.62302,0.20297,0.20297,-0.67511,-4.21437,-2.18738,-2.45949,-83.4532,-2118.135,-562.9503,-635.6104,389.6992,-851.4277,-557.8659,-625.1989,200.106,-959.6946,-557.8659,-625.1989,0,0,0,0,0,0,0,0,27.70469,-49.14838,-21.44369
3.49999,0.01667,13.66502,0,17.75114,-29.73023,4.82021,16.04361,4.05266,3.27055,4.05266,3.27055,1.57911,1.57911,0.19457,0.19457,-2.90392,-6.13145,-2.10641,-2.36167,-1282.766,-3493.777,-519.5943,-575.683,-68.54286,-1499.936,-551.2273,-618.3419,-204.9127,-1568.156,-551.2273,-618.3419,0,0,0,0,0,0,0,0,53.40794,-48.58773,4.82021
3.51665,0.01667,13.56288,0,14.53817,-28.22578,40.32609,15.4126,4.02092,3.27051,4.02092,3.27051,1.50988,1.50988,0.18145,0.18145,-4.90814,-7.73225,-1.97361,-2.20267,-2964.78,-4290.23,-456.4785,-489.865,-853.4716,-2190.809,-532.0157,-596.6805,-940.5477,-2235.064,-532.0157,-596.6805,0,0,0,0,0,0,0,0,87.21583,-46.88974,40.32609
3.53332,0.01667,13.45689,0,11.31888,-26.12649,79.66412,14.41938,3.98667,3.28278,3.98667,3.28278,1.40808,1.40808,0.162,0.162,-6.51352,-8.85605,-1.77087,-1.96311,-4243.47,-4552.301,-371.6396,-380.5058,-1822.108,-2798.962,-498.2262,-558.1204,-1875.803,-2833.658,-498.2262,-558.1204,0,0,0,0,0,0,0,0,123.5482,-43.88409,79.66412
3.54999,0.01667,13.34408,0,8.09346,-23.4704,116.7071,13.06012,3.94745,3.30522,3.94745,3.30522,1.27326,1.27326,0.13634,0.13634,-7.70461,-9.52045,-1.49908,-1.64697,-4969.838,-4592.311,-272.9302,-262.1302,-2745.464,-3270.003,-449.7322,-503.2088,-2781.899,-3301.213,-449.7322,-503.2088,0,0,0,0,0,0,0,0,156.2954,-39.58829,116.7071
3.56665,0.01667,13.22339,0,4.86153,-20.34908,148.7483,11.38866,3.90119,3.3339,3.90119,3.3339,1.11031,1.11031,0.10605,0.10605,-8.52502,-9.81482,-1.17406,-1.27587,-5335.743,-4583.705,-173.6876,-153.8113,-3511.645,-3619.239,-389.4754,-436.1631,-3537.32,-3644.526,-389.4754,-436.1631,0,0,0,0,0,0,0,0,183.048,-34.29972,148.7483
3.58332,0.01667,13.0948,0,1.62244,-16.86604,175.0936,9.47397,3.84654,3.3649,3.84654,3.3649,0.92572,0.92572,0.07309,0.07309,-9.03622,-9.84431,-0.81563,-0.87534,-5544.174,-4547.32,-87.71616,-70.52604,-4109.654,-3869.815,-322.976,-363.83,-4120.77,-3881.027,-322.976,-363.83,0,0,0,0,0,0,0,0,203.6258,-28.53218,175.0936
3.59999,0.01667,12.96529,0,0,-13.13611,195.6054,7.37735,3.78285,3.39478,3.78285,3.39478,0.72573,0.72573,0.03874,0.03874,-8.12042,-8.58948,-0.43637,-0.46195,-5549.741,-4437.973,-26.40338,-19.04595,-4547.4,-4033.02,-257.1301,-293.6849,-4547.4,-4033.02,-257.1301,-293.6849,0,0,0,0,0,0,0,0,218.4881,-22.88266,195.6054
3.61665,0.01667,12.85799,0,0,-9.38341,199.861,5.1524,3.7164,3.42608,3.7164,3.42608,0.51732,0.51732,0.00338,0.00338,-5.86393,-6.11742,-0.03848,-0.04015,-4381.609,-3437.628,-0.21531,-0.1391,-4600.385,-3952.5,-199.3077,-232.1933,-4600.385,-3952.5,-199.3077,-232.1933,0,0,0,0,0,0,0,0,217.787,-17.92596,199.861
3.63332,0.01667,12.7743,0,0,-6.01243,178.1779,2.98528,3.65293,3.45597,3.65293,3.45597,0.31787,0.31787,-0.03081,-0.03081,-3.64457,-3.75126,0.3537,0.36408,-2323.924,-1739.107,17.9873,10.38852,-4085.496,-3455.616,-151.9455,-181.3379,-4085.496,-3455.616,-151.9455,-181.3379,0,0,0,0,0,0,0,0,192.0236,-13.84568,178.1779
3.64999,0.01667,12.70841,0,0,-3.33295,140.2357,1.12389,3.59725,3.479,3.59725,3.479,0.14896,0.14896,-0.06037,-0.06037,-1.72376,-1.75396,0.69879,0.71103,-647.3516,-458.2636,68.98703,36.14358,-3202.927,-2699.21,-105.8978,-136.11,-3202.927,-2699.21,-105.8978,-136.11,0,0,0,0,0,0,0,0,150.2894,-10.0538,140.2357
3.66665,0.01667,12.65176,0,0,-1.37283,103.3019,-0.30235,3.55134,3.49267,3.55134,3.49267,0.02088,0.02088,-0.08298,-0.08298,-0.24338,-0.24548,0.96693,0.9753,-14.83292,-10.0062,129.8466,63.51374,-2331.477,-1973.107,-57.35271,-94.49152,-2331.477,-1973.107,-57.35271,-94.49152,0,0,0,0,0,0,0,0,109.61,-6.30811,103.3019
3.68332,0.01667,12.59834,0,0,0.02514,75.31249,-1.32683,3.51389,3.49806,3.51389,3.49806,-0.07056,-0.07056,-0.09857,-0.09857,0.82676,0.82869,1.15492,1.15761,165.457,107.9958,181.9475,86.33206,-1654.08,-1408.785,-7.89652,-56.58986,-1654.08,-1408.785,-7.89652,-56.58986,0,0,0,0,0,0,0,0,77.99146,-2.67898,75.31249
3.69999,0.01667,12.545,0,0,0.97243,51.6912,-2.02786,3.48286,3.49709,3.48286,3.49709,-0.13314,-0.13314,-0.10796,-0.10796,1.56692,1.56365,1.27062,1.26797,560.383,360.8533,215.8481,103.4977,-1068.313,-935.668,38.81406,-22.86173,-1068.313,-935.668,38.81406,-22.86173,0,0,0,0,0,0,0,0,51.02849,0.66271,51.6912
3.71665,0.01667,12.49019,0,0,1.53492,31.02872,-2.44653,3.45724,3.49077,3.45724,3.49077,-0.17098,-0.17098,-0.11164,-0.11164,2.0195,2.00958,1.31889,1.31241,890.2662,576.3964,227.4105,114.3431,-549.5389,-530.2428,78.83468,6.22425,-549.5389,-530.2428,78.83468,6.22425,0,0,0,0,0,0,0,0,27.4951,3.53363,31.02872
3.73332,0.01667,12.43354,0,0,1.78075,13.91373,-2.6202,3.43621,3.47993,3.43621,3.47993,-0.18767,-0.18767,-0.11026,-0.11026,2.22324,2.209,1.30668,1.29831,1048.13,693.8695,217.8275,118.1838,-120.6241,-198.5742,109.0968,30.17489,-120.6241,-198.5742,109.0968,30.17489,0,0,0,0,0,0,0,0,8.12793,5.7858,13.91373
3.74999,0.01667,12.37542,0,0,1.78741,0.9948,-2.59592,3.41883,3.46555,3.41883,3.46555,-0.1875,-0.1875,-0.10478,-0.10478,2.22691,2.21168,1.2449,1.23638,1039.167,709.8594,191.2489,115.2956,197.2949,51.65459,127.908,48.62948,197.2949,51.65459,127.908,48.62948,0,0,0,0,0,0,0,0,-6.33914,7.33395,0.9948
3.76665,0.01667,12.3166,0,0,1.63476,-7.56616,-2.428,3.40409,3.44868,3.40409,3.44868,-0.17528,-0.17528,-0.09635,-0.09635,2.08647,2.07284,1.14722,1.13972,908.972,647.2343,157.3892,105.9797,399.3848,219.5573,135.8524,61.39517,399.3848,219.5573,135.8524,61.39517,0,0,0,0,0,0,0,0,-15.76047,8.19431,-7.56616
3.78332,0.01667,12.25776,0,0,1.39472,-12.24296,-2.17095,3.39099,3.4303,3.39099,3.4303,-0.15574,-0.15574,-0.08615,-0.08615,1.85755,1.84685,1.02781,1.02189,722.1047,540.4744,122.668,90.96947,498.3893,314.0747,134.7679,68.52064,498.3893,314.0747,134.7679,68.52064,0,0,0,0,0,0,0,0,-20.68823,8.44527,-12.24296
3.79998,0.01667,12.19939,0,0,1.12396,-13.88149,-1.8724,3.37871,3.41127,3.37871,3.41127,-0.13289,-0.13289,-0.07526,-0.07526,1.58803,1.58045,0.89948,0.89519,526.0192,419.1351,91.49447,74.77552,517.7217,350.2094,127.1911,70.65397,517.7217,350.2094,127.1911,70.65397,0,0,0,0,0,0,0,0,-22.10062,8.21913,-13.88149
3.81665,0.01667,12.14169,0,0,0.86164,-13.45539,-1.56891,3.36663,3.3922,3.36663,3.3922,-0.10976,-0.10976,-0.06449,-0.06449,1.31414,1.30921,0.77224,0.76934,358.2661,303.9727,65.72135,58.89823,484.7774,344.6738,115.5597,68.95615,484.7774,344.6738,115.5597,68.95615,0,0,0,0,0,0,0,0,-21.12079,7.6654,-13.45539
3.83332,0.01667,12.0847,0,0,0.6302,-11.86788,-1.2848,3.35433,3.37348,3.35433,3.37348,-0.08833,-0.08833,-0.05443,-0.05443,1.05945,1.05647,0.65294,0.6511,230.9249,208.1392,45.89191,44.66775,424.165,313.5893,101.972,64.55262,424.165,313.5893,101.972,64.55262,0,0,0,0,0,0,0,0,-18.78585,6.91798,-11.86788
3.84998,0.01667,12.02835,0,0,0.43899,-9.80792,-1.03337,3.34163,3.35531,3.34163,3.35531,-0.0696,-0.0696,-0.04539,-0.04539,0.83641,0.83473,0.54552,0.54443,142.4013,135.7211,31.40855,32.78448,354.0199,270.1469,87.99426,58.49384,354.0199,270.1469,87.99426,58.49384,0,0,0,0,0,0,0,0,-15.89351,6.0856,-9.80792
3.86665,0.01667,11.97254,0,0,0.2887,-7.72278,-0.81964,3.32846,3.33774,3.32846,3.33774,-0.05392,-0.05392,-0.03751,-0.03751,0.64929,0.64841,0.45168,0.45106,84.7931,84.92333,21.21356,23.4108,285.6829,223.671,74.6515,51.65515,285.6829,223.671,74.6515,51.65515,0,0,0,0,0,0,0,0,-12.96997,5.24719,-7.72278
3.88332,0.01667,11.91716,0,0,0.17521,-5.85479,-0.64311,3.31485,3.32073,3.31485,3.32073,-0.0412,-0.0412,-0.03079,-0.03079,0.4971,0.49667,0.37146,0.37114,49.10911,51.30849,14.21271,16.34413,225.0113,179.8307,62.51959,44.69242,225.0113,179.8307,62.51959,44.69242,0,0,0,0,0,0,0,0,-10.30872,4.45394,-5.85479
3.89998,0.01667,11.86215,0,0,0.09241,-4.30203,-0.50035,3.30086,3.30423,3.30086,3.30423,-0.03111,-0.03111,-0.02514,-0.02514,0.3761,0.37592,0.30401,0.30386,27.80671,30.07152,9.48098,11.20661,174.1576,141.4569,51.85048,38.04705,174.1576,141.4569,51.85048,38.04705,0,0,0,0,0,0,0,0,-8.03667,3.73464,-4.30203
3.91665,0.01667,11.80746,0,0,0.03388,-3.07566,-0.38658,3.28658,3.28814,3.28658,3.28814,-0.02323,-0.02323,-0.02047,-0.02047,0.28148,0.28141,0.24796,0.2479,15.43515,17.14399,6.31199,7.57564,133.1223,109.4789,42.68613,31.97904,133.1223,109.4789,42.68613,31.97904,0,0,0,0,0,0,0,0,-6.17749,3.10184,-3.07566
3.93332,0.01667,11.75303,0,0,-0.00618,-2.14268,-0.29687,3.27208,3.27239,3.27208,3.27239,-0.01716,-0.01716,-0.01662,-0.01662,0.20837,0.20836,0.20178,0.20177,8.40238,9.51414,4.19989,5.06578,100.8571,83.72101,34.94682,26.61155,100.8571,83.72101,34.94682,26.61155,0,0,0,0,0,0,0,0,-4.70002,2.55734,-2.14268
3.94998,0.01667,11.69885,0,0,-0.03261,-1.45329,-0.22661,3.25744,3.2569,3.25744,3.2569,-0.01252,-0.01252,-0.01347,-0.01347,0.15235,0.15237,0.16395,0.16396,4.4739,5.12888,2.79446,3.36009,75.93909,63.46677,28.49146,21.97363,75.93909,63.46677,28.49146,21.97363,0,0,0,0,0,0,0,0,-3.54977,2.09649,-1.45329
3.96665,0.01667,11.36655,0,0,-0.04925,-0.95855,-0.17392,3.20405,3.20296,3.20405,3.20296,-0.009,-0.009,-0.01091,-0.01091,0.11032,0.11034,0.13384,0.13386,2.34517,2.70514,1.87614,2.23719,57.03704,47.89857,23.18653,18.05932,57.03704,47.89857,23.18653,18.05932,0,0,0,0,0,0,0,0,-2.67203,1.71349,-0.95855
3.98332,0.01667,11.03236,0,0,-0.05913,-0.61568,-0.13401,3.11162,3.1102,3.11162,3.1102,-0.00632,-0.00632,-0.00883,-0.00883,0.07859,0.07861,0.10979,0.10982,1.2017,1.38396,1.25566,1.48635,43.02768,36.25073,18.92253,14.85014,43.02768,36.25073,18.92253,14.85014,0,0,0,0,0,0,0,0,-2.01871,1.40303,-0.61568
3.99998,0.01667,10.69471,0,0,-0.06443,-0.38096,-0.10196,3.0184,3.0168,3.0184,3.0168,-0.00429,-0.00429,-0.00713,-0.00713,0.05404,0.05405,0.08991,0.08993,0.57878,0.66227,0.82631,0.97178,32.63834,27.55404,15.49431,12.22977,32.63834,27.55404,15.49431,12.22977,0,0,0,0,0,0,0,0,-1.53271,1.15175,-0.38096
4.01665,0.01667,10.35186,0,0,-0.06663,-0.21983,-0.07606,2.92394,2.92224,2.92394,2.92224,-0.00274,-0.00274,-0.00575,-0.00575,0.03496,0.03497,0.07343,0.07345,0.24838,0.2815,0.53683,0.6217,24.79822,20.95736,12.69291,10.06092,24.79822,20.95736,12.69291,10.06092,0,0,0,0,0,0,0,0,-1.1651,0.94527,-0.21983
4.03332,0.01667,10.00216,0,0,-0.06677,-0.11009,-0.05504,2.82777,2.82604,2.82777,2.82604,-0.00155,-0.00155,-0.00461,-0.00461,0.02012,0.02012,0.05976,0.05978,0.08458,0.09441,0.3451,0.3912,18.81183,15.9059,10.37839,8.25152,18.81183,15.9059,10.37839,8.25152,0.00036,0.00036,0.00088,0.00088,-0.00035,-0.00035,0.00142,0.00142,-0.88404,0.77395,-0.11009
