time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
69.86639,0.01667,12.11156,1,24.56084,-26.94455,-41.41455,16.26033,3.59232,2.89406,3.59232,2.89406,1.41567,1.41567,0.17957,0.17957,2.38022,-1.08601,-2.07925,-2.30313,1050.412,-205.2533,-461.9774,-445.2158,0,0,0,0,0,0,0,0,1,1,1,1,1050.412,-205.2533,-461.9774,-445.2158,1120.379,-185.0427,-481.704,-448.3216,1120.379,-185.0427,-481.704,-448.3216,849.8527,-337.4551,-481.704,-448.3216,-169.155,-169.155,0,0,-406.956,-406.956,0,0,0,0,0,0,0,0,0,0,-2.77824,-38.63631,-41.41455
69.88305,0.01667,12.01139,1,24.58272,-26.76565,-40.64875,16.28232,3.56286,2.86915,3.56286,2.86915,1.40603,1.40603,0.17797,0.17797,2.36719,-1.09459,-2.06965,-2.29087,1033.707,-210.9302,-451.9479,-445.1606,0,0,0,0,0,0,0,0,1,1,1,1,1033.707,-210.9302,-451.9479,-445.1606,1096.968,-191.0503,-475.6923,-447.7545,1096.968,-191.0503,-475.6923,-447.7545,829.6432,-341.6307,-475.6923,-447.7545,-167.8969,-167.8969,0,0,-403.592,-403.592,0,0,0,0,0,0,0,0,0,0,-2.28575,-38.363,-40.64875
69.89972,0.01667,11.91208,1,24.60428,-26.58128,-39.90942,16.29517,3.53371,2.84469,3.53371,2.84469,1.39582,1.39582,0.17607,0.17607,2.36084,-1.09456,-2.05634,-2.27446,1022.576,-213.2171,-441.698,-443.0065,0,0,0,0,0,0,0,0,1,1,1,1,1022.576,-213.2171,-441.698,-443.0065,1076.804,-196.3434,-468.8081,-446.9793,1076.804,-196.3434,-468.8081,-446.9793,812.3756,-345.1761,-468.8081,-446.9793,-166.6596,-166.6596,0,0,-400.2885,-400.2885,0,0,0,0,0,0,0,0,0,0,-1.86462,-38.04481,-39.90942
69.91639,0.01667,11.81363,1,24.62552,-26.39227,-39.21663,16.30029,3.50485,2.82066,3.50485,2.82066,1.38515,1.38515,0.17394,0.17394,2.3601,-1.08723,-2.04014,-2.25482,1016.244,-212.4782,-431.4841,-439.0784,0,0,0,0,0,0,0,0,1,1,1,1,1016.244,-212.4782,-431.4841,-439.0784,1060.327,-200.3375,-461.2484,-445.6863,1060.327,-200.3375,-461.2484,-445.6863,798.448,-347.5597,-461.2484,-445.6863,-165.4428,-165.4428,0,0,-397.0446,-397.0446,0,0,0,0,0,0,0,0,0,0,-1.53959,-37.67704,-39.21663
69.93305,0.01667,11.71601,1,24.64645,-26.1997,-38.58804,16.29937,3.47626,2.797,3.47626,2.797,1.37413,1.37413,0.17166,0.17166,2.36369,-1.07415,-2.02188,-2.23289,1014.296,-209.0285,-421.7407,-433.9917,0,0,0,0,0,0,0,0,1,1,1,1,1014.296,-209.0285,-421.7407,-433.9917,1047.713,-202.6675,-453.25,-443.7285,1047.713,-202.6675,-453.25,-443.7285,788.0186,-348.4497,-453.25,-443.7285,-164.2455,-164.2456,0,0,-393.8575,-393.8575,0,0,0,0,0,0,0,0,0,0,-1.32461,-37.26342,-38.58804
69.94972,0.01667,11.61921,1,24.66707,-26.00474,-38.02445,16.29418,3.44792,2.77367,3.44792,2.77367,1.3629,1.3629,0.1693,0.1693,2.37025,-1.05703,-2.0024,-2.20961,1014.966,-203.9117,-412.3114,-427.8073,0,-0.24233,0,-0.10834,0,0.00006,0,0.00006,1,0.99994,1,0.99997,1014.966,-203.8991,-412.3114,-427.7808,1038.671,-203.276,-444.9858,-441.0175,1038.671,-203.276,-444.9858,-441.0175,780.8232,-347.7934,-444.9858,-441.0175,-163.0668,-163.0667,0,0,-390.7243,-390.7243,0,0,0,0,0,0,0,0,0,0,-1.21697,-36.80748,-38.02445
69.96639,0.01667,11.52321,1,24.68739,-25.80841,-37.51892,16.28644,3.41981,2.75062,3.41981,2.75062,1.35157,1.35157,0.16692,0.16692,2.3785,-1.03744,-1.98245,-2.18581,1017.359,-197.5303,-403.353,-420.7249,0,-5.19714,0,-2.31825,0,0.00132,0,0.00132,1,0.99871,1,0.99941,1017.359,-197.2762,-403.353,-420.1721,1032.706,-202.2132,-436.6093,-437.4523,1032.706,-202.2132,-436.6093,-437.4523,776.4114,-345.636,-436.6093,-437.4523,-161.9052,-161.9051,0,0,-387.6416,-387.6416,0,0,0,0,0,0,0,0,0,0,-1.20754,-36.31138,-37.51892
69.98305,0.01667,11.42797,1,24.70742,-25.61154,-37.0611,16.27772,3.39192,2.7278,3.39192,2.7278,1.34024,1.34024,0.16458,0.16458,2.38729,-1.01682,-1.96273,-2.1623,1020.625,-190.4115,-394.9919,-413.0702,0,-16.29644,0,-7.25118,0,0.00412,0,0.00412,1,0.99596,1,0.99814,1020.625,-189.6934,-394.9919,-411.3964,1029.233,-199.6133,-428.2659,-432.9535,1029.233,-199.6133,-428.2659,-432.9535,774.2513,-342.0989,-428.2659,-432.9535,-160.7595,-160.7595,0,0,-384.6061,-384.6061,0,0,0,0,0,0,0,0,0,0,-1.28322,-35.77787,-37.0611
69.99972,0.01667,11.33348,1,24.72716,-25.41475,-36.63994,16.26935,3.36421,2.70518,3.36421,2.70518,1.32899,1.32899,0.16234,0.16234,2.39563,-0.99635,-1.94386,-2.13973,1024.04,-183.0665,-387.3286,-405.2057,0,-33.2378,0,-14.75121,0,0.00838,0,0.00838,1,0.99179,1,0.99623,1024.04,-181.811,-387.3286,-401.9338,1027.632,-195.7402,-420.0895,-427.5467,1027.632,-195.7402,-420.0895,-427.5467,773.7794,-337.4217,-420.0895,-427.5467,-159.6288,-159.6288,0,0,-381.6153,-381.6153,0,0,0,0,0,0,0,0,0,0,-1.42636,-35.21358,-36.63994
70.01639,0.01667,11.23971,1,24.74663,-25.21846,-36.24482,16.26242,3.33668,2.68273,3.33668,2.68273,1.31789,1.31789,0.16022,0.16022,2.40279,-0.97695,-1.92632,-2.11866,1027.019,-175.8777,-380.432,-397.4243,0,-55.73574,0,-24.67288,0,0.01401,0,0.01401,1,0.98627,1,0.9937,1027.019,-174.195,-380.432,-392.2035,1027.295,-190.9373,-412.2,-421.3346,1027.295,-190.9373,-412.2,-421.3346,774.4442,-331.9156,-412.2,-421.3346,-158.5124,-158.5124,0,0,-378.667,-378.667,0,0,0,0,0,0,0,0,0,0,-1.61706,-34.62775,-36.24482
70.03305,0.01667,11.14665,1,24.76583,-25.02293,-35.86609,16.25766,3.30931,2.66042,3.30931,2.66042,1.30697,1.30697,0.15826,0.15826,2.40825,-0.95922,-1.91044,-2.09945,1029.157,-169.0898,-374.3328,-389.937,0,-83.51171,0,-36.87891,0,0.02093,0,0.02093,1,0.97949,1,0.99058,1029.157,-167.2988,-374.3328,-382.5479,1027.672,-185.5803,-404.6974,-414.468,1027.672,-185.5803,-404.6974,-414.468,775.745,-325.9218,-404.6974,-414.468,-157.4097,-157.4098,0,0,-375.7598,-375.7598,0,0,0,0,0,0,0,0,0,0,-1.83527,-34.03082,-35.86609
70.04972,0.01667,11.05427,1,24.78477,-24.82825,-35.49548,16.2555,3.2821,2.63825,3.2821,2.63825,1.29625,1.29625,0.15647,0.15647,2.41174,-0.94349,-1.89641,-2.08228,1030.208,-162.8329,-369.0253,-382.8786,0,-116.2931,0,-51.24109,0,0.02908,0,0.02908,1,0.9715,1,0.98691,1030.208,-161.4796,-369.0253,-373.2351,1028.292,-180.0463,-397.6602,-407.1237,1028.292,-180.0463,-397.6602,-407.1237,777.254,-319.7827,-397.6602,-407.1237,-156.3206,-156.3206,0,0,-372.8928,-372.8928,0,0,0,0,0,0,0,0,0,0,-2.06212,-33.43335,-35.49548
70.06639,0.01667,10.96256,1,24.80344,-24.63441,-35.1262,16.25605,3.25503,2.6162,3.25503,2.6162,1.28575,1.28575,0.15485,0.15485,2.4132,-0.92983,-1.88424,-2.06719,1030.084,-157.1328,-364.468,-376.3097,0,-153.7993,0,-67.63441,0,0.03839,0,0.03839,1,0.96238,1,0.98273,1030.084,-157.0049,-364.468,-364.4611,1028.784,-174.6899,-391.1421,-399.4845,1028.784,-174.6899,-391.1421,-399.4845,778.6359,-313.8203,-391.1421,-399.4845,-155.2451,-155.2451,0,0,-370.0659,-370.0659,0,0,0,0,0,0,0,0,0,0,-2.28099,-32.84521,-35.1262
70.08305,0.01667,10.87151,1,24.82186,-24.44128,-34.75288,16.25918,3.22812,2.59429,3.22812,2.59429,1.27544,1.27544,0.15339,0.15339,2.41277,-0.91809,-1.87386,-2.05407,1028.831,-151.9406,-360.5929,-370.2359,0,-195.7463,0,-85.93881,0,0.04878,0,0.04878,1,0.95219,1,0.97805,1028.831,-154.0775,-360.5929,-356.3674,1028.887,-169.833,-385.1725,-391.7284,1028.887,-169.833,-385.1725,-391.7284,779.6523,-308.3268,-385.1725,-391.7284,-154.1833,-154.1834,0,0,-367.2795,-367.2795,0,0,0,0,0,0,0,0,0,0,-2.47788,-32.27501,-34.75288
70.09972,0.01667,10.78111,1,24.84003,-24.2487,-34.37135,16.26451,3.20136,2.57251,3.20136,2.57251,1.2653,1.2653,0.15207,0.15207,2.4107,-0.90794,-1.86504,-2.04269,1026.614,-147.1472,-357.3026,-364.6088,0,-241.8375,0,-106.0345,0,0.0602,0,0.0602,1,0.94101,1,0.97291,1026.614,-152.8473,-357.3026,-349.0434,1028.448,-165.7579,-379.7557,-384.0183,1028.448,-165.7579,-379.7557,-384.0183,780.1639,-303.5587,-379.7557,-384.0183,-153.136,-153.1359,0,0,-364.5346,-364.5346,0,0,0,0,0,0,0,0,0,0,-2.64168,-31.72967,-34.37135
70.11639,0.01667,10.69135,1,24.85796,-24.05642,-33.97848,16.27149,3.17475,2.55087,3.17475,2.55087,1.2553,1.2553,0.15086,0.15086,2.40741,-0.89891,-1.85752,-2.03273,1023.683,-142.6098,-354.4851,-359.3477,0,-291.7692,0,-127.8032,0,0.07256,0,0.07256,1,0.92889,1,0.96735,1023.683,-153.4329,-354.4851,-342.5467,1027.414,-162.7094,-374.8737,-376.4991,1027.414,-162.7094,-374.8737,-376.4991,780.1235,-299.7381,-374.8737,-376.4991,-152.1033,-152.1033,0,0,-361.832,-361.832,0,0,0,0,0,0,0,0,0,0,-2.76399,-31.21448,-33.97848
70.13305,0.01667,10.60222,1,24.87564,-23.86418,-33.57188,16.27949,3.1483,2.52939,3.1483,2.52939,1.2454,1.2454,0.14975,0.14975,2.40333,-0.89046,-1.85095,-2.02382,1020.339,-138.1712,-352.02,-354.3526,0,-345.2312,0,-151.1266,0,0.0858,0,0.0858,1,0.91592,1,0.96139,1020.339,-155.9371,-352.02,-336.9157,1025.822,-160.8981,-370.4888,-369.2961,1025.822,-160.8981,-370.4888,-369.2961,779.5628,-297.0566,-370.4888,-369.2961,-151.0862,-151.0862,0,0,-359.1732,-359.1732,0,0,0,0,0,0,0,0,0,0,-2.83879,-30.73309,-33.57188
70.14972,0.01667,10.51683,0,21.47061,-23.61087,-27.26797,16.27415,3.12229,2.50862,3.12229,2.50862,1.23475,1.23475,0.14839,0.14839,-0.07734,-3.12721,-1.84125,-2.01143,-1.28775,-1361.386,-348.517,-348.2871,0,-400.3901,0,-175.2257,0,0.09947,0,0.09947,1,0.90252,1,0.95524,-1.28775,-1265.797,-348.517,-331.0728,825.1523,-333.0924,-366.4167,-362.4072,825.1523,-333.0924,-366.4167,-362.4072,637.382,-440.4869,-366.4167,-362.4072,-130.5093,-130.5093,0,0,-356.5596,-356.5596,0,0,0,0,0,0,0,0,0,0,3.00977,-30.27773,-27.26797
70.16639,0.01667,10.43677,0,18.2666,-23.08478,-7.32492,16.12224,3.09776,2.49353,3.09776,2.49353,1.21458,1.21458,0.14493,0.14493,-2.27114,-5.03943,-1.80472,-1.96862,-922.7578,-2774.927,-336.1751,-333.5466,0,-442.3795,0,-193.6723,0,0.10992,0,0.10992,1,0.89228,1,0.95054,-922.7578,-2518.542,-336.1751,-318.1721,439.2546,-823.0389,-361.26,-354.7774,439.2546,-823.0389,-361.26,-354.7774,306.1063,-892.5782,-361.26,-354.7774,-111.0136,-111.0136,0,0,-354.1794,-354.1794,0,0,0,0,0,0,0,0,0,0,22.42162,-29.74654,-7.32492
70.18305,0.01667,10.35838,0,14.95456,-22.13471,21.50781,15.68017,3.07356,2.48795,3.07356,2.48795,1.17456,1.17456,0.13786,0.13786,-4.26285,-6.67091,-1.72288,-1.87419,-2613.691,-3791.979,-309.7869,-304.6798,0,-457.651,0,-200.6421,0,0.11389,0,0.11389,1,0.88839,1,0.94875,-2613.691,-3412.239,-309.7869,-292.8312,-219.5908,-1407.901,-352.7582,-344.4394,-219.5908,-1407.901,-352.7582,-344.4394,-303.069,-1451.132,-352.7582,-344.4394,-90.91554,-90.91553,0,0,-352.3137,-352.3137,0,0,0,0,0,0,0,0,0,0,50.47168,-28.96387,21.50781
70.19972,0.01667,10.26946,-1,8.47958,-20.59152,61.63434,14.81472,3.04734,2.49343,3.04734,2.49343,1.10536,1.10536,0.12479,0.12479,-8.02767,-9.76467,-1.56554,-1.69523,-5170.69,-4462.729,-261.7558,-253.9309,0,-440.1707,0,-193.4576,0,0.10999,0,0.10999,1,0.89221,1,0.9505,-5170.69,-4020.288,-261.7558,-247.2794,-1333.305,-2031.104,-337.8588,-328.4869,-1333.305,-2031.104,-337.8588,-328.4869,-1370.486,-2060.658,-337.8588,-328.4869,-51.75671,-51.75684,0,0,-350.9955,-350.9955,0,0,0,0,0,0,0,0,0,0,89.31653,-27.68218,61.63434
70.21639,0.01667,10.15617,-1,1.99673,-18.46223,98.1256,13.43815,3.01323,2.50716,3.01323,2.50716,0.99996,0.99996,0.10408,0.10408,-11.13701,-12.1824,-1.31242,-1.41138,-5352.524,-4455.515,-190.5148,-181.0281,0,-399.2373,0,-175.8867,0,0.10046,0,0.10046,1,0.90155,1,0.95479,-5352.524,-4048.011,-190.5148,-180.5116,-2314.705,-2518.927,-313.3226,-303.7896,-2314.705,-2518.927,-313.3226,-303.7896,-2325.493,-2529.592,-313.3226,-303.7896,-12.19434,-12.19434,0,0,-349.9857,-349.9857,0,0,0,0,0,0,0,0,0,0,123.7625,-25.63686,98.1256
70.23305,0.01667,10.01777,-1,-2.33731,-15.88458,127.827,11.66624,2.96681,2.52192,2.96681,2.52192,0.86594,0.86594,0.07836,0.07836,-12.32839,-12.88111,-0.99483,-1.06044,-5369.176,-4436.1,-114.8995,-104.8717,0,-355.6246,0,-156.7076,0,0.09062,0,0.09062,1,0.9112,1,0.95922,-5369.176,-4066.342,-114.8995,-109.5689,-3053.138,-2892.209,-279.3311,-270.3813,-3053.138,-2892.209,-279.3311,-270.3813,-3036.378,-2875.582,-279.3311,-270.3813,14.22021,14.22021,0,0,-348.6824,-348.6824,0,0,0,0,0,0,0,0,0,0,150.6638,-22.83685,127.827
70.24972,0.01667,9.87212,-1,-4.57424,-12.96012,152.5554,9.57497,2.91094,2.53744,2.91094,2.53744,0.7108,0.7108,0.0496,0.0496,-11.86901,-12.11801,-0.63493,-0.66986,-5432.941,-4428.527,-49.47159,-42.59845,0,-312.1118,0,-136.5125,0,0.08073,0,0.08073,1,0.92089,1,0.96367,-5432.941,-4096.212,-49.47159,-50.18005,-3626.347,-3182.665,-238.8296,-231.4142,-3626.347,-3182.665,-238.8296,-231.4142,-3587.143,-3144.875,-238.8296,-231.4142,27.65283,27.65283,0,0,-346.7407,-346.7407,0,0,0,0,0,0,0,0,0,0,172.0909,-19.53547,152.5554
70.26639,0.01667,9.72212,-1,-6.94236,-9.7802,172.542,7.2216,2.84715,2.55276,2.84715,2.55276,0.54017,0.54017,0.01901,0.01901,-11.22803,-11.23771,-0.24557,-0.25614,-5521.621,-4406.364,-7.85056,-6.27509,0,-271.4539,0,-116.923,0,0.07144,0,0.07144,1,0.92999,1,0.96785,-5521.621,-4110.952,-7.85056,-14.18014,-4080.694,-3407.263,-196.9048,-191.8526,-4080.694,-3407.263,-196.9048,-191.8526,-4009.14,-3340.647,-196.9048,-191.8526,41.63501,41.63501,0,0,-344.4579,-344.4579,0,0,0,0,0,0,0,0,0,0,188.6923,-16.15026,172.542
70.28305,0.01667,9.56911,-1,-9.48502,-6.4222,188.3592,4.65559,2.77546,2.56573,2.77546,2.56573,0.35857,0.35857,-0.0127,-0.0127,-10.46948,-10.3312,0.16582,0.17087,-5629.479,-4366.045,3.69789,2.70543,-0.14428,-238.5029,0.07075,100.3515,0.00003,0.06396,0.00003,0.06396,0.99997,0.93732,0.99999,0.97122,-5629.299,-4102.042,3.69778,8.95101,-4450.004,-3576.644,-159.5299,-155.5519,-4450.004,-3576.644,-159.5299,-155.5519,-4332.853,-3471.432,-159.5299,-155.5519,56.31445,56.3147,0,0,-341.7361,-341.7361,0,0,0,0,0,0,0,0,0,0,201.4487,-13.08953,188.3592
70.29972,0.01667,9.41342,-1,-12.22372,-2.95453,200.3337,1.91462,2.69576,2.57441,2.69576,2.57441,0.16972,0.16972,-0.0451,-0.0451,-9.63536,-9.46455,0.59546,0.60584,-5690.07,-4308.244,46.85659,31.23208,-48.64061,-216.4422,23.94254,88.26768,0.01057,0.05916,0.01057,0.05916,0.98964,0.94203,0.99524,0.97338,-5630.417,-4066.181,46.61429,34.60619,-4739.24,-3697.781,-123.2129,-121.2451,-4739.24,-3697.781,-123.2129,-121.2451,-4560.125,-3542.277,-123.2129,-121.2451,71.66895,71.66895,0,0,-338.4931,-338.4931,0,0,0,0,0,0,0,0,0,0,210.4893,-10.15559,200.3337
70.31639,0.01667,9.25512,-1,-15.158,0.54821,207.6786,-0.9586,2.6081,2.57705,2.6081,2.57705,-0.0225,-0.0225,-0.07745,-0.07745,-8.75934,-8.69089,1.03549,1.04006,-5600.399,-4207.318,136.9852,83.69788,197.8874,207.4761,97.29153,81.41368,0.0421,0.05773,0.0421,0.05773,0.95874,0.94343,0.98105,0.97402,-5356.29,-3952.465,135.3141,83.56602,-4910.128,-3768.69,-79.01416,-85.11221,-4910.128,-3768.69,-79.01416,-85.11221,-4651.787,-3550.062,-79.01416,-85.11221,87.50977,87.50977,0,0,-334.6689,-334.6689,0,0,0,0,0,0,0,0,0,0,214.497,-6.81835,207.6786
