time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
12.29995,0.01667,8.7147,1,25.24335,-22.07679,-51.24997,15.88734,2.58662,2.02188,2.58662,2.02188,1.03574,1.03574,0.03602,0.03602,2.22874,-1.08003,-0.48301,-0.52163,583.7305,-15.70729,-9.97611,-3.7617,583.7305,-15.70729,-9.97611,-3.7617,1361.23,819.0361,-9.97611,-3.7617,431.8551,-431.8551,-264.7016,-264.7016,-252.6248,525.1973,-429.9713,-429.9713,-50.67925,-0.57071,-51.24997
12.31662,0.01667,8.89627,1,25.2131,-22.45393,-51.76296,16.13212,2.63725,2.06191,2.63725,2.06191,1.06665,1.06665,0.04813,0.04813,2.10828,-1.24886,-0.64089,-0.69352,602.1861,-25.68637,-16.23464,-6.78072,602.1861,-25.68637,-16.23464,-6.78072,1381.061,813.0059,-16.23464,-6.78072,323.547,-323.547,-198.3152,-198.3152,-189.454,393.4373,-322.1356,-322.1356,-50.80682,-0.95613,-51.76296
12.33328,0.01667,9.07988,1,25.18197,-22.76976,-52.20535,16.4085,2.68707,2.10281,2.68707,2.10281,1.09831,1.09831,0.064,0.064,1.97458,-1.42136,-0.84607,-0.91715,604.0985,-40.61578,-27.56387,-12.7328,604.0985,-40.61578,-27.56387,-12.7328,1385.892,802.4507,-27.56387,-12.7328,228.6424,-228.6424,-140.1443,-140.1443,-134.0182,278.0016,-227.6451,-227.6451,-50.53129,-1.67406,-52.20535
12.34995,0.01667,9.26524,1,25.14997,-23.03495,-52.72286,16.69639,2.73633,2.1446,2.73633,2.1446,1.13008,1.13008,0.08256,0.08256,1.83682,-1.58906,-1.08369,-1.17653,590.4946,-61.76627,-46.1801,-23.49169,590.4946,-61.76627,-46.1801,-23.49169,1376.654,786.2288,-46.1801,-23.49169,148.4791,-148.4791,-91.00892,-91.00892,-87.12129,180.5123,-147.8314,-147.8314,-49.82847,-2.89439,-52.72286
12.36662,0.01667,9.45195,1,25.11717,-23.26326,-53.47933,16.97608,2.78533,2.18727,2.78533,2.18727,1.16133,1.16133,0.10261,0.10261,1.70423,-1.74387,-1.3374,-1.45394,564.0776,-90.11375,-73.69733,-41.13873,564.0776,-90.11375,-73.69733,-41.13873,1355.798,763.4658,-73.69733,-41.13873,84.37679,-84.37679,-51.71797,-51.71797,-49.56153,102.5685,-84.00871,-84.00871,-48.70866,-4.77067,-53.47933
12.38328,0.01667,9.63949,1,25.08363,-23.47135,-54.62416,17.22923,2.8344,2.23077,2.8344,2.23077,1.19146,1.19146,0.12287,0.12287,1.5855,-1.87866,-1.58999,-1.73067,529.1682,-126.0549,-110.6277,-67.48846,529.1682,-126.0549,-110.6277,-67.48846,1327.24,733.8109,-110.6277,-67.48846,37.57471,-37.57471,-23.03107,-23.03107,-22.09479,45.67037,-37.4108,-37.4108,-47.22463,-7.39953,-54.62416
12.39995,0.01667,9.82728,1,25.04945,-23.67794,-56.25725,17.44007,2.8839,2.27497,2.8839,2.27497,1.21997,1.21997,0.142,0.142,1.48811,-1.988,-1.82432,-1.98806,490.8506,-169.1607,-156.2359,-103.5096,490.8506,-169.1607,-156.2359,-103.5096,1295.592,697.6599,-156.2359,-103.5096,9.16176,-9.16176,-5.61562,-5.61562,-5.39329,11.13435,-9.1218,-9.1218,-45.46657,-10.79068,-56.25725
12.41662,0.01667,10.01473,1,25.01475,-23.90214,-58.37838,17.59635,2.93413,2.3197,2.93413,2.3197,1.24647,1.24647,0.15876,0.15876,1.4178,-2.06851,-2.02457,-2.20888,453.3642,-218.0707,-208.3247,-148.8284,453.3642,-218.0707,-208.3247,-148.8284,1264.705,656.251,-208.3247,-148.8284,0,0,0,0,0,0,0,0,-43.54107,-14.83731,-58.37838
12.43328,0.01667,10.20146,1,24.97963,-24.15766,-60.88424,17.6904,2.98536,2.36475,2.98536,2.36475,1.27072,1.27072,0.17209,0.17209,1.37808,-2.11891,-2.1781,-2.37938,420.0283,-270.5301,-263.4212,-201.5277,420.0283,-270.5301,-263.4212,-201.5277,1237.593,611.6307,-263.4212,-201.5277,0,0,0,0,0,0,0,0,-41.56874,-19.3155,-60.88424
12.44995,0.01667,10.38744,1,24.94413,-24.44854,-63.62585,17.72357,3.03769,2.41004,3.03769,2.41004,1.29277,1.29277,0.18166,0.18166,1.36848,-2.14076,-2.28161,-2.49586,392.9377,-323.7227,-318.1644,-258.5056,392.9377,-323.7227,-318.1644,-258.5056,1216.162,566.3523,-318.1644,-258.5056,0,0,0,0,0,0,0,0,-39.6691,-23.95676,-63.62585
12.46662,0.01667,10.57279,1,24.90825,-24.77544,-66.43861,17.70257,3.09113,2.4555,3.09113,2.4555,1.31282,1.31282,0.18758,0.18758,1.38591,-2.13753,-2.33758,-2.56088,373.4718,-374.716,-369.465,-316.1888,373.4718,-374.716,-369.465,-316.1888,1201.666,523.072,-369.465,-316.1888,0,0,0,0,0,0,0,0,-37.9543,-28.4843,-66.43861
12.48328,0.01667,10.75769,1,24.87198,-25.13613,-69.15076,17.63673,3.14559,2.50106,3.14559,2.50106,1.3312,1.3312,0.19021,0.19021,1.42573,-2.11396,-2.35152,-2.58026,362.5956,-420.8425,-414.3668,-371.0509,362.5956,-420.8425,-414.3668,-371.0509,1194.98,484.2063,-414.3668,-371.0509,0,0,0,0,0,0,0,0,-36.52195,-32.62882,-69.15076
12.49995,0.01667,10.94242,1,24.83527,-25.52596,-71.62266,17.53732,3.20094,2.5467,3.20094,2.5467,1.3483,1.3483,0.19012,0.19012,1.48217,-2.07567,-2.3314,-2.56252,360.5541,-460.0733,-450.8826,-420.1107,360.5541,-460.0733,-450.8826,-420.1107,1196.327,451.5917,-450.8826,-420.1107,0,0,0,0,0,0,0,0,-35.43875,-36.18391,-71.62266
12.51662,0.01667,11.12724,1,24.79808,-25.93864,-73.75883,17.41637,3.25701,2.59239,3.25701,2.59239,1.36457,1.36457,0.18801,0.18801,1.54889,-2.02865,-2.28668,-2.51783,367.0136,-491.1769,-478.0556,-461.2318,367.0136,-491.1769,-478.0556,-461.2318,1205.399,426.3409,-478.0556,-461.2318,0,0,0,0,0,0,0,0,-34.73777,-39.02108,-73.75883
12.53328,0.01667,11.31242,1,24.76036,-26.3671,-75.51289,17.28564,3.3136,2.63809,3.3136,2.63809,1.38049,1.38049,0.18465,0.18465,1.61958,-1.97879,-2.2273,-2.45694,381.0314,-513.8201,-495.957,-493.3259,381.0314,-513.8201,-495.957,-493.3259,1221.337,408.7516,-495.957,-493.3259,0,0,0,0,0,0,0,0,-34.41484,-41.09805,-75.51289
12.54995,0.01667,11.49817,1,24.72206,-26.80429,-76.8842,17.15569,3.37051,2.6838,3.37051,2.6838,1.39647,1.39647,0.1808,0.1808,1.68848,-1.93137,-2.16272,-2.3901,401.1331,-528.4587,-505.5255,-516.3262,401.1331,-528.4587,-505.5255,-516.3262,1242.797,398.4051,-505.5255,-516.3262,0,0,0,0,0,0,0,0,-34.43314,-42.45107,-76.8842
12.56662,0.01667,11.68464,1,24.68314,-27.24382,-77.90907,17.03508,3.42757,2.72951,3.42757,2.72951,1.41287,1.41287,0.17712,0.17712,1.75085,-1.89073,-2.10106,-2.32625,425.4379,-536.1144,-508.3247,-531.0016,425.4379,-536.1144,-508.3247,-531.0016,1268.065,394.3691,-508.3247,-531.0016,0,0,0,0,0,0,0,0,-34.73206,-43.17702,-77.90907
12.58328,0.01667,11.87194,1,24.64358,-27.68045,-78.64909,16.93007,3.48462,2.77523,3.48462,2.77523,1.42996,1.42996,0.17416,0.17416,1.80315,-1.86002,-2.0487,-2.27239,451.8363,-538.0929,-506.2722,-538.6738,451.8363,-538.0929,-506.2722,-538.6738,1295.22,395.4544,-506.2722,-538.6738,0,0,0,0,0,0,0,0,-35.23862,-43.41048,-78.64909
12.59995,0.01667,12.06246,0,21.22073,-27.94358,-63.75613,16.81787,3.5417,2.82205,3.5417,2.82205,1.44588,1.44588,0.1719,0.1719,-0.76874,-4.22425,-2.00532,-2.22792,331.7123,-798.8032,-501.1549,-540.918,331.7123,-798.8032,-501.1549,-540.918,1080.847,26.9884,-501.1549,-540.918,0,0,0,0,0,0,0,0,-20.46502,-43.29111,-63.75613
12.61662,0.01667,12.25707,0,18.0117,-27.71133,-32.61582,16.48684,3.59895,2.87849,3.59895,2.87849,1.44322,1.44322,0.1678,0.1678,-3.00213,-6.18068,-1.94118,-2.15718,-72.53725,-1416.026,-492.3434,-537.4737,-72.53725,-1416.026,-492.3434,-537.4737,593.5828,-684.0667,-492.3434,-537.4737,0,0,0,0,0,0,0,0,10.16615,-42.78197,-32.61582
12.63328,0.01667,12.16241,0,14.73024,-26.2986,39.5148,15.81621,3.6128,2.91359,3.6128,2.91359,1.39477,1.39477,0.15697,0.15697,-4.95722,-7.73389,-1.81229,-2.00782,-766.3096,-2059.202,-476.1505,-524.7225,-766.3096,-2059.202,-476.1505,-524.7225,-844.9929,-2095.393,-476.1505,-524.7225,0,0,0,0,0,0,0,0,81.09434,-41.57954,39.5148
12.64995,0.01667,12.06454,0,11.46659,-24.36718,73.89046,14.7635,3.58196,2.92593,3.58196,2.92593,1.29884,1.29884,0.13749,0.13749,-6.47877,-8.76054,-1.5947,-1.75565,-1598.599,-2613.396,-446.5472,-496.1052,-1598.599,-2613.396,-446.5472,-496.1052,-1647.623,-2642.165,-446.5472,-496.1052,0,0,0,0,0,0,0,0,113.0513,-39.16087,73.89046
12.66662,0.01667,11.96052,0,8.1977,-21.95038,106.3646,13.3544,3.54666,2.94698,3.54666,2.94698,1.17419,1.17419,0.1126,0.1126,-7.6106,-9.36417,-1.31294,-1.43362,-2396.394,-3045.606,-403.0401,-451.3298,-2396.394,-3045.606,-403.0401,-451.3298,-2429.818,-3072.396,-403.0401,-451.3298,0,0,0,0,0,0,0,0,141.858,-35.49332,106.3646
12.68328,0.01667,11.84938,0,4.92326,-19.1196,135.0727,11.64026,3.50499,2.97334,3.50499,2.97334,1.02493,1.02493,0.08377,0.08377,-8.39163,-9.62503,-0.98282,-1.06253,-3078.787,-3373.43,-348.6351,-394.3833,-3078.787,-3373.43,-348.6351,-394.3833,-3102.209,-3395.765,-348.6351,-394.3833,0,0,0,0,0,0,0,0,165.9402,-30.86741,135.0727
12.69995,0.01667,11.73091,0,1.64272,-15.95513,159.4745,9.68225,3.45561,3.00167,3.45561,3.00167,0.85623,0.85623,0.05263,0.05263,-8.87316,-9.63347,-0.62199,-0.66483,-3637.149,-3619.603,-289.1459,-332.204,-3637.149,-3619.603,-289.1459,-332.204,-3647.241,-3629.702,-289.1459,-332.204,0,0,0,0,0,0,0,0,185.2874,-25.81291,159.4745
12.71662,0.01667,11.61141,0,0,-12.54669,179.1866,7.53294,3.39775,3.02903,3.39775,3.02903,0.67298,0.67298,0.02024,0.02024,-7.97005,-8.40699,-0.24126,-0.25467,-4066.211,-3792.638,-231.7632,-271.9952,-4066.211,-3792.638,-231.7632,-271.9952,-4066.211,-3792.638,-231.7632,-271.9952,0,0,0,0,0,0,0,0,200.1143,-20.92777,179.1866
12.73328,0.01667,11.51248,0,0,-9.09084,184.4255,5.24134,3.33698,3.05791,3.33698,3.05791,0.48106,0.48106,-0.01298,-0.01298,-5.76609,-6.00538,0.15611,0.16263,-4156.018,-3744.344,-183.2639,-219.8299,-4156.018,-3744.344,-183.2639,-219.8299,-4156.018,-3744.344,-183.2639,-219.8299,0,0,0,0,0,0,0,0,201.1714,-16.74583,184.4255
12.74995,0.01667,11.43573,0,0,-5.94119,167.239,2.99054,3.27849,3.0859,3.27849,3.0859,0.2958,0.2958,-0.04513,-0.04513,-3.58364,-3.68606,0.54741,0.5631,-3752.63,-3325.742,-139.3629,-173.6031,-3752.63,-3325.742,-139.3629,-173.6031,-3752.63,-3325.742,-139.3629,-173.6031,0,0,0,0,0,0,0,0,180.2406,-13.00163,167.239
12.76662,0.01667,11.37609,0,0,-3.37492,135.353,1.02728,3.22646,3.10824,3.22646,3.10824,0.13633,0.13633,-0.07296,-0.07296,-1.66595,-1.69507,0.89176,0.90736,-3013.857,-2662.981,-92.21111,-129.2335,-3013.857,-2662.981,-92.21111,-129.2335,-3013.857,-2662.981,-92.21111,-129.2335,0,0,0,0,0,0,0,0,144.5526,-9.19953,135.353
12.78328,0.01667,11.32562,0,0,-1.43177,103.5223,-0.51052,3.18281,3.12258,3.18281,3.12258,0.01243,0.01243,-0.09421,-0.09421,-0.15294,-0.1543,1.1588,1.16907,-2263.172,-2009.403,-40.47189,-86.44878,-2263.172,-2009.403,-40.47189,-86.44878,-2263.172,-2009.403,-40.47189,-86.44878,0,0,0,0,0,0,0,0,108.795,-5.2727,103.5223
12.79995,0.01667,11.27846,0,0,0.00886,78.40328,-1.64465,3.14658,3.12966,3.14658,3.12966,-0.07872,-0.07872,-0.10867,-0.10867,0.97352,0.97593,1.34382,1.34716,-1654.029,-1480.036,12.79941,-46.5275,-1654.029,-1480.036,12.79941,-46.5275,-1654.029,-1480.036,12.79941,-46.5275,0,0,0,0,0,0,0,0,79.80447,-1.40118,78.40328
12.81662,0.01667,11.23125,0,0,1.02167,55.75092,-2.43787,3.11625,3.13088,3.11625,3.13088,-0.14282,-0.14282,-0.11693,-0.11693,1.77373,1.76993,1.45235,1.44924,-1093.239,-1010.717,63.07435,-10.67866,-1093.239,-1010.717,63.07435,-10.67866,-1093.239,-1010.717,63.07435,-10.67866,0,0,0,0,0,0,0,0,53.57423,2.17669,55.75092
12.83328,0.01667,11.18216,0,0,1.64789,34.77415,-2.91782,3.09119,3.12685,3.09119,3.12685,-0.18245,-0.18245,-0.11933,-0.11933,2.27374,2.26191,1.48762,1.47987,-570.7158,-589.3849,105.8387,20.14677,-570.7158,-589.3849,105.8387,20.14677,-570.7158,-589.3849,105.8387,20.14677,0,0,0,0,0,0,0,0,29.54031,5.23385,34.77415
12.84995,0.01667,11.13065,0,0,1.9401,16.53472,-3.11486,3.07085,3.11816,3.07085,3.11816,-0.20023,-0.20023,-0.11647,-0.11647,2.50243,2.48517,1.45622,1.44617,-120.1703,-231.1446,137.4589,45.2179,-120.1703,-231.1446,137.4589,45.2179,-120.1703,-231.1446,137.4589,45.2179,0,0,0,0,0,0,0,0,8.94573,7.58899,16.53472
12.86662,0.01667,11.07718,0,0,1.96901,2.18983,-3.07567,3.05443,3.10564,3.05443,3.10564,-0.19995,-0.19995,-0.10929,-0.10929,2.50494,2.48627,1.36981,1.35959,226.2472,47.54079,156.5085,64.01926,226.2472,47.54079,156.5085,64.01926,226.2472,47.54079,156.5085,64.01926,0,0,0,0,0,0,0,0,-6.97162,9.16145,2.18983
12.88328,0.01667,11.02269,0,0,1.81471,-7.73385,-2.86021,3.04096,3.09029,3.04096,3.09029,-0.18635,-0.18635,-0.09902,-0.09902,2.33937,2.32257,1.24358,1.23464,454.588,240.463,163.5119,76.34951,454.588,240.463,163.5119,76.34951,454.588,240.463,163.5119,76.34951,0,0,0,0,0,0,0,0,-17.69848,9.96463,-7.73385
12.89995,0.01667,10.96809,0,0,1.55431,-13.43739,-2.53239,3.02941,3.07315,3.02941,3.07315,-0.16438,-0.16438,-0.08694,-0.08694,2.06727,2.0541,1.09377,1.0868,571.5953,352.5604,160.4999,82.49774,571.5953,352.5604,160.4999,82.49774,571.5953,352.5604,160.4999,82.49774,0,0,0,0,0,0,0,0,-23.5323,10.09492,-13.43739
12.91662,0.01667,10.91404,0,0,1.25178,-15.69199,-2.15072,3.01887,3.05516,3.01887,3.05516,-0.13847,-0.13847,-0.07422,-0.07422,1.74435,1.73513,0.93521,0.93027,599.442,397.6386,150.3115,83.11339,599.442,397.6386,150.3115,83.11339,599.442,397.6386,150.3115,83.11339,0,0,0,0,0,0,0,0,-25.38923,9.69723,-15.69199
12.93328,0.01667,10.86081,0,0,0.95321,-15.49088,-1.76162,3.00862,3.03703,3.00862,3.03703,-0.11208,-0.11208,-0.06179,-0.06179,1.4142,1.40835,0.77973,0.7765,565.8506,393.8375,135.8006,79.54593,565.8506,393.8375,135.8006,79.54593,565.8506,393.8375,135.8006,79.54593,0,0,0,0,0,0,0,0,-24.43708,8.9462,-15.49088
12.94995,0.01667,10.80845,0,0,0.68644,-13.83828,-1.3969,2.99818,3.01922,2.99818,3.01922,-0.08753,-0.08753,-0.05027,-0.05027,1.10614,1.10275,0.63535,0.6334,498.2155,359.3281,119.3361,73.18212,498.2155,359.3281,119.3361,73.18212,498.2155,359.3281,119.3361,73.18212,0,0,0,0,0,0,0,0,-21.83612,7.99784,-13.83828
12.96661,0.01667,10.75686,0,0,0.46414,-11.54472,-1.07444,2.98728,3.00199,2.98728,3.00199,-0.06606,-0.06606,-0.04002,-0.04002,0.83621,0.83441,0.50663,0.50554,417.6897,309.607,102.6295,65.26414,417.6897,309.607,102.6295,65.26414,417.6897,309.607,102.6295,65.26414,0,0,0,0,0,0,0,0,-18.51957,6.97485,-11.54472
12.98328,0.01667,10.70587,0,0,0.28838,-9.15761,-0.80116,2.97584,2.98541,2.97584,2.98541,-0.04812,-0.04812,-0.03117,-0.03117,0.61017,0.60932,0.3953,0.39475,338.095,255.782,86.81262,56.76344,338.095,255.782,86.81262,56.76344,338.095,255.782,86.81262,56.76344,0,0,0,0,0,0,0,0,-15.12222,5.96462,-9.15761
12.99995,0.01667,10.65535,0,0,0.15516,-6.98814,-0.57672,2.96387,2.96947,2.96387,2.96947,-0.03363,-0.03363,-0.02371,-0.02371,0.42719,0.42684,0.30124,0.30099,266.8907,204.8027,72.5177,48.38892,266.8907,204.8027,72.5177,48.38892,266.8907,204.8027,72.5177,48.38892,0,0,0,0,0,0,0,0,-12.01099,5.02286,-6.98814
13.01661,0.01667,10.60519,0,0,0.05769,-5.17268,-0.39656,2.95145,2.95409,2.95145,2.95409,-0.02222,-0.02222,-0.01753,-0.01753,0.28273,0.28262,0.22313,0.22304,207.0082,160.2839,60.00817,40.60722,207.0082,160.2839,60.00817,40.60722,207.0082,160.2839,60.00817,40.60722,0,0,0,0,0,0,0,0,-9.35257,4.17989,-5.17268
13.03328,0.01667,10.55532,0,0,-0.01142,-3.73637,-0.25433,2.93866,2.93918,2.93866,2.93918,-0.01339,-0.01339,-0.01248,-0.01248,0.17077,0.17075,0.15908,0.15907,158.6649,123.4494,49.31029,33.66988,158.6649,123.4494,49.31029,33.66988,158.6649,123.4494,49.31029,33.66988,0,0,0,0,0,0,0,0,-7.18364,3.44727,-3.73637
13.04995,0.01667,10.5057,0,0,-0.05895,-2.64577,-0.14337,2.92561,2.92464,2.92561,2.92464,-0.00667,-0.00667,-0.00838,-0.00838,0.08517,0.08519,0.10708,0.10709,120.7157,94.10454,40.31427,27.67078,120.7157,94.10454,40.31427,27.67078,120.7157,94.10454,40.31427,27.67078,0,0,0,0,0,0,0,0,-5.47009,2.82432,-2.64577
13.06661,0.01667,10.45628,0,0,-0.09061,-1.84374,-0.05749,2.91236,2.91039,2.91236,2.91039,-0.00159,-0.00159,-0.00509,-0.00509,0.02038,0.02039,0.06513,0.06515,91.50487,71.35683,32.84355,22.59996,91.50487,71.35683,32.84355,22.59996,91.50487,71.35683,32.84355,22.59996,0,0,0,0,0,0,0,0,-4.14704,2.30331,-1.84374
13.08328,0.01667,10.40705,0,0,-0.11088,-1.2671,0.00866,2.899,2.89636,2.899,2.89636,0.00221,0.00221,-0.00245,-0.00245,-0.02833,-0.02834,0.03144,0.03146,69.29076,54.02619,26.69825,18.3871,69.29076,54.02619,26.69825,18.3871,69.29076,54.02619,26.69825,18.3871,0,0,0,0,0,0,0,0,-3.14009,1.87299,-1.2671
13.09995,0.01667,10.35801,0,0,-0.12302,-0.84898,0.0594,2.88555,2.88251,2.88555,2.88251,0.00504,0.00504,-0.00035,-0.00035,-0.06472,-0.06475,0.00449,0.0045,52.33015,40.74435,21.6803,14.93273,52.33015,40.74435,21.6803,14.93273,52.33015,40.74435,21.6803,14.93273,0,0,0,0,0,0,0,0,-2.37001,1.52103,-0.84898
13.11661,0.01667,10.30914,0,0,-0.12928,-0.54155,0.09809,2.87207,2.86879,2.87207,2.86879,0.00712,0.00712,0.00132,0.00132,-0.09162,-0.09166,-0.017,-0.017,39.29125,30.46377,17.59947,12.12035,39.29125,30.46377,17.59947,12.12035,39.29125,30.46377,17.59947,12.12035,0,0,0,0,0,0,0,0,-1.77621,1.23466,-0.54155
13.13328,0.01667,10.26045,0,0,-0.13129,-0.31533,0.12728,2.85856,2.85519,2.85856,2.85519,0.00862,0.00862,0.00264,0.00264,-0.11116,-0.11122,-0.03405,-0.03407,29.22439,22.46109,14.27054,9.81926,29.22439,22.46109,14.27054,9.81926,29.22439,22.46109,14.27054,9.81926,0,0,0,0,0,0,0,0,-1.3161,1.00077,-0.31533
13.14995,0.01667,10.21192,0,0,-0.13028,-0.14991,0.14895,2.84506,2.84168,2.84506,2.84168,0.00967,0.00967,0.00368,0.00368,-0.12497,-0.12503,-0.0475,-0.04752,21.436,16.2196,11.54556,7.92667,21.436,16.2196,11.54556,7.92667,21.436,16.2196,11.54556,7.92667,0,0,0,0,0,0,0,0,-0.95885,0.80894,-0.14991
