time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
40.39984,0.01667,10.47355,-1,-24.90095,23.59968,33.34346,-16.31768,2.49788,3.10989,2.49788,3.10989,-1.23257,-1.23257,-0.14914,-0.14914,0.89968,-2.37906,2.02462,1.8539,140.1155,-1019.963,352.5309,366.8669,140.1155,-1019.963,352.5309,366.8669,276.7105,-775.524,352.5309,366.8669,0,0,0,0,0,0,0,0,3.45732,29.88614,33.34346
40.41651,0.01667,10.38582,-1,-24.91808,23.4133,32.97991,-16.33223,2.47661,3.0838,2.47661,3.0838,-1.22316,-1.22316,-0.14827,-0.14827,0.89687,-2.36995,2.01876,1.85008,135.0491,-1014.716,343.8129,363.9627,135.0491,-1014.716,343.8129,363.9627,271.1165,-771.6182,343.8129,363.9627,0,0,0,0,0,0,0,0,3.5766,29.40331,32.97991
40.43317,0.01667,10.29868,-1,-24.93497,23.22734,32.61904,-16.34726,2.4555,3.05788,2.4555,3.05788,-1.21382,-1.21382,-0.14744,-0.14744,0.89428,-2.36041,2.01342,1.84674,130.0404,-1008.996,335.064,361.3837,130.0404,-1008.996,335.064,361.3837,265.5928,-767.2703,335.064,361.3837,0,0,0,0,0,0,0,0,3.68633,28.93272,32.61904
40.44984,0.01667,10.21214,-1,-24.95164,23.04181,32.26093,-16.36259,2.43454,3.03212,2.43454,3.03212,-1.20454,-1.20454,-0.14665,-0.14665,0.89179,-2.35056,2.00847,1.84375,125.0707,-1002.885,326.2832,359.0898,125.0707,-1002.885,326.2832,359.0898,260.1228,-762.554,326.2832,359.0898,0,0,0,0,0,0,0,0,3.78829,28.47264,32.26093
40.4665,0.01667,10.1262,-1,-24.96808,22.85671,31.9055,-16.37808,2.41373,3.00653,2.41373,3.00653,-1.1953,-1.1953,-0.14589,-0.14589,0.88931,-2.34051,2.00383,1.84104,120.1265,-996.4547,317.4698,357.0432,120.1265,-996.4547,317.4698,357.0432,254.6944,-757.5346,317.4698,357.0432,0,0,0,0,0,0,0,0,3.88402,28.02148,31.9055
40.48317,0.01667,10.04084,-1,-24.9843,22.67203,31.5519,-16.39362,2.39307,2.9811,2.39307,2.9811,-1.18611,-1.18611,-0.14515,-0.14515,0.88673,-2.3303,1.9994,1.83853,115.1991,-989.7452,308.6242,355.2024,115.1991,-989.7452,308.6242,355.2024,249.2996,-752.2479,308.6242,355.2024,0,0,0,0,0,0,0,0,3.97437,27.57753,31.5519
40.49984,0.01667,9.95605,-1,-25.00031,22.48798,31.19947,-16.40912,2.37258,2.95583,2.37258,2.95583,-1.17695,-1.17695,-0.14443,-0.14443,0.88401,-2.32002,1.99515,1.83617,110.2847,-982.7917,299.7492,353.5329,110.2847,-982.7917,299.7492,353.5329,243.9352,-746.726,299.7492,353.5329,0.76419,-0.76419,0.4684,0.4684,-0.92856,0.45057,0.76085,0.76085,4.05999,27.13948,31.19947
40.5165,0.01667,9.87177,-1,-25.0161,22.30628,30.84667,-16.42391,2.35222,2.93074,2.35222,2.93074,-1.16782,-1.16782,-0.14367,-0.14367,0.881,-2.30992,1.99025,1.83322,105.38,-975.6769,290.828,351.9823,105.38,-975.6769,290.828,351.9823,238.5983,-741.0436,290.828,351.9823,5.22374,-5.22374,3.20184,3.20184,-6.34769,3.0784,5.20095,5.20095,4.14222,26.70444,30.84667
40.53317,0.01667,9.78792,-1,-25.03169,22.12903,30.48695,-16.43657,2.33197,2.90586,2.33197,2.90586,-1.15867,-1.15867,-0.14274,-0.14274,0.8774,-2.30056,1.98291,1.82798,100.476,-968.5511,281.7837,350.409,100.476,-968.5511,281.7837,350.409,233.2806,-735.3369,281.7837,350.409,13.54891,-13.54891,8.30468,8.30468,-16.46504,7.98048,13.4898,13.4898,4.2236,26.26335,30.48695
40.54984,0.01667,9.70445,-1,-25.04711,21.95796,30.1098,-16.4458,2.31181,2.88119,2.31181,2.88119,-1.14949,-1.14949,-0.14153,-0.14153,0.87301,-2.2924,1.9715,1.81895,95.56261,-961.6115,272.4985,348.5986,95.56261,-961.6115,272.4985,348.5986,227.9732,-729.7842,272.4985,348.5986,25.62092,-25.62092,15.70411,15.70411,-31.13702,15.08352,25.50916,25.50916,4.30739,25.80241,30.1098
40.5665,0.01667,9.62127,-1,-25.06236,21.79456,29.70254,-16.45058,2.29171,2.85677,2.29171,2.85677,-1.14024,-1.14024,-0.13994,-0.13994,0.86775,-2.28576,1.9547,1.80488,90.63457,-955.0695,262.8431,346.2953,90.63457,-955.0695,262.8431,346.2953,222.6711,-724.5771,262.8431,346.2953,41.33059,-41.33059,25.33321,25.33321,-50.23167,24.32009,41.1503,41.1503,4.39694,25.3056,29.70254
40.58317,0.01667,9.53836,-1,-25.07746,21.63993,29.25209,-16.45013,2.27165,2.8326,2.27165,2.8326,-1.13092,-1.13092,-0.1379,-0.1379,0.86156,-2.28088,1.93148,1.78481,85.69418,-949.1262,252.6994,343.231,85.69418,-949.1262,252.6994,343.231,217.3762,-719.8975,252.6994,343.231,60.58178,-60.58178,37.13304,37.13304,-73.63281,35.63061,60.3175,60.3175,4.49519,24.7569,29.25209
40.59984,0.01667,9.45567,-1,-25.0924,21.49491,28.74629,-16.44388,2.25161,2.80869,2.25161,2.80869,-1.12153,-1.12153,-0.13536,-0.13536,0.85449,-2.27788,1.9011,1.75803,80.75168,-943.9597,241.9766,339.1477,80.75168,-943.9597,241.9766,339.1477,212.0977,-715.9066,241.9766,339.1477,83.28397,-83.28397,51.04813,51.04813,-101.2311,48.95896,82.92065,82.92065,4.60448,24.1418,28.74629
40.6165,0.01667,9.37315,-1,-25.1072,21.36008,28.17487,-16.43145,2.23158,2.78503,2.23158,2.78503,-1.11206,-1.11206,-0.13229,-0.13229,0.8466,-2.27681,1.86304,1.72404,75.82516,-939.7124,230.6206,333.8145,75.82516,-939.7124,230.6206,333.8145,206.8517,-712.7332,230.6206,333.8145,109.3557,-109.3557,67.02856,67.02856,-132.9281,64.25451,108.8787,108.8787,4.72639,23.44848,28.17487
40.63317,0.01667,9.29079,-1,-25.12187,21.23582,27.52692,-16.41264,2.21153,2.76164,2.21153,2.76164,-1.10251,-1.10251,-0.12867,-0.12867,0.83804,-2.27765,1.81698,1.68255,70.93916,-936.3461,218.6174,327.0147,70.93916,-936.3461,218.6174,327.0147,201.66,-710.3429,218.6174,327.0147,138.7189,-138.7189,85.02648,85.02648,-168.6296,81.46875,138.1138,138.1138,4.85958,22.66735,27.52692
40.64984,0.01667,9.20855,-1,-25.13642,21.12213,26.78457,-16.38726,2.19145,2.73849,2.19145,2.73849,-1.09289,-1.09289,-0.12449,-0.12449,0.82885,-2.28038,1.76275,1.63336,66.11982,-933.3347,205.9942,318.5012,66.11982,-933.3347,205.9942,318.5012,196.546,-708.2592,205.9942,318.5012,171.2984,-171.2984,104.9958,104.9958,-208.2446,100.555,170.5512,170.5512,4.99531,21.78926,26.78457
40.6665,0.01667,9.12952,0,-21.69295,20.97845,23.50156,-16.3447,2.17173,2.71586,2.17173,2.71586,-1.08274,-1.08274,-0.11947,-0.11947,2.88507,0.02882,1.69622,1.57266,127.4803,-757.7612,192.771,308.0009,127.4803,-757.7612,192.771,308.0009,236.6991,-585.8479,192.771,308.0009,205.7898,-67.31512,126.1369,126.1369,-246.6705,43.8623,204.8921,204.8921,2.69786,20.8037,23.50156
40.68317,0.01667,9.056,0,-18.45353,20.60782,13.05785,-16.09517,2.15782,2.69553,2.15782,2.69553,-1.06194,-1.06194,-0.11003,-0.11003,4.60441,2.03412,1.56519,1.45271,308.2883,-433.8651,178.281,293.5196,308.2883,-433.8651,178.281,293.5196,393.1596,-310.8328,178.281,293.5196,240.4825,240.4825,147.4015,147.4015,-283.4517,-170.7923,239.4335,239.4335,-6.5423,19.60014,13.05785
40.69984,0.01667,8.9838,0,-15.10587,19.9924,-4.0564,-15.57553,2.15085,2.6762,2.15085,2.6762,-1.02617,-1.02617,-0.09617,-0.09617,6.10334,3.87771,1.3693,1.27323,528.3936,117.6748,161.8174,272.8755,528.3936,117.6748,161.8174,272.8755,592.7343,196.2075,161.8174,272.8755,276.5198,276.5198,169.4903,169.4903,-319.1262,-212.4745,275.3136,275.3136,-22.11497,18.05857,-4.0564
40.7165,0.01667,8.90966,0,-11.75484,19.03345,-27.08689,-14.73381,2.15098,2.65623,2.15098,2.65623,-0.97199,-0.97199,-0.07756,-0.07756,7.27202,5.43444,1.10434,1.0298,755.8326,864.0417,143.2743,245.6468,755.8326,864.0417,143.2743,245.6468,804.3561,910.2959,143.2743,245.6468,315.921,315.921,193.6409,193.6409,-355.5734,-260.3193,314.5429,314.5429,-43.24394,16.15705,-27.08689
40.73317,0.01667,8.83037,0,-8.40066,17.68996,-52.28727,-13.5079,2.15818,2.63372,2.15818,2.63372,-0.89548,-0.89548,-0.05364,-0.05364,8.06409,6.64577,0.76313,0.71458,963.7692,1646.942,122.8796,212.5357,963.7692,1646.942,122.8796,212.5357,999.4882,1675.331,122.8796,212.5357,360.7399,360.7399,221.1122,221.1122,-394.3122,-316.313,359.1663,359.1663,-66.22153,13.93425,-52.28727
40.74984,0.01667,8.74593,0,-5.04319,15.85956,-76.29874,-11.90798,2.171,2.60643,2.171,2.60643,-0.79666,-0.79666,-0.02582,-0.02582,8.49778,7.50575,0.36677,0.34536,1146.166,2340.964,101.8862,176.6974,1146.166,2340.964,101.8862,176.6974,1169.391,2359.564,101.8862,176.6974,412.4456,412.4456,109.5815,105.2001,-435.8866,-382.2267,178.0001,170.8831,-87.87202,11.57327,-76.29874
40.7665,0.01667,8.65692,0,-1.68203,13.4428,-96.94993,-10.09009,2.18984,2.56995,2.18984,2.56995,-0.67921,-0.67921,-0.00632,-0.00632,8.64171,8.05925,0.08948,0.08491,1309.603,2885.777,82.97832,143.9469,1309.603,2885.777,82.97832,143.9469,1318.256,2893.751,82.97832,143.9469,470.2014,470.2014,-53.90799,-51.45068,-478.1618,-457.7353,-87.5661,-83.57453,-106.3772,9.42722,-96.94993
40.78317,0.01667,8.56547,0,0,10.60288,-111.4672,-8.10474,2.21195,2.5235,2.21195,2.5235,-0.54676,-0.54676,0.00476,0.00476,7.67706,7.35801,-0.06728,-0.06445,1449.572,3228.426,67.3476,116.8301,1449.572,3228.426,67.3476,116.8301,1449.572,3228.426,67.3476,116.8301,532.8687,532.8687,-172.0627,-163.174,-530.5442,-530.5442,-279.4921,-265.0537,-119.1185,7.65134,-111.4672
40.79984,0.01667,8.48694,0,0,7.5936,-113.8744,-5.99518,2.23739,2.4725,2.23739,2.4725,-0.40547,-0.40547,0.01072,0.01072,5.68916,5.50918,-0.15092,-0.14611,1492.799,3222.333,54.48028,94.51278,1492.799,3222.333,54.48028,94.51278,1492.799,3222.333,54.48028,94.51278,589.7625,589.7625,-249.3286,-235.0734,-587.1898,-587.1898,-404.9999,-381.8443,-120.0641,6.18966,-113.8744
40.8165,0.01667,8.42256,0,0,4.69449,-103.5959,-3.90679,2.26364,2.42158,2.26364,2.42158,-0.26623,-0.26623,0.01336,0.01336,3.7292,3.64937,-0.1874,-0.18338,1386.618,2877.56,43.86442,76.13725,1386.618,2877.56,43.86442,76.13725,1386.618,2877.56,43.86442,76.13725,638.2196,638.2196,-284.5526,-266.9467,-635.4355,-635.4355,-462.2164,-433.6182,-108.5812,4.98526,-103.5959
40.83317,0.01667,8.37017,0,0,2.11728,-85.01842,-1.99851,2.28719,2.37392,2.28719,2.37392,-0.13967,-0.13967,0.01386,0.01386,1.95214,1.92908,-0.19384,-0.19155,1156.734,2339.261,35.18174,61.15349,1156.734,2339.261,35.18174,61.15349,1156.734,2339.261,35.18174,61.15349,678.924,678.924,-286.2379,-267.3984,-675.9623,-675.9623,-464.9541,-434.3518,-89.0205,4.00208,-85.01842
40.84984,0.01667,8.32569,0,0,0.25215,-65.18817,-0.35816,2.306,2.33127,2.306,2.33127,-0.03149,-0.03149,0.01324,0.01324,0.43919,0.43768,-0.18462,-0.18398,892.3388,1793.677,28.15197,49.05323,892.3388,1793.677,28.15197,49.05323,892.3388,1793.677,28.15197,49.05323,5.55875,5.17383,-247.4099,-230.2779,-5.5345,-5.15126,-401.8832,-374.0547,-68.39552,3.20736,-65.18817
40.8665,0.01667,8.28315,0,0,-0.34789,-49.19485,0.29182,2.30856,2.30494,2.30856,2.30494,0.01418,0.01418,0.00778,0.00778,-0.19774,-0.19784,-0.10842,-0.10847,675.416,1358.038,22.65689,39.54655,675.416,1358.038,22.65689,39.54655,675.416,1358.038,22.65689,39.54655,-707.9124,-683.6995,-142.79,-132.4338,704.8243,680.717,-231.9427,-215.1205,-51.77898,2.58413,-49.19485
40.88317,0.01667,8.24055,0,0,-0.47462,-36.99597,0.40171,2.30071,2.2891,2.30071,2.2891,0.0239,0.0239,0.00334,0.00334,-0.33359,-0.33412,-0.04668,-0.04676,509.2767,1025.853,18.35308,32.04976,509.2767,1025.853,18.35308,32.04976,509.2767,1025.853,18.35308,32.04976,-768.7283,-754.9539,-70.5994,-65.24017,765.3749,751.6606,-114.679,-105.9736,-39.08987,2.0939,-36.99597
40.89984,0.01667,8.19796,0,0,-0.3893,-27.78374,0.34359,2.28884,2.27732,2.28884,2.27732,0.02144,0.02144,0.00105,0.00105,-0.29975,-0.30022,-0.01461,-0.01463,383.5182,774.3442,14.89596,26.0147,383.5182,774.3442,14.89596,26.0147,383.5182,774.3442,14.89596,26.0147,-729.6741,-688.194,-29.28447,-26.96018,726.4911,685.1919,-47.56858,-43.79309,-29.4833,1.69956,-27.78374
40.9165,0.01667,8.15541,0,0,-0.27621,-20.88535,0.23795,2.27552,2.26704,2.27552,2.26704,0.01514,0.01514,0.00012,0.00012,-0.21207,-0.21231,-0.00165,-0.00165,289.3038,585.0927,12.09426,21.12186,289.3038,585.0927,12.09426,21.12186,289.3038,585.0927,12.09426,21.12186,-565.2864,-518.4304,-13.00154,-11.92386,562.8204,516.1688,-21.11921,-19.36867,-22.26525,1.37991,-20.88535
40.93317,0.01667,8.11291,0,0,-0.19398,-15.71315,0.16512,2.26247,2.25649,2.26247,2.25649,0.01054,0.01054,-0.00006,-0.00006,-0.14782,-0.14794,0.00077,0.00077,218.5737,442.51,9.81977,17.1496,218.5737,442.51,9.81977,17.1496,218.5737,442.51,9.81977,17.1496,-420.5449,-384.1833,-8.67664,-7.92642,418.7104,382.5074,-14.094,-12.87538,-16.83355,1.1204,-15.71315
40.94984,0.01667,8.07041,0,0,-0.13615,-11.8261,0.11611,2.24978,2.24558,2.24978,2.24558,0.00738,0.00738,-0.00005,-0.00005,-0.10366,-0.10372,0.00067,0.00067,165.292,334.8654,7.97304,13.9244,165.292,334.8654,7.97304,13.9244,165.292,334.8654,7.97304,13.9244,-314.112,-285.8121,-7.66895,-6.97801,312.7418,284.5653,-12.45714,-11.33481,-12.73579,0.90969,-11.8261
40.9665,0.01667,8.02793,0,0,-0.09554,-8.90111,0.08187,2.23735,2.2344,2.23735,2.2344,0.00518,0.00518,-0.00004,-0.00004,-0.07289,-0.07291,0.00056,0.00056,125.0725,253.4965,6.4736,11.30573,125.0725,253.4965,6.4736,11.30573,125.0725,253.4965,6.4736,11.30573,-235.0993,-213.0504,-6.26862,-5.68071,234.0737,212.121,-10.18251,-9.22753,-9.63972,0.73861,-8.90111
40.98317,0.01667,7.98544,0,0,-0.06684,-6.69859,0.05817,2.22511,2.22305,2.22511,2.22305,0.00364,0.00364,-0,-0,-0.05139,-0.0514,0.00006,0.00006,94.67482,191.9423,5.25615,9.17953,94.67482,191.9423,5.25615,9.17953,94.67482,191.9423,5.25615,9.17953,-176.2846,-159.0906,-5.49692,-4.96078,175.5156,158.3966,-8.92899,-8.0581,-7.2983,0.59971,-6.69859
40.99984,0.01667,7.94297,0,0,-0.04657,-5.03962,0.04144,2.213,2.21156,2.213,2.21156,0.00257,0.00257,0.00002,0.00002,-0.03629,-0.03629,-0.00026,-0.00026,71.68213,145.3551,4.26766,7.4532,71.68213,145.3551,4.26766,7.4532,71.68213,145.3551,4.26766,7.4532,-132.3391,-118.9274,-4.8009,-3.76539,131.7617,118.4086,-7.79839,-6.11636,-5.52654,0.48692,-5.03962
41.0165,0.01667,7.90049,0,0,-0.03226,-3.79001,0.02963,2.20098,2.19998,2.20098,2.19998,0.00181,0.00181,0.00004,0.00004,-0.02566,-0.02566,-0.0005,-0.0005,54.28173,110.085,3.46507,6.05152,54.28173,110.085,3.46507,6.05152,54.28173,110.085,3.46507,6.05152,-99.44666,-88.98393,-3.6302,-3.24827,99.01285,88.59576,-5.89676,-5.27636,-4.18536,0.39535,-3.79001
41.03317,0.01667,7.85801,0,0,-0.02238,-2.84888,0.02127,2.18903,2.18833,2.18903,2.18833,0.00128,0.00128,0.00005,0.00005,-0.01816,-0.01816,-0.00067,-0.00067,41.10921,83.37772,2.81342,4.91345,41.10921,83.37772,2.81342,4.91345,41.10921,83.37772,2.81342,4.91345,-74.78854,-66.62665,-3.16097,-2.816,74.46229,66.33601,-5.13456,-4.57421,-3.16988,0.321,-2.84888
41.04984,0.01667,7.81554,0,0,-0.01541,-2.1402,0.01539,2.17712,2.17664,2.17712,2.17664,0.00091,0.00091,0.00006,0.00006,-0.01288,-0.01288,-0.00083,-0.00083,31.13418,63.15086,2.2843,3.9894,31.13418,63.15086,2.2843,3.9894,31.13418,63.15086,2.2843,3.9894,-56.29698,-49.92907,-2.80778,-2.49019,56.05139,49.71127,-4.56086,-4.04497,-2.40083,0.26063,-2.1402
41.0665,0.01667,7.77307,0,0,-0.01062,-1.60678,0.01111,2.16525,2.16492,2.16525,2.16492,0.00064,0.00064,0.00006,0.00006,-0.00913,-0.00913,-0.00081,-0.00081,23.58012,47.83155,1.8547,3.23913,23.58012,47.83155,1.8547,3.23913,23.58012,47.83155,1.8547,3.23913,-42.39252,-37.42631,-2.41608,-2.13304,42.2076,37.26305,-3.92459,-3.46484,-1.8184,0.21161,-1.60678
41.08317,0.01667,7.7306,0,0,-0.00708,-1.20548,0.00803,2.1534,2.15317,2.1534,2.15317,0.00046,0.00046,0.00005,0.00005,-0.00648,-0.00648,-0.00073,-0.00073,17.85963,36.22922,1.5059,2.62996,17.85963,36.22922,1.5059,2.62996,17.85963,36.22922,1.5059,2.62996,-31.96592,-28.09041,-2.04195,-1.1153,31.82647,27.96787,-3.31686,-1.81166,-1.3773,0.17182,-1.20548
41.09984,0.01667,7.68813,0,0,-0.00457,-0.90371,0.00601,2.14156,2.14142,2.14156,2.14142,0.00032,0.00032,0.00006,0.00006,-0.00461,-0.00461,-0.0009,-0.0009,13.52733,27.44166,1.22267,2.13534,13.52733,27.44166,1.22267,2.13534,13.52733,27.44166,1.22267,2.13534,-24.10908,-21.08621,-1.93867,-1.04077,24.00391,20.99423,-3.14911,-1.69059,-1.04322,0.1395,-0.90371
41.1165,0.01667,7.64566,0,0,-0.00278,-0.67692,0.00458,2.12974,2.12965,2.12974,2.12965,0.00023,0.00023,0.00007,0.00007,-0.00328,-0.00328,-0.00105,-0.00105,10.24611,20.78573,0.99271,1.73374,10.24611,20.78573,0.99271,1.73374,10.24611,20.78573,0.99271,1.73374,-18.17955,-15.82383,-1.87292,-0.9898,18.10024,15.7548,-3.0423,-1.6078,-0.79018,0.11327,-0.67692
41.13317,0.01667,7.60319,0,0,-0.00144,-0.50656,0.00345,2.11792,2.11787,2.11792,2.11787,0.00016,0.00016,0.00007,0.00007,-0.00233,-0.00233,-0.001,-0.001,7.76089,15.74429,0.806,1.40767,7.76089,15.74429,0.806,1.40767,7.76089,15.74429,0.806,1.40767,-13.72313,-11.88655,-1.01663,-0.88057,13.66326,11.8347,-1.65137,-1.43036,-0.59853,0.09196,-0.50656
41.14984,0.01667,7.56072,0,0,-0.00065,-0.37869,0.00267,2.10611,2.10609,2.10611,2.10609,0.00012,0.00012,0.00007,0.00007,-0.00165,-0.00165,-0.00101,-0.00101,5.87852,11.92567,0.6544,1.14292,5.87852,11.92567,0.6544,1.14292,5.87852,11.92567,0.6544,1.14292,-10.35002,-8.92035,-0.94329,-0.81299,10.30487,8.88144,-1.53225,-1.3206,-0.45336,0.07467,-0.37869
41.1665,0.01667,7.51826,0,0,-0.00055,-0.28278,0.00245,2.09431,2.0943,2.09431,2.0943,0.0001,0.0001,0.00008,0.00008,-0.00137,-0.00137,-0.00114,-0.00114,4.45274,9.03324,0.53131,0.92795,4.45274,9.03324,0.53131,0.92795,4.45274,9.03324,0.53131,0.92795,-7.02895,-6.02744,-0.95356,-0.81769,6.99829,6.00115,-1.54892,-1.32822,-0.3434,0.06062,-0.28278
41.18317,0.01667,7.47579,0,0,-0.00022,-0.21089,0.00239,2.08251,2.0825,2.08251,2.0825,0.00009,0.00009,0.00008,0.00008,-0.00131,-0.00131,-0.00114,-0.00114,3.37275,6.84233,0.43137,0.75342,3.37275,6.84233,0.43137,0.75342,3.37275,6.84233,0.43137,0.75342,-6.00022,-3.92363,-0.90539,0,5.97405,3.90652,-1.47069,0,-0.26011,0.04922,-0.21089
41.19984,0.01667,7.43333,0,0,-0.00013,-0.15706,0.00238,2.07071,2.07071,2.07071,2.07071,0.00009,0.00009,0.00008,0.00008,-0.00125,-0.00125,-0.00121,-0.00121,2.55471,5.18279,0.35022,0.61171,2.55471,5.18279,0.35022,0.61171,2.55471,5.18279,0.35022,0.61171,-3.9663,-3.36605,-0.91204,0,3.949,3.35137,-1.48149,0,-0.19702,0.03996,-0.15706
41.2165,0.01667,7.39087,0,0,0.00009,-0.11679,0.00235,2.05892,2.05892,2.05892,2.05892,0.00009,0.00009,0.00008,0.00008,-0.00123,-0.00123,-0.00119,-0.00119,1.93506,3.92575,0.28434,0.49665,1.93506,3.92575,0.28434,0.49665,1.93506,3.92575,0.28434,0.49665,-3.54603,-1.74787,0,0,3.53056,1.74025,0,0,-0.14924,0.03244,-0.11679
