time_s,dt_s,speed_kmh,steer_input,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
3.53332,0.01667,10.01473,1,25.01475,-23.90213,-58.37832,17.59634,2.93412,2.31969,2.93412,2.31969,1.24647,1.24647,0.15876,0.15876,1.41781,-2.0685,-2.02456,-2.20887,453.3636,-218.0696,-208.3238,-148.8273,453.3636,-218.0696,-208.3238,-148.8273,1264.704,656.252,-208.3238,-148.8273,0,0,0,0,0,0,0,0,-43.54109,-14.83723,-58.37832
3.54999,0.01667,10.20145,1,24.97963,-24.15765,-60.88417,17.69039,2.98536,2.36475,2.98536,2.36475,1.27072,1.27072,0.17209,0.17209,1.37808,-2.1189,-2.1781,-2.37937,420.0283,-270.5285,-263.42,-201.5262,420.0283,-270.5285,-263.42,-201.5262,1237.593,611.632,-263.42,-201.5262,0,0,0,0,0,0,0,0,-41.56878,-19.31539,-60.88417
3.56665,0.01667,10.38744,1,24.94413,-24.44853,-63.62577,17.72357,3.03769,2.41004,3.03769,2.41004,1.29277,1.29277,0.18166,0.18166,1.36848,-2.14075,-2.28161,-2.49585,392.9378,-323.721,-318.163,-258.5038,392.9378,-323.721,-318.163,-258.5038,1216.162,566.3536,-318.163,-258.5038,0,0,0,0,0,0,0,0,-39.66914,-23.95663,-63.62577
3.58332,0.01667,10.57278,1,24.90825,-24.77543,-66.4385,17.70256,3.09113,2.45549,3.09113,2.45549,1.31282,1.31282,0.18758,0.18758,1.38591,-2.13753,-2.33758,-2.56087,373.4719,-374.7144,-369.4635,-316.1868,373.4719,-374.7144,-369.4635,-316.1868,1201.666,523.0733,-369.4635,-316.1868,0,0,0,0,0,0,0,0,-37.95434,-28.48416,-66.4385
3.59999,0.01667,10.75769,1,24.87198,-25.13612,-69.15067,17.63674,3.14559,2.50106,3.14559,2.50106,1.3312,1.3312,0.19021,0.19021,1.42573,-2.11396,-2.35152,-2.58026,362.5959,-420.8408,-414.3652,-371.0488,362.5959,-420.8408,-414.3652,-371.0488,1194.981,484.2078,-414.3652,-371.0488,0,0,0,0,0,0,0,0,-36.522,-32.62867,-69.15067
3.61665,0.01667,10.94242,1,24.83527,-25.52595,-71.62257,17.53732,3.20094,2.5467,3.20094,2.5467,1.3483,1.3483,0.19012,0.19012,1.48217,-2.07567,-2.3314,-2.56252,360.5541,-460.0718,-450.8812,-420.1086,360.5541,-460.0718,-450.8812,-420.1086,1196.327,451.593,-450.8812,-420.1086,0,0,0,0,0,0,0,0,-35.4388,-36.18377,-71.62257
3.63332,0.01667,11.12724,1,24.79808,-25.93863,-73.75874,17.41637,3.25701,2.59238,3.25701,2.59238,1.36457,1.36457,0.18801,0.18801,1.54889,-2.02865,-2.28668,-2.51783,367.0132,-491.176,-478.0542,-461.23,367.0132,-491.176,-478.0542,-461.23,1205.398,426.3417,-478.0542,-461.23,0,0,0,0,0,0,0,0,-34.73779,-39.02094,-73.75874
3.64999,0.01667,11.31242,1,24.76036,-26.36709,-75.51278,17.28565,3.3136,2.63809,3.3136,2.63809,1.38049,1.38049,0.18465,0.18465,1.61957,-1.97879,-2.22731,-2.45694,381.0307,-513.8195,-495.956,-493.3244,381.0307,-513.8195,-495.956,-493.3244,1221.336,408.7521,-495.956,-493.3244,0,0,0,0,0,0,0,0,-34.41484,-41.09795,-75.51278
3.66665,0.01667,11.49816,1,24.72206,-26.80427,-76.88412,17.15569,3.37051,2.6838,3.37051,2.6838,1.39647,1.39647,0.1808,0.1808,1.68848,-1.93138,-2.16272,-2.39011,401.1321,-528.4585,-505.5249,-516.3251,401.1321,-528.4585,-505.5249,-516.3251,1242.796,398.4052,-505.5249,-516.3251,0,0,0,0,0,0,0,0,-34.43312,-42.451,-76.88412
3.68332,0.01667,11.68463,1,24.68314,-27.24381,-77.90903,17.03509,3.42757,2.72951,3.42757,2.72951,1.41287,1.41287,0.17712,0.17712,1.75084,-1.89073,-2.10107,-2.32625,425.4369,-536.1143,-508.3245,-531.0009,425.4369,-536.1143,-508.3245,-531.0009,1268.065,394.3693,-508.3245,-531.0009,0,0,0,0,0,0,0,0,-34.73204,-43.17698,-77.90903
3.69999,0.01667,11.87193,1,24.64358,-27.68044,-78.64908,16.93008,3.48462,2.77523,3.48462,2.77523,1.42996,1.42996,0.17416,0.17416,1.80315,-1.86003,-2.0487,-2.2724,451.8355,-538.0932,-506.2722,-538.6735,451.8355,-538.0932,-506.2722,-538.6735,1295.219,395.4542,-506.2722,-538.6735,0,0,0,0,0,0,0,0,-35.23861,-43.41046,-78.64908
3.71665,0.01667,12.06011,1,24.60336,-28.11025,-79.17638,16.84447,3.54155,2.82096,3.54155,2.82096,1.44793,1.44793,0.1723,0.1723,1.8432,-1.84116,-2.00996,-2.23338,478.1978,-536.1315,-501.3819,-541.1507,478.1978,-536.1315,-501.3819,-541.1507,1322.32,400.0798,-501.3819,-541.1507,0,0,0,0,0,0,0,0,-35.86617,-43.31021,-79.17638
3.73332,0.01667,11.96416,1,24.59347,-27.64232,-25.95571,16.67958,3.55617,2.83622,3.55617,2.83622,1.442,1.442,0.16749,0.16749,1.96516,-1.69228,-1.9497,-2.1663,510.7374,-523.4785,-493.6903,-538.7713,510.7374,-523.4785,-493.6903,-538.7713,297.5937,-642.8018,-493.6903,-538.7713,0,0,0,0,0,0,0,0,16.93613,-42.89183,-25.95571
3.74999,0.01667,11.86988,1,24.6139,-27.20947,-27.10395,16.43405,3.52917,2.82085,3.52917,2.82085,1.41301,1.41301,0.1591,0.1591,2.16529,-1.42281,-1.85951,-2.06251,569.2644,-482.1781,-479.3983,-527.3299,569.2644,-482.1781,-479.3983,-527.3299,351.677,-604.2262,-479.3983,-527.3299,0,0,0,0,0,0,0,0,14.71884,-41.82278,-27.10395
3.76665,0.01667,11.77644,1,24.634,-26.81409,-28.48433,16.2205,3.50227,2.80465,3.50227,2.80465,1.38669,1.38669,0.15172,0.15172,2.33842,-1.1887,-1.78039,-1.97159,646.4183,-426.8838,-460.5435,-508.7601,646.4183,-426.8838,-460.5435,-508.7601,422.6798,-552.9399,-460.5435,-508.7601,0,0,0,0,0,0,0,0,11.78371,-40.26804,-28.48433
3.78332,0.01667,11.68358,1,24.65384,-26.45558,-29.85953,16.04994,3.47526,2.78737,3.47526,2.78737,1.36361,1.36361,0.14586,0.14586,2.47735,-0.99808,-1.71843,-1.90017,734.7149,-367.9157,-439.3694,-485.5485,734.7149,-367.9157,-439.3694,-485.5485,503.8121,-498.3077,-439.3694,-485.5485,0,0,0,0,0,0,0,0,8.56459,-38.42412,-29.85953
3.79998,0.01667,11.59107,1,24.67345,-26.13088,-31.10223,15.92759,3.44802,2.76894,3.44802,2.76894,1.34392,1.34392,0.14178,0.14178,2.57925,-0.85375,-1.67707,-1.85195,827.0101,-311.8434,-417.6804,-460.3538,827.0101,-311.8434,-417.6804,-460.3538,588.5846,-446.2935,-417.6804,-460.3538,0,0,0,0,0,0,0,0,5.37418,-36.47641,-31.10223
3.81665,0.01667,11.50166,0,21.29795,-25.75783,-24.68174,15.83943,3.4207,2.74998,3.4207,2.74998,1.32657,1.32657,0.13921,0.13921,0.07709,-3.10392,-1.65335,-1.8234,674.8091,-461.0365,-397.2724,-435.2536,674.8091,-461.0365,-397.2724,-435.2536,487.9756,-570.2965,-397.2724,-435.2536,0,0,0,0,0,0,0,0,9.90412,-34.58585,-24.68174
3.83332,0.01667,11.41751,0,18.12129,-25.08033,-2.26687,15.63604,3.39421,2.73634,3.39421,2.73634,1.30048,1.30048,0.13588,0.13588,-2.14904,-5.03993,-1.62013,-1.78332,320.3525,-1005.447,-377.8308,-410.4329,320.3525,-1005.447,-377.8308,-410.4329,184.7572,-1075.283,-377.8308,-410.4329,0,0,0,0,0,0,0,0,30.48019,-32.74706,-2.26687
3.84998,0.01667,11.33544,0,14.83681,-23.92243,30.69873,15.16155,3.3675,2.7328,3.3675,2.7328,1.25349,1.25349,0.1299,0.1299,-4.17589,-6.69334,-1.55491,-1.7057,-344.1808,-1688.372,-357.5933,-384.7078,-344.1808,-1688.372,-357.5933,-384.7078,-430.7208,-1730.096,-357.5933,-384.7078,0,0,0,0,0,0,0,0,61.53634,-30.83761,30.69873
3.86665,0.01667,11.25044,0,11.54775,-22.17283,69.64501,14.28766,3.33873,2.74143,3.33873,2.74143,1.17603,1.17603,0.11865,0.11865,-5.798,-7.86636,-1.42631,-1.55612,-1247.58,-2366.315,-333.6756,-355.7414,-1247.58,-2366.315,-333.6756,-355.7414,-1298.657,-2394.746,-333.6756,-355.7414,0,0,0,0,0,0,0,0,98.28565,-28.64064,69.64501
3.88332,0.01667,11.15846,0,8.25443,-19.84136,107.6069,12.96807,3.30545,2.76105,3.30545,2.76105,1.06473,1.06473,0.101,0.101,-6.96316,-8.53485,-1.22015,-1.32098,-2170.939,-2936.365,-303.4909,-321.3192,-2170.939,-2936.365,-303.4909,-321.3192,-2203.054,-2960.551,-303.4909,-321.3192,0,0,0,0,0,0,0,0,133.5636,-25.95666,107.6069
3.89998,0.01667,11.05789,0,4.95659,-17.01333,140.7502,11.24063,3.26542,2.788,3.26542,2.788,0.92271,0.92271,0.07754,0.07754,-7.69704,-8.7707,-0.94235,-1.01032,-2976.461,-3377.069,-266.5394,-281.1708,-2976.461,-3377.069,-266.5394,-281.1708,-2998.128,-3397.239,-266.5394,-281.1708,0,0,0,0,0,0,0,0,163.5039,-22.75367,140.7502
3.91665,0.01667,10.94888,0,1.65362,-13.80008,167.8063,9.1797,3.21714,2.81812,3.21714,2.81812,0.75609,0.75609,0.04971,0.04971,-8.06107,-8.68343,-0.60842,-0.64489,-3624.667,-3699.777,-224.9922,-237.6598,-3624.667,-3699.777,-224.9922,-237.6598,-3634.087,-3709.165,-224.9922,-237.6598,0,0,0,0,0,0,0,0,187.0264,-19.22008,167.8063
3.93332,0.01667,10.83897,0,0,-10.33712,186.5002,6.8622,3.15982,2.84764,3.15982,2.84764,0.5715,0.5715,0.01885,0.01885,-7.0192,-7.34273,-0.23262,-0.24346,-4060.672,-3881.082,-183.4002,-195.1241,-4060.672,-3881.082,-183.4002,-195.1241,-4060.672,-3881.082,-183.4002,-195.1241,0,0,0,0,0,0,0,0,202.2254,-15.72514,186.5002
3.94998,0.01667,10.7514,0,0,-6.93931,183.1875,4.40834,3.10008,2.87785,3.10008,2.87785,0.37993,0.37993,-0.01349,-0.01349,-4.72039,-4.87511,0.16796,0.17349,-3996.5,-3696.062,-147.3499,-158.1763,-3996.5,-3696.062,-147.3499,-158.1763,-3996.5,-3696.062,-147.3499,-158.1763,0,0,0,0,0,0,0,0,195.8801,-12.69256,183.1875
3.96665,0.01667,10.6857,0,0,-3.99712,157.155,2.09394,3.04438,2.90508,3.04438,2.90508,0.20247,0.20247,-0.04412,-0.04412,-2.54027,-2.59229,0.55391,0.56527,-3433.71,-3126.658,-113.4047,-124.7902,-3433.71,-3126.658,-113.4047,-124.7902,-3433.71,-3126.658,-113.4047,-124.7902,0,0,0,0,0,0,0,0,167.0504,-9.8954,157.155
3.98332,0.01667,10.63442,0,0,-1.69855,122.9298,0.16675,2.9965,2.92503,2.9965,2.92503,0.0567,0.0567,-0.06983,-0.06983,-0.71678,-0.72428,0.88273,0.89197,-2674.78,-2425.362,-75.49983,-91.5071,-2674.78,-2425.362,-75.49983,-91.5071,-2674.78,-2425.362,-75.49983,-91.5071,0,0,0,0,0,0,0,0,129.8678,-6.93802,122.9298
3.99998,0.01667,10.58975,0,0,0.02108,93.98484,-1.30881,2.95691,2.9369,2.95691,2.9369,-0.05387,-0.05387,-0.08928,-0.08928,0.68497,0.68696,1.13515,1.13846,-2011.636,-1826.943,-32.41262,-58.07352,-2011.636,-1826.943,-32.41262,-58.07352,-2011.636,-1826.943,-32.41262,-58.07352,0,0,0,0,0,0,0,0,97.74393,-3.75909,93.98484
4.01665,0.01667,10.54663,0,0,1.25313,68.23771,-2.38937,2.92408,2.94205,2.92408,2.94205,-0.13447,-0.13447,-0.10267,-0.10267,1.71759,1.71311,1.31152,1.3081,-1400.651,-1298.96,13.40875,-25.54091,-1400.651,-1298.96,13.40875,-25.54091,-1400.651,-1298.96,13.40875,-25.54091,0,0,0,0,0,0,0,0,68.74171,-0.50401,68.23771
4.03332,0.01667,10.50194,0,0,2.03405,43.59617,-3.09991,2.8973,2.94115,2.8973,2.94115,-0.1876,-0.1876,-0.10997,-0.10997,2.40476,2.3895,1.41017,1.40121,-802.3962,-807.9738,57.66213,4.69226,-802.3962,-807.9738,57.66213,4.69226,-802.3962,-807.9738,57.66213,4.69226,0,0,0,0,0,0,0,0,41.00576,2.59041,43.59617
4.04998,0.01667,10.45425,0,0,2.41088,21.35084,-3.45933,2.87609,2.93469,2.87609,2.93469,-0.21506,-0.21506,-0.11131,-0.11131,2.76478,2.74138,1.43176,1.41962,-258.1503,-373.4729,95.63651,31.15803,-258.1503,-373.4729,95.63651,31.15803,-258.1503,-373.4729,95.63651,31.15803,0,0,0,0,0,0,0,0,16.08338,5.26746,21.35084
4.06665,0.01667,10.40368,0,0,2.45789,3.23289,-3.51008,2.85968,2.92349,2.85968,2.92349,-0.22029,-0.22029,-0.10734,-0.10734,2.83867,2.81254,1.38404,1.37129,181.4995,-21.00302,123.6431,52.55146,181.4995,-21.00302,123.6431,52.55146,181.4995,-21.00302,123.6431,52.55146,0,0,0,0,0,0,0,0,-4.08681,7.3197,3.23289
4.08332,0.01667,10.35126,0,0,2.26743,-9.73493,-3.31804,2.84702,2.90866,2.84702,2.90866,-0.20831,-0.20831,-0.09919,-0.09919,2.68946,2.66556,1.28136,1.26995,486.9218,234.5472,139.8991,67.98643,486.9218,234.5472,139.8991,67.98643,486.9218,234.5472,139.8991,67.98643,0,0,0,0,0,0,0,0,-18.37117,8.63625,-9.73493
4.09998,0.01667,10.29828,0,0,1.93392,-17.47807,-2.96096,2.83687,2.89145,2.83687,2.89145,-0.18487,-0.18487,-0.08824,-0.08824,2.39062,2.37181,1.14165,1.13266,656.6007,391.8857,144.8076,77.13278,656.6007,391.8857,144.8076,77.13278,656.6007,391.8857,144.8076,77.13278,0,0,0,0,0,0,0,0,-26.6982,9.22013,-17.47807
4.11665,0.01667,10.24575,0,0,1.54024,-20.69011,-2.51532,2.82809,2.87304,2.82809,2.87304,-0.15546,-0.15546,-0.07589,-0.07589,2.01327,2.00022,0.98308,0.9767,709.8362,463.1791,140.634,80.31735,709.8362,463.1791,140.634,80.31735,709.8362,463.1791,140.634,80.31735,0,0,0,0,0,0,0,0,-29.86915,9.17904,-20.69011
4.13332,0.01667,10.19419,0,0,1.14878,-20.55626,-2.04565,2.81971,2.85436,2.81971,2.85436,-0.12464,-0.12464,-0.06331,-0.06331,1.61634,1.60827,0.82115,0.81704,679.5961,468.357,130.1669,78.64479,679.5961,468.357,130.1669,78.64479,679.5961,468.357,130.1669,78.64479,0,0,0,0,0,0,0,0,-29.23098,8.67472,-20.55626
4.14998,0.01667,10.1437,0,0,0.79843,-18.38741,-1.59837,2.81108,2.83606,2.81108,2.83606,-0.09559,-0.09559,-0.05138,-0.05138,1.2413,1.23683,0.66723,0.66482,601.038,430.4049,116.151,73.45377,601.038,430.4049,116.151,73.45377,601.038,430.4049,116.151,73.45377,0,0,0,0,0,0,0,0,-26.26421,7.8768,-18.38741
4.16665,0.01667,10.09417,0,0,0.50729,-15.30372,-1.20084,2.80184,2.8185,2.80184,2.8185,-0.07011,-0.07011,-0.04062,-0.04062,0.91174,0.90955,0.52824,0.52697,503.0375,370.2881,100.8161,66.10056,503.0375,370.2881,100.8161,66.10056,503.0375,370.2881,100.8161,66.10056,0,0,0,0,0,0,0,0,-22.23799,6.93426,-15.30372
4.18332,0.01667,10.04539,0,0,0.27852,-12.08784,-0.86454,2.79184,2.8018,2.79184,2.8018,-0.0489,-0.0489,-0.03128,-0.03128,0.63683,0.63592,0.40738,0.4068,404.9642,303.8181,85.71152,57.76029,404.9642,303.8181,85.71152,57.76029,404.9642,303.8181,85.71152,57.76029,0,0,0,0,0,0,0,0,-18.04812,5.96029,-12.08784
4.19998,0.01667,9.99714,0,0,0.10649,-9.1852,-0.59,2.78112,2.78592,2.78112,2.78592,-0.0319,-0.0319,-0.02339,-0.02339,0.41603,0.41574,0.30512,0.3049,317.3334,240.9302,71.76028,49.32269,317.3334,240.9302,71.76028,49.32269,317.3334,240.9302,71.76028,49.32269,0.02778,0.02778,0.01459,0.01459,-0.02766,-0.02766,0.02369,0.02369,-14.21538,5.03018,-9.1852
4.21665,0.01667,9.9493,0,0,-0.01829,-6.78417,-0.37132,2.76977,2.77077,2.76977,2.77077,-0.01863,-0.01863,-0.01685,-0.01685,0.24338,0.24335,0.22019,0.22015,244.2493,186.6057,59.40862,41.3763,244.2493,186.6057,59.40862,41.3763,244.2493,186.6057,59.40862,41.3763,0.43287,0.43283,0.30073,0.3007,-0.43098,-0.43094,0.48849,0.48844,-10.97111,4.18694,-6.78417
4.23332,0.01667,9.90174,0,0,-0.10575,-4.91265,-0.19976,2.75792,2.75621,2.75792,2.75621,-0.00846,-0.00846,-0.01149,-0.01149,0.11077,0.1108,0.15033,0.15037,185.9867,142.4122,48.78569,34.24959,185.9867,142.4122,48.78569,34.24959,185.9867,142.4122,48.78569,34.24959,0.47121,0.47107,0.64648,0.64628,-0.46916,-0.46901,1.05012,1.04979,-8.36221,3.44956,-4.91265
4.24998,0.01667,9.85441,0,0,-0.16468,-3.51658,-0.0668,2.74569,2.74211,2.74569,2.74211,-0.0008,-0.0008,-0.00712,-0.00712,0.01043,0.01044,0.09335,0.09339,140.9531,107.9554,39.83675,28.08076,140.9531,107.9554,39.83675,28.08076,140.9531,107.9554,39.83675,28.08076,-0.49154,-0.49123,0.77843,0.77793,0.4894,0.48908,1.26445,1.26364,-6.3381,2.82152,-3.51658
4.26665,0.01667,9.80727,0,0,-0.20211,-2.49711,0.03482,2.73318,2.72838,2.73318,2.72838,0.00489,0.00489,-0.00361,-0.00361,-0.06419,-0.06423,0.04736,0.04739,106.6449,81.63368,32.41299,22.88205,106.6449,81.63368,32.41299,22.88205,106.6449,81.63368,32.41299,22.88205,-2.68194,-2.679,0.55019,0.54958,2.67024,2.66731,0.8937,0.89272,-4.79424,2.29714,-2.49711
4.28332,0.01667,9.7603,0,0,-0.22296,-1.73651,0.11069,2.72048,2.71494,2.72048,2.71494,0.00898,0.00898,-0.00083,-0.00083,-0.1181,-0.11819,0.01088,0.01089,80.24768,61.22601,26.32592,18.58915,80.24768,61.22601,26.32592,18.58915,80.24768,61.22601,26.32592,18.58915,-6.05362,-6.04355,-0.08968,-0.08953,6.02721,6.01719,-0.14567,-0.14543,-3.60243,1.86592,-1.73651
4.29998,0.01667,9.71348,0,0,-0.23078,-1.15964,0.16482,2.70762,2.70173,2.70762,2.70173,0.01175,0.01175,0.00131,0.00131,-0.15487,-0.155,-0.01724,-0.01725,59.79027,45.23635,21.37168,15.08931,59.79027,45.23635,21.37168,15.08931,59.79027,45.23635,21.37168,15.08931,-10.36499,-10.3407,-1.11628,-1.11366,10.31978,10.2956,-1.81324,-1.80899,-2.67435,1.51471,-1.15964
4.31665,0.01667,9.66681,0,0,-0.22833,-0.72382,0.20033,2.69466,2.68871,2.69466,2.68871,0.01342,0.01342,0.00287,0.00287,-0.17723,-0.17739,-0.03792,-0.03795,43.93147,32.71168,17.32957,12.22493,43.93147,32.71168,17.32957,12.22493,43.93147,32.71168,17.32957,12.22493,-15.23919,-15.19141,-2.44349,-2.43583,15.17271,15.12514,-3.96911,-3.95667,-1.95161,1.22779,-0.72382
4.33332,0.01667,9.62028,0,0,-0.218,-0.40077,0.21984,2.68163,2.67584,2.68163,2.67584,0.01417,0.01417,0.00393,0.00393,-0.1875,-0.18766,-0.05197,-0.05201,31.71638,23.00264,14.02199,9.87037,31.71638,23.00264,14.02199,9.87037,31.71638,23.00264,14.02199,9.87037,-20.22031,-20.13872,-3.93918,-3.92328,20.13211,20.05087,-6.39865,-6.37283,-1.39334,0.99257,-0.40077
4.34998,0.01667,9.57389,0,0,-0.20192,-0.16907,0.22583,2.66855,2.66311,2.66855,2.66311,0.01417,0.01417,0.00454,0.00454,-0.18779,-0.18794,-0.06016,-0.06021,22.42732,15.62178,11.3157,7.93639,22.42732,15.62178,11.3157,7.93639,22.42732,15.62178,11.3157,7.93639,-24.83493,-24.7097,-5.44483,-5.41737,24.72659,24.60191,-8.84438,-8.79978,-0.96887,0.79979,-0.16907
4.36665,0.01667,9.52765,0,0,-0.18197,-0.01094,0.22074,2.65545,2.65048,2.65545,2.65048,0.01356,0.01356,0.00477,0.00477,-0.18013,-0.18026,-0.06334,-0.06338,15.49376,10.16399,9.10761,6.35576,15.49376,10.16399,9.10761,6.35576,15.49376,10.16399,9.10761,6.35576,-28.6482,-28.47188,-6.79783,-6.756,28.52323,28.34768,-11.04214,-10.97419,-0.65334,0.6424,-0.01094
4.38332,0.01667,9.48155,0,0,-0.15984,0.08922,0.20704,2.64235,2.63794,2.64235,2.63794,0.01251,0.01251,0.00469,0.00469,-0.1665,-0.1666,-0.06241,-0.06244,10.43991,6.26778,7.31465,5.07386,10.43991,6.26778,7.31465,5.07386,10.43991,6.26778,7.31465,5.07386,-31.31807,-31.08729,-7.85489,-7.79701,31.18145,30.95168,-12.75918,-12.66516,-0.42544,0.51466,0.08922
