time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
9.49996,0.01667,4.47521,1.18954,1,1,0,0,1,2153.334,2073.134,0.84819,0,4873.208,0,-0,1,0,25.79751,11.66304,56.92533,10.0097,1.30208,1.00854,1.30208,1.00854,0.55047,0.55047,0.03083,0.03083,1.11786,-0.91602,-0.48521,-0.49812,4.1976,-2.17894,-18.60717,-14.94284,345.7743,-254.6498,-100.8763,-93.28831,1,1,1,1,0.01977,0.01631,0.54368,0.44847,345.7743,-254.6498,-100.8763,-93.28831,218.4421,-273.1972,-103.0786,-94.96265,218.4421,-273.1972,-103.0786,-94.96265,1257.062,814.4206,-103.0786,-94.96265,1060.39,1060.39,0,0,2436.604,2436.604,0,0,0,0,0,0,0,0,0,0,48.69806,8.22728,56.92533
9.51663,0.01667,4.72366,1.25698,1,1,0,0,1,2026.667,2099.523,0.88983,0,4789.98,0,-0,1,0,25.77411,12.24434,56.66112,10.44823,1.37785,1.06901,1.37785,1.06901,0.57658,0.57658,0.02984,0.02984,1.24776,-0.87428,-0.46598,-0.47964,5.23404,-2.1154,-17.35215,-14.71161,388.7701,-244.6966,-97.42996,-90.25663,1,1,1,1,0.02,0.01729,0.54987,0.47555,388.7701,-244.6966,-97.42996,-90.25663,257.3048,-266.8807,-102.1761,-94.2189,257.3048,-266.8807,-102.1761,-94.2189,1273.106,801.0693,-102.1761,-94.2189,1041.399,1041.4,0,0,2394.99,2394.99,0,0,0,0,0,0,0,0,0,0,48.50223,8.15889,56.66112
9.5333,0.01667,4.96646,1.32299,1,1,0,0,1,1900.001,2033.836,0.92593,0,4698.722,0,-0,1,0,25.75005,12.80281,56.3094,10.864,1.45197,1.1284,1.45197,1.1284,0.60151,0.60151,0.0287,0.0287,1.37934,-0.82452,-0.44476,-0.459,8.12699,-1.98604,-15.87623,-14.14461,430.6419,-232.4984,-92.94709,-86.73055,0.99421,1,0.99421,1,0.02567,0.01814,0.5526,0.49889,428.1974,-232.4984,-92.50118,-86.73055,296.7,-259.2594,-100.61,-92.97264,296.7,-259.2594,-100.61,-92.97264,1287.908,787.1561,-100.61,-92.97264,1020.671,1020.671,0,0,2349.361,2349.361,0,0,0,0,0,0,0,0,0,0,48.26734,8.04206,56.3094
9.54996,0.01667,5.20247,1.38728,1,1,0,0,1,1773.334,2008.836,0.95572,1,4587.751,0,-0,1,0,25.72551,13.33473,55.69058,11.25573,1.52419,1.18652,1.52419,1.18652,0.62519,0.62519,0.02743,0.02743,1.51223,-0.76688,-0.4218,-0.43643,17.19266,-1.79749,-14.50075,-13.282,466.3452,-218.0283,-86.75692,-82.75073,0.97384,1,0.97384,1,0.04564,0.01884,0.56177,0.51809,454.5958,-218.0283,-84.86678,-82.75073,333.6919,-250.1106,-98.01493,-91.2328,333.6919,-250.1106,-98.01493,-91.2328,1296.298,770.3594,-98.01493,-91.2328,995.68,995.68,0,0,2293.875,2293.875,0,0,0,0,0,0,0,0,0,0,47.82861,7.86197,55.69058
9.56663,0.01667,5.43162,1.44983,1,1,0,0,1,1646.667,1958.837,0.97847,1,4476.781,0,-0,1,0,25.70065,13.8391,54.98576,11.62184,1.5943,1.24324,1.5943,1.24324,0.6475,0.6475,0.02604,0.02604,1.64667,-0.70087,-0.39732,-0.41214,34.1866,-1.55785,-13.17754,-12.17679,495.3181,-201.064,-79.33669,-78.35639,0.94154,1,0.94154,1,0.07729,0.01938,0.5763,0.5329,468.3625,-201.064,-75.46933,-78.35639,365.7444,-239.2085,-94.20789,-89.0112,365.7444,-239.2085,-94.20789,-89.0112,1300.283,755.177,-94.20789,-89.0112,970.7211,970.7211,0,0,2238.39,2238.39,0,0,0,0,0,0,0,0,0,0,47.37424,7.61152,54.98576
9.5833,0.01667,5.65399,1.51065,1,1,0,0,1,1520,1888.837,0.99341,1,4365.81,0,-0,1,0,25.67556,14.31515,54.18178,11.96249,1.66231,1.29859,1.66231,1.29859,0.66843,0.66843,0.02455,0.02455,1.78295,-0.62623,-0.37166,-0.38647,60.65582,-1.28053,-11.87846,-10.90066,517.3322,-181.4167,-71.1695,-73.62205,0.8999,1,0.8999,1,0.1181,0.01975,0.59505,0.54318,471.6185,-181.4167,-65.23442,-73.62205,391.3661,-226.3405,-89.21999,-86.33153,391.3661,-226.3405,-89.21999,-86.33153,1298.521,741.8053,-89.21999,-86.33153,945.7974,945.7974,0,0,2182.905,2182.905,0,0,0,0,0,0,0,0,0,0,46.8888,7.29299,54.18178
9.59996,0.01667,5.86965,1.56978,1,1,0,0,1,1393.334,1779.949,0.99981,1,4254.84,0,-0,1,0,25.65033,14.76221,53.28827,12.27752,1.72825,1.35261,1.72825,1.35261,0.68795,0.68795,0.02297,0.02297,1.92159,-0.54244,-0.34501,-0.35961,98.06188,-0.98254,-10.5685,-9.51714,532.7382,-158.9032,-62.5704,-68.58236,0.85117,1,0.85117,1,0.16585,0.01996,0.61697,0.54883,468.0458,-158.9032,-54.83102,-68.58236,410.2379,-211.2994,-83.21159,-83.22395,410.2379,-211.2994,-83.21159,-83.22395,1290.723,730.4364,-83.21159,-83.22395,920.9127,920.9128,0,0,2127.42,2127.42,0,0,0,0,0,0,0,0,0,0,46.374,6.91428,53.28827
9.61663,0.01667,6.07871,1.62724,1,1,0,0,1,1266.667,1643.079,1,1,4143.869,0,-0,1,0,25.62503,15.18003,52.33491,12.56678,1.79213,1.40532,1.79213,1.40532,0.70605,0.70605,0.02129,0.02129,2.06305,-0.44912,-0.31744,-0.33163,147.5959,-0.69597,-9.26285,-8.09048,541.1659,-133.0372,-54.01253,-63.23774,0.79734,0.99964,0.79734,0.99964,0.2186,0.02035,0.6412,0.55016,461.4058,-132.9893,-44.94365,-63.2178,423.0337,-193.8222,-76.44783,-79.70501,423.0337,-193.8222,-76.44783,-79.70501,1277.495,721.3111,-76.44783,-79.70501,896.0696,896.0696,0,0,2071.935,2071.935,0,0,0,0,0,0,0,0,0,0,45.84781,6.4871,52.33491
9.63329,0.01667,6.2812,1.68304,1,1,0,0,1,1140,1509.432,1,1,4032.899,0,-0,1,0,25.59974,15.56909,51.36972,12.83056,1.85397,1.45674,1.85397,1.45674,0.72274,0.72274,0.01953,0.01953,2.20744,-0.34637,-0.28902,-0.30259,210.2933,-0.54725,-7.95627,-6.75267,542.9072,-103.0705,-45.71215,-57.35391,0.74013,0.99331,0.74013,0.99331,0.27467,0.02656,0.66694,0.55301,456.4721,-102.3842,-35.90068,-57.01518,431.3595,-173.439,-69.2142,-75.72397,431.3595,-173.439,-69.2142,-75.72397,1260.286,714.8577,-69.2142,-75.72397,871.271,871.271,0,0,2016.449,2016.449,0,0,0,0,0,0,0,0,0,0,45.34851,6.02121,51.36972
9.64996,0.01667,6.47715,1.73717,1,1,0,0,1,1013.333,1378.091,1,1,3921.928,0,-0,1,0,25.57454,15.93072,50.443,13.06993,1.91378,1.50686,1.91378,1.50686,0.73805,0.73805,0.0177,0.0177,2.35425,-0.23504,-0.25988,-0.27265,286.5032,-0.38115,-6.66544,-5.52908,537.5504,-69.78741,-37.87656,-51.01642,0.68104,0.97999,0.68104,0.97999,0.33258,0.03961,0.69353,0.55901,457.4753,-68.39828,-27.92133,-50.10601,437.5083,-149.9151,-61.79183,-71.22026,437.5083,-149.9151,-61.79183,-71.22026,1241.162,711.2916,-61.79183,-71.22026,846.5187,846.5187,0,0,1960.964,1960.964,0,0,0,0,0,0,0,0,0,0,44.91724,5.52576,50.443
