time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
14.78327,0.01667,3.46605,0.91625,-1,1,0,0,1,2050.001,1792.874,0.64113,0,4738.51,0,-0,1,0,-25.87903,-9.23703,-52.77082,-8.18144,0.76723,0.99803,0.76723,0.99803,-0.44281,-0.44281,-0.03423,-0.03423,1.04417,-0.60165,0.56268,0.55348,1.98505,-1.03851,13.3362,19.66071,285.1918,-182.2926,102.8148,112.1461,1,1,1,1,0.01155,0.01613,0.31772,0.44346,285.1918,-182.2926,102.8148,112.1461,288.9133,-76.37769,92.21878,100.1835,288.9133,-76.37769,92.21878,100.1835,-774.1741,-1102.833,92.21878,100.1835,-1034.115,-1034.115,0,0,2369.255,2369.255,0,0,0,0,0,0,0,0,0,0,-44.7778,-7.99302,-52.77082
14.79994,0.01667,3.71583,0.98387,-1,1,0,0,1,2126.667,1868.983,0.69747,0,4788.884,0,-0,1,0,-25.86074,-9.84246,-54.00156,-8.63979,0.82679,1.0732,0.82679,1.0732,-0.46966,-0.46966,-0.03344,-0.03344,1.01504,-0.73093,0.54759,0.53741,2.08243,-1.62993,14.06451,19.99527,278.0109,-222.3106,100.7471,109.6553,1,1,1,1,0.01281,0.01736,0.35228,0.47732,278.0109,-222.3106,100.7471,109.6553,286.6788,-109.5035,93.919,102.0806,286.6788,-109.5035,93.919,102.0806,-786.4505,-1142.958,93.919,102.0806,-1044.42,-1044.42,0,0,2394.442,2394.442,0,0,0,0,0,0,0,0,0,0,-45.8591,-8.14247,-54.00156
14.81661,0.01667,3.96755,1.05203,-1,1,0,0,1,2203.334,1945.256,0.75126,0,4839.26,0,-0,1,0,-25.84107,-10.44966,-55.22749,-9.09668,0.88684,1.14892,0.88684,1.14892,-0.49654,-0.49654,-0.03259,-0.03259,0.98367,-0.86047,0.5314,0.52028,2.14786,-2.36736,14.56209,19.89588,270.5297,-262.9726,98.3828,106.8376,1,1,1,1,0.01404,0.0184,0.38597,0.50611,270.5297,-262.9726,98.3828,106.8376,283.1884,-144.4221,94.8663,103.1034,283.1884,-144.4221,94.8663,103.1034,-799.7883,-1184.641,94.8663,103.1034,-1054.66,-1054.66,0,0,2419.63,2419.63,0,0,0,0,0,0,0,0,0,0,-47.00318,-8.22431,-55.22749
14.83327,0.01667,4.22131,1.12075,-1,1,0,0,1,2280,2021.646,0.80175,0,4889.634,0,-0,1,0,-25.82,-11.05848,-56.44666,-9.55313,0.94743,1.22521,0.94743,1.22521,-0.52346,-0.52346,-0.03171,-0.03171,0.95047,-0.98966,0.51481,0.50278,2.18017,-3.23467,14.84947,19.4178,262.7619,-304.2013,95.86144,103.8679,1,1,1,1,0.01521,0.01922,0.41824,0.52864,262.7619,-304.2013,95.86144,103.8679,278.6764,-180.8403,95.16692,103.3804,278.6764,-180.8403,95.16692,103.3804,-813.9735,-1227.615,95.16692,103.3804,-1064.829,-1064.829,0,0,2444.817,2444.817,0,0,0,0,0,0,0,0,0,0,-48.19835,-8.24831,-56.44666
14.84994,0.01667,4.47521,1.18954,-1,1,0,0,1,2153.334,2073.035,0.84819,0,4873.208,0,-0,1,0,-25.79751,-11.66258,-56.91939,-10.00977,1.00855,1.30208,1.00855,1.30208,-0.55047,-0.55047,-0.03085,-0.03085,0.9159,-1.11789,0.49834,0.48543,2.17952,-4.19918,14.94942,18.61528,254.7453,-345.894,93.28851,100.8764,1,1,1,1,0.01631,0.01977,0.44847,0.54368,254.7453,-345.894,93.28851,100.8764,273.3279,-218.513,94.92843,103.0425,273.3279,-218.513,94.92843,103.0425,-814.3028,-1257.126,94.92843,103.0425,-1060.39,-1060.39,0,0,2436.604,2436.604,0,0,0,0,0,0,0,0,0,0,-48.69503,-8.22436,-56.91939
14.86661,0.01667,4.72367,1.25698,-1,1,0,0,1,2026.667,2099.425,0.88983,0,4789.98,0,-0,1,0,-25.77411,-12.24382,-56.65645,-10.44831,1.06901,1.37785,1.06901,1.37785,-0.57657,-0.57657,-0.02985,-0.02985,0.87415,-1.2478,0.47991,0.46624,2.11576,-5.23583,14.72194,17.36427,244.7714,-388.8901,90.2707,97.44487,1,1,1,1,0.01729,0.02,0.47556,0.54987,244.7714,-388.8901,90.2707,97.44487,266.999,-257.3878,94.19315,102.1489,266.999,-257.3878,94.19315,102.1489,-800.9627,-1273.181,94.19315,102.1489,-1041.399,-1041.399,0,0,2394.99,2394.99,0,0,0,0,0,0,0,0,0,0,-48.49976,-8.15669,-56.65645
14.88327,0.01667,4.96647,1.32299,-1,1,0,0,1,1900.001,2033.814,0.92593,0,4698.722,0,-0,1,0,-25.75005,-12.80224,-56.30608,-10.86409,1.1284,1.45196,1.1284,1.45196,-0.60151,-0.60151,-0.02872,-0.02872,0.82437,-1.37939,0.4593,0.44505,1.98618,-8.12911,14.1577,15.89084,232.5525,-430.7578,86.75608,92.97412,1,0.99422,1,0.99422,0.01814,0.02567,0.49889,0.5526,232.5525,-428.3131,86.75608,92.52822,259.3633,-296.7912,92.95604,100.5926,259.3633,-296.7912,92.95604,100.5926,-787.0624,-1287.99,92.95604,100.5926,-1020.67,-1020.67,0,0,2349.361,2349.361,0,0,0,0,0,0,0,0,0,0,-48.26543,-8.04064,-56.30608
14.89994,0.01667,5.20248,1.38728,-1,1,0,0,1,1773.334,2008.814,0.95572,1,4587.751,0,-0,1,0,-25.72551,-13.33414,-55.68859,-11.25583,1.18653,1.52418,1.18653,1.52418,-0.62518,-0.62518,-0.02745,-0.02745,0.76673,-1.51228,0.43675,0.42211,1.79746,-17.19618,13.29704,14.51701,218.0644,-466.4515,82.7856,86.79325,1,0.97384,1,0.97384,0.01884,0.04563,0.51809,0.56177,218.0644,-454.7005,82.7856,84.90276,250.1991,-333.787,91.22546,98.00714,250.1991,-333.787,91.22546,98.00714,-770.2797,-1296.383,91.22546,98.00714,-995.6799,-995.6799,0,0,2293.875,2293.875,0,0,0,0,0,0,0,0,0,0,-47.82725,-7.86134,-55.68859
14.91661,0.01667,5.43163,1.44983,-1,1,0,0,1,1646.667,1958.815,0.97847,1,4476.781,0,-0,1,0,-25.70065,-13.83851,-54.98498,-11.62195,1.24325,1.59429,1.24325,1.59429,-0.64749,-0.64749,-0.02606,-0.02606,0.70072,-1.64672,0.41247,0.39763,1.55769,-34.19234,12.1925,13.19457,201.084,-495.4116,78.39751,79.3782,1,0.94155,1,0.94155,0.01938,0.07728,0.5329,0.5763,201.084,-468.4524,78.39751,75.50963,239.2812,-365.8393,89.01273,94.20899,239.2812,-365.8393,89.01273,94.20899,-755.1115,-1300.369,89.01273,94.20899,-970.7211,-970.7211,0,0,2238.39,2238.39,0,0,0,0,0,0,0,0,0,0,-47.37336,-7.61163,-54.98498
14.93327,0.01667,5.65399,1.51065,-1,1,0,0,1,1520,1888.815,0.99341,1,4365.81,0,-0,1,0,-25.67556,-14.31458,-54.18208,-11.96261,1.2986,1.6623,1.2986,1.6623,-0.66842,-0.66842,-0.02457,-0.02457,0.62609,-1.78298,0.3868,0.37198,1.28032,-60.66339,10.91649,11.89565,181.425,-517.4087,73.6683,71.21416,1,0.8999,1,0.8999,0.01975,0.11809,0.54318,0.59504,181.425,-471.6901,73.6683,65.27659,226.3982,-391.4563,86.34129,89.22879,226.3982,-391.4563,86.34129,89.22879,-741.7533,-1298.602,86.34129,89.22879,-945.7974,-945.7974,0,0,2182.905,2182.905,0,0,0,0,0,0,0,0,0,0,-46.88832,-7.29376,-54.18208
