time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
22.44991,0.01667,19.75019,5.27228,0,1,0,0,1,2436.434,2349.584,1,1,5017.607,0,-0,1,0,19.49783,-41.19984,-89.98748,16.13942,5.7751,4.70924,5.7751,4.70924,2.23402,2.23402,0.34715,0.34715,-1.52439,-5.25376,-2.96536,-3.4204,-400.3729,-2671.249,-1018.865,-1088.998,0,0,0,0,0,0,0,0,1,1,1,1,-400.3729,-2671.249,-1018.865,-1088.998,107.6453,-1278.744,-979.6979,-1047.361,107.6453,-1278.744,-979.6979,-1047.361,938.8388,-368.0467,-979.6979,-1047.361,837.3665,837.3665,0,0,2508.804,2508.804,0,0,0,0,0,0,0,0,0,0,-5.77683,-84.21066,-89.98748
22.46658,0.01667,19.95937,5.33916,0,1,0,0,1,2465.487,2375.925,1,1,5036.697,0,-0,1,0,16.53194,-40.47187,-44.4138,15.88018,5.83328,4.77608,5.83328,4.77608,2.2203,2.2203,0.34877,0.34877,-3.97066,-7.47742,-2.95704,-3.40453,-2114.569,-3788.843,-1017.872,-1079.207,0,0,0,0,0,0,0,0,1,1,1,1,-2114.569,-3788.843,-1017.872,-1079.207,-714.2401,-2137.333,-993.0801,-1057.624,-714.2401,-2137.333,-993.0801,-1057.624,31.88116,-1332.383,-993.0801,-1057.624,716.5955,716.5955,0,0,2518.349,2518.349,0,0,0,0,0,0,0,0,0,0,40.77915,-85.19295,-44.4138
22.48324,0.01667,19.80913,5.31787,0,0,0,0,1,2476.272,2392.266,1,1,0,-1262.222,-0,1,0,13.52067,-38.29862,42.53907,15.29871,5.83756,4.8182,5.83756,4.8182,2.14317,2.14317,0.33862,0.33862,-6.07497,-9.22068,-2.86955,-3.28644,-3741.796,-4051.855,-974.304,-1014.247,0,0,0,0,0,0,0,0,1,1,1,1,-3741.796,-4051.855,-974.304,-1014.247,-1850.027,-2818.687,-991.3945,-1051.023,-1850.027,-2818.687,-991.3945,-1051.023,-1946.306,-2888.12,-991.3945,-1051.023,-147.5513,-147.5513,0,0,-631.1109,-631.1109,0,0,0,0,0,0,0,0,0,0,127.3878,-84.84872,42.53907
22.49991,0.01667,19.65216,5.30013,0,0,0,0,1,2467.387,2401.32,1,1,0,-1257.887,-0,1,0,10.53745,-35.55409,80.44447,14.40125,5.78652,4.83101,5.78652,4.83101,2.00598,2.00598,0.31447,0.31447,-7.75446,-10.44159,-2.68269,-3.04714,-4658.311,-4039.998,-874.8359,-875.0819,0,0,0,0,0,0,0,0,1,1,1,1,-4658.311,-4039.998,-874.8359,-875.0819,-2949.235,-3259.757,-961.057,-1010.976,-2949.235,-3259.757,-961.057,-1010.976,-3014.518,-3319.803,-961.057,-1010.976,-115.02,-115.02,0,0,-628.9435,-628.9435,0,0,0,0,0,0,0,0,0,0,162.3692,-81.9247,80.44447
22.51658,0.01667,19.48776,5.28268,0,0,0,0,1,2459.386,2409.279,1,1,0,-1254.275,-0,1,0,7.54268,-32.356,112.3908,13.25381,5.73073,4.85238,5.73073,4.85238,1.83726,1.83726,0.28234,0.28234,-9.11517,-11.30448,-2.42629,-2.72824,-5033.794,-4032.907,-740.2868,-693.6775,0,0,0,0,0,0,0,0,1,1,1,1,-5033.794,-4032.907,-740.2868,-693.6775,-3784.377,-3539.841,-898.8481,-932.5204,-3784.377,-3539.841,-898.8481,-932.5204,-3833.954,-3591.533,-898.8481,-932.5204,-82.32104,-82.32104,0,0,-627.1375,-627.1375,0,0,0,0,0,0,0,0,0,0,188.4719,-76.08105,112.3908
22.53324,0.01667,19.31634,5.26296,0,0,0,0,1,2450.867,2415.908,1,1,0,-1250.723,-0,1,0,4.53555,-28.80559,138.603,11.93308,5.66871,4.87774,5.66871,4.87774,1.64653,1.64653,0.2463,0.2463,-10.23149,-11.92474,-2.13387,-2.37205,-5221.79,-4022.908,-594.6145,-508.8796,0,0,0,0,0,0,0,0,1,1,1,1,-5221.79,-4022.908,-594.6145,-508.8796,-4355.437,-3716.167,-810.3472,-822.8149,-4355.437,-3716.167,-810.3472,-822.8149,-4391.25,-3753.982,-810.3472,-822.8149,-49.45215,-49.45215,0,0,-625.3613,-625.3613,0,0,0,0,0,0,0,0,0,0,206.4499,-67.8469,138.603
22.54991,0.01667,19.13807,5.2393,0,0,0,0,1,2440.864,2421.052,1,1,0,-1246.707,-0,1,0,1.51529,-24.96999,160.9062,10.49979,5.59936,4.90404,5.59936,4.90404,1.44108,1.44108,0.21019,0.21019,-11.16147,-12.3898,-1.83774,-2.01727,-5434.567,-4003.052,-458.1051,-350.1733,0,0,0,0,0,0,0,0,1,1,1,1,-5434.567,-4003.052,-458.1051,-350.1733,-4773.734,-3822.592,-706.2833,-696.4421,-4773.734,-3822.592,-706.2833,-696.4421,-4788.549,-3837.739,-706.2833,-696.4421,-16.48389,-16.48364,0,0,-623.3535,-623.3535,0,0,0,0,0,0,0,0,0,0,219.1801,-58.2738,160.9062
22.56658,0.01667,18.95894,5.21246,0,0,0,0,1,2428.75,2424.591,1,1,0,-1241.891,-0,1,0,0,-20.94964,180.7152,8.9895,5.52237,4.9289,5.52237,4.9289,1.22592,1.22592,0.17532,0.17532,-10.70466,-11.57057,-1.54859,-1.67713,-5679.67,-3988.178,-337.3011,-226.4534,0,0,0,0,0,0,0,0,1,1,1,1,-5679.67,-3988.178,-337.3011,-226.4534,-5114.114,-3883.34,-596.8904,-567.9683,-5114.114,-3883.34,-596.8904,-567.9683,-5114.114,-3883.34,-596.8904,-567.9683,0,0,0,0,-620.9454,-620.9454,0,0,0,0,0,0,0,0,0,0,229.1073,-48.39204,180.7152
22.58324,0.01667,18.79858,5.18741,0,0,0,0,1,2416.709,2426.512,1,1,0,-1236.425,-0,1,0,0,-16.82682,198.6989,7.40258,5.44381,4.95565,5.44381,4.95565,1.00397,1.00397,0.13979,0.13979,-8.89025,-9.48386,-1.24766,-1.33243,-5908.272,-3967.696,-226.7893,-132.472,0,0,0,0,0,0,0,0,1,1,1,1,-5908.272,-3967.696,-226.7893,-132.472,-5411.883,-3916.59,-487.7818,-447.0814,-5411.883,-3916.59,-487.7818,-447.0814,-5411.883,-3916.59,-487.7818,-447.0814,0,0,0,0,-618.2127,-618.2127,0,0,0,0,0,0,0,0,0,0,237.5362,-38.83728,198.6989
22.59991,0.01667,18.65854,5.16381,0,0,0,0,1,2405.427,2426.903,1,1,0,-1231.326,-0,1,0,0,-12.70627,207.6948,5.75076,5.36597,4.98493,5.36597,4.98493,0.77755,0.77755,0.103,0.103,-6.97834,-7.34267,-0.92896,-0.97797,-5438.376,-3606.861,-130.0488,-66.02094,0,0,0,0,0,0,0,0,1,1,1,1,-5438.376,-3606.861,-130.0488,-66.02094,-5487.211,-3847.946,-382.7168,-339.7003,-5487.211,-3847.946,-382.7168,-339.7003,-5487.211,-3847.946,-382.7168,-339.7003,0,0,0,0,-615.6631,-615.6631,0,0,0,0,0,0,0,0,0,0,237.7064,-30.01157,207.6948
