time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
7.09997,0.01667,6.06059,1.60677,1,1,0,0,1,1266.667,1643.086,1,1,4143.869,0,-0,1,0,25.62711,-15.10889,-52.50788,13.91001,1.77155,1.38664,1.77155,1.38664,0.75426,0.75426,0.07287,0.07287,1.28736,-1.25313,-1.08888,-1.13689,53.16425,-5.28055,-95.55005,-93.89928,325.3483,-390.9771,-179.2733,-229.2022,0.81532,1,0.81532,1,0.20098,0.02,0.6331,0.54999,275.082,-390.9771,-163.8115,-229.2022,253.7812,-392.895,-168.9921,-200.6816,253.7812,-392.895,-168.9921,-200.6816,1124.953,541.8922,-168.9921,-200.6816,896.1373,896.1373,0,0,2071.935,2071.935,0,0,0,0,0,0,0,0,0,0,-37.15042,-15.35745,-52.50788
7.11664,0.01667,6.26108,1.66083,1,1,0,0,1,1140,1509.437,1,1,4032.899,0,-0,1,0,25.60212,-15.50296,-51.53668,14.28923,1.83174,1.43629,1.83174,1.43629,0.77543,0.77543,0.07536,0.07536,1.36813,-1.22071,-1.11789,-1.16971,75.78689,-5.84194,-104.0045,-98.66978,326.8037,-382.7202,-172.5703,-234.5897,0.7612,0.99675,0.7612,0.99675,0.25402,0.02319,0.65746,0.55146,266.8616,-381.4944,-156.1969,-234.1476,257.41,-390.776,-166.9224,-206.784,257.41,-390.776,-166.9224,-206.784,1103.483,518.9382,-166.9224,-206.784,871.3464,871.3464,0,0,2016.449,2016.449,0,0,0,0,0,0,0,0,0,0,-36.0117,-15.52499,-51.53668
7.1333,0.01667,6.45495,1.71317,1,1,0,0,1,1013.333,1378.093,1,1,3921.928,0,-0,1,0,25.57725,-15.86884,-50.56382,14.64838,1.88985,1.48458,1.88985,1.48458,0.7954,0.7954,0.07796,0.07796,1.4497,-1.18161,-1.1482,-1.20388,103.4715,-7.83477,-113.2179,-104.2653,324.9799,-369.6648,-164.7515,-238.447,0.70506,0.98674,0.70506,0.98674,0.30904,0.03299,0.68272,0.55597,259.6485,-364.8672,-149.5522,-236.6679,258.3341,-385.5198,-163.9362,-212.3164,258.3341,-385.5198,-163.9362,-212.3164,1079.621,498.862,-163.9362,-212.3164,846.6024,846.6024,0,0,1960.964,1960.964,0,0,0,0,0,0,0,0,0,0,-34.93306,-15.63076,-50.56382
7.14997,0.01667,6.64345,1.76409,1,1,0,0,1,900,1250.651,1,1,3854.761,0,-0,1,0,25.55255,-16.21195,-50.11626,14.98888,1.94587,1.53151,1.94587,1.53151,0.81424,0.81424,0.08069,0.08069,1.53141,-1.13688,-1.18006,-1.23967,136.2649,-10.70576,-123.2715,-110.7423,319.763,-352.7275,-156.1692,-240.9749,0.64813,0.97102,0.64813,0.97102,0.36483,0.0484,0.70834,0.56304,255.1956,-342.8154,-144.5935,-237.2007,257.7726,-376.4704,-160.4979,-216.9921,257.7726,-376.4704,-160.4979,-216.9921,1063.914,491.7062,-160.4979,-216.9921,831.3539,831.354,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-34.43409,-15.68217,-50.11626
7.16664,0.01667,6.83125,1.81475,1,1,0,0,1,900,1148.209,1,1,3854.761,0,-0,1,0,25.52756,-16.54918,-50.47754,15.32565,2.00101,1.57787,2.00101,1.57787,0.83276,0.83276,0.08369,0.08369,1.60968,-1.09258,-1.21525,-1.27905,173.9786,-14.15184,-134.6347,-118.4995,310.1414,-334.2018,-146.944,-242.6159,0.5902,0.95013,0.5902,0.95013,0.42161,0.06887,0.73441,0.57244,254.3412,-318.242,-141.8996,-236.4266,256.9323,-363.751,-157.0916,-220.6924,256.9323,-363.751,-157.0916,-220.6924,1062.446,502.3546,-157.0916,-220.6924,830.5955,830.5955,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-34.78316,-15.69438,-50.47754
7.1833,0.01667,7.01863,1.8652,1,1,0,0,1,900,1070.767,1,1,3854.761,0,-0,1,0,25.50201,-16.88316,-50.92825,15.66761,2.0559,1.6241,2.0559,1.6241,0.85144,0.85144,0.08703,0.08703,1.68194,-1.05273,-1.25488,-1.32321,216.0231,-18.0223,-147.7259,-127.9167,295.6835,-315.4453,-137.1322,-243.6661,0.53138,0.92446,0.53138,0.92446,0.47925,0.09403,0.76088,0.58399,258.3532,-292.9781,-142.0966,-234.9224,256.9725,-348.0078,-154.2281,-223.4427,256.9725,-348.0078,-154.2281,-223.4427,1061.756,515.7184,-154.2281,-223.4427,829.8199,829.8198,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-35.23856,-15.68968,-50.92825
7.19997,0.01667,7.20554,1.91542,1,1,0,0,1,900,1018.325,1,1,3854.761,0,-0,1,0,25.47591,-17.21568,-51.48582,16.01628,2.11054,1.67014,2.11054,1.67014,0.87038,0.87038,0.09075,0.09075,1.7471,-1.01886,-1.29902,-1.37229,261.3139,-22.23846,-162.6746,-139.1595,276.6086,-297.3872,-126.7195,-244.1006,0.47245,0.89452,0.47245,0.89452,0.537,0.12337,0.7874,0.59747,268.5399,-268.3642,-145.6876,-233.0313,259.1087,-330.0648,-152.4211,-225.332,259.1087,-330.0648,-152.4211,-225.332,1062.942,531.0562,-152.4211,-225.332,829.0275,829.0275,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-35.79271,-15.6931,-51.48582
7.21664,0.01667,7.39191,1.96536,1,1,0,0,1,901.8618,989.7416,1,1,3854.761,0,-0,1,0,25.44929,-17.54879,-52.1684,16.37306,2.16492,1.71593,2.16492,1.71593,0.88966,0.88966,0.09482,0.09482,1.80408,-0.99251,-1.34761,-1.42623,308.4669,-26.8305,-179.6198,-152.4227,253.469,-280.571,-115.7338,-243.9208,0.41414,0.86084,0.41414,0.86084,0.59415,0.15637,0.81364,0.61262,285.6903,-245.2609,-153.1623,-231.1881,264.4874,-310.7738,-152.1817,-226.5125,264.4874,-310.7738,-152.1817,-226.5125,1067.042,547.6006,-152.1817,-226.5125,828.2188,828.2188,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-36.43621,-15.7322,-52.1684
7.2333,0.01667,7.57765,2.01499,1,1,0,0,1,925.0044,971.3233,1,1,3854.761,0,-0,1,0,25.42216,-17.8847,-52.993,16.73907,2.21903,1.7614,2.21903,1.7614,0.90937,0.90937,0.09925,0.09925,1.85192,-0.97514,-1.40037,-1.48477,355.8134,-31.94851,-198.6273,-167.8594,227.017,-265.4616,-104.2008,-243.0511,0.35716,0.82397,0.35716,0.82397,0.64998,0.19251,0.83928,0.62921,309.8127,-224.3567,-164.9021,-229.8152,274.0246,-290.9592,-154.0014,-227.1872,274.0246,-290.9592,-154.0014,-227.1872,1074.885,564.609,-154.0014,-227.1872,827.3944,827.3945,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-37.15718,-15.83582,-52.993
7.24997,0.01667,7.76268,2.06428,1,1,0,0,1,947.9941,962.0994,1,1,3854.761,0,-0,1,0,25.39454,-18.22579,-53.97326,16.80115,2.27286,1.8065,2.27286,1.8065,0.9296,0.9296,0.10401,0.10401,1.88978,-0.96809,-1.45681,-1.54743,401.504,-37.85845,-219.6753,-185.5707,198.1781,-252.3701,-92.17467,-241.3709,0.30221,0.78445,0.30221,0.78445,0.70383,0.23124,0.86401,0.647,340.0569,-206.1329,-181.1434,-229.3434,288.2565,-271.3738,-158.3311,-227.6012,288.2565,-271.3738,-158.3311,-227.6012,1086.959,581.4026,-158.3311,-227.6012,826.5553,826.5553,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-37.94036,-16.03289,-53.97326
