time_s,dt_s,speed_kmh,signed_forward_speed_mps,steer_input,throttle_input,brake_input,reverse_input,gear,rpm,displayed_rpm,clutch_engagement,clutch_is_locked,classic_drive_force_request_n,classic_engine_brake_force_request_n,classic_service_brake_force_request_n,limiter_torque_multiplier,rev_limiter_active,road_wheel_deg,yaw_rate_deg_s,yaw_accel_deg_s2,beta_deg,fl_local_u,fr_local_u,rl_local_u,rr_local_u,fl_local_v,fr_local_v,rl_local_v,rr_local_v,fl_slip_deg,fr_slip_deg,rl_slip_deg,rr_slip_deg,fl_slip_target_fy_n,fr_slip_target_fy_n,rl_slip_target_fy_n,rr_slip_target_fy_n,fl_rolling_constraint_fy_n,fr_rolling_constraint_fy_n,rl_rolling_constraint_fy_n,rr_rolling_constraint_fy_n,fl_rolling_blend,fr_rolling_blend,rl_rolling_blend,rr_rolling_blend,fl_low_speed_scale,fr_low_speed_scale,rl_low_speed_scale,rr_low_speed_scale,fl_target_fy_n,fr_target_fy_n,rl_target_fy_n,rr_target_fy_n,fl_relaxed_fy_n,fr_relaxed_fy_n,rl_relaxed_fy_n,rr_relaxed_fy_n,fl_final_fy_n,fr_final_fy_n,rl_final_fy_n,rr_final_fy_n,fl_local_right_force_n,fr_local_right_force_n,rl_local_right_force_n,rr_local_right_force_n,fl_drive_side_force_n,fr_drive_side_force_n,rl_drive_side_force_n,rr_drive_side_force_n,fl_requested_longitudinal_force_n,fr_requested_longitudinal_force_n,rl_requested_longitudinal_force_n,rr_requested_longitudinal_force_n,fl_rolling_contact_fy_n,fr_rolling_contact_fy_n,rl_rolling_contact_fy_n,rr_rolling_contact_fy_n,fl_rolling_contact_yaw_nm,fr_rolling_contact_yaw_nm,rl_rolling_contact_yaw_nm,rr_rolling_contact_yaw_nm,front_yaw_accel_deg_s2,rear_yaw_accel_deg_s2,natural_yaw_accel_deg_s2
7.3833,0.01667,4.95666,1.31024,1,1,0,0,1,1900.001,2033.845,0.92593,0,4698.722,0,-0,1,0,25.75096,-12.71208,-56.14969,11.69876,1.43873,1.1175,1.43873,1.1175,0.63024,0.63024,0.06157,0.06157,0.89108,-1.31476,-0.95547,-0.98561,3.00479,-5.16998,-65.33401,-66.27139,258.9988,-397.2451,-186.5201,-199.4601,0.9964,1,0.9964,1,0.02353,0.018,0.55162,0.49487,258.0772,-397.2451,-186.0838,-199.4601,176.3408,-381.9069,-156.1765,-168.134,176.3408,-381.9069,-156.1765,-168.134,1179.533,676.7241,-156.1765,-168.134,1020.704,1020.704,0,0,2349.361,2349.361,0,0,0,0,0,0,0,0,0,0,-42.67677,-13.47292,-56.14969
7.39997,0.01667,5.19127,1.37312,1,1,0,0,1,1773.334,2008.845,0.95572,1,4587.751,0,-0,1,0,25.7266,-13.24519,-55.61667,12.18418,1.50957,1.17424,1.50957,1.17424,0.65743,0.65743,0.0638,0.0638,0.97042,-1.31464,-0.98248,-1.01606,6.1161,-5.37337,-69.87107,-72.73946,280.0869,-399.2597,-189.8373,-205.9039,0.97907,1,0.97907,1,0.04051,0.0187,0.55942,0.51436,274.3537,-399.2597,-187.3268,-205.9039,199.3052,-386.0238,-162.0291,-174.9531,199.3052,-386.0238,-162.0291,-174.9531,1175.269,647.9602,-162.0291,-174.9531,995.7196,995.7196,0,0,2293.875,2293.875,0,0,0,0,0,0,0,0,0,0,-41.61733,-13.99934,-55.61667
7.41664,0.01667,5.41889,1.43419,1,1,0,0,1,1646.667,1958.846,0.97847,1,4476.781,0,-0,1,0,25.70195,-13.75219,-55.00127,12.64764,1.57827,1.2295,1.57827,1.2295,0.68343,0.68343,0.06601,0.06601,1.0495,-1.30858,-1.00889,-1.04599,12.16727,-5.48916,-75.15576,-78.82207,297.2377,-399.7138,-190.3873,-212.0971,0.94993,1,0.94993,1,0.06906,0.01926,0.57253,0.52969,282.9655,-399.7138,-184.6182,-212.0971,219.2133,-389.3409,-166.4361,-181.6649,219.2133,-389.3409,-166.4361,-181.6649,1168.292,619.9467,-166.4361,-181.6649,970.7671,970.767,0,0,2238.39,2238.39,0,0,0,0,0,0,0,0,0,0,-40.54002,-14.46125,-55.00127
7.4333,0.01667,5.6396,1.49348,1,1,0,0,1,1520,1888.846,0.99341,1,4365.81,0,-0,1,0,25.67709,-14.23222,-54.28092,13.08963,1.64482,1.2833,1.64482,1.2833,0.70824,0.70824,0.06825,0.06825,1.12848,-1.29649,-1.03523,-1.07591,21.71087,-5.5145,-81.22441,-84.37863,310.4899,-398.6471,-188.6189,-217.8987,0.9115,1,0.9115,1,0.10673,0.01966,0.58983,0.54077,284.9329,-398.6471,-179.1144,-217.8987,235.1219,-391.6754,-169.0886,-188.2319,235.1219,-391.6754,-169.0886,-188.2319,1157.754,592.8524,-169.0886,-188.2319,945.8501,945.85,0,0,2182.905,2182.905,0,0,0,0,0,0,0,0,0,0,-39.43666,-14.84426,-54.28092
7.44997,0.01667,5.85349,1.551,1,1,0,0,1,1393.334,1779.958,0.99981,1,4254.84,0,-0,1,0,25.65211,-14.68429,-53.45316,13.51045,1.70924,1.33568,1.70924,1.33568,0.73185,0.73185,0.07054,0.07054,1.20769,-1.27799,-1.06201,-1.10634,35.23333,-5.44387,-88.07101,-89.45569,319.8174,-395.7421,-184.8573,-223.6228,0.86598,1,0.86598,1,0.15134,0.01991,0.61031,0.54755,281.6787,-395.7421,-171.8864,-223.6228,246.6587,-392.8536,-169.9502,-194.6319,246.6587,-392.8536,-169.9502,-194.6319,1143.32,566.8389,-169.9502,-194.6319,920.9725,920.9725,0,0,2127.42,2127.42,0,0,0,0,0,0,0,0,0,0,-38.30722,-15.14593,-53.45316
7.46664,0.01667,6.06065,1.60678,1,1,0,0,1,1266.667,1643.085,1,1,4143.869,0,-0,1,0,25.6271,-15.1077,-52.53549,13.91034,1.77154,1.38667,1.77154,1.38667,0.75425,0.75425,0.07292,0.07292,1.2875,-1.25272,-1.08967,-1.13772,53.16428,-5.27601,-95.70421,-94.05537,325.3236,-390.7565,-179.445,-229.4341,0.81533,1,0.81533,1,0.20098,0.02,0.6331,0.54999,275.0629,-390.7565,-163.9802,-229.4341,253.9541,-392.6569,-169.1819,-200.9166,253.9541,-392.6569,-169.1819,-200.9166,1125.109,542.1065,-169.1819,-200.9166,896.137,896.137,0,0,2071.935,2071.935,0,0,0,0,0,0,0,0,0,0,-37.16039,-15.3751,-52.53549
7.4833,0.01667,6.26112,1.66084,1,1,0,0,1,1140,1509.436,1,1,4032.899,0,-0,1,0,25.60212,-15.50225,-51.56295,14.28952,1.83174,1.43631,1.83174,1.43631,0.77542,0.77542,0.0754,0.0754,1.3682,-1.22047,-1.11845,-1.17029,75.77763,-5.8379,-104.1767,-98.77475,326.7502,-382.4691,-172.7779,-234.7335,0.7612,0.99674,0.7612,0.99674,0.25402,0.02319,0.65746,0.55147,266.8187,-381.2428,-156.3962,-234.2908,257.5366,-390.5377,-167.109,-207.0063,257.5366,-390.5377,-167.109,-207.0063,1103.597,519.1529,-167.109,-207.0063,871.3462,871.3463,0,0,2016.449,2016.449,0,0,0,0,0,0,0,0,0,0,-36.02097,-15.54197,-51.56295
7.49997,0.01667,6.45499,1.71318,1,1,0,0,1,1013.333,1378.093,1,1,3921.928,0,-0,1,0,25.57724,-15.86855,-50.58781,14.64863,1.88985,1.48459,1.88985,1.48459,0.7954,0.7954,0.07799,0.07799,1.44971,-1.18152,-1.14855,-1.20424,103.4566,-7.83181,-113.3251,-104.3508,324.9275,-369.5044,-164.8621,-238.5772,0.70506,0.98674,0.70506,0.98674,0.30904,0.033,0.68272,0.55597,259.6065,-364.7074,-149.6617,-236.7969,258.421,-385.2975,-164.1099,-212.5228,258.421,-385.2975,-164.1099,-212.5228,1079.699,499.0623,-164.1099,-212.5228,846.6022,846.6022,0,0,1960.964,1960.964,0,0,0,0,0,0,0,0,0,0,-34.94126,-15.64656,-50.58781
7.51664,0.01667,6.64348,1.76409,1,1,0,0,1,900,1250.651,1,1,3854.761,0,-0,1,0,25.55255,-16.21204,-50.13745,14.98907,1.94588,1.53151,1.94588,1.53151,0.81425,0.81425,0.0807,0.0807,1.53138,-1.13691,-1.1802,-1.23982,136.2337,-10.70333,-123.3467,-110.7986,319.6888,-352.6162,-156.2453,-241.0699,0.64812,0.97102,0.64812,0.97102,0.36484,0.0484,0.70834,0.56304,255.1354,-342.7061,-144.6691,-237.2941,257.8248,-376.2727,-160.6545,-217.1788,257.8248,-376.2727,-160.6545,-217.1788,1063.961,491.8843,-160.6545,-217.1788,831.3538,831.3538,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-34.44101,-15.69643,-50.13745
7.5333,0.01667,6.83127,1.81475,1,1,0,0,1,900,1148.209,1,1,3854.761,0,-0,1,0,25.52756,-16.54957,-50.49565,15.32578,2.00102,1.57788,2.00102,1.57788,0.83277,0.83277,0.08369,0.08369,1.60961,-1.09269,-1.21522,-1.27902,173.9296,-14.15051,-134.6789,-118.5288,310.054,-334.1325,-146.9924,-242.6805,0.59019,0.95013,0.59019,0.95013,0.42162,0.06887,0.73442,0.57244,254.2683,-318.1758,-141.9462,-236.4893,256.9548,-363.5829,-157.2288,-220.8571,256.9548,-363.5829,-157.2288,-220.8571,1062.466,502.5062,-157.2288,-220.8571,830.5955,830.5955,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-34.78872,-15.70693,-50.49565
7.54997,0.01667,7.01865,1.8652,1,1,0,0,1,900,1070.767,1,1,3854.761,0,-0,1,0,25.50201,-16.88379,-50.94276,15.66768,2.05591,1.6241,2.05591,1.6241,0.85145,0.85145,0.08702,0.08702,1.68185,-1.0529,-1.2547,-1.32303,215.946,-18.02475,-147.7349,-127.9164,295.5778,-315.4443,-137.1536,-243.6953,0.53137,0.92446,0.53137,0.92446,0.47926,0.09403,0.76088,0.58399,258.2599,-292.9778,-142.1124,-234.9495,256.9672,-347.8794,-154.3435,-223.5824,256.9672,-347.8794,-154.3435,-223.5824,1061.751,515.8342,-154.3435,-223.5824,829.8198,829.8198,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-35.24248,-15.70028,-50.94276
7.56664,0.01667,7.20555,1.91542,1,1,0,0,1,900,1018.325,1,1,3854.761,0,-0,1,0,25.47591,-17.2165,-51.49706,16.01631,2.11055,1.67013,2.11055,1.67013,0.87039,0.87039,0.09073,0.09073,1.747,-1.01909,-1.29873,-1.37199,261.2193,-22.24332,-162.6595,-139.1394,276.5069,-297.4016,-126.7278,-244.1139,0.47244,0.89452,0.47244,0.89452,0.53701,0.12337,0.7874,0.59746,268.4417,-268.3788,-145.6841,-233.0415,259.081,-329.9704,-152.515,-225.4481,259.081,-329.9704,-152.515,-225.4481,1062.917,531.1412,-152.515,-225.4481,829.0274,829.0273,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-35.79523,-15.70182,-51.49706
7.5833,0.01667,7.39192,1.96536,1,1,0,0,1,901.8633,989.7419,1,1,3854.761,0,-0,1,0,25.44929,-17.54973,-52.17675,16.37302,2.16493,1.71592,2.16493,1.71592,0.88967,0.88967,0.0948,0.0948,1.80399,-0.99276,-1.34724,-1.42584,308.3596,-26.83739,-179.5826,-152.3849,253.3772,-280.592,-115.7331,-243.9217,0.41412,0.86085,0.41412,0.86085,0.59416,0.15637,0.81365,0.61262,285.5902,-245.2817,-153.1412,-231.1842,264.4422,-310.7072,-152.2547,-226.6068,264.4422,-310.7072,-152.2547,-226.6068,1067.001,547.6608,-152.2547,-226.6068,828.2187,828.2188,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-36.4376,-15.73915,-52.17675
7.59997,0.01667,7.57766,2.01499,1,1,0,0,1,925.0054,971.3236,1,1,3854.761,0,-0,1,0,25.42215,-17.88571,-52.99882,16.739,2.21904,1.76139,2.21904,1.76139,0.90939,0.90939,0.09922,0.09922,1.85183,-0.97539,-1.39993,-1.48431,355.6971,-31.95753,-198.5716,-167.8073,226.9368,-265.4857,-104.1948,-243.0443,0.35714,0.82398,0.35714,0.82398,0.65,0.1925,0.83929,0.62921,309.7114,-224.3801,-164.8657,-229.8011,273.9657,-290.9144,-154.0546,-227.2615,273.9657,-290.9144,-154.0546,-227.2615,1074.832,564.6495,-154.0546,-227.2615,827.3945,827.3945,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-37.1577,-15.84112,-52.99882
7.61664,0.01667,7.76269,2.06428,1,1,0,0,1,947.9956,962.0996,1,1,3854.761,0,-0,1,0,25.39454,-18.22685,-53.97688,16.80102,2.27288,1.80649,2.27288,1.80649,0.92961,0.92961,0.10397,0.10397,1.8897,-0.96834,-1.45633,-1.54693,401.3834,-37.86918,-219.6051,-185.5071,198.1109,-252.3939,-92.16589,-241.3593,0.30219,0.78446,0.30219,0.78446,0.70385,0.23123,0.86401,0.64699,339.9557,-206.156,-181.0938,-229.3211,288.1872,-271.3457,-158.3656,-227.6578,288.1872,-271.3457,-158.3656,-227.6578,1086.897,581.4281,-158.3656,-227.6578,826.5553,826.5553,0,0,1927.381,1927.381,0,0,0,0,0,0,0,0,0,0,-37.94021,-16.03667,-53.97688
